ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
Little White Lies,One Direction,Midnight Memories ( Deluxe ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:17,25-Nov-13 ,Little Black Dress,One Direction,Free the Universe ( Extended Version ),Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,4:58,"November 25 , 2013 ",0
Firefly ( Bravado Dubstep Remix ),Ed Sheeran,Loose Change,"Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 1.29,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,4:29,9-Dec-11 ,Firefly ( Bravado Dubstep Remix ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,( C ) 2007 Geffen Records/Mosley Music Group LLC,3:39,"December 9 , 2011 ",0
El Perd ' _ n ( Forgiveness ),Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"Pop , Music",$ 1.29,2015 Sony Music Entertainment US Latin LLC,3:26,"July 1 , 2015 ",True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood [ Explicit ],"International , Latin Music , Latin Hip-Hop",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14 ,0
Truce,twenty one pilots,Vessel,"Alternative Rock , Indie & Lo-Fi",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13 ,Truce,twenty one pilots,Beautiful Now ( Remixes ),Dance & Electronic,Album Only,"( C ) 2000 Columbia Pictures Industries , Inc.",2:22,4-Feb-14 ,0
Doin ' My Thing,Luke Bryan,Doin ' My Thing,"Country , Music , Contemporary Country",$ 1.29,( C ) 2009 Capitol Records Nashville,3:09,2-Oct-09 ,Remember You ( feat . The Weeknd ),Luke Bryan,Doin ' My Thing,Country,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:32,4-Dec-12 ,0
True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14 ,KK ( feat . Project Pat & Juicy J ) [ Explicit ],Wiz Khalifa,The Sound of Madness ( Deluxe Version ),Rock,Album Only,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014 ",0
Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:52, ,Willing & Able [ feat . Kwabs ],Disclosure,Clarity ( Remixes ) - EP,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:57,"September 25 , 2015 ",0
I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,( C ) 1999 Capitol Records Nashville,3:51,"October 19 , 1999 ",September ( Live in Stockholm ),Keith Urban,Keith Urban,"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,2:43,2-Jul-12 ,0
"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09 ,It Girl,David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville,3:12,"November 24 , 2014 ",0
Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:31,18-Sep-07 ,One Love ( Feat . Estelle ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:01,21-Aug-09 ,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09 ,One Love ( Feat . Estelle ),Calvin Harris,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,"August 21 , 2009 ",0
Afire Love,Ed Sheeran,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,( C ) 2014 mau5trap Recordings Ltd,5:14,20-Jun-14 ,Afire Love,Ed Sheeran,x,Rock,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,"June 20 , 2014 ",0
El Perd ' _ n ( Forgiveness ),Nicky Jam & Enrique Iglesias,El Perd ' _ n ( Forgiveness ) - Single,"International , Latin Music , Latin Hip-Hop",$ 1.29,2015 Sony Music Entertainment US Latin LLC,4:09,10-Jul-15 ,El Perd_n ( Gregor Salto Remix ),Nicky Jam & Enrique Iglesias,El Perd_n ( The Remixes ),"International , Latin Music",$ 1.29,( C ) 2014 La industria Inc,3:44,4-Nov-14 ,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,Mississippi-The Album ( Explicit Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09 ,Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ],David Banner,Caldwell County - EP,Country,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",7:11,"May 20 , 2003 ",0
From Time ( feat . Jhene Aiko ),Drake,Nothing Was the Same,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",$ 1.29,  2013 Cash Money Records Inc.,5:22,24-Sep-13 ,From Time [ feat . Jhen  Aiko ] [ Explicit ],Drake,Listen ( Deluxe Version ),Rap & Hip-Hop,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",5:22,"September 24 , 2013 ",0
First,Cold War Kids,Hold My Home ( Deluxe Edition ),Alternative Rock,$ 1.29,  2014 Downtown Records,3:26,11-Sep-15 ,Goner,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,3:56,"October 21 , 2014 ",0
We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,"August 19 , 2014 ",Que Que feat . Maluca ( Toy Selectah Remix ),Wiz Khalifa,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,Rap & Hip-Hop,$ 1.29,2011 Mad Decent,5:19,"August 23 , 2011 ",0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,Listen ( Deluxe ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09 ,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Sugarland,Love On The Inside,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"July 29 , 2008 ",0
If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live At Carnegie Hall [ Explicit ],"Singer/Songwriter , Music , Rock",$ 0.99,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,6:01,"April 21 , 2015 ",Lucky Now ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],Macklemore & Ryan Lewis,Otherside Remix ( Live ) - Single,Rock,$ 1.29,2012 PAXAM RECORDS,5:08,31-Aug-11 ,0
Tackle Box,Luke Bryan,I 'll Stay Me,Country,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,"August 14 , 2007 ",Tackle Box,Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",7:35,"April 18 , 2011 ",0
That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney & Willie Nelson,Lucky Old Sun,"Country , Music , Contemporary Country , Honky Tonk",$ 0.99,"( P ) 2008 Blue Chair Records , LLC and BMG Music",4:16,"April 24 , 2012 ",That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 0.99,2015 If Moving Your Mine,2:51,21-Aug-09 ,0
Simple Man ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,7:35,18-Apr-11 ,Afire Love,Ed Sheeran,x,Pop,$ 1.29,( C ) 2005 MCA Nashville,5:14,"April 18 , 2011 ",0
"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ]",Flo Rida,Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ],"Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",$ 1.29,  2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:35,16-Nov-10 ,Febreze ( feat . 2 Chainz ) [ Explicit ],Skrillex & Diplo,Skrillex and Diplo present Jack  [ Explicit ],Dance & Electronic,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:20,"November 26 , 2010 ",0
I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02 ,I Ca n't Go There ( Acoustic Version ),Disclosure,"No Shoes , No Shirt , No Problems","Electronica , Dance & Electronic",$ 0.99,Underground Avenue,4:52,"April 2 , 2002 ",0
Silver and Gold,Little Big Town,Pain Killer,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",3:33,21-Oct-14 ,Lick It ( Norman Doray Remix ),Little Big Town,Lick It ( Remixes ) - EP,Dance & Electronic,$ 1.29,( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville,6:14,"October 21 , 2014 ",0
Through The Ghost,Shinedown,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:01,23-Mar-12 ,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rock,$ 1.29,Krankbrother,5:19,"March 23 , 2012 ",0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2015 If Moving Your Mine,3:08,21-Aug-09 ,Whateva ( feat . Monty ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11, ,0
Cash Flow [ feat . Jah Dan ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"  2009 Downtown Music , LLC .",4:03,2009 ,VHS Outro ( Interlude ) [ Explicit ],Major Lazer,VHS,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,"June 3 , 2015 ",0
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14 ,Piensas en M _ ( Remix ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2014 Codiscos S.A.S.,4:46,"June 30 , 2015 ",0
Credit,Meghan Trainor,Title ( Deluxe ),"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",$ 1.29,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",2:51,9-Jan-15 ,Scary Monsters And Nice Sprites ( Zedd Remix ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],Pop,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:51,"January 9 , 2015 ",0
Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:20,4-Dec-12 ,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Rap & Hip-Hop,$ 1.29,2013 Interscope Records,4:09,"August 19 , 2014 ",0
Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",2:28,10-Nov-03 ,Change My Mind,One Direction,Try This [ Explicit ],Pop,$ 1.29,CWM records,2:27,"November 11 , 2003 ",0
Fly Solo [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe Version ),Rap & Hip-Hop,$ 1.29,  2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,28-Mar-11 ,Stay the Night ( feat . Hayley Williams ),Zedd,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Dance & Electronic,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:34,"March 28 , 2011 ",0
Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,Dance & Electronic,$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,"August 29 , 2003 ",Get Low ( Neo Fresco Remix ),Mark Ronson,Here Comes The Fuzz [ Explicit ],Dance & Electronic,$ 0.99,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",5:22,"September 30 , 2011 ",0
Doin ' My Thing,Luke Bryan,Doin ' My Thing,"Country , Music , Contemporary Country",$ 1.29,"  2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",3:09,2-Oct-09 ,Stay the Night ( feat . Hayley Williams ),Zedd,Doin ' My Thing,Country,$ 1.29,( C ) 2009 Capitol Records Nashville,3:09,"October 2 , 2009 ",0
Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:24,4-Dec-12 ,Hollywood [ feat . Gabrielle ],Wiz Khalifa,Hotel Cabana ( Deluxe Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,"August 19 , 2014 ",0
Tackle Box,Luke Bryan,I 'll Stay Me,Country,$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07 ,Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ),Luke Bryan,I 'll Stay Me,"Dance & Electronic , House",$ 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:02,"April 24 , 2012 ",0
Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ 1.29,2013 Interscope Records,4:34,"September 30 , 2013 ",I Ca n't Lose ( Lindstrm Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ 1.29,( C ) 2013 Interscope Records,7:42,"July 3 , 2015 ",0
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"International , Latin Music",$ 0.99,( C ) 2014 Codiscos S.A.S.,4:46,9-Sep-14 ,Piensas en M _ ( Remix ),Shinedown,Leave a Whisper ( Deluxe Version ),Rock,$ 1.29,2015 Real Sounds,4:46,"September 9 , 2014 ",0
I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But The Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11 ,Wildest Dreams,Taylor Swift,1989,Dance & Electronic,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",3:12,"August 26 , 2011 ",0
Firefly ( Bravado Dubstep Remix ),Ed Sheeran,Loose Change,Pop,$ 1.29,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,4:29,9-Dec-11 ,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Ed Sheeran,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,( C ) 2007 Geffen Records/Mosley Music Group LLC,4:24,"December 9 , 2011 ",0
Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ],Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],Dance & Electronic,$ 1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13 ,Pray to God ( R3hab Remix ),Calvin Harris feat . HAIM,O.N.I.F.C.,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",4:31,"September 25 , 2015 ",0
Voy a Beber ( feat . '  ejo ) [ Remix ],Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,( C ) 2014 La industria Inc,3:44,"November 4 , 2014 ",Voy a Beber ( Remix ),David Guetta,Listen ( Deluxe Version ),"International , Latin Music",$ 0.69,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:44,"September 20 , 2005 ",0
VHS Outro ( Interlude ),X Ambassadors,VHS,Alternative Rock,$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15 ,VHS Outro ( Interlude ) [ Clean ],X Ambassadors,VHS [ Clean ],"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:26,"June 30 , 2015 ",0
Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Que Que Remix EP,Dance & Electronic,$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:50,2-Jun-15 ,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ 0.99,2011 Mad Decent,3:54,"March 30 , 2009 ",0
Crew Love ( feat . The Weeknd ),Drake,Thank Me Later ( Explicit Version ) [ Explicit ],"Hip-Hop/Rap , Music",$ 1.29,  2011 Cash Money Records Inc.,3:28,15-Nov-11 ,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",Drake,One Love ( Deluxe Version ),Rap & Hip-Hop,$ 1.29,2015 If Moving Your Mine,3:54,"June 15 , 2010 ",0
Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,"April 18 , 2011 ",Burning Bright ( Live From Washington State ),Wiz Khalifa,Somewhere In The Stratosphere,Rock,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:53,"August 19 , 2014 ",0
Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09 ,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],David Banner,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 b.i.G. f.a.c.e. Ent,4:03,"April 17 , 2009 ",0
