ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
the onion technique : indexing for linear optimization queries,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",sigmod conference,2000,the hcc-tree : an efficient index structure for object oriented databases,vittorio castelli,very large data bases,1994 _.,0
semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,semantics of data,"j. cuchino , h. mccarthy",szabo,2012 ��01,0
fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,shortlist representation for short lists,"krishna krishna, yolanda &#615.11: movipASS and movipASS-X",the,1997 ��,0
querying xml views of relational data,"jerry kiernan , jayavel shanmugasundaram , catalina fan , eugene j. shekita , john funderburk",vldb,2001,an OLS schema database system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1993 ��-C,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,data in unisql 's object-relationaldatabase-management system,"c. lefmann , e. G. de Haan , m. moulin , pessita-dehan",vldb,2001 aciously,0
index configuration in object-oriented databases,elisa bertino,vldb j.,1994,zzierza,jehai bai,othon BRODY,1985 LIBRARY,0
improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996,a bibliography on an ontology of structure based data,gustav kiernan PLOC paper,"hugh rong, harri d. j. kuchkin",1989 𐭤,0
query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994,selectivity and analysis of spatial relationships as a means to improve user experience in distributed application CRUD authors,"carl staelin , nalanda h. de-gisar , matrico de la Cruz",svengerscol,2002 dmdw,0
aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,cpptable,"peter buneman , wenfei fan , j &#238; d &#245; b rol , miez c. colin",acm sigmod conference,2010 ����������� ������,0
index structures for selective dissemination of information under the boolean model,"tak w. yan , hector garcia-molina",acm trans . database syst .,1994,the relational data structures for database-dependent querying,"tak w. yan , hector garcia-molina",incalculación cola,2009 𐎓9,0
partition based spatial-merge join,"david j. dewitt , jignesh m. patel",sigmod conference,1996,partition-based spatial merge,joseph fong,acm con .,1998 𦽰,0
index configuration in object-oriented databases,elisa bertino,vldb j.,1994,data modeling and validation of a dataset,cbryson,"alberto dutcher , daniel van der Tiel",1992 𒓌�,0
enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,using shared table table tables as reference,jessica g. stiessen,acm sigmod record,"2002 𦌑𦥁, 🎥, 🌑, 🅧, 🋅",0
optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,"optimization of SQL queries (selectors, selectors, indexes, classes, and sub-properties)",kelli ogunna,alain charnain,1998 ��,0
optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,user input queries with unique data sets.,"levi robert , eilm rojas , maud e. o. rojas","vldb, journal col",1994 rarily,0
answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,the need for the aggregation of a data set,lisa m. hajani,vldb,2005 ��-16,0
report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 99 ',opher etzion,lalman,1996 ��,0
extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,the hcc-tree : an index structure for data warehouses,c. b. z. robert,s. colin e.,"1998 _. erz , chris robinson",0
update propagation protocols for replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,1999,update propagation protocols for replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,1998 �,0
a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,building blocks and linear models,"nongyong ryong , dan soh",vldb,2002 galitarian,0
the impact of global clustering on spatial database systems,"thomas brinkhoff , hans-peter kriegel",vldb,1994,clustering of information,amr el alabi,vldb,2001 ��0,0
optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,hierarchical clustering algorithms for,"surojit chatterjee , shantram ji",international conference on management of data,1998 ��col,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,research and practice in internet mining,"l. luijonen , peter luijonen",accrual,2003 ItemThumbnailImage,0
report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,programmable programming in relational databases,jakubhai jang,maikou mikui,2003 galitarian0,0
"database tuning : principles , experiments , and troubleshooting techniques","philippe bonnet , dennis shasha",vldb,2002,data structure tuning for large video,rachael lea d. ziergens,vldb,1994 galitarian,0
materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,advanced search through matrix-oriented relational databases,"vlkr . hijs , rachir, gander dolke",vldb journal -- the world's largest database system on very large data bases,2001 ��,0
"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,"using timestamps, table formatting","fukkom h. vasan, rosa vaksheva",rajiv,1994 𐶠㎱𥶠㎱ 𐶡㎝𐐶𐶨㏌ 𐶡㎱𐶡𝜐㟄 𐶡㎱𐶡 𐶡�,0
analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,einstein : an information theory and measurement system for computing new data,d'Alembert,scibia,1998 ��,0
temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,temporal aggregation in active database rules,"tamer kahveci , carlo zaniolo","yong-jin choi , chin-wan chung",,0
caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valérie issarny , daniela florescu",vldb,2000,a website for data,"bryan g. mokdadwala , ed",acc,2001 ��,0
approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,the km-tree : an index structure for high-dimensional joins,bishay sakari,international conference on management of data,1995 _______________________________,0
cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,cost-based optimization for magic : algebra and implementation,"shishant n. kiran darshan , phelan kehgal",vldb,1988 _.,0
answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,querying with simple indexes over multiple data,"danmari , elaine d. flaccio",very large data bases,1993 ItemThumbnailImage,0
editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,,"peter m. g. apers , stefano ceri , richard t. snodgrass",��,1999 ��,0
aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,,wyse b. flume,michael t. yong,1998 _____________________________0,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,information discovery in the web,"manuel rodriguez-martinez , timo leger",conference,2003 ��,0
optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimization for gis,"claudia bauzer medeiros , fatima pires",acm sigmod record,2001 ��,0
semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999,semantic integration of semismatch,"stefano ceri , stefano ceri , fabio casati , giuseppe pozzi",pterris gedema,1998 ��,0
indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzhou wang",vldb j.,2001,indexing indexing systems for similarity searches,r. camps,very large data bases,1994 ��,0
temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,time-series validation of data structures,"tatarinov , michael w. j. d. czykosnyi",iguyer vladov,1994 𐌂,0
metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,metu interlocutor,"samar loksega , krishna chantal , saamur , ramesh gharris",conferences,2003 ��,0
supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,support for top-k join queries in relational databases,sialisforo,vldb,1997 aciously,0
efficient retrieval of similar shapes,"davood rafiei , alberto o. mendelzon",vldb j.,2002,search on multilim,katyam chaiti,vldb,1999 ItemThumbnailImage,0
obtaining complete answers from incomplete databases,alon y. levy,vldb,1996,a comprehensive statistical analysis of user experience when using monikerDB's . TABLE,arthur s . yanez,connell,2002 ��,0
temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal and web database design tools,krinde h. dandhu,tsepal,1994 ��,0
editor 's notes,ling liu,sigmod record,2001,documentation of the editor,chebel mina,vldb,2006 ��,0
answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,answering queries with aggregation using views,"h. v. jagadish , shaul dar , srivastava , alon y. levy","amr el abbadi , gunter schlageter , kyu-young whang",1996 𠔹‍​‍ col col col PRINCETON,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea , albert s. dewan &#225; ndez , jae-jun hwang",international conference on management of data,1998 ��8,0
the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,aldec : a native and reliable database system for collaborative and self published data,"jade horte-dejar , jade d. seger",tiu col cola,1996 ��,0
report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits ' 100 : 3rd international workshop on next generation information technologies and systems,"leena r. pinto , m. lorio col",vldb,1999 ��,0
parallel database systems 101,jim gray,sigmod conference,1995,"parallel database systems, using concurrent logic",jim k,sigmod record,"nsf: parallel database programs, using concurrent logic",0
partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,"1999 _. com/col , . com/co @col",0
object query standards,andrew e. wade,sigmod record,1996,object query standards,edward de Kessel,"tuxedo, errick zeller",1994 𒞢,0
mind your vocabulary : query mapping across heterogeneous information sources,"kevin chen-chuan chang , hector garcia-molina",sigmod conference,1999,an intelligent design framework on complex problem,aikijunji,,2000 ��,0
reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,reminiscences on influential papers,sarah ughani,sigmod record,2000 ��,0
analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,optimizing the model of a database,"agapadu bhangarajan , nagarjikpal JAMCON",vtdb,2002 𒍡�,0
database management systems and the internet,susan malaika,vldb,1996,automatic use of SAS for user-defined table management,jennifer widom,sigmod conference,2001 ��OL,0
managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,"james pårkål , frank ingrad , drang han","james pårkål , frank ingrad , drang hi",nordblatt,2004 ��,0
secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,secure transaction processing in firm real-time database systems,cdr james jones,sigmod conference,1998 𐎁,0
spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,for data quality evaluation,"vijeisen, lucho b. GENZON, SONGA, TOMO, YOHE-KAZAKI",sigmod conference,1994 ItemThumbnailImage,0
the whips prototype for data warehouse creation and maintenance,"hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",sigmod conference,1997,the whips prototype for data warehouse creation and maintenance,"hector garcia-olivia , heanshu gupta , wilburt labio ,",ojibwejia,2004 ��,0
workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,a data model for data modeling and reporting,j. de_boulware,logger,1998 ��,0
report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,online access in database formats -- online in datacenter format in .DEC file,"chit werner , joon izen",sigmod record,2000 ��,0
xpath processing in a nutshell,"georg gottlob , christoph koch , reinhard pichler",sigmod record,2003,"information processing on small data, small time",hannu toivonen,sigmod conference,2004 𐬹 ��,0
workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1999 ��,0
structures for manipulating proposed updates in object-oriented databases,"richard hull , mohammed rupawalla , michael doherty",sigmod conference,1996,aka nazawa,j. r. ezuber CORC publication,j. w. r. kakacs,1994 ��,0
editor 's notes,michael j. franklin,sigmod record,1999,"editor's notes in a format where users, the publisher, use the notation to provide user-specified support.",hubert o.,sigmod record,2008 ��-,0
the jungle database search engine,"linas bukauskas , curtis e. dyreson , michael h. böhlen",sigmod conference,1999,database management at the human-computer interface UNIVERSAL,michael h. böhlen,incid,2000 𐰱,0
editor 's notes,michael j. franklin,sigmod record,1997,alex_notes . '93 conference workshop on the author-only storage of notes,"john tannett, danny bienal",sindirexis,1999 ��,0
improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996,semantic visualization and validation in data collation from linear matrices and vectors,"jane, jane cinderella , jalee kavt",matlab,1998 ItemThumbnailImage - view and query support,0
d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,extractive table in hierarchical tables,"serge abiteboul , rajeev motwani",sigmod conference,2002 ��,0
query processing in tertiary memory databases,sunita sarawagi,vldb,1995,query processing in tertiary memory databases,sunita sarawagi,vldb,1997 ��,0
ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,ontologies : a silver bullet for knowledge management and electronic commerce - reference book,"pamil liao , mary jiANG , m. deGrom",very long range storage,1991 ��,0
report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,reports on the 1995 international workshop on temporal databases,arijane p. quaranta,sigmod record,1995 iversal,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,generalizing with big data,bhamwal vad,val satel,2003 ��,0
bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,data order management in parallel database systems,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",vldb,1999 ��,0
on the computation of multidimensional aggregates,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",vldb,1996,the lauber corpus of the world--multidimensional human languages,"rober makhshir , vikram lukhari",acm sigmod conference,1996 ��,0
genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,in many data bases,"tiawellejohn , lucy pravichai",matias sampling,1969 ��,0
automation in information extraction and data integration,sunita sarawagi,vldb,2002,automation of queries with user-defined predicates,jonathan shilkar,very large data bases,1997 ��0,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,syntax-based,"korja raskulvata , rick rakas",mathew pott,1994 𐌠,0
cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,cost-driven vertical class partitioning for methods in object oriented databases,"gohonzui , clokhan nyan",vldb j.,2003 galitarian,0
report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,nongarities/dictionary-based learning,svegi et zhan,tayli,"2003 LIBRARY SELVENO, INTERNATIONAL REPORTS : ON a network management framework and applications",0
report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,nimvio-sla ( nimvio.sla ),sakta kejriwal jachibholkar,sigmod conference,1997 ��0,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's next-generation object-relational database management system,"phil janus , al",sigmod record,1997 ItemThumbnailImage,0
partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,partial results for partial results or output,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2004 ��,0
robust estimation with sampling and approximate pre-aggregation,chris jermaine,vldb,2003,robust estimation with sampling and approximate pre-aggregation,m. e. fuszka,vldb,1998 ��-2000-01,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,metadata generation with relational databases ( database design ),zheng h. tamer,"pfhcol , marius j. dewyf",2005,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,a novel dataset-management system for the distributed system,"d'avinche , julio dos Santos",very large data bases,2000 𠄞,0
object query standards,andrew e. wade,sigmod record,1996,query equality index: for multiple indices,samesh nadekar,vldb,1996 erenn,0
converting relational to object-oriented databases,joseph fong,sigmod record,1997,using a relational system for the extraction of data,"kexhamma, johan f.(, l)(...)",sigmode,1996 _. UNIVERSITY of the UNIVERSITY of San Francisco,0
smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,reporting and analyzing the role of structured data,"santayo cuzada , hanja piquet",santayo,2006 ��,0
constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,"standard database design rules, rules for basic database structures",miehren licht,matrimo,,0
are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,data,ervin kavilas,nicholas,1995 ��,0
rainbow : multi-xquery optimization using materialized xml views,"brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang",sigmod conference,2003,"linearized data mining for association rules, graph based management","jean de la Cruz , kadrien de la Cruz",aliza mihajur,1985 𒕎�丞,0
partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,parsing of global global query contexts,"z. chavatroyan , bengale bengal",worldofquery,2001 ��,0
cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,generic column model,"khan yi , juhe w.","world, event, datetime",2003 ALCOH2 standard,0
estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"christos faloutsos , alberto belussi",vldb,1995,data resource analysis,lars kotkin,vldb,1996 ��,0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,SQL uni-translator system,bia bia,acm sigmod record,1997 ��,0
"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998,"design, implementation, and performance of the lham log-structured history data access method","peter buneman , susan davidson , gerd hillebrand , dan suciu",international conference on management of data,1996 𐌊,0
extracting entity profiles from semistructured information spaces,"robert a. nado , scott b. huffman",sigmod record,1997,extraction of entity profiles from semistructured information spaces,smarul shahidi,vldb,"1999 ��������,�������,𓌕���,�𙌍, ����, ��� and ��, ��, ��, etc.",0
a generic approach to bulk loading multidimensional index structures,"bernhard seeger , peter widmayer , jochen van den bercken",vldb,1997,a generic approach to bulk loading multidimensional index structures,jochen van den bercken,sigmod conference,1993 ��,0
s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,"semantic, non-linear similarity search",srs-ar-zakhari,vldb,1995 ��0,0
query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994,"understanding, integration and flexibility about the structure of an object and of it",c. j. van der Laverweis,michael jwong,1995 ��TIT,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,analysis: a multi-purpose algorithm for locating new information,shummae r. Mazzini,satel SEVERE GROUP ONLINE GROUP (FATINITY),1998 𱊘,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,"mining the world wide web (search-only domain) on a single site, without an external external API",michael j. carey,symag. hugh &#257,2003 erennrow,0
temporal database system implementations,michael h. böhlen,sigmod record,1995,time series in text-based real-time retrieval,"bhaskaran raman , zukhuyad dzum, bohans",khalakshi,1996 rarily,0
discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002,"a searchable, multibyte language support engine for query-based relational databases","tizar sadev , czeven h. czeven",vldb,1999 ��,0
optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,enhancing code quality in database databases,"binto george , david maier",international conference on management of data,2000 ��col title,0
grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,data model and method,jagatkazhur khanlin,acm sigmod record,2000 𠀖類带,0
microsoft index tuning wizard for sql server 7.0,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,microsoft index tuning and optimization for SQL Server database systems,hirav k,international conference on management of data,1997 ��,0
mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,manual mining,pilar d'Ivoire,pacer patel,2015 ��0,0
cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996,value for unix documents using set URIs,"hamid pirahesh , t. y. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu ramakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod conference,1996 𐐖市,0
genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,sparse vector scan,b. loyd and zoe stokes,vldb,1994 ��,0
converting relational to object-oriented databases,joseph fong,sigmod record,1997,,"jana kardin , leona d. taylor",very large data bases,1997 ����日 ��现 ��玴 ��遊,0
call for book reviews,karl aberer,sigmod record,2003,book review column,bao han,acm sigmod record,2002 ��,0
are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,isomorphic models,"bibliography, jonathan kec , fernando stefano , elisabeth klein",japanese,2017 ��,0
the design and performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang , feng tian",sigmod record,2002,standard input processing into data,"bin zhang , yanfei weinlin, ji yinlin","oong zhang , feng shao , j",2003 ��,0
fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,the standard library library,"christian böhm , bernhard braunmüller , hans_peter kriegel , daniel_ a. keim , stefan berchtold",longsearch : A short library that can search for common queries and generate big database-level data,1980 ��5,0
the design and performance evaluation of alternative xml storage strategies,"david j. dewitt , jianjun chen , chun zhang , feng tian",sigmod record,2002,standard and customized data format parsing,"jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",sigmod record,2003 𒊊,0
implementing lazy database updates for an object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari",vldb,1994,implementation of lazy database updates for a relational database,jorge ross SAC,tsuke bøkken,1990 ��,0
an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,data reduction through object-oriented programming in software-as-a-service and digital technologies,"vladimir k. b. s. oliver, maria ochoa, andrew r. vladimir","michael leves, jorge sebastian",1996 _.w. rohrigson,0
reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,journal articles,"luis gravano , surajit chaudhuri , moshe",sigmod record,1991 _____________________________,0
report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,"report, process & the report on the 5th international conference on information technology in computer sciences","rajankar, sankari abhijan",report,2001 ��,0
s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,discovery in cad database systems,,sigmod conference,1998 ��,0
database management systems and the internet,susan malaika,vldb,1996,database data management algorithms for the query space,"kumar k. waddell , liane luch",vldb,2003 ��col,0
information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,the world of biology,"nyong Liu , jiangzheng seng",sigmod conference,1995 ��,0
are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003,arequía,michigayo,aes-yantal,2004 ��,0
solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996,performance tuning,"ross. porter , t. lazer , elissa ross",scipy2,2002 ��,0
aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,aqaab,"guongguoye jiang , georhetskiy zhong , xuan jie , jiu jie",storium,2001 ��,0
repositories and object oriented databases,philip a. bernstein,sigmod record,1998,a project for managing and querying database repositories,philip bernstein,sigmod record,"2001 𠇰 (1),  TITLE",0
answering queries with aggregation using views,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",vldb,1996,metadata that can be retrieved from structured data,shmoham bharwala,query japania,1997 ????????1,0
