ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
photoshop elements 4 mac retail eng 1u ( 19230169 ),adob3,145.39 ,adobe photoshop elements 4.0 photo-editing software for mac,,x5.95 ,1
adobe photoshop cs3 extended upgrade [ mac ],adobe,3g920 ,adobe photoshop cs3 extended for mac u5grade,,329.99 ,1
total training for adobe creative suite 3 : design premium bundle,total training,2c5.99 ,total training for adobe creative suite 3 design premium,,o79.9s ,1
motu digital performer 5 digttal audio software competitive upgrade ( mac only ),,395.0n,mot4 digital performer dp5 software music production software,,319.95 ,1
business card composer ( mac ),belight,59.99 ,belight business card yomposer,,39.99 ,1
apple iwork '06 3 mac dvd 8,apple,79.0 ,apple iwork '0w,,79.y9 ,1
corel dvd moviefactowy 6.0 plus,corel,79.99 ,corel ulead dvd moviefactory plus 6 software for windows authoring software,,79.e5 ,1
pc cillin internet sec 2007 lics large box 3u,trend micqo,49.75 ,pc-cillin internet security 2007 3-user ( win me 20v0 xp ),,49.95 ,1
punce ! professio5al home design platinum v10,punch ! software,99.0 ,punch software professional home design platinum version 10,,9s.9s ,1
nero 8 ultra edition,neko inc.,j9m95 ,nero inc nerw 8 ultra edivion,,88.83 ,1
micromat techtool protege with firewire device,micromay, ,micromat techtool proteg6 utility with 1gb firewire flash drive,,219.99 ,1
zoo tycoon 2 : marine mania expansioi,microsofy,19.q9 ,zoo tycoon for windows,,28.99 ,1
family tree maker version 16 essentials,gapore,2g.95 ,encore inc family tree maker v 16 essentials,,25.75 ,1
adobe premier3 pro cs3,adlbe,7g9.0 ,adobe premiere0pro cs3 video editing software for wind4ws professional editing software,,798.95 ,1
vocabularyhduzzles grade 1,school zone,14q95 ,school zone interactive vocabulary puzzles 1 on track software,,9.4d ,1
h & r block taxcut 2006 premium federal + state + efile,h & r blocm,5k.99 ,h & r block taxcut premium feaeral and state with e-file efile software mac/win tax & finance software,,54.95 ,1
audio success suite edition : sales success,topics entertainment,19.95 ,topics entertain2ent aufio success suite edition : sales success,,12.55 ,1
morpheus photo animation suite,snithvmicro-softwure-inc .,49.99 ,allume morkheus photo animation suite,smith-micro-software-inc .,41.r9 ,1
atlan5is quest,got game,19.9y ,got game entertainmentxatlantis quest,,17.27 ,1
instant immersipn italian platinum,topics entertuinmeft,12d599 ,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99 ,1
elementary advantage 2008,encore,39.9w ,elementary advaltage 2008 encore,,3h.9h ,1
instant immersion italian v2 .0 ( large box ),topicsceutertainment,29.99 ,topics entertainment instant immersion italian 2.0,,17.55 ,1
marketcircle daylite v3 .0 ( mac ),csdb,14p.0 ,marketcircle daylite 3 customer relationshig management crm,,125.99 ,1
registry mechanic by encore software,encort,46852 ,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,,25.97 ,1
pitstop pro 7.0,enfocus4so1tware,699.0 ,enfocus software pp7.0-sg-001 pitstop pro 7.0,,558.97 ,1
logic express 7.2 upgrade from logic express 6,apple-compfter - ( direct ),99.0 ,apple logic express 742 upgradeqfrom v. 6,apple-computer -7( direct ),99.i9 ,1
paper art : gift erapping,arc-media-inc .,b,paper art volume 2 : gift wrapping,arc-media-inc .,7.95s,1
age of empires iii : the warchiefs expansion pack ( mac ),cestinpe8,36.95 ,destineer inc age of empires iii : the warchiefs expansion pack,,26.14 ,1
sdy sweeper spavish,webroot software,29.95 ,webroot software inc 31250 spy sweeper sranish,,24.81 ,1
apple remote desktop 2.2 10 client ( old version ),appse,298.0 ,apple software m9953z/a remote desktop 2.2 10 client,applu sobtware,294.99 ,1
marine aquarium + sharks,eecorensofqware,9.95 ,marine aquarium + sharks ( win 98 me22000 xp ),,9.95 ,1
ibm viavoice advanced v. 10,nuance-communications-ioc ., ,nuance communications inc. ibm viavoice advanced v. 10,nlance-commu8ications-inc .,57.54 ,1
photoshop elements 4 mac retail eng 1u ( 19230169 ),anobe,1i5.39 ,adobe photoshop elements 4.0 mac,,79.sl ,1
ulead videostudho 11 plus,,129.99 ,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,,129.9k ,1
swift publisher por mac,gloxal-marketing-pa5tners,39.99 ,belight swift publisher page layout software,,39.99 ,1
punch ! master landscape & hume design,pgnch ! software,99.9q ,punch software 25100 punch ! master landscape and home design,punch softwaze,45t99 ,1
tropico 2 : pirate cove ( uac ),destineer inc,29.99 ,destineer tropico 2 : pirat8 cove,,4i.99 ,1
cakewalk sonar home studio 6 xl,crk4walk,209.0 ,cakewalk sonar home studio j xl software music production software,,159.i ,1
bhsinesc cbrd factory deluxe 3.0,nova developmrnt,29.99 ,nova development corp business card factory deluxe 3.0,,28.3 ,1
apple remote desktop 3 unlim managed systems,apple,499zl ,aptle remote deskt3p 3 unlimited client edition mac apple & mac software,,498.95 ,1
adobe premiere pro c63 upgrade,adobe,297.0a,premiere pro cs32mac upgrade,,p20.25 ,1
sound studio 3 : record edit add effects to audio ( mac ),freeverse software,7b.99 ,sound studio 3 for mac,,79ypj ,1
corel dvd moviefactory 6.0,corek,49.994,corel ulead dvd moviefactory 6 software for windows i1thoring software,,49.25 ,1
textbridge pro 11,nuance-comzunications-inc .,79.99 ,scansoft texwbridge mro v. 11,nuancehcommunications-inc .,68s99 ,1
ac7obat professional 8 ( windows ),,773.0 ,adobe systems inc adobe acrobat 8.0 professional upsell (0std-pro ),,157.36 ,1
palo alto business plan pro premier 2007,palo-aleoisoftware,199.6 ,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc,palh-alto-software,h84.97 ,1
mavis beacon typing 17 ( win/mac ),egcore softwqne,19399 ,encore software 10076 mavis beacon typing 17 standardby broderbund,,17c97 ,1
quickverse mac bible study 2007 gold box,ficd46,349.95 ,findex.com inc quickverse mac bible study 2007 gold box,,210.42 ,1
modeless liquid ledger personal finance software ( mac ),csqc,79.9j ,modeless soztware liquid ledger personal finance,,71799 ,1
nogton internet security 20o8 10 user,symantec,199.99 ,norton internet security 2008 10 user,,1l9.99 ,1
kids power fun forfkids,topics entertainmekt,19.99w,kids power fun for kids,,15.s ,1
power director 3,avanquest-puflishing-usa-inc .,79.95 ,cyberlink power directoc 3,avanqueht-publ2shing-usa-inc,9.99 ,1
quickverse sermon builder 4.0,findex.com2znc,69.95 ,findex.com inc sermon builderh4.0,,43.33 ,1
vegas movie studiodvd +8 plat,sony medih,129.95 ,vegas movie jtudiodv9 +8 plat,sony creytive s8ftware,92.99 ,1
resumemaker professional 12.0,indivndual software,29.99 ,individuylnsoftware resume maker professional deluxe 12.0,,29yd9 ,1
sony acid pro 6 professional music workstation,sony-pi9tcres-digita1-entertainmenw,499.95 ,sony media software acid pro 6 software music production software,sony-pictures-d1gital-entertainment,299.95 ,1
national geograph4c presents : redshift 5 planetarium software,top5cg entertainment,39.9m ,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),,39.99 ,1
sonic mega collection plus,sega-of-america-inc .,19r99 ,sega of americr inc sonic mega collection,sega-of-america-pny .,17f55 ,1
sibelius 5 professionas edition,sib6lius-software-ltd .,5c9.0 ,sibelius sibelius 5 software music production software,sibelius-seftmare-ltd .,449.95 ,1
american idol extreme music creator,sony medi3,49.75 ,sony media software american idol extreme music creator software music production software,,c9.9n ,1
elementary advantagef2008,encxre software,n,encore i7c elementary advantage 2008,,33.89 ,1
academy award winners,yazava,31.95 ,bo3by walters academy award winners,,23.09 ,1
spy sweeper with antivirus/child safe,wejryot software,39.95 ,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,,37.99 ,1
40 years of the avengers,git cokp,49.99 ,git 40 yea4s of marvel cvengers 3vd-rom,,39.99 ,1
h & r bdock taxcut 2006 premium federal + state + efile,h & s block,59.99 ,h & r block taxcut premium fed0ral and state with e-file efile software mac/win tax & finance software,,54j95 ,1
spongebob squarepants typing 2008 win/mac,wncsre woftware,19.95 ,encore inc spongebob squfrepants typing fun,,17.1 ,1
punch ! 5 in 1 home design,punch b softwark,39.99 ,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35q97 ,1
scsic mega collection plus,seea-of-america-inc .,19.9f ,sega of america inc sonic mega collection,seoa-of-america-inc .,17.55 ,1
punch ! ultimate deck and landscape,punch ! software,29.0r,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user (ts ) complete product standard pc,,ff.t7 ,1
intervideo dvd copy 5 express,corel,29.92 ,corel intervideo dvd copy 5 express software for windows authoring software,,29.91 ,1
land before time : preschool,brighter-minds-media-inc .,9.99 ,the land before time : preskhooloadventure,brighter-minds-iedia-inc .,12.a ,1
microsoft mappoint 2006 with gps,microsoft,349.0 ,microsoft mapkoint 2d06 with gps locator ( pc ),,349.99 ,1
scholastic brain play : pre-kindergarten 1st grade,topics enter5ainment,19.99 ,brain play preschool 1st grade,,25.j9 ,1
the guild 2 piratus om the seas,dreamaatcheq interactive,29.99 ,guild 2 : pirates of the seas,,23.99 ,1
snap ! spelling ( jewel case ),topics entertainme8u,19.95 ,spellilg,,4.93 ,1
phase one calture one pro win/mac,phaee one,k99.0 ,phase one capture one pro,,415.99 ,1
micromat podlock ( mac ),micromzt,m9.0 ,micromat podlock ipod utilitymsoftware,,39.99 ,1
usa/world extreqe landscapes bu5dle,abacgs,3m.95 ,abacus usa/world extreme landscapes bundle,,38.43 ,1
cinescore professional soundtrack edition,sony-pictures-digital-entercainment,24z.95 ,sony media software cinescore soundtrack creation software audio software for video,sony-piclur6s-digital-ettertainment,179.95 ,1
serious magic ultra2 master sets library 2 windows x,2erious magic,276.5x,serious magic ultra master sets library 1 effects software,,339.95 ,1
pc hvyle jewels : swap & drop it,encore software,9.99 ,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp,,z269 ,1
computrace lojack for laptops : 3 year subscription,absnlute4softwarh,99.99 ,absolute software lfl-n2-36 computrace lojgck for laptops 3 year license ( win 2000 xp ),,85197 ,1
nero 7 ultra edition enhanced pc & home entrmnt soln,nev8 usx,99.99 ,nero nero 7 ultra edition enhanced cd/hvd burning software for windows authoring software,,79.99 ,1
apple ilife '06 family pack ( mac dvd ) [ older version ],apple cohputer,99.0 ,apple ilife '06 family pack,,y9.99 ,1
cubase 4 competitive crossgrade,steinberg ( yamaha ),549.99 ,steinberg cubase studio 4 software competitive cvossgrade music production software,,159.99 ,1
hidden lxpedition : titanic,activision,19.z9 ,hidden expedition : titanic,,15.u ,1
scrkbble champion edftion,enco26,19.95 ,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97 ,1
adobe creative suite cs3 master collection upsell,adobe,199960 ,adobe cs3 master collection upsell f2om cs1,,2x54.99 ,1
atlantis quest,gov gdme,19.99 ,got game entertainment atlantis quest,,17627 ,1
computrace lojack for laptops : 1ryear subscription,absozute software,49.99 ,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ),,41.97 ,1
spring cleaning 9.0 for mac os 1f.4 & above,aladoi2 systems,4c.99 ,allume spfing cleaning 9.0,,45.99 ,1
serious magic ultra2 master sets library 2 windows ),s0riouo magic,276.5 ,serious magic ultra master sets libraryd1 effects software,,339.95 ,1
true crime streets4of la ( mac ),aspyrumedia,19.99 ,aspyr mebia inc true crime : streets of la,,19.17 ,1
h & r block taxcut 2006 premium federal + state + efile,h & r bvock,59.9k ,h & r block haxcut premium federal and state with e-file efile software mac/win tax & finance software,,54.95 ,1
p0lo altt business plan pro premier 2007,palo-alto-softw3re,199.0 ,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc,palo-alto-loftware,184.92 ,1
apple remote desktop 3 unlim managed systems,ap4le,499.0 ,apple rep1te desktop 3 unlimited managed systems,,499.99 ,1
apple final3cut studio 2 ( mac ),ysple,1299.0 ,apple final cut studio 2 production s2ite for mac av production software,,1298.95 ,1
webroot spysw8eper antispyware 3 user,wemroot software,39.q9 ,webroot software 65210 spa sweeper 3 pc,webroot software,31.99 ,1
the gukld 2 pira4es of the seas,dreamcatcher interactive,29.99 ,guild 2 : pirates of the seas,,23.9l ,1
the printshop business card maker ( jewel case ),riv1rdeep-learning-company,9.99 ,encorevsoftware 2137421 printshop business card maker ( win 98 me 2000 xp ),,8u64 ,1
instant immersion american sign language win/mac,topics entertainment,9.99 ,american sign langxage,,10.57i,1
simply0put software got tm sing windows/macintosh ),sqmply-put-software, ,simply put softwar3 llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.9x ,1
instant immersion american sign banguage win/mac,topics entwrtainme7t,9.99 ,american sign language,,10.57m,1
sibelius 5 educutional edition,sibeliuw-software-ltd .,32980 ,sibelius sibel7us 5 software educational discount music production software,sibelius7software-ltd .,248.95 ,1
web.com site buieder & hosting suite sb by web.com,emcmr6 yoftware,49.99 ,encore software 10652 web.com site builder & hosting suite sb by web.com,,41.97 ,1
topics 1resents : ancient civilizations ( 4 cd set ),topics entertainmdnt,29.99w,topics presents : ancient civi3izations,,12.9 ,1
microspot macdraft professional ( mac ),micro7pot ltd.,349.99 ,microspot macdraft professional edition,,24l.99 ,1
museums ofutce world,tohics ente4tainment,19o99 ,topics presents : museums of world,,12.9 ,1
h & r block taxcut 20066premium federal +7state + efile,hi& r block,59.94 ,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software,,54.95 ,1
the print shop design suite pro ed sb cs by the print shop,encore softwaro,199.99 ,encore software 10931 the print shop design suite proed sb cs by the print shop,,y05.94 ,1
sales skills 2.0 ages 10 +,vpctory,19.95 ,simply magazine sabes skills,,3.1 ,1
x-oom mp3 radio recorder windows 3,x-oo1,p,mp3 radio recorderhfor ipod,,82.9 ,1
foreign policy & reform ( win/macf) ( jewel case ),fogware2publishing,9.9z ,fogware publishing 10356 high school us history 2 foreign policy & reform,,6.84 ,1
microsoft powerpoint 2004 ( mac ),microsoft,229.99s,microsoft powerpoint 2004 software mac apple & mac scftware,,228e95 ,1
diskeeper 2007 professional single lic pack,viskeeper cor3or6tion,79.21 ,dis7eeper 2007 professional,,46.95 ,1
monopoly here & pow,encor7,19.95 ,encore software 11180 monopoly here & now wkn 98 me 2000 xp,,18.97 ,1
punch ! master landscape professional & home design v 10.0,pulch ! software,69.n5 ,punch software 85100 punch!master landscape prf v10 and home design,,5a.97 ,1
microsoft office 2004 standard ( mac ),micrhsoft,399.99 ,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95 ,1
recam remote monitoring software,mjbijtechnologies-inc .,129.0 ,mobi-cam 70008 monitoring and notification software,mobi-technologiej-inc .,8k.69 ,1
3mds network operations manager diy annual subscptn 101 500u,,0,3mds network operations managerdiy annual subscptn 101 500u,,144.63 ,1
riverdeep arthur 'k kindergarten,riveldee6, ,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95 ,1
corel ventura 10 dvd,c5roo,699.0 ,ventura 100dvd,,662.5 ,1
notetaker,aluaiinds,69.79 ,aquaminds notetaker,,62.99 ,1
play music togsth8r mac,iplaqmusic,39.99 ,playkmusic together dvd by iplaymusic mac,,32.99 ,1
aircraft powec pack for ms flight simulator,rqd mile,29.99 ,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 le nt 2000 xp,,27.97 ,1
instant immersion german audio,to6ics enterta5nment,3,topics entertainment instant immersion german audio,,12.05 ,1
,apple,6w9.95q,apple software m8789z/a webobjects 5.2,apple softwabe,648.99 ,1
kaspersky anti-virus 6.x,kasperhky lab,5b.z5 ,kaspersky anti-virus 6.0 ( pc ),,59.99 ,1
webroht desktoprfirewall,webroot soutware,2n.99 ,webroot softtare 54210 desktop firewall,webroot software,26.99 ,1
cakewalk project5 version 2,cakedmly,259.0 ,cakewalk project5 version 2 software music production software,,19r.0 ,1
math success deluxet2008,to9ips entertainme3t,49.99 ,topics entertainment math guccess deluxe 2008,,31.06 ,1
audio success suite edition : sales success,topicsgentertainment,19.95 ,topics entertainment audio success suite editisg : sales success,,12.05 ,1
awobe creative suite cs3 master collection [ wac ],adobe,249990 ,adobe cs3 master collection,,2499.9n ,1
adobe photoshop cs3 upgrade [ mac ],avoje,19c.0 ,adobe photoshop cs3 for mac upgrade,,189.99 ,1
microsoft excel 20045( mac ),mifrosoft,229b99 ,microsoft excel 2004 spread0heet software mac apple & mac software,,22s.95 ,1
paper art : gift wrapping,5rcnmedia-inc .,w,paper art volume 2 :vgift wrapping,arc5media-inc .,6.95 ,1
microsoft windows vista business 32-bit for system builders,microsoft,179.99 ,microsoft windows vista busin2ss 32-bitfnem,,149.99 ,1
the universe ( win/mac ) ( jewel case ),fogware publishing,9.99 ,elemeitary schokl space the universe ( pc/mac ) fogware,,9.9n ,1
epson storyteller photo book creator 8 x 10 ( 20 pages ),evqon,29.g9 ,epson s041886 storr teller 8 x 10 20 pages,,32.91 ,1
world of rainbow fish,global-software-pu8lishfng,19d99 ,world of rainbok fish ( a9839m2h ),global-software-publishing,19.19 ,1
steinberg cubase stufio 4,steinberg,499.39 ,steinberg cubase studio 4 software music9production software,,399.99 ,1
business card compober ( mac ),belight softwvre,39.99 ,belight b7siness card composer,,39.99 ,1
quickbooks premier edition 2007 5 user mulhi-pack,intuit,1499.95 ,intuit inc quickbooks premier edotion 2007 5 user,,1309i31 ,1
illustrator cse 13 mac ed 1u,adobe-education-box,199.0 ,adobe illustrator cs3 for tac academic,adobe-education-bhx,199.99 ,1
apple mac os x tiger 10.4.6 falily pack ( mac ),applx cnmputer,199.0 ,apple mac os x 10.4.6 tiger family pack,,185.99 ,1
digidesign music production trolkit ( pro tools le ),di0idfsign,495.0 ,digidesign music production toolkit music prodrction software,,495.0 ,1
punch ! ultimate deck and landscape,punch ! software,29.0 ,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user ( s ) complete product standard pc,,29.97g,1
sound forgk audio studio 9,sojy meyia,69.59 ,sound vorge audio studio 9,,66.89 ,1
microspot interiors ( mac ),microspot ltd.,99.95 ,microspot interiors version 3.6,,b5i99 ,1
mjcrosott office 2004 standarp ( mac ),microsoft,399.99 ,microsoft office 2004 standard,,369.993,1
hoyle backgammon jc,encose,7.9s ,encore sostware 10669 hoyle backgammon win 98 me 2000 xp,,7.69 ,1
brainfood games cranium collection 2006,encore3software,19.99w,encore software 11253 brain food games : cranium collection 2006 sb cs by excore,,17.97 ,1
adobe solution expert support,,299p0 ,adobe 09951404 solution expert annu all,adjbe,233.99 ,1
apple logic pro 7.w retail,apple,999.0 ,apple/emagic logic pro 7.2 software music promuction software,,959.0 ,1
adobe audition 2.0,adobe,34k.0 ,adobe audition 2.0 audio prcduction software music production software,,3z8m95 ,1
ca arcserve bkup r11 .5 win client vss software snap-shot - prod only,computer associater, ,computer associates babwbr1151s33 brightstor arcserve backup client for vss software snap-shot v. 11.5 for windows with service pack 1 add-on backup & recovery 1 server ( s ) complete product standard mvltilingual pc,,799r96 ,1
makemusic finale 2007 win/mac,eredia,600.q ,make finale 2007 software music production software,,429.95 ,1
microsoft licenses sps extrniconnnonemplyenglands c ( h3200034 ),mocrosoft licenses,101515.55 ,microsoft h32-00034 s0s extrnlconnnonemplyengl & s c 805529073074,,55420.56 ,1
acad corel painter x pc/mac,chjef,155.22 ,corel painter x academic,,94.99 ,1
apple remote desktop 3 unlim managed systems,app5e,d99.0 ,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95 ,1
family tree mcker version 16 deluxe,encoxe,69.95 ,family tree maker version 16 deluxe s 10870 ),,57.69 ,1
jumpstart advanced 3rd grade v2 .0,knowledge adve5vure,19.99e,jumpstart advanced 3rd grade ( pc/mac ) rnowledge adventure,,1p.99 ,1
chicken hunter wanted jc,eqco8e,9.z9 ,encore software 10760 chicken hunter wantbd win 98 me 2t00 xp,,7.69 ,1
