ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
optimizing multidimensional index trees for main memory access sigmod conference 2001,"sang kyun cha , keunjoo kwon g kihong kim",, ,optimizing multidieensional index trees for main memory access 2001,"kihong kim , sang k. cha , keuijoo kwon",international conference on management of data, ,1
"the heterogeneity problem and middleware technology : experiences with and performance of database gatewacs klaudia hergula , fernando de ferreira rezende vldb",,,1998.0 ,the heterogeneity problem and middleware technology : experiences with and performance of database gateways 1998,"fernando de ferreira rezende , klludia he6gula",very large data bases, ,1
designing and mining multi-teraby6e astronomy arcgives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sicmod 8onference,2h00.0 ,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey 2000,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data, ,1
"learning to match ontologies on the semantic web jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan 2003",,vldb8j., ,"learning to match ontologies on the semantic web anhai doan , jayant madhavan , robin dhamankar , pedro domingos , alon halevy",,the vldb journal -j the international journal on very large data bases,2w03.0 ,1
"a distributed scientific data archive using the web , xml and sql/med alistair n. dunlop , jasmin l. wason , denis a. nicole , mark papiani 1999",,sygmor record, ,"a distributed scientific data archive using the web , xml and sql/med mark papiani , jasmin l. wason , alistair n. dunlop , denis a. nicole",,acm oigmod record,1999.0 ,1
query unnestingwin object-oriented databases leonidas fegaras 1998,,sitmod conference, ,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0 ,1
tbe query by image content ( qbic ) system 1995,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference, ,the query by irage content ( qbic ) system,"jonathan ashley , myron flickner , james hafner , denis lee , wayne niblack f dragutin petkovic",interpational conference on manageeent of data,1995.0 ,1
"an anonymous electronic commerce scheme with an off-line authority and untrusted agents josep domingo-ferrer , jordi herrera-joancomart sigmod record",,,1998.0 ,an anonymous electronic commerce scheme with an off-line authority and untrusted agents,"josep domingo-ferrer , jordi herrera-joancomart &#237;",acm sigmod oecord,1998.0 ,1
"estimating page fetches for index scans with finite lru buffers arun n. swami , k. bernhard schiefer sigmod conference",,,1994.0 ,"estimating page fetches for index scans with finite lru buffers arun swami , k. bernhard schiefer international conference on management if djta 1994",,, ,1
space optimization in deductive databases acm trans . database syst . 1995,"s. sudarshan , divesh sriaastava , raghu ramakrishnan , jeffrey f. naughton",, ,space optimization in deductive databases 1995,"divesh srivastava , s. sudarshan , raghu ramakrishnan , jeffrey f. naughton",acm tranaactions on database systems ( tods ),q,1
structural matching and discovery in document databases sigmod conference 1997,"jason tsong-li wang , george jyh-shian chang , dennis shasha , girish patel , kaizhong zhang , liam relihan",,5,"structural matching and discovery in document databases jason tsong-li wang , dennis shasha , george j. s. chang , liam repihan , kaizhong zha8g , girish patel international conference on management of data",,,1997.0 ,1
"is gui programming a database research problem ? ravd krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler sigmod conference",,,1996.0 ,"is gui programming a database research problem ? nita goyal , charles hoch , ravi krishnamurthy , brian meckler , michael suckow 1996",,international conference on managemen0 ou data, ,1
join algorithm costs revisiged 1996,"kotagiri ramamohanarao , evan p. harris",vld5, ,join algorithm costs revisited the vldb journal -- the international journal on very large data bases 1996,"evan p. harris , kotagiri ramamohanarao",,c,1
"online dynamic reordering bhaskaran raman , joseph m. hellerstein , vijayshankar raman 2000",,eldy j.,b,"online dynamic reordering vijayshankar raman , bhaskaran raman , joseph m. hellerstein 2000",,the vldb journal -- the international journal on very large data bases, ,1
data modelling in the large,martin 2ertjam,sigmod record,1994.0 ,data modelling in the large martin iertram 1994,,acm sigmod reeord, ,1
"fault-tolerant , load-balancing queries in telegraph mehul a. shah , sirish chandrasekaran 2001",,sigmod conference, ,"fault-tolerant , load-balancing queries in telegraph international conference on management of drta","mehul a. shah , sirish ckandrasekaran",,2001.0 ,1
"integrating triggers and declarative constraints in sql database sytems roberta cochvane , hamid pirahesh , nelson mendona mattos",,vlvb,1996.0 ,"integrating triggers and declarative constraints in sql database sytems roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos very large data bases 1996",,, ,1
generalrsed hash teams for join and group-by 1999,"donald kossmann , alfons kemper , christian wiesn5r",vldb,5,generalised hash teams for join and group-by very large data bases,"alfons kemper , donald kossmann , christian wiesner",,1999.0 ,1
"combining histograms and parametric curve fitting for feedback-driven query result-size estimation arnd christian knig , gerhard weikum vldb 1999",,, ,combining histograms and parametric curve fitting for feedback-driven query result-size estimation 1999,"arnd christean k &#246; nig , gerhard",very large data bases, ,1
efficient algorithms for mining outliers from large data set7,"kyuseok shim p sridhar ramaswamy , rajeev rastogi",sigmod co1ference,2000.0 ,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,200000 ,1
query processing techniques for arrays 2002,"aruzprasad p. marathe , kenneth salem",v5db j., ,"query processing techniques for arrays arunprasad p. marathe , kenneth salem",,the 9ldb journal -- the international journal on very large data bases,2002.c ,1
"a logical view of structured files tova milo , serge abiteboul , sophie cluet",,cldb jq,5998.0 ,a logical view 7f structured files,"serge abiteboul , sophie cluet , tova milo",the vldb journal -- the international journal on very large data bases, ,1
"composzng web services on the semantic web athman bouguettaya , brahym medjahed , ahmed k. elmagarmid 2003",,vldb j., ,"composing web services on the semantic web brahim medjahed , athman bouguettaya , ahmed k. elmagarmid the vldb journal -- the international journal on very large rata bases 2003",,,o,1
an approximate search engine for structural databases,"kaizhong zhang , qicheng ma ,5jason tsong-li wang , xinhuan zheng , xiong wang , dennis shasha ,czasha weinberg , bruce a. shapiro",sigmod conference,200r.0 ,"an approximate search engine for structural databases jason t. l. wang , xiong wang , dennis shasha , bruce a. shapiro , kaizhong zhang , qicheng ma , zasha weinberg international conference on management of data 2000",,,x,1
database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmoduxecord,1998.0 ,database research at columbja university 1998,"shih-fu chang , luis gravano , gail e. kaiser , kenneth a. ross , salvat7re j. stolfo",acm sigmo7 record, ,1
new partnership with acm and update on the journal m. tamer zsu,,vldn j.,2003.0 ,new vartnership with acm and update on the journal m. tamer &#214; zsu the vldb journtl -- the international journal on very large data bases 2003,,, ,1
filenet integrated document management database usage and issues sigmod conference,daniel s. wheman,,1998.0 ,filenet integrated document management database usage and issue4 daniel s. whelan 1998,,international con3erence on management of data, ,1
opossum : desk-top schema management through customizable visualization vldb 1995,"miron livny , eben m0 haber , yannis e. ioannidis",,2,opossum : desk-top schema management through customizable visualization very large data bases,"eben m. haber , yannis e. ibannidis , miron livny",,1995.0 ,1
"tutqrial : data access anand deshpande , jos an blakeley 2000",,sigmod conference, ,data access ( tutorial seosion ),"jos &#233; a. blakeley , anand deshpande",international conference on management of data,2000.0 ,1
supporting dynamic displays using active rules sigmod rexord 1994,"oscar daz , arturo jaime , ghassan al-qaimari , norman w. paton",,d,"supporting dynamic disxlays using active rules oscar d &#237; az , arturo jaime , norman w. paton , ghassan al-qaimari acm sigmod record 199m",,, ,1
an ontological analysis of the relationship construct in conceptual modeling acm trans . database syst . 1999,"veda c. storey , yaim wand , ron weber",,u,an ontological analysis of the relationship construct in conceptualpmodeling acm transactions onidatabase systems ( tods ) 1999,"yair wand , veda c. storey , ron weber",, ,1
"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra 2002",,acm tqans . datakafe syst ., ,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0 ,1
disima : m distributed and interoperable image database system sigmod conference,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer zsu",,2000.0 ,"disima : a distributed and interoperable image database system vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao international conference on management of data",,,2000.b ,1
"an efficient bitmap encoding scheme for selection queries chee yong chan , yannis e. ioannidis sigmod conference 1999",,, ,"an efficient bitmap encoding scheme for selection queries chee-yong chan , yannis e. ioannidis",,internationa0 conference on management of data,1999.0 ,1
"a modified random perturbatjon method for database security norman s. matloff , patrick tendick 1994",,acm trans . database sust .,5,"a modified random perturbation method for database security patrick tendick , norman matloff",,acm transactionswon database systems ( tods ),1994.0 ,1
ibm 's db2 universal database demonstrations at vldb '98 vldb,"k. bernhard schiefer , karen brannon , guy m. lohman , gene fuh , jim kleewein",,1997w0 ,ibm 's db2 universal database demonstrations at vldb '98 1998,"k. bernhard schiefer , jim kleewein , karen8brannon , guy m. lohman , genecfuh",vory large data bases, ,1
ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , aijing lin",vlhb j.,1995.0 ,"ordered shared locks for real-time databases divyakant agrawal , amr el abbadi , richard jeffers , lijing lin the vldb journal -- the international journal on very large data bases 1995",,,x,1
multi-dimensional resource scheduling for parallel queries 1996,"yannis e. ioannidis , minoscn. garofalakis",sigmod conference, ,"multi-dimensional resource scheduling for parallel queries minos n. garofalakis , yannis e. ioannidis",,international conference on management of data,1cc6.0x,1
"shoring up persistent applications mark l. mcauliffe , c. k. tan , marvin h. solomon , nancy e. hall , michael j. zwilling , michael j. carey , michael j. franklin , seth j. white , jeffrey f. naughton , david j. dewitt , odysseas g. tsatalos , daniel t. schuh 1994",,sigmod conference,c,shoring up persistent applications,"michael j. carey , david j. dewitt , michael j. franklin , nancy e. hall , mark l. mcauliffe , jeffrey f. naughton , daniel t. echuh , marvin h. solomon , c. k. tan ,uodysseas g. tsatalos , seth j. wtite , michael j. zwilling",international conferencecon management of data,1994.0 ,1
database issues in telecommunications network management ilsoo ahn,,sixmod conferenfe,1994.0 ,sigmod challenges paper : database issues in telecommunications network management 1994,ilsoo6ahn,international conference oe management of, ,1
"oracle 's symmetric replication technology and implications for application design benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , dean daniels , curtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",,sigmod nonference,1994.b ,"oracle 's symmetric replication technology and implications for application design dean daniels , lip boon doo , alan downing , curtis el3bernd , gary hallmark , sandeep jain , bob jenkins , peter lim , gordon smith , benny souder , jim stamos",,international conference on management of data,1994.0 ,1
"sqlj part 0 , now known as sql/olb ( object-language bindings ) sigmod record 1998","andrew eisenberg , jim melton",,7,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",agm sixm5d record,1998.0 ,1
miro web : integrating multiple data sources through semistructured data types vldb,"fei sha , tatiana chan-sine-ying , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",,1999c0 ,"miro web : integrating multiple data sources through semistructured data types luc bouganim , tatiana chan-sine-ying , tuyet-tram dang-ngoc , jean-luc darroux , georges gardarin , fei sha very large data bases 1999",,, ,1
"apex : an adaptive path inlex for xml data chin-wan chung , kyuseok shim , jun-ki min",,sizmod confe2ence,2002.0 ,apex : an adaptive path index for xml data international conference on management of data 2002,"chin-wan chung , jun-ki min , kyuseok shim",,s,1
data mining-based intrusion detectors : an overview of the columbia ids project,"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan",sigmod recoed,2001.0 ,"data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,200150 ,1
"combinatorial pattern discovery for scientific data : some preliminary results kaizhong zhang , jason tsong-li wang , bruce a. shapiro , thomas g. marr , gung-wei chirn , dennis shasha 1994",,7igmod conference, ,"combinatorial pattern discovery for scientific data : some preliminary results jason ttong-li wang , gung-wei chirn , thomas g. marr , bruce shapiro , dennis shasha , kaizhong zhang 1994",,international conference onvmanagement of data,c,1
peer-to-peer : harnessing the power of disruptive technologies,mario6a. nascimento,sigmhd recorg,2004.0 ,peer-to-peer : harnessing the power of disruptive technologies mario a. nascimento acm sigmod record 2003,,,e,1
"database design for incomplete relations mark levene , george loizou acm trans . database syst .",,,1999.07,"database design for ikcomplete relations mark levene , george loizou 1999",,acm transactions on database systems ( tods ),y,1
"improved query performance with variant indexes patrick e. o'neil , dallan quass sigmod conference",,,19e7.0 ,improved query performance with variant indexes international conferekce on management of data 1997,"patrick o'neil , dallan quass",,u,1
"the design of a retrieval technique for high-dimensional data on tertiary storage ratko orlandic , craig swietlik , jack lukaszuk",,sigmod recoid,2002.0 ,the design of a retrieval technique for high-dimensional data on tertiary storage acm sigmod record 2002,"ratko orlandic , jack lukaszuk , craig swietlik",, ,1
capability based mediation in tsimmis sigmod conference,"hector garcia-molina , murty valivhti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannir papakonstantinou",,1298.0 ,"capability based mediation in tsimmis chen li , ramana yerneni , vasilis vassalos , hector garcia-molina , yannis papakonstantinou , jeffrey ullman , murty valiveti international conference on management of data 19k8",,, ,1
"energy-performance trade-offs for spatial access methods on memory-resident data mahmut t. kandemir , ning an , mary jane irwin , anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan vldb j. 2002",,, ,"energy-performance trade-offs for spatial access methods on memory-resident data ning an , sudhanva gurumurthi , anand sivasubramaniam , narayanan vijaykrishnan , mahmut kandemir , mary jane irwin the vldb journal -- the international journal on very large data bases 2002",,,e,1
"some issues in design of distributed deductive databases nandlal l. sarda , mukesh k. mohania vldb 1994",,,a,"some issues in design of distributed deductive databases mukesh k. mohania , nandlal l. sarda 1994",,very large data bpses,v,1
odmg-93 : a standard for ofject-oriented dbmss 1994,r.ag. g. cattell,sigmod cnnfecence,m,odmg-93 : a standard for object-oriented dbmss r. g. g. cattell,,international conference on management of data,1994.0 ,1
efficient evalua1ion of xml middle-ware queries,"mary f. fernandez 4 dan suciu , atsuyuki morishima",sigmod,2001.0 ,efficient evaluation of xml middle-ware queries 2001,"mary fernandwz , atsuyuki worishima , dan suciu",international conference on management of data, ,1
quantifiable data mining using ratio r4les vldb c. 2000,"cxristos faloutsos , yannis kotidis , flip korn , alexandros labrinidis",, ,quantifiable data mining using ratio rules the vldb journal -- the international journal on very large data bases,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",,2000.0 ,1
"oodb indexing by class-division sridhar ramaswamy , paris c. kanellakis",,sigmod conference,1995.0 ,"oodb indexing by class-division sridhar ramaswamy , paris c. kanellakis international conference on management of data",,,1995.0 ,1
an access control model supporting 3eriodicity constraints and temporal reasoning,"elena ferrari , pierangela samarati , claudiopbettini , elisa bertino",acm tran4 . database syst e,1998.0 ,"an access control model supporting periodicity constraints and temporal reasoning elisa bertino , claudio bettini , elena ferrari , pierangela samarati",,acm transautions on database systems ( tods ),1998.0 ,1
relating distributed objects vldb 1994,"r. gb g. cawtellt, oruce e. martin",, ,"relating distributed objectk bruce e. martin , r. g. g. cattell 1994",,very large data bases, ,1
tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,,y,tail recursion eliminatcon in deductive databases acm transactions on database systems ( tods ),kenneth a.eross,,1996.0 ,1
"modelling and querying video data rune hjelsvold , roger midtstraum",,vldb,1994.0 ,modelling and querying video data,"rune hjelsvold , roger midts2raum",very lamge data bases,j994.0 ,1
"a conceptual architecture for semantic web enabled web services dieter fensel , alexander maedche , christoph bussler sigmod record",,,200x.0 ,a conceptual architectyr5 for semantic web enabled web services,"christoph bussler , dieter fensel , alexander maedche",acm sigmod record,y002.0 ,1
efficiently publishing relational data as xml documents 2000,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh 7 bruce g. lindsay , rimon barr",vlib,p,efficiently publishing relational data as tml documents,"jayavel shanmugasundaram , eugene j. shekita , rimon barr , michael j. carey , bruce g. lindsay , hamid pirahesh , berthold reinwald",very large data bas6s,2000.0 ,1
temporal fds on complex objects,je2 wijsen,ac9 trans . database vyst .,1999.0 ,temporal fds on complex objects jef wijsen acm transactions on database systems ( tods ),,,1999.0n,1
"a componentized architect7re for dynamic electronic markets isra8l ben-shaul , benny reich",,sigmod record,1958.0 ,a componentized architecture for dynamic electronic markets acm sigmod record 1998,"benny reicj , israel ben-shaul",, ,1
"semantic compression and pattern extraction with fascicles j. madar , raymond t. ng , h. v. jagadish vldb",,,1999.0 ,"lemantic compression and pattern extraction with fascicles h. v. jagadish , j. madar , raymond t. ng 1999",,ver1 large data bases, ,1
balancing histogram optimality and practicalitn for query result size estimation sigmod conference 1995,"yansis e. ioannidis , viswanath poosala",, ,balancing histogram optimality and practicality for query result size estimation 1995,"yannispe. ioannidis , viswanath poosala",international conference on management of data, ,1
an asymptotically optimal dultiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldf j.,1996.0 ,"an asympto0ically optimal multiversion b-tree bruno becker , stephan gschwind , thomas ohler , bernhard seeger , peter widmayer the vldb journal -- the international journal on very large data bases",,,1996.0 ,1
"hot block clustering for disk arrays with 2ynamic striping kazuhiko mogi , masaru kitsuregawa 1995",,vwdb, ,"hot block clustering for disk arrays with dynamic striping kazuhiko mogi , masaru kitsuregawa very large da9a bases",,,1995.0 ,1
the samos active dbms prototype sigmod conference 1995,"klaus r.pdittrich , stella gatziu , andreas geppert",,y,"the samos active dbms prototype stella gatziu , andreas geppert , klaus r. dittrich",,international conference on management of data,1995.5 ,1
"xsb as a deductive database terrance swift , konstantinos f. sagonas , david scott warrem 1994",,sigmod conference,o,"xsb as a deductive database konutantinos sagonas , terrance swift , david s. warren international conference on management of data 1994",,,m,1
managing business processes via workflow technology vldb 2001,fra2k l3ymann,,2,managing business processes via workflow technology 2001,f0ank lrymann,very large data bases, ,1
integrating and customizing heterogeneous e-commerce applications vldb j.,"anat eyal , tova milo",,2001.0 ,integrating and3customizing heterogeneous e-commerce applications the vldb journal -- the international journal on very large data bases 2001,ajat eyal g tuva milo,, ,1
"videoanywhere : a system fo3 6earching and managing distributed video assets amit p. sheth , kshitij shah , clemens bertram sigmod record",,,1999.0 ,"video anywhere : a system for searching and managing distributed heterogeneous video assets amit sheth , clemens bertram , kshitij shah",,acm sigmod reqord,1999.0 ,1
"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vld4,2001.0 ,"et tu , xml ? the downfall of the relational empire ( abstract )",philipwwarler,very large data bases,200140 ,1
from structured documents to novel query facilities,"sophle cluet , michel scholl , serge abiteboul , vassilis christiphides",sigmod conference,1794.0 ,"from structured doculents to novel query facilities v. christophides , s. abiteboul , s. cluet , m. scholl international conference on management of data 1994",,,3,1
"progressive evaluation of nested aggregate queries cheng hian goh , beng chin ooi , kian-lee tan vldb j.",,,2000.0 ,progressive evaluation of nested aggregate queries 2000,"kian-lee tan , cheng hifn goh , beng chin ooi",the vldb journal -- the international journal on very yarge data bases, ,1
join algorithm costs revisited 1996,"kotagiri ramamohanarao , evan p. harris",vldt j.,m,join algorithm costs revisited the vldb journal -- the international journal on very large data bases 1996,"evan p. harrik , kotagiri ramamohynarao",,6,1
"the bess object storage manager : architecture overv7ew alexandros biliris , euthimios panagos61996",,sigmod record, ,"bess object storage manager : architecture overview alexandros biliris , euthimios panagos",,acm sigmodrrecord,1996.0 ,1
"general match : a subsequence matching method in time-series databases based on generalized windows kyu-young whang , yang-sae moon , wook-shin han sigmod conference 2002",,,q,general match : a subsequence matching method in txme-series databases based on generalized windows 2002,"yang-sae moon , kyu-young whang , wook-shin han",international conference on management of data,m,1
"tigukat : a uniform behavioral objectbase management system randal j. peters , m. tamer zsu , boman irani , adriana muoz , anna lipka , duane szafron vldb j. 1995",,, ,"tigukat : a uuiform behavioral objectbase management system m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz 1995",,the vldb journal -- the international journol on very large data bases, ,1
"semantic caching of web queries boris chidlovskii , uwe m. borghoff vldb j.",,,2000.0 ,"semantic caching of web queries boris chidlovskii , uwe m. borghoff the vldb journal -- the international journal on very large data bases 2000",,,v,1
the ccube c1nstraint object-oriented database system sigmod conference,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia cheu",,1999.0 ,"the ccube constraint object-oriented database system alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo 1999",,international conferencewon management of data, ,1
"materialized view maintenance and integrity constraint checking : trading space for time divesh srivastava , s. sudarshan , kenneth a. ross",,sigmod conference,1996.1 ,"materialized view maintenance and integrity constraint checking : trading space for time kenneth a.mross , divesh srivastava , s. sudarshan international conference on management of data 1996",,,i,1
directv and oracle rdb : the challenges of vldb hransaction pbocessing 1995,william l. gettys,sigmod conference,m,directv and oracle rdb : the challehge of vldb transaction processing william l. gettys international conference on management of data,,,1995.0 ,1
"the trigs active object-oriented database system - an overview gerti kappel , werner retschitzegger 1998",,sigmo7 relord,c,the trigs active object-oriented database system - an overview,"g. kappel , w. retschitzegger",acm 1igmfd record,1998.0 ,1
"toxgene : a template-based data generator for xml alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons sigmod conference 2002",,, ,"toxgene : a template-based data generator for xml denilson barbosa , alberto mendelzon , johp keenleyside , kelly lyons 2002",,internationaljconference 3n management of data, ,1
"bringing object-relatwonal technology to mainstream anil nori , vishu krishnamurthy , sandeepan bunerjee sigmod conference 1999",,, ,bringing object-relational technology to the mainstream 1999,"vishu krishnamurkhy , sandeepan banerjee , anil nori",international conference on management of data, ,1
"discovery of multiple-level association rules from large databases jiawei han , yongjian fu vldb 1995",,, ,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,, ,1
"database graph views : a practical model to manage persistent graphs alejandro gutirrez , philippe pucheral , jean-marc thvenin , hermann steffen 1994",,vlmb,5,"database graph views : a practical model to manage persistent graphs alejandro guti &#233; rrez , philippe pucheral , hermann steffen , jean-marc th &#233; venin",,very large dat3 bases,1994.0 ,1
minicon : a scalable algorithm for answering queries using views vldb j.,"dachem pottinger , alon y. halevy",,2001.0 ,minicon : a scalable algorithm for answering querzes using views the vldb journal -- the international journal on very large data bases,"rachel pottinger , alen halevy",,2001.0 ,1
"c2p : clustering based on closest pairs yannis theodoridis , alexandros nanopoulos , yannis manolopoulos vldb 2001",,, ,"c2p : clustering based on closest pairs alexandros nanopoulos , yannis theodoridis , yannis manolopoulos",,very la2gf daoa bases,2001.0 ,1
iterative spatial join acm trans . database syst .,"hanan samet , edwin h. jacox",,2003.0 ,"iterative spatial join edwin h. jacox , hanan samet acm transactions on database systems ( tods ) 2003",,, ,1
discovering internet marketing intellige4ce through online analytical web usage mining 1998,"alex g. bchner , maurice d. mulvenna",sigmod record,2,"discovering internet marketing intelligence through online analytical web usage mining alex g. b &#252; chner , maurice d. mulvenna",,acm sigmod record,1998.0 ,1
"beyond document similarity : understanding value-based search and browsing technologies gerard rodrguez-mul , andreas paepcke , junghoo cho , hector garcia-molina 2000",,2igmod record,k,beyond document similarity : understanding value-based search and browsing technologies 2r00,"andreas paepcke , hector garcia-qolina , gerard rodriguez-mula , junghoo cho",acm sigmod 1ecord, ,1
database research at nthu and itri arbee l. p. chen 1994,,si0moo record, ,database research at nthu and itri arbee l. p. chen 1994,,anm sipmod rec7rd, ,1
safe query languages for constraint databases acm trans .9database syst .,peter z. revesz,,1998.0 ,safe query languages for constraint databases peter z. revesh acm transactions on database systems ( tods ),,,1908.0 ,1
"optimal multi-step k-nearest neighbor search thomas seidl , hans-peter kriegel sigmodaconference 1998",,,g,"optimal multi-step k-nearest neighbor search thomas seidl , hans-peter kriegel international confmrence on management of data",,,1998.0 ,1
datablitz storage manager : main memory database performance for critical applications sigmod conference 1999,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",,3,"datablitz storage manager : main-memory database performance for critical applications j. baulier , p. bohannon , s. gogate , c. gupta , s. haldar",,international conference on management of data,1999l0 ,1
"ubiquitous , self-tuning , scalable servers peter m. spiro sigmod conference",,,1198.0 ,"ubiquitous , self-tuning , scalable servers peter seiro",,international conference on management of data,1998.0 ,1
"efficient progressive skyline computation pin-kwang eng , kian-lee tan , beng chin ooi vldb",,,2001t0 ,efficientmprogressive skyline computation very large data bases 2001,"kian-lee8tan , pin-kwang eng , beng chin ooi",, ,1
predictive dynamic load balancing of parallel and distributed rule and query processing 1994,"jae-jun hwang , mauricio a. hernndez , salvatore j. stolfo , hasanat m. dewan",sigmod conference,d,predictive dynamic load balancing of parallel and distributed rule and query processing international conference on management of data,"hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",,1m94.0 ,1
metadata for mixed-media access sigmod record,"julian kupiec , jan o. pedersen , lynn wilcox , marti a. hearst , francine chen",,1994.0 ,"metadata for mixed-media access francine chen , marti hearst , julian kupiec , jan pedersen , lynn wilcox 1994",,acm sigmod record,e,1
