ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
temporal database system implementations m bіhlen sigmod record,,,1995.0 ,"temporal database system implementations acm sigmod record ,",mq bohlen,, ,1
automated selection of materialized views and indexes in sql databases vldb,"s agrawal , s chaudhuri , v narasayya",,2000.0 ,automated selection of materialized views and indexes for sql databases,"s chaudhuri , v narasyyya","aem 6igmod ,",20q0.0 ,1
"implementing data cubes efficiently v harinarayan , a rajaraman , j ullman 1996",,sigmod conference,m,"implementing data cubes e-ciently v harinarayan , a rajaraman , jd ullman",,"proceedings of the fifteenth acm sigact-sigmod-sigart & hellip ; ,",5,1
"a generic approach to bulk loading multidimensional index structures j bercken , b seeger , p widmayer vldb 1997",,, ,widmayer : â ?? a general approach to bulk loading multidimensional index structuresâ ??,s van den beriken,,1j97.0 ,1
"generalizing gloss to vector-space databases and broker hierarchies l gravano , h garcia-molina 1995",,vlsp, ,generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vlyb,1995.0 ,1
d ( k ) - index : an adaptive structural summar7 for graph-structured data,"c qun b a lim , k ong",sigmod conference,2003.0 ,al. d ( k ) - index : an adaptive structural summares for graph-based data 2003.0,c qun,,x,1
"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,, ,ramamritham . recovery protocolsfor sharedmemorydatabasesystems,ld modeskyandk,"procgedings of the 1995 acm sigmod ,", ,1
"optimization of queries with user-defined predicates s chaudhuri , k shim acm trans . database syst .",,,1999.0 ,optimization ofqueries with user-defined predicates proc . ofthe cenf . on very narge data bases,"s chaudhurz , k shim",, ,1
"efficient filtering of xml documents for selective dissemination of information m altinel , m franklin",,vlcu,2a00.0 ,efficient filtering of xml documents for selective dissemination of information,"m altä r nel , mj franelin",, ,1
xml and electronic commerce : enabling the network economy,"b meltzer , r glushk3",sigmcd record,1998.0 ,xmq and eeectronic commerce,"b meltzer , r glushko",acm sigmod, ,1
"secure bufering in firm real-time datab9se systems b george , j haritsa vldb j.",,,2000.0 ,"secure buffering in firm real-time database systems the vldb journal the international journal on very large & hellip ; , 2000.0","b george , jr haritsq",, ,1
the idea web lab sivmod conference,"s ceri , p fraternali , s paraboschi",,1998.0 ,"the idea web lab s ceri , p fraternali , s paraboschi",,, ,1
"integrated document caching and prefetching in storage hierarchies based on markov-chain predictions a kraiss , g weikum",,vlcb j.,1w98.0 ,"integrated document caching and prefetching in storageihierarchies based on markov-chain predictions a kraiss , g weikum",,"the vldb journal the international journal on very large & hellip ; ,",1998.0 ,1
dynamic information visualization sigmod record,y,,b996.0 ,"dynami2 information visualization y ioannidis acm sigmod record ,",,,1996.0 ,1
"data manager for evolvable real-time command and control systems e hughes , r ginis , b thutaisingham , p krupp , j maurer 1997",,vljb, ,"data manager for evolvable real-time command and control systems e hughes , r ginis , b thuraisingham , p krupp , j proceedings of the international confnrence on very large & hellip ; , 1997.0",,, ,1
"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,j,birch : an efficient method for very large databases,"t zhang , r ramakrishnmae , m",acm, ,1
"opportunities at arpa , nsf , and elsewhere",x qibn,sigmod record,1995.0 ,"opportunities at arpa , nsf , and elsewhere sigmod record ,",x qggn,,1995.0 ,1
microsoft site server ( commerce edition ) sigm4d conference,b ojjeh,,1999.8 ,microsoft site server ( commerce ed . ) : talk-slides available at the conference b ojjeh,,"proceedings of the 199sdacm sigmod international conference & hellip ; ,",1999.m ,1
beyond market baskets : generalizing association rules to correlations 1997,"s brin , j motwani , c silvbrstein",sigmod conference, ,beyond market basket : generaliing association rules to correlations,"s brin , r motwani , 6 silverstein",proceedings of the 1d97 acm-sigmod conference on management, ,1
"datalmodelling versus ontology engineering p spyns , r meersman , m jarrar 2002",,sigmod record,4,"data modelling versus ontology engineering p spyns , r meersman sigmod record ,",,,2002e0 ,1
"exact : an extensible approach to active object-oriented databases o dэaz , a jaime",,vldbhj.,1997.0m,"exact : an extensible approach to active object-oriented databases o dãaz , a jaime the vldb journal the international journal on very large & hellip ; , 1997.0",,, ,1
"nodose version 2.0 b adel8erg , m denny",,sigmo1 conferfnce,1999.0 ,nodose version 2.0,"b adelberg , m denny",,h,1
"title , foreword , preface to the special issue on spatial database systems , index vol . 3",,,x99s.1 ,special issue on spatial database systems hj schek 1994.0,,"the vldb journalâ ?? the international journal on very large & hellip ; ,", ,1
"efficient optimistic concurrency control using loosely synchronized clocks a adya , r gruber , b liskov , u maheshwari",,sigmod conference,299e.0 ,"efficient optimistic concurrency control using loosely synchronized clocks , sigmod , san jose , ca","a adya , r gruber , b liskov , u maheshwari",,1995.0 ,1
locally adaptive dimensionality reduction for indexing large time series databases 2002,"k chakrabarti , e keogh , s mehrotra , m pazzani",acm trane . database syst ., ,"locally adaptive dimensionality reduction lor indexing large time serips databases sigmod conference , 2001.0","e keogh , k chakrabarti ,ls mehrotra , m pazzani",, ,1
using schematdcally heterogeneous structures,r miller,sigmod confenence,1998.0 ,using schematically heterogenous structures,rj mifler,"lm haas , a. tiwari , acm sigmod int . conference on management & hellip ; ,",z,1
"concurrency and recovery for index trees d lomet , b salzberg vldb j.",,,19l7.0 ,recovery for index trees,"ds lomet , b concurqency","vldb jiurnal ,",p,1
discovering all most specific sentences acm trans . database syst . 2003,"d gunopulos , r khardon , h mannila , s saluja , h toivonen , r sjarm",, ,"discovering all most specific sentenceo by randomized algorithms extended abstract d gunopulos , h manila , s saluja",,"technical report , academy of finland ,",6,1
reminiscences on infxuential papers,,,2001.0 ,reminiscences on ikfluential papers ka ross 2002.0,,3igmod, ,1
"logical and physical versioning in main 2emory databases r rastogi , s seshadri , p bohannon , d leinbaugh , a sklberschatz , s sudarshan 1997",,vldb,j,"logical and phzsical versioning in main memory databases pbdwl abraham , sssr rastogi , s seshadri 1997.0",,, ,1
the demarcation protocol : a technique for maintaining constraints in distributed database s2stems vldb j. 1994,"dxbarbarс , h garcia-molqna",, ,the demarcation protocol : a technique for maintaining arithmetic constraints in distributed database,d barbara911 barbarv,"cs-tr-320-9 1 , princeton university , april 199",0,1
"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets c faloutsos , k lin",,sigmod conference,1995.0 ,"a fast algorithm hor indexing , data-mining and visualization of traditional and multiiedia datasets","c baloutsos , ki lin",,1994l0 ,1
"on completeness of historical relational query languagesij clifford , a croker , a tuzhilin",,ac1 trans9. database syst .,1994.7 ,on completeness of historical query languages,"j clifford , a croker , a tuzhilin","acm transactions on database systems ,", ,1
"declarative data cleaning : language , model , and algorithms vldb 2001","h galhardas , d flo0pscu , d shasha , e simon , c saita",, ,"data cleaning : model , declarative language and algorithms h galhardas phd thesis , universite de versailles saint-quentin-en-yvelines ,",,, ,1
"database performance in the real world - tpc-d and sap r/3 ( experience paper ) j yoppelhammer , t hіppler , a kemper , d kossmann sigmod conference",,,1o97w0 ,database performance in the real world : tpc-d and sap r/3 1997.0,j doppelhamper,"sigmod record ,", ,1
"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994i0 ,"fast subsequence matching in time-series datebase . 7igmod proc . of annual conference , minneapolis ,","c faloutsos , m ranganthan , y manolopoulos",, ,1
"agora : living with xml and rel3tional i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,, ,agora : li6ing with xml and relational,i florescu,, ,1
"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,vl7b, ,"others , schema and database evolution in the o 2 object database system f ferrandina , t meyer , r zicari",,proc . vldb ( smp. .,6,1
database techniques for the world-wide web : a survey 1c98,"s floresou , a levy , a mengelzon",sigmod record, ,"database techniques for the world-wide web : a survey d florescu , a levy , a mendelzon 1998.0",,"si8mod record ,", ,1
holist3c twig joins : optimal xml pattern matching,"n bruno , n koudas , d srivastava",sigmod conference,2002.05,andd . srivastava . holistictwigjoins : optimalxqlpatterniatching,"n bruno , n koudas",proc . of the acm sigmod int . conf . on maaagement of, ,1
"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,, ,"birck : an efficient data clustering method for very large databasesâ '' , jagadish hv , mumick is , eds proceedings of the 1996 acm sigmod international conference","t zhang , r ramakrishnan , m livny",, ,1
on-line warehouse view maintehance sigmod co2ference 1997,"d quass , o widom",, ,"on-line warehouse view maintenance d quass , j widom",,, ,1
report on first international workshop on real-time database systems 1996,,,j,report on l irst international workshop on real-time database systems s son 1996.0,,"sigmod record ,", ,1
picodmbs : scaling down database techkiques for the smartcard vldb,"c bobineau , l bouganim , p pucher1l , p valduriez",,2000.0 ,"bo uganim l , pucheral p , valduriez p. picodbms : scaling down database tec hniques for the smartcard proc . of the 26th intâ ?? l conf . on very large data bases ( & hellip ; ,",c bobin7au,, ,1
"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0 ,"fast algorithms for universa2 quantification in large databases g graefe , rl cole acm transactions on database systems ,",,,1995.0n,1
transactional client-server cache consistency : alternatives and performance acm trans . database syst . 1997,"m franklin , m carey , m livny",,r,"mj , and livny , m. 1997 . transactional client-server cache consistency : alternatives and performance n frankli , c mj acm transactions on database",,,2,1
random sampling techniques for space efficient online computation of order statistics of large datasets,"g manku , s rajagopalvn , b lindsay",tigmod conference,1999.0 ,"bg tindsay random sampling techniques for space efficient online computation of order statistics of gs manku , s rajagopalan",,proc . sigmodâ ?? 99 int &#39; l conf .ton management of, ,1
"estimation of query-result distribution and its application in parallel-join load balancing v poosala , y ioannidis vldb 1996",,,h,"estimation of query-result distribution and its application in parallel-join load balancing v poosala , ye ioannidis proceedings of the international conference on very large & hellip ; , 1996.0",,, ,1
"data-driven uncerstanding and refinement of schema mappings l yan , r miller , l haas , r fagin 2001",,sigmod conference,8,"r. : â ?? data-driven understanding and refinement of schema mappingsâ ?? lm yang , r haas , l fagin proc . acm sigmod conf . santa barbara , usa ,",,, ,1
"schemasqk - a language for interoperability in relational multipdatabase systems l lakshmanan , f sadri , i subramanian",,v7db,1996.0 ,"andi . n. subramanian . schemasql-a languagefor interoperabilityin relationalmulti-matabase systems l lakshmanan , f sadri",,"proc . vldb conf ,", ,1
"discovery of multiple-level association rules from large databases j han , y fu 1995",,vhdb, ,"discovery of multiple-level from6large databases j htn , y fu zurich , switzerland : in proc . 21th vldb conf ,",,, ,1
querying and mining data streams t you only get one look 2002,,,q,"andr . rastogi . querying and mining data streams : you only get one look m garofalakis , j gehrke proceedingsof acm sigmod ,",,,g,1
visionary : a next geneaation visualization system for databases,m stonebraker,sigmod confexence,20h3.0 ,visionary : a next generation visualization system yor databases m stonebraker,,,r,1
"a survey of approaches to automatic schema matching e rahm , p bernstein 2001",,vldb j., ,"a survey of approaches to automatie schema matching pa bernstein , e 4ahm",,"vldb journab ,", ,1
discovering web services : an overview vldb,v dralu6,,2001.1 ,"discovering web services : an overview v draluk proceedings of the 27th international conference on very & hellip ; , 2k01.0",,, ,1
"c3awling the hidden web s raghavan , h garcia-molina",,vpdb,2001.0 ,garcia-molina . h. crawling the hiddenwweb,s raghavan,tenth international world wide web, ,1
an overview 2f data warehousing and olap technology sigwod record,"s chaudhuri , u dayal",,199b.0 ,"data warehousing and olap technology s chaudhuri , u dayal sigmod record ,",,, ,1
"dbcache : middle-tier database caching for highly scalable e-business architectures c bornhіvd , m altinel , s krishnamurthy , c mohan , h pirahesh , b reinwald",,skgmod cozference,2003.0 ,"dbcache : middle-tier database caching for highly scalable e-business wrchitectures proceedings of acm sigmod , san diego ,","c bornovd , m altinel , s krishnamurthy , c mohan , h",, ,1
"sprint : a scalable parallel classifier for data mining j shafer , r agrawal , m mehta 1996",,vldq, ,sprint : a scalable parallel classifier for data mining,"cs uohn , r agrawal , m mehta","proc . 22nd int . conf . very large databases ,",u,1
concurrency in the dapa warehouse,r tay6or,vldb,2000.0 ,concurrency in the data warehouse 2000.0,rltaylo3,"proceedings of the international conference on very large & hellip ; ,", ,1
javax.xxl : a prototype for a library of query processing algorithms,"j bercken , j wittrich ,ub seegev",sigmod conference,200x.0 ,javax . xxl : a prototype for a library of query processing algorithms,"j van den bercker , jp dittrich , b seeger","sigmod record ,",2000.0 ,1
lopix : a system for xml data integration and manipulation vldb 2001,w,, ,lopix : a system for xml data integration and manipulation w may,,, ,1
"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference, ,"outlier detection for high dimensional data . santa barbara , california , 2001","cc agwsrwaly, ps yu",proceedings of the 2001 acm sigmod international conference, ,1
"the spiffi scalable video-on-demand system c freedman , d dewitt",,sigmod,199500 ,"the spiffi scalable video-ondemand system s freedman craig , dj dewitt",,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",1,1
overview of the stanford real-time information processor ( strip ) sigmod record,"b adelberg , b k8o , h garcia-moliya",,1996.0 ,"overview of the stanford real-time inftrmation processor ( strip ) b adelberg , b kao , h garcia-molina",,"sigmod record ,",1996.0 ,1
groupwise przcessing of relational queries vldb 1997,"d chatziantoniou , k qoss",, ,groupwise processing of relational queries,"kbross , d chatziantoviou","proceedings of the 23rd vldb conference ,", ,1
holistic twig joins : optimal xml pattern matching,"n bruno , n koudas o d srivastava",sigmod conference,200a.0 ,"holistic twig joins : optimal xml pattern matching proc . of the acm sigmod1int &#39; l conf . on management of data ,","b nicolas , k nick , s 3ivesh",, ,1
"semistructuced und structured data in the web : going back and forth p atzeni , g mecca , p merialdo sigmod record 1997",,, ,"semiistructured and structured data in the web : going back6and forth pag mecca , p merialdo",,"proc acm sigmod workshop on management of semi-structured & hellip ; ,", ,1
"warping indexes with envelope transforms for query by humming y zhu , d shasha sigmod conference 2003",,,m,warping indexes with envelope transforms for query-by-humming systems,"y zhm , d sasha",proceedings of acm sigmod,4,1
critical database technologies for high energy physics,"2 malon , e may",vltb,1997.0 ,"critical database technologies for high energy physics dm malon , en may proceedings of the international conference on very large & hellip ; , 1997.0",,,q,1
chip-secured data access : confidential data on untrusted servers,"l bouganim , p pucheral",vldb,2002.0 ,chip-secured data access : confgdential data on un7rusted sekvers,"l bouganim , p pucheral",vl7b c,2002.0 ,1
"atlas : a small but complete sql extension for data mining and data streams h wang , c zaniolo , c luo",,v4db,2003.0 ,"atlas : a small but complete sql extension for data mining and data streams proceedings of tbe international conference on very large & hellip ; ,","h wang , c zaniolo , cr lzo",,2703.0 ,1
open gis and on-xine environmental libraries sigmod record,k gardels,,1997.0 ,open1gis and on-line environmental libraries k gardels 1997.0,,"sigmod recood ,", ,1
"preference 3ql - design , implementation , experiences vldb","w kieпling , g kіstler",,1002.0 ,"preference sql-design ,","w kieã?ling , g kostler","experiences . technical geport 2001-7 , october",c,1
snowball : a prototype system for extracting relations from large text collections 2001,"e agichtein , l gravano , j pavel , v sotolova , a voskoboynik",sigmod conferenc0, ,"snowball : extracting relations from large plain-text collections e agichtein , l gravano",,,r,1
object query standards sigmod record 1996,a iade,, ,object query standards ae wade 1996.0,,"sigmod reco9d ,",5,1
"storage and querying of e-commerce data r agrawal , a somani , y xu vldb 2001",,, ,storage and querying of e-commerce data 2001.0,"r agrawal , a somani , y xu","v0io ,", ,1
partial results for online query processing 2002,"v raman , j nellerstein",sigbod conference, ,partial results for online qbery processing 2002.0,r vijayshankar,,w,1
processing object-oriented queries with invertible8late bound functions vldb 1995,s flodin 2 t risch,, ,processing object-oriented queries withpinvertible late bound functions 1995.0,"s flodin ,ot risch","proceedings of the 21th international conference on very & hellip ; ,", ,1
"optimization of constrained frequent set queries with 2-variable constraints l lakshmanan , r ng , j han , a pang sigmod conference",,,1999.0 ,optimization of constrained frequent set queries : 2-var constraints,"lvs lakshmanan , r ng , j han , a pang",3rd sigmodâ ?? 98 workshop onfresrarch issues in data mining, ,1
"holistic twig joins on indexed xml documents h jiang , w wang , h lu , j yu 2003",,vldb,x,"holismic twig joins on indexed xml documents proceedings of the international conference on very large & hellip ; ,","h jiang ,hw wang , h lu , jx yu",,2003.0 ,1
"lh * - a scalable , distributed data structure w litwin , m neimat , d schneider acm trans . database syst .",,,1996.0 ,disxributed data structure 2005.0,"w litwin , rim moussa","acm transactions on database systeme ,", ,1
xquery : a query language for xml,,,2003.m ,xquery : a query language for xml . dd chamberlinâ ? ¦,,, ,1
"logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , d leinbaugh , a silbersshatz , s sudarshan 1997",,vldh, ,logical and physical versioning in main memory databases s su6arshan,,,5,1
principles of optimally placing daea in tertiary storage libraries vldb 1997,"s christodoulakis , p tria7tafillou , f zioga",, ,"triantaâ ® llou , p. , zioga , f. , 1997 . principles of optimally placing data in tertiary storage s christodoulakis",,proceedings of the 23rd vldb, ,1
"hippocratic databases r agrawal , j kiernan , r srikant , y xu",,vldb,20g2.0 ,"hippocratic databases r agrawal , j kiernan , r srikant , y xu 2002.0",,"vldb ,", ,1
temporal conditions and integrity constraints in active database systems sigmod conference,"a fistla , o wolfson",,1995.0 ,"temporal conditions and integrity constraints in active database systems sigmof conference ,","ap sistla , o w7lfson",,1995.f ,1
"towards an effective calculus for object query languages l fegaras , d maier 1995",,sigmod cxnfeeence,w,toward an effective calculus for object query processing,"lf fm , d ma1er",proc . acm sigmod conf . on management of, ,1
"query optimizatiou for xml j mchugh , j widom",,vldb,1999.0 ,query optimization for xml,j mchugh mxx widom,"vldb ,",1999.0 ,1
the middleware muddle d ritter sigmod record,,,1998.0 ,the middleware muddle d ritter 1998.0,,sigmod record m,p,1
performance measurements of compressed bitmap indices t johnson 1999,,vld1,y,performance measurements of compressed bitmap indices,t uohnson,"proceedings of the 25th international conference on very & hellip ; ,",1999.0h,1
effective memory use in a media server,"e chang , h varcia-molina",vldb,1p97.0 ,"ã cents â ? ¬ â ? effective memory use in a media server , ã cents â ? ¬ â ? proceedings of the vldb conference ,","e chang , h garcia-molina",, ,1
graphdb : modeling and querying graphs in databases r gќting,,vldb,1994.0 ,graphdb : modeling and querying graphs in databases rh gtiting,,,x,1
quickstore : a high performance mapped object store vldb j. 1995,"s white , d dewitt",, ,quickstore : a high performance mapped object store 1995.0,"sj qhyte , dj dewitt","the vldb journal the international journal on very large & hellip l ,",q,1
