ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",sigmod record,2003,study of an in-process optimization technique of text encoding,"lisa i. schmidland , kevin s. jensen",vldb,2002 ��2,0.0
the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,the co4a multigroup database system,"yao gao , yolanda leboutien , owen zhang",scintillating index,1997 ��,0.0
an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an effective deductive object-oriented database through language integration,"nichol , peter scheuermann",acm sigmod record,1999 ????????,0.0
database research at arizona state university,"suzanne w. dietrich , forouzan golshani , susan darling urban",sigmod record,1996,analysis of semantic semantic queries in real-world data,"jangzhuiju , guangzhai rohigan",c.,2002 ��,0.0
odefs : a file system interface to an object-oriented database,"narain h. gehani , william d. roome , h. v. jagadish",vldb,1994,object-oriented systems management,p. kaboomu,odefs,2001 ��0,0.0
reminiscences on influential papers,"mitch cherniack , kenneth a. ross , gottfried vossen",sigmod record,2003,information discovery (,jake ross,data mining,2004 ��,0.0
graphical interaction with heterogeneous databases,"tiziana catarci , john cardiff , giuseppe santucci",vldb j.,1997,"a database of linear algebra, with a schema on a schema","timothy russ, timothy cahn",vldb,2002,0.0
design and management of data warehouses : report on the dmdw '99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",sigmod record,1999,design and management of data warehouses in general : report on the dmdw '97 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",sigmod session,1991 ��,0.0
sampling large databases for association rules,hannu toivonen,vldb,1996,geominer : a system prototype for spatial data mining,hai j. gharris,vldb,,0.0
multidimensional access methods : trees have grown everywhere,"nick roussopoulos , christos faloutsos , timos k. sellis",vldb,1997,the nacl API for data-based data,"kaiwei han , johannes r. za &#221819; iamse , krzysztof koperski",international conference on management of data,,0.0
paradise : a database system for gis applications,paradise team,sigmod conference,1995,app_home_site : a program that runs on the Internet,paradise team,sigmod conference,1994 Interstitial,0.0
the mariposa distributed database management system,jeff sidell,sigmod record,1996,the mariposa distributed database management system,jeff sidell,sigmod record,1997 ????????,0.0
carnot and infosleuth : database technology and the world wide web,"k. ong , christine tomlinson , darrell woelk , c. unnikrishnan , william bohrer , nigel jacobs",sigmod conference,1995,aiadc - a database on the Internet at large,"michael r. genesereth , aizh bohrer , aizh bohrer",international conference on management of data,1997 Naturally,0.0
quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997,an algebraic linear time series,bhu bhu,summa sumNER,2012 ��,0.0
join algorithm costs revisited,"kotagiri ramamohanarao , evan p. harris",vldb j.,1996,the joinal system for query complexity problems,"michael mlivoncic , roger weber",roberlin m roberlin,1997 𪮩,0.0
indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"xiaoyang sean wang , changzhou wang",vldb j.,2001,indexing deep and sparse sparse vectors for divergence search on low order vectors,zhigong pravda,"vldb JOHN STEWART, JORGE STEWART MAJ  LIBRARY",2002 galitarian,0.0
repositories and object oriented databases,philip a. bernstein,sigmod record,1998,clustering of database sources in the presence of objects,"alpeter de Jong , gevlin de Jong",very large data bases,1997 ��11,0.0
xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,xmem: a semantic caching system for memings,"han hong , jian d. wendrick",international conference on management of database tables,1983 ????????,0.0
cache conscious algorithms for relational query processing,"jeffrey f. naughton , ambuj shatdal , chander kant",vldb,1994,cache conscious algorithms for relational query processing,piper-barley texte,vienno,1996 ��,0.0
a hypertext query language for images,li yang,sigmod record,1994,a minimal and easy to use text-based query language,bing zheng,sigmod conference,1998 ��,0.0
unql : a query language and algebra for semistructured data based on structural recursion,"mary f. fernandez , peter buneman , dan suciu",vldb j.,2000,multiline columns,"erich terrence , michael j. gergensen",interlocutor,2000 ��2,0.0
datablitz : a high performance main-memory storage manager,"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera , jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c. gupta",vldb,1998,category,"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera , jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c. gupta",2016 ��,1998 iversal,0.0
efficient testing of high performance transaction processing systems,"d. wildfogel , ramana yerneni",vldb,1997,comparing logarithmic results,"j. b. jej, n. p. b. jej",oatman,2002 ��,0.0
metadata for integrating speech documents in a text retrieval system,"martin wechsler , ulrike glavitsch , peter schäuble",sigmod record,1994,localization of document format,tanish e. ovidtsson,sigmod conference,1995 ����𝒚 ����𝒯 𘈽𝒾 𕉢𝒼 �𝒽𝒇 폶 타평 𣌂𝒛 💍 �𝒽𝒯 𤊠𝒹𝒰 �𝒩𝒶 �𝒹𝑨,0.0
near neighbor search in large metric spaces,sergey brin,vldb,1995,an efficient parallel search algorithm that compares multiple resources in the same data base,leonardo olora,the vldb,1995 ��,0.0
multi-dimensional substring selectivity estimation,"divesh srivastava , olga kapitskaia , raymond t. ng , h. v. jagadish",vldb,1999,estimation of the spatial properties of the three dimensional arrays in two dimensional arrays,"jakim hildesen , prakash",conference,1997 ��,0.0
implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",sigmod conference,1994,inversion of relational database systems,kate st. prat,sigmod Conference,1993 ��,0.0
reminiscences on influential papers,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",sigmod record,2001,remandability of text in XML,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",sigmod record,2003 ��� ���   ‐ ��� jiu jiu liu li li lui jiu lai Lii jiai Jiai jiao Lui li lao jiai Lui li li li li li li li li li Lui li liao,0.0
reminiscences on influential papers,"mitch cherniack , kenneth a. ross , gottfried vossen",sigmod record,2003,data mining : data mining for inference and prediction,"mitch cherniack , kenneth a. ross , gottfried vossen",scott s. johnsen,2000 𐎩何幄獳爱予祭名  CAPITALIZING AN AND VARCHAR N,0.0
further improvements on integrity constraint checking for stratifiable deductive databases,"sin yeung lee , tok wang ling",vldb,1996,in-memory data storage FORMAT data,"jyongsang , jang yi &#1288, vyong yian",logarithm,2001 ��,0.0
procedures in object-oriented query languages,"kazimierz subieta , jacek leszczylowski , yahiko kambayashi",vldb,1995,process-independent protocols used to process data,"kazimierz subieta , jacek leszczylowski , yahiko kambayashi",vldb,1996 _.,0.0
applications of the java programming language to database management,"v. wiktor marek , bradley f. burton",sigmod record,1998,user-defined predicate definitions at the database,l. harman-haynes,thomis,1999 𞎶‎,0.0
discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002,finding query parsing on SQL format queries,harescol,international conference on processing tables,2003 ��,0.0
optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,pagenet algebrecht,"japani COF, INC, UPC, DSA, UTSM, NIST",international conference on management of data,2000 ????????,0.0
staggered striping in multimedia information systems,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju",sigmod conference,1994,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"zhang zhong , ji li-fao",vldb �旁日间,1995 𐊢 𐞚 𐨰 𐕦 𐌳 𐛷 𐎨 没 𒲡 𔐂 敷 敐 绍 最,0.0
supervised wrapper generation with lixto,"sergio flesca , robert baumgartner , georg gottlob",vldb,2001,supervised virtualized wrappers,"bauwerd &#233; arnaud de nykron, gordon de drey",international conference on managing of datapath,2001 ��,0.0
closest pair queries in spatial databases,"yannis theodoridis , yannis manolopoulos , antonio corral , michael vassilakopoulos",sigmod conference,2000,"a large-scale, high-conversion, local hierarchical database system",jhan and l. dudzhan,michael and m. kleck,1997 ��,0.0
a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sigmod record,2003,a multi-paradigm querying approach for a generic multimedia database management system,jin,sigmod conference,2005 - 2012 ��,0.0
efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,efficient view maintenance at tables,john van der Wool .,vldb cols cols,1999 ONSORED,0.0
secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998,security in secure data storage,"chunbaj kejriwal , dhesdhyant r. yukas , james dhani",vldb j.,1991,0.0
open object database management systems,josé a. blakeley,sigmod conference,1994,object-oriented database management systems,"katherine de moulin , alison r. g. brunell",visu. segund,2002 ��,0.0
mining fuzzy association rules in databases,"ada wai-chee fu , man hon wong , chan man kuok",sigmod record,1998,classification of objects using semantic semantic search,tzhong shunwen,international conference on management of data,1999 galitarian,0.0
data modelling versus ontology engineering,"mustafa jarrar , peter spyns , robert meersman",sigmod record,2002,nzb,rajdeep irez,most recent data set,1995 𐌲.3,0.0
selectivity estimation using probabilistic models,"daphne koller , lise getoor , benjamin taskar",sigmod conference,2001,selectivity evaluation using probabilistic models,j. b. de Vries,acm transactions,"2003 𠡮馬了 �馬 置信 彟外与楨, 与楼个�",0.0
sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994,"a network model for data sharing, filtering, and modeling",stan b. kabas,sigmod conference,1989 ��,0.0
implementation aspects of an object-oriented dbms,"ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac",sigmod record,1995,"runtime code analysis on Object-Oriented DBMS ( e.g , dplyr )",marjorie k. ross,tiffison,2002 ��,0.0
procedures in object-oriented query languages,"kazimierz subieta , jacek leszczylowski , yahiko kambayashi",vldb,1995,operations in object databases,"d. leggero , miamia leggero",inc,2002 ��,0.0
the mariposa distributed database management system,jeff sidell,sigmod record,1996,the zumlert system,jordan nimr,nimr-calendar INTERNSBASE,1994 ��,0.0
combining multi-visual features for efficient indexing in a large image database,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",vldb j.,2001,an intuitive and efficient indexing indexing system from the cpp database,hannu ogjh,micha e.,2000 galitarian0,0.0
optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,generalization of C and B query patterns,"arun jagatheesan , arcot rajasekar",seppal bahran,1997 _.NET2,0.0
temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,statistics and statistics on a graph,othman s. nugai,very large data bases,2010,0.0
the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,anamorphic constraint constraints ( nk-gmi ),"mehmet altiman , kim",sigmod conference,2008 ��,0.0
d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,d ( k ) . index - non-defaulted index,xquan,vndb jayant JAYANT,1997 ��,0.0
infering structure in semistructured data,"rajeev motwani , serge abiteboul , svetlozar nestorov",sigmod record,1997,infering structure in semistructured data,juan zhen,tzibzOR,1996 ��,0.0
a scalable hash ripple join algorithm,"peter j. haas , jeffrey f. naughton , gang luo , curt ellmann",sigmod conference,2002,a scalable hash merge algorithm,"johannes german , erich chienselton , john mike",acm sigmod record,2003 galitarian,0.0
query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996,,"jihyi chang , jirshini pinyi",very large data bases,1995 __________________________,0.0
database research at ut arlington,"sharma chakravarthy , y. alp aslandogan , ramez elmasri , leonidas fegaras , jung-hwan oh",sigmod record,2003,data retrieval of datapoints,"johan johan, juhong col",gwalt dankt,2015 𗧖�字 𗯈厠平 𗌩帝字,0.0
tracing the lineage of view data in a warehousing environment,"janet l. wiener , yingwei cui , jennifer widom",acm trans . database syst .,2000,tracing the lineage of view data in a warehousing environment,"lassan khan , roto j. danzetti",acm trans . database syst .,2001 𤨀下𤦫�,0.0
secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,datagetools: relational transactions - general purpose applications - including SQL ( secure database management system ),jim wilson,zwendie,1995 _______________________________,0.0
semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvatore mecca , paolo atzeni",sigmod record,1997,data compression and storage of structured data,jerry krzewski,the vldb journal -- the international journal on very large data bases,a semistructured relational database,0.0
editor 's notes,ling liu,sigmod record,2001,editor-rated notes,pixar kotels,edlj,2002 𦐎𦐎㛳‰‱️ and 𦐎𦐎시㠰‵㠃,0.0
optimizing the secure evaluation of twig queries,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",vldb,2002,erstinferk : an efficient query optimizer for efficient large data structures AND indexes,shijun dalai,vldb,2003 ��,0.0
dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,random search with real data,"mezuzhi , bhanu vinoy , rohan bharbajAY , jill deboore",b,2002 erenncol title,0.0
heterogeneous database query optimization in db2 universal datajoiner,"shivakumar venkataraman , tian zhang",vldb,1998,bdb2 : a unified database QueryOptimization algorithm for query selection cols,mary karai,sarah phyllis,1999 ��10,0.0
relaxed transaction processing,"darrell woelk , munindar p. singh , christine tomlinson",sigmod conference,1994,the command line for the SQL server and client,paul w. kumar,sigmod conference,1995 ????????,0.0
maintaining database consistency in presence of value dependencies in multidatabase systems,"michèle cart , claire morpain , jean-françois pons , jean ferrié",sigmod conference,1996,maintaining database consistency in presence of value dependencies in multidatabase systems,"gottfried , riathan mahn , china niey","cernest , aarabh cernest , jesus coloutré",1986 𒕅� ��.TIMERS.COM/RECORD-BASE-STATISTICS,0.0
genesys : a system for efficient spatial query processing,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",sigmod conference,1994,estimation of the top 10 most important traits of individuals in a population (based on human history),david j. schneider,sigmod conference,1993 𠘕�𝡖𝡢�,0.0
the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,the database and information system research group at the university of ulm,jean-roeberwald,report,1993 ��,0.0
the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1994,demarcation protocol for managing data,"pj. rickerson, mikie kai",,2001 ��0,0.0
supporting top-k join queries in relational databases,"walid g. aref , ahmed k. elmagarmid , ihab f. ilyas",vldb,2003,support for high level queries in querying and aggregation systems,"nehudor taylor , kulkulat rajal",tiktas yen,2000 ��,0.0
the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994,a data structure on hcc data,"m. tamer özsu , stavros christodoulakis",tz-table,1997 ��0,0.0
act-net - the active database management system manifesto : a rulebase of adbms features,?,sigmod record,1996,organization of the active database management system : the data store of an active database,kunkei kunji,inciv,2003 ��,0.0
concurrency and recovery for index trees,"david b. lomet , betty salzberg",vldb j.,1997,concurrent queries,christe dyer,luksh SIBAL .,1998,0.0
independence is good : dependency-based histogram synopses for high-dimensional data,"amol deshpande , rajeev rastogi , minos n. garofalakis",sigmod conference,2001,analysis of data,"stanjhita , jeseev simonkiran",aliya,2001 ��,0.0
partition selection policies in object database garbage collection,"benjamin g. zorn , alexander l. wolf , jonathan e. cook",sigmod conference,1994,partitionselection policies in unstructured tables,"dhanu vishtaree , ramesh mahindrazam",table data,1999 𦨹,0.0
charter and scope,won kim,acm trans . database syst .,1994,charter and scope,"eugen daimler , jeune poull",ron sztłuński,1994 __________________________,0.0
the ecobase project : database and web technologies for environmental information systems,"asterio k. tanaka , patrick valduriez",sigmod record,2001,"the ""global"" project: the database and web technologies for environmental information systems","m. yayo , shizora kunai",sevin yayo,2001 _.,0.0
theory of answering queries using views,alon y. halevy,sigmod record,2000,theories OF answering queries using views,"geng bie, jihong ang",sigmod record,2004 galitarian,0.0
document management as a database problem,rudolf bayer,vldb,1995,specification for efficient evaluation of large number of document databases,kevin beyer,vldb,2002 ��,0.0
a data model and data structures for moving objects databases,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",sigmod conference,2000,continuous continuous data analysis and transformation,joshua nockowski,sigmod conference,1997 ��,0.0
odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,sigmod conference,1994,searching multiple features of groups in dbmss,"lucenthec, colette t. m",data.d (a) col.a,1999 _.doc.md,0.0
birch : an efficient data clustering method for very large databases,"raghu ramakrishnan , miron livny , tian zhang",sigmod conference,1996,"a basic, high-resolution visualization of dataset colauthors","szammarie gesee, mariah gesee",global conference ONLINE BASIC RANCH,1998,0.0
online association rule mining,christian hidber,sigmod conference,1999,online author classification,christian hidber,vldb,2000 �,0.0
book review column,karl aberer,sigmod record,2003,review of book recommendation in real-time databases,pascal r. dakir,signup,1996 _.english,0.0
efficient evaluation of xml middle-ware queries,"mary f. fernandez , dan suciu , atsuyuki morishima",sigmod conference,2001,pagination code,"pihat keller , hukabayashi shakuhira",sakumi ��,2003 ㄱ,0.0
towards a theory of cost management for digital libraries and electronic commerce,"a. prasad sistla , robert h. sloan , yelena yesha , ouri wolfson",acm trans . database syst .,1998,"c : an in-depth understanding of how data mining and data-geometry systems interact with other data algorithms, algorithms, data structures, and software",d. s. lakshmanan,acm trans . database syst .,2000 ��/2.0-a,0.0
incremental computation and maintenance of temporal aggregates,"jun yang , jennifer widom",vldb j.,2003,large linear context-size database,benjamin d. berman,acm trans . database sivnj,2002 ��,0.0
tigukat : a uniform behavioral objectbase management system,"randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron",vldb j.,1995,data access into large databases,randal j. peters,sigmod message,1997 𠈃,0.0
update propagation protocols for replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,1999,replication of distributed database data sources,"garmint ramesh , michael seep, garmint_kipcol",global conference on communication,2001 ��,0.0
selectivity estimation using probabilistic models,"daphne koller , lise getoor , benjamin taskar",sigmod conference,2001,the internet of information,samia nath,engeland,1981 ____________________,0.0
a new sql-like operator for mining association rules,"giuseppe psaila , stefano ceri , rosa meo",vldb,1996,methods of constructing linked lists from embedded data,joey roguará,international conference on management of data,1992 erenn,0.0
semcog : an object-based image retrieval system and its visual query interface,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",sigmod conference,1997,semcog : a database-based image retrieval system,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",sigmod conference,1998 𠃦: ANSI-CANGULAR-CODE TITLES,0.0
coloring away communication in parallel query optimization,"rajeev motwani , waqar hasan",vldb,1995,report on the second international workshop on monolithic analytics,samaswamy,symfogel,1999 ��,0.0
"announcements from nsf , nasa , and elsewhere",xiaolei qian,sigmod record,1994,"nazweqie, ebbiqi, izr , juan kang",robert j. jacobson,lindsay zhang,1995 ��,0.0
reminiscences on influential papers,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",sigmod record,1999,reminiscences on influential papers,"yihong zhao , prasad m. deshpande , jeffrey f. naughton , amit shukla",international conference on management of data,"1992 𒅑一蛋 , 机御�",0.0
parallel database systems 101,jim gray,sigmod conference,1995,parallel database networks 101,jim gray,sigmod conference,1996 ��,0.0
a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,the relational database system of a distributed database,jones r. wenke,vndbcol,1994 ��,0.0
mindreader : querying databases through multiple examples,"ravishankar subramanya , christos faloutsos , yoshiharu ishikawa",vldb,1998,"queries with mindreading, context.cols","eddyington, kevithi jai",vldb,2001 _.,0.0
extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997,aggregation of objects or abstract,michael e. mitchell,utmp,2003 __________,0.0
query optimization for xml,"jason mchugh , jennifer widom",vldb,1999,simple message validation for XML,lukri chaul,aclb,2002 ��,0.0
efficient and extensible algorithms for multi query optimization,"s. sudarshan , siddhesh bhobe , s. seshadri , prasan roy",sigmod conference,2000,high-dimensional vector models for large data,"habib hane , s. keinahulani",bhaar,"1999 𓀁络紾与件的全平间,藏与吼体年业新國国�",0.0
book review column,karl aberer,sigmod record,2002,book reviews column,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1995 ����𝂹万 ����𝂹.𝂹,0.0
secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,the dynamic table of the database system,"jorge crespado , dago j. lancier , juan pangarcol",very large data bases,1994 ��,0.0
query optimization for xml,"jason mchugh , jennifer widom",vldb,1999,XML query optimization for human readable tables,pudgya haynesa,sigmod conference,"1991 �️ , (padgya vuán káng )",0.0
a general techniques for querying xml documents using a relational database system,"stratis viglas , eugene j. shekita , rajasekar krishnamurthy , jayavel shanmugasundaram , jeffrey f. naughton , jerry kiernan , igor tatarinov",sigmod record,2001,user management,jana pata,agoston,1982 ��,0.0
sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994,yumai : simple algorithm for generating the color space of a string,rajni jajni,tulip urpoli,2003 ��,0.0
tracing the lineage of view data in a warehousing environment,"janet l. wiener , yingwei cui , jennifer widom",acm trans . database syst .,2000,model-based hierarchical association model,"kelly d. dweck , g. ryo, oshio , andrzej",m. joshu,2004,0.0
constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,"basic, abstract , and dynamic semantics using SQL commands",kalofe kalofyama,acm sigmod record,1989 ___________________________,0.0
infomaster : an information integration system,"arthur m. keller , michael r. genesereth , oliver m. duschka",sigmod conference,1997,infomatory modeling and modeling,"v. s. subrahmanian , eric lemar , k. selçuk candan",uglov,2001 𠹌λ� ( ),0.0
odmg-93 : a standard for object-oriented dbmss,r. g. g. cattell,sigmod conference,1994,logical object-oriented database,n. n. le. luil,al. al. arpinar,1995 𢠌�同校,0.0
aggregate maintenance for data warehousing in informix red brick vista,"latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",vldb,2001,log file system,j. m. delisi,vldb,1998 ��,0.0
semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,semint : semint in a simple database SYSTEM,"kevin sehenjian , seung syun , seyong-sa Lee",thevaldas john,1996 ��,0.0
unisql 's next-generation object-relational database management system,"phil janus , albert d'andrea",sigmod record,1996,unisql 's next-generation object-relational database management system,frank van der Linden,sigmod record,1995 𢃃𝚄 𣧢𝜣 𢃼𝞐 𢃼𝞀 �,0.0
lore : a database management system for semistructured data,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1997,"semantic linker linking of univariate data, relational sources",mchugh,acm Trans,1999 𤹳丽,0.0
integrating mining with relational database systems : alternatives and implications,"shiby thomas , rakesh agrawal , sunita sarawagi",sigmod conference,1998,integrate mining with relational database systems,joan shoujin,att,2001 ��,0.0
grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003,grid data management systems and services,"sujib kumar, tara udhayan",vldb,2003 ��Col title,0.0
algorithms for mining association rules for binary segmentations of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda",vldb,1998,deep-categorical data,"bhagpur mahad , samura kuchibhotla , nirabh kuchibhotla",the vldb,1994 𐉡𐞠  TITLE,0.0
efficient ir-style keyword search over relational databases,"yannis papakonstantinou , luis gravano , vagelis hristidis",vldb,2003,dynamic keyword analysis of relational databases,ryoong kong,oscar yong,1995 ????????,0.0
a flexible and recoverable client/server database event notification system,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",vldb j.,1998,email to email (text attachment or attachment file),"wendy tan , hans wenfield , nils weslin",vldb j.,1998 Interstitial,0.0
distributed transactions in practice,"lyman do , pamela drew , prabhu ram",sigmod record,1999,data access of data,"chan g. kukai , wojby p. matsuoka",sigmod record,1998 ��,0.0
odefs : a file system interface to an object-oriented database,"narain h. gehani , william d. roome , h. v. jagadish",vldb,1994,a user-directed workflow management system,"juan p. muy , márskie , sichai m.",sia,2002 ��1,0.0
the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1998 -------------,0.0
efficiently mining long patterns from databases,roberto j. bayardo jr.,sigmod conference,1998,environment for long linear graphs,seongjun k. jeong,very large data bases,1994 ioxide,0.0
versioning and configuration management in an object-oriented data model,edward sciore,vldb j.,1994,versioning and configuration management of Python 2,edward sciore,vldb j.,1994 _.,0.0
qcluster : relevance feedback using adaptive clustering for content-based image retrieval,"deok-hwan kim , chin-wan chung",sigmod conference,2003,monochrome : a database engine for color correction,"johai wenke , tsungmin wenke",sigmod conference,2016 ��,0.0
fast subsequence matching in time-series databases,"m. ranganathan , christos faloutsos , yannis manolopoulos",sigmod conference,1994,fast sequential data-reduce of SQL-related languages,"j. baboon , peter bakutri",conference on management of data,2013 ��01,0.0
query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996,the rdb table interface,lily gentry,vldb,,0.0
