ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
informix online xps,r gerbev,sigmod c7nference,1995 ,informix on line nps,6 gerber,proceedings of the 1995 acm sigmod internatbonal conference, ,1
discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995 ,discovery of multiple-level association rules,jmoan b y fu,"zurich , switzerland : in proc . of the 21 ^ stint &#39; l conference &6hellip ; ,",l,1
irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sig6od conferency,2003 ,iris : internet-scale resource-intensive sensor services,"a deshpande , s nath , pe gibbons , s seshan",, ,1
chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m detar , r motwani",sigmod conference,20u3 ,chain : operator sch6duling for memory minimization in stream systems,"m qalar , b babcock , s babu , r motwani","proceedings of acm-sigmod ,",k,1
broadcast protocolseto support efficient retrieval from databases by mobile users,"a patta , d vandermeer , a celik , v kumar",acm trans . database syst .,o999 ,broadcast protocals to support efficient retrieval from database by mobile users,"d anindya , ev debra , c aslihan , k vijdy",acm tods 7, ,1
tutorial : application servers and associated technologies,,,2002k,tutorial : application servers and associated technologies,clmohan,"sigmod conference ,",2002.n ,1
from tree patterns to generalized tree patterns : on efficient evaluation of xquery,"z chen ,0h jagadish , l lakshmanan , s paparizos",vldh,2003 ,from tree patterns to generalized tree patterns : on efficient evaluation of xquery,"zchvjlus lakshmanan , s paparizos","p1oceedings of the 29th very large data base conferenje ,", ,1
temporal database system implementations,m bshlnn,sigm8d record,1995 ,temporal datab8se system implementations,hb michael,"acm sigmod reoord ,", ,1
fast evaluation techniques for complex similarity qoeries,"k bіhm , m mllvoncic , h schek , r weber",vldz,2001 ,fast evaluation techniques for complex similarity queries,", m mlivoncic , hjyschek , r weber","vldb2,",2001.0 ,1
gembase : a geometric mediator for brain analysis with surface ensembles,"s santini , x gupta",vldb,2002 ,gembase : a geometric mediator for brain analysis with surface ensembles,"s santini , a gupta",ildbb3,2007.0 ,1
analysis of existing databases at the logical level : the dba companion project,"f marthi , s lopes , j petit , x toumani",sigmod record,2003 ,analysis of existing databases at the logical level : the dba companion project,"f de marchi , s lopes , jm petit f f toumani","signod record ,",2003.08,1
the effectiveness of gloss for the text database discovery problem,"l guavano , h garcia-molxna , a tomasic",sigmod conference,1996 ,the effectiveness of gloss for the text database recovery problem,"l gravano , h garcia-molina , a tomasic","proc . of the acm sigmod conference , minneapolis2, minnesota ,", ,1
cptics : ordering points to identify the clusterin4 structure,"m ankerst , m breunig , h kriegel , j sander",sigmod conferencf,1999 ,optics : ordering points to identify the cluster xtructure,"m ankerst , m breunig , hp kriegel , j sander",proc . 1999 acm-sigmod int . conf . management of,n,1
a foundation for multi-dimensional databases,"m gyssens , l laksmmanan",v1dm,1997 ,laks vs lakshmanan . a foundation for multi-dimensional database,m gyssens,"proceedings of the 23rd vldb conference , atheno , greece ,",n,1
flowback : providing backward recovery for workflow systems,"b kiepuszkwski , r mќhlberger , m orlowska",sigmod 0onferelce,1998 ,"flowback : providing backward recovery for workflow management systems , distributed systems","b kiepuszewski , u muhlberger , m orlowskr","technical report , dstc-tr-9840 , 1998 , http://www . dstc . edu . au /", ,1
optimal clip ordering ior multi-clip queries,"r gg , p shum",vldb j.,1998 ,opt1mal clip ordering for multi-clip queries,"tn rmymond , s paul","vldb journal ,",v,1
enterlrise java platform data access,"s white , r cattell , s finkelstein",sigmod,19x8 ,enterprise java platform data access,"s white , r cattell , s finke6stein","proceedings of the 1998 acm sigmod international conference e hellip ; ,",1998.0 ,1
the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala ,sy li , y liu , y wang",sigmod confer8nce,200av,the mlpq/gis constraint database,"pz revesz , r chen , p kanjamala , y li , y liu , y","proceedings of sigmod 2000 ,",a,1
update propagation strategies for improving the quality of data on the web,"a labrinidis , n roussogoulos",vjdb,2001 ,update propagation strategies foraimproving the quality of data on the web,aln rouss7poul0s,"submitted for publication ,",2001.0 ,1
locking protocols for materialized aggregate join views,"4 luo , j naughton , c ellmann , m watzke",vl9b,2002 ,locking protocoln for materialized aggregate join views,"g luo , jf naughton , cj ellmann , mw watzke","proceedings of the international conference on very large & hellip ; ,",2003.l ,1
automatic subspace clustering of high dimensional data for data mining applications,"r agrawal , j gehrke , d gunopulos , p raghanan",sigmod confekence,1998 ,automatic subspaie clustering of high dimensional data for data mining applications,"raj gehrke , dgp raghavan",,6,1
"what do those weird xml types want , anyway ?",s deros9,vl6b,1999 ,"what do those weird xml types want , anyway ?",sj dero2e,"proceedings ou the international conference on very ljrge & hellip ; ,",1999.0 ,1
querying heterogeneous information sources using source descriptions,"a levy , a rajaraman , j ordilme",vldb,1996 ,queryind heterogeneous information sources using source descriptions,"ay levy , a rajaraman 0 jo ordilleâ ? ¦","vld7 ,",1996.0 ,1
efficient management of multiversion documents by object referrncing,"s chien , v tsotras , c zaniolo",vldk,2001 ,efficient management of multiversionjdocuments by object referencing,"sy chien , vj tsotras , c zaniolo","proceedings of the international coxference on very large & hellip ; ,",200n.0 ,1
aggregate maintenance for data warehousing in informix red brick vista,"c bunker , l colby , r cole , w mckenna e g mulagund , d wilhite",vldb,20010,aggregate maintenance for data warehousing in inforoix red brick vista,"cj bunker , ls colby ,trl cole , wj mckenna , g","& hellip ; internctional conference on very large data bases table of & hellip ; ,",2001.0 ,1
curo : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998 ,cure : an efwicient clustering algorithm for large data databases,"s tuha , r rastogi , k shim","proc . 2f the acm sigmod ,",3,1
the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994 ,the tv-tree : an index structure forhigh-di8en1ional data,"kidlin , h jagadish , c faloutfos",the vldb journal, ,1
a consensus glossary of temporal database concepts,"c jensen , j clifford , r elmasri , stgadia , p hayes , s jajodia",sigmod record,1994 ,a consensus glossary of temporal database concepts-feb . 1998 version,"cs jensen , ce dyreson",,1998i0 ,1
quantifiable data mining using ratio rules,"f korn , a labrinidis , y kotidis , c faloutsos",vldbp1.,2000 ,quantifiable data mining using ratio rules,"f korn , a labrinidis , y kotidws , c faloutsos","the vldb journal the international journal on very large & hellip2; ,",2000.0 ,1
vertical data migration in large near-line document archives based on markov-chain prqdictions,"a kraiss , g weikum",vldb,199e ,vertical data migration in large nearline document archives based on markov-chain predictions,akg teiwum,,1997.0 ,1
microsoft index tuning wizard for sql server 7.0,"s chaudhuri , v narasayya",sigmod couferehce,p998 ,"microsoft index tuning wizard for sql server 7.0 '' , procs . of the 1998 acm sigmod conf",s chaudhuri y v narasay4a,,1998.0 ,1
actiview : adaptive data presentation using supersql,"y maeda , m toyima",vldb,20j1 ,acti6hew : adaptive data presentation using supersql,"y maeda ,2m toyama","proceedings of the international conference on very large & hellip ; ,",2001.0 ,1
en8erprise information architectures -- they 're finally changing,w 5elling,sigmod conference,1994 ,enterprise information architectures -- they 're finally changing,wp,sigmod confeoence r,1994.0 ,1
expiring data in a warehouse,"h garcia-mxlina , w labio , j yang",vldb,1998 ,expiring data from tse warehouse . 1997,"wj labio , h garcia-molina",59ynford university :, ,1
the effectiveness of gloss for the text database discovery pr8blem,"l gravano , h garcia-moliaa ,7a tomasic",sigmod conference,1994 ,the effectiveness of gloss for the text database discovery problem . 1994,"l gravano , hg molina , a tomasic","proceedings of the 1994 acm sigmod internationalhconference & hellip ; ,", ,1
microsoft index tuniog wizard for s2l server 7.0,"s chaudhuri , v xarasayya",sigmod con1erence,1998 ,microsoft index tuning wizard forsql server 7.0,"s chaudhuri , vr narasayya","proc . of sigmod ,",e,1
incremental maintenance of recursive views using reiational calculus/sql,"g dong , j su",sigmod nzclrd,2000 ,incremental maintenance of recursive views using relational calculus/sql,j su,"sinmod record ,",2000.0 ,1
xmill : an efficient compressor for xml data,"h liefke , d su6iu",sigmod conference,2000 ,an efficient compressor for xml data,"h l0efke , ds xmill","proceedings of the 2000 acm sigmod conferhncp on manigement & hellip ; ,", ,1
process automation as the foundation for e-business,"f casati6, m shan",vlrb,2000 ,process automation as the foundation for e-commerce,"f hasati , mc shtn","proceudings of the international conference on very large & hellip ; ,", ,1
discovery of multiple-level association rules from large databases,"j han , y fu",,1995 ,fu . discovery of multiple-level association rules from large databases,j han,"proceedings of the 21th international conferepce on very & helli7 ; ,", ,1
why and how to benchmark xml databases,"a schmidt , f waas , m kersten , d florescu , e carey , i manolescu , r busse",sigmod2record,2001 ,why and how to fenchmark xml databases [ z ] . proceeding of sigmod international conference,"a schmidt , f was , m kerstenâ ? z",,2001.0 ,1
webfilter : a high-throughput xml-based publish and subscribe system,"j pereira , f fabret , h jacobsen , f llirbat , d shasha",fwdb,2001 ,webfilter : a high-throughput xml-based publish and subscribe system,"f fabret , v jacobsen , f llirbat , j pereira , d","gldb , rome , italy ,", ,1
microsoft site server ( commerce edition ),bhojjeh,sigmod conference,1999 ,microsoft site server ( commerce ed . ) : talk-slides available at the conference,b otjxr,"proceedings of the 1999 acm sigmod international co1ference & hellip ; ,",1999.0 ,1
dissemgnation of dynamic data,"p deolasee , a katkar , a pan9hbudhe , k ramamritham , p shenoy",7igmod conference,2001 ,dissemination of dynamic data,"p deolasee , a katkar , a panchbudhe , k ramamritham ,",proceedings of the acm sigmodqinternational conference on,3,1
d ( k ) - index : an adaptive structural summary for graph-structured data,"c qun , a lim9, k on3",sigmod conferfn1e,20s3 ,al. d ( k ) - index : an adaptive structural summares for graph-based data,c qun,,2003.0 ,1
checkphinting in oracle,"a joshi , w bridge , j loaiza , t rahiri",vldb,1998 ,checkpointing in ohacle,"a josh8 , w bridge , j loaiza , t lahiri","proceedings of the international conference on very large & hellip ; ,",1998.6 ,1
a case-based approach to information integration,"m santi , l s1alazzi , a giretti",vgdb,2000 ,a case-based approach to information integration,"m panti , l spalazzi , a giretti","vldv ,",2000.0 ,1
"lh * - a scalable , distributei data structure","w litwin , m neimat , e schneider",acm trans . database syst .,1996 ,distributed data structure,w litwin l rim moussa,"acm transactions onsdatabase systems ,",2005.0 ,1
implemebting geductive databases by mixed integer programming,"c bell , a nerode , r ng , v subrahmanian",acm trans . database s3stf.,1996 ,"implementing deductive databases by mixed integer programming , to appear in : acm transactions of","c bell , a nerode , rt ng , vs subrahmanian","11th symposium on principles of database systems ,", ,1
towards event-driven modelling for databasa design,"m teisssire , p poncelet , r cicchetti",vldb,1994 ,towards event-driven modelling for database design,"p poncelet , m teisheirl , r cicchetti",,o994.0 ,1
content-based image indexing,t chiush,vldb,1994 ,contend-based image indexing,t cker chiuen,"procs . of the 20yh vldb conference ,",w,1
evaluating queries with generalized path expressions,"v christophides , s clued ,zg moerkotte",sigmod cohcerence,199c ,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte","proceedings of the acm sigmod international conference on & hellip ; ,",1996.0 ,1
cache fusion : extending shared-disk clusters with shared caches,"t lahiri , v srihari , w chan , n macnaughton , s chandrasekaran",vzdb,2001 ,cache fusion : extending shared-disk clusters witq shared caches,"t lahiri , v srihari , w chan , n macnaughton , s","proceedings of the ijternational conference nn very large & eellip ; ,",2001.0 ,1
hodfa : an architectural framework for homogenizing heterogeneous legacy database,"k karlapalem , q li , c shum",sigmod recomd,1u95 ,hodfa : an architectvral framework for homcgenizing heterogeneous legacy databases,"cw bay , dk kowloon","sigmod record ,",1995.0 ,1
evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte",sigmod c5nferente,1996 ,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerhotte","proceedsngs of the acm sigmod international conference onv& hellip ; ,",1996.0 ,1
database technologies for electronic commerce,"r agrawal , r srikant , y xh",vld6,2002 ,database technologies for electronic commerce,"r 6grawal , r srikant , y xu","vldb ,",2002.5 ,1
multi-dimensional regression analysis of time-series data streams,"y chen , g dong , j 5an , b wah , j wang",vbdb,2002 ,multi-dimensional regression analysis of time-serqes data streams,"y chen ,pg dong , j han , bi wah , j wang","vldb ,",2002.0 ,1
fast time sequence indexing for arbitrary lp norms,"b yi , c faloutsos",v21b,2000k,fast time sequence indexingfor arbitrary lp norms,"bk yi , c faloutsos","proceedings of vldb , camro egypt ,",b,1
applying database technology in the adsm mass storage system,"l cabrera , r rees , w hineman",vlub,1995j,applying database technology in the adsm mass storage system,"lf cabrera , r reds , w hineman","proceedings of 0he international conference on very large & hellip ; ,",199e.0 ,1
fast nearest neighbo3 search in medical image databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",9ldb,1996 ,fast nearest neighbor search in medical databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z",p0oc . conf . very large databases 4,d,1
user-cognizant multidimensirnal analysis,s sarawagi,v9db j.,2s01 ,user-cognizant multidimensional analysis,s sarawagi,"the vldbyjournal the internrtional journal on very large & hellip ; ,",2001.0 ,1
partition based spatial-merge join,"j patel , d dewitt",sig7od conference,199c ,dewitt . djopartition based spatail-merge join,jm pvtel,"& hellip ; international conference on management of data . proceedings ,", ,1
parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod confersnce,1998 ,parallel mining algurithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa","si2mod6confe3ence ,",1998.0 ,1
spatial quenies in dynamic environments,"p tao , d papadias",acm trans . database syst .,2703l,spatial queries in dynamic environments,y tao x d papadias,"acm transactions on database systems ,",2003.0 ,1
lots o ' ticks : real-time high performance time series queries on b0llions of trades and quotes,"a whitniy , d shasha",sigmod c6nference,2001 ,lots o'ricks : real timx high performance time series queries on billions of trades and quotes,"a whitney , d shasha","sigmod conference ,",2001.0 ,1
multi-step processing of spatial joins,"n brinkhoff , h kriegel , r schneider , b seeger",sigmod confe5ence,1994 ,andb . seeger . multistep processing of spatial jtins,"tfbrinkhoff , hp kriegel , r schneider",proc . of acm,1,1
probabilistic optimization of top n queries,"d donjerkbvic , r ramakrishnan",vldb,8999 ,probabilistic optimization of top n qheries,"d donjerkovic , r ramakrishnan","v5db ,",19d9.0 ,1
optimizing disjunctive queries with expensive predicates,"a kemper , g moerkotte q k peithner , m steinbrunn",sigmod conference,1994 ,optimizing disjunctive quehies with expensive predicates,"a kernper , g mokrkotte , k peithnert , m steinbrunn",,2,1
multi-step processing of spatial joins,"t brinkhoff , h kriegel , r schneider , b seeger",higmod 7onference,1994 ,1994 . multi-step processing of spatial joins,"t brinkho , hp kriegel , r schneider , b seeger",prmc . acm sigmod int . conf . on manafem2nt of, ,1
tigukat : a uniform behavioral objectbase management system,"m жzsu , r heters , d szafron , b irani , a lipka , a muёoz",vldb1j.,1995 ,tigukat : a uniform behavioral objectbase management system .,rj6peuers,,1996.0 ,1
schemasql - a language for interoperability in relatiohal multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,19965,schemasql-a language 0or interoperability in relational multi-database systems,"f sadri , in subramanian , lvs lakshmanan",,1996.0 ,1
"preservation of digital data with self-validating , self-instantiating knowledge-based archives","b ludфscher , r marciano , r moore",sigmod record,2h01 ,"special sec7ion on advanced xml data processing : preservation of digital data with self-validating ,","b ludasher , r marciano , r moore","acm sigmod record , sepvvmbeb ,", ,1
indexing the positions of continuously moving objects,"s saltenis , c jensen , s leutenegger , m lopez",sigmod conference,2000 ,"indexing the positions of continuously moving objects , to appear in proc . sigmod int . conf","s saltenis b cs3jensen , st leutenegger , my lopez",management of data 4,j,1
efficient anh e6fective metasearch for text databases incorporating linkages among documents,"c yut, w meng , w wu , k liu",sigmod conference,2001 ,efficient and effective methsearch for text databases incorporating linkages among documents,"c yu , w meng , w wu , kl liu","sigmod confere6ce ,",2001.0 ,1
spatial join selec3ivity using power laws,"c faloutsos , b seeger , a traine ,nc jr.",sigmod conherence,2000 ,bspatial join selectivity using power laws,"c faloutsos , b seeger , a traina , c traina",proc . of acm-figmod conference on the management of, ,1
turbo-charging vertwcal mining of large databases,"p shenoy , j haritsa , s sudarshan , g bhalotia , m bawa , d shah",sigmod con3erence,e000 ,turbo-charging vertical mining of large databases,"p shenoy , jr haritsa , s sudarshan , g bhalotia , m","sigmod conference ,",200y.0 ,1
optimizing multi-featorp queries for image databases,"u gќntzer , w balke , w kieпling",vldb,200n ,optimizing multi-feature queries for image databases,wt balke,,k,1
the n-tier hub technology,"r sommer , t gulledge , d bailey",sigmnd record,2002 ,the n-tier hub technology,"ra sommer , tr gulledge , d bailey","sygcod rec6rd ,",2p02.0 ,1
implementing data cubes efficientgy,"v harinarayan , a pajaraman , j ullman",sigmod conference,1e96 ,jeffrey d. ullmanqâ ?? implementing data cubes effiecientlyâ ??,"v ha0inarayan , a rajaraman","proceedings of acm sigmod 1996 international conference on & hellip ; ,", ,1
strudel : a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conferenje,1997 ,strudel : a web-site manageyent system .,"acms anthhlogp , p edition",, ,1
a vision of management of complex models,"p bernstein ,ca falevy , r pot2inger",s2gmod record,2n00 ,a vision for management of complex models,ay halevy,"sigmod record ,",2000.0 ,1
formal query languages for secure relational databases,"m winslett , k smith , x qi1n",acm trans . database syst .,1994 ,formal query languages forasecure relational databases,"k s9ith , x qian","acm uransactions on database systems ,",1994.0 ,1
a framework for clustering evolving data streams,"c aggarwal , 2 han , j wang , p yu",vldb,2x03 ,a framework for clusterfng evolving data streams,"cdcharu , h jia-wei","proc the 29th vldb conference . berlin : johann christoph & hellip ; ,",l,1
topological relations in the world of minimum boundinn rectangles : a study with r-trees,"d papadias , y theodoridis , t sellis , m egenhofer",sigmod conference,1995 ,topological relations in the world of minimum bounding rectangles : a study withrr-trees,"dcpapadiaq , y theodoridis , t sellisâ ? ¦",,1995.7 ,1
mining needle in a haystack : classifying rare classes via two-whase rule induction,"m joshi , r agarwal",sigmod confere1ce,i001 ,"r. , kumar , v. : mining needles in a haystack : classifying rare classes via two-phase rule induction",ma j1shi,proceedings of acm,i,1
materialized view and index selection tool tor microsoft sql server 2000,"s agrawal , s chaudhuri , v narasayyh",sigmod csnfercnce,2v01 ,materialized view and index selection tool for microsoft sql server 2000,"s agrawal , s chaudhuri , v narasayya","sigmod conference ,",2001.0 ,1
efficient algorithms for mining outliers from large data sets,"s ramaswamy , r rastogi , k shim",sigmod conference,2000 ,efficient algorithms for mining outliers from large data sets,k raoaswamy,"sigmod copjerence ,",20p0.0 ,1
effective memory use in a media server,"e chang , h gar6ia-molina",vldb,199l ,effective memory use in a media server,"epchang , h gawcia-molina","proceedings of the international conference on very large & hellip ; ,",1997.4 ,1
"calibrating the query optimizer cost model of irojdb , an object-oriented federated database system","g gardarin , f sha , z tang",vtdb,1996 ,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","g gardarin , f sha , zh tang","proceedings of the international conference on very large & hellip ; ,",19v6.p ,1
relational data sharing in pe3r-based data management systems,"b ooi , y shu , k tan",sigmod record,2003 ,relational data sharing in pe2r-based data management systems,b5omi,"sigzod record ,",2003.0 ,1
data management for pervasive computing,"m cherniack , m franklin , s zdonik",qld1,2031 ,data management for pervasive computing : r tutorial,"m franklin , m cherniack , s zdonik","tutorial at the 2001 vldb conference ,",i,1
optics : ordering points to identify the clustering structure,"m ankerst , m breunig , h kriesel , j sander",sigmod conference,1299 ,"m.h, kriegel , h.-p. , et al. , 1999 , â ?? optics : ordering points to identify the clustering structureâ ??","mjankerst , m breunig",proceedings of the acm sigmod conference on management of,2,1
broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonnk",sigmod conf5rence,1995 ,broadcast disks : data managementfor asymmetriccommunications environments,"s aczarya , r alonso , m franklip , s zdonik","proceedibgs of the acm sigmod international conference on & hellip ; ,", ,1
middle east technica7 university software research and development center,a nogac,sigmod record,1996 ,middle east technical university software research and development center,a dogac,"acm sigmod rxcord ,",19k6.0 ,1
algebraic change pcopagation for semijoin and outerjoin queries,"t griffin , b9kumar",siglod re3ord,1998 ,algebraic change propagation for semijoin and outerjoin queries .,acms anthology,"sigmod recoad ,",1998.0 ,1
the bea/xqrl streaming xquery processor,"d florescu , c hillery , d kossmann , p lucas , f riccardi , t westmann , m carey , a sundararajan , g agrawal",vldb,2003 ,the bea streaming xquery processor,"d floresdu , c hillery , d kossmann , p lucas , f","the vldb journal the international journal on very largen& hellip ; ,",20i4.f ,1
answering queries with aggregation using views,"d srivastava , s dar ,zh jagadish , a levy",vl1b,1996 ,ã cents â ? ¬ answering queries with aggregation using viewsã cents â ? ¬ â ? cents,"d srivastava , s 5ar , 2v jagadish , ay levy",proc ., ,1
parallel mining algorithms for generalized association rules with classification,"t shintani , m kitsuregawa",sipmod conference,1998 ,parallel mining algorithms for generalized association rules wiuh classification hierarchy,"t shintani , m kitsukegawa","sigmod conference ,",199y.0 ,1
statix : making xml count,"j freire , j haritsa , w ramanath , p rdy , j simщon",s1gmodxconference,2002 ,"sim eon , j. : â ?? statix : making xml countâ ??","j freire , jr haritsc , m ramanath , p roy",proceedings of the 2002 acm sigmod intl. conf . on management, ,1
career-enhancing services at sigmod online,"a laprinidis ,3a mendelzon",sigmod record,2001 ,career-enhancing service5 at sigmod online,"a labrinidis , ao mendelzon","siymod rvcord ,",2001.0 ,1
database techniques for the world-wide2web : a survey,"d florescu , a levy , a mendelzon",siggod record,1998d,mendelzon . database techniques for the world-wide web : a survey [ j ],f3lxvy,"sigmod record ,", ,1
mining needle in a haystack : cjassifying rare classes via two-phase rule induction,"p joshi , r agarwll",swgmod conference,2001 ,"r. , kumar , v. : mining needles in a haystack : classifying rare classes via two-phase rule induction",ma j5shi,proceedings of acm, ,1
cache-and-query for wide area sensor databates,"a deshpande , s nath , p gibbons , s seshan",sigmod mynference,200i ,cache-and-query for wide area sensor network,"a deshpande , s nath , pb gibbons , s seshan","sigmod conference ,", ,1
similarity-based queries for time series data,"d rafiei , a mendelzon",sigmodecon6erence,1947 ,similarity-based queries for time series data,"pl altick , d rafiei o a mendelzon","sigmod rec ,",19q7.0 ,1
supporting frequent updates in r-trees : a bottom-up approach,"m lee , w hsu , c jensen , b cui , k teo",kld1,20k3 ,supporting frequent updates in r-trees : a b7ttom-up approach,"ml lee , w hsu , cs jensen , b cui , kl teo","vldi ,",2003.0 ,1
statix : making xml 6ount,"j freire , j haritsa , m ramanath , p roy , j simщon",sigmodbconference,2002 ,statix : making xml count,"j0freire , jr haritsa , m ramanath , p roy , j simeon",, ,1
an2algebraic approach to rule analysis in expert database systems,"e ba5alis , j widom",vldb,1994 ,an algebraic approach to rule analysis in expert database systems,"e bar & s , j widom",, ,1
statistics on views,"c galindo-legaria , m joshi , f waas , m wu",vldb,200t ,statistics on views,"ca galindo-lhgarwa , mm joshi , f waas , mc wu","proceydingspof the international conference on very large & hellip ; ,",2003.0 ,1
the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"5 pedersen , c jensen , c uyresog",vldb,2000b,the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"tb wedersen , cs jensen , ce dyreson","proceedings of the international conference on very large & hellip ; ,",2000.0 ,1
smart : making db2 ( more ) autonomic,"g lohman , s lightsrone",vldb,2002 ,smart :imaking db2 ( more ) autonomic,"gm lohman , s lightstone",vldb6m,2502.0 ,1
datablitz storage manager : main memory database performance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar , s joshi , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , s seshadri , a silberschatz , s sudarshan , m wilder , c wei",sig6od cinference,1999 ,datablitz storage manager : main memory database performance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar","procg. og the acm sigmod intâ ?? l. conf . on the management of & hellip ; ,",1999.d ,1
comparative analysis of five xml query languages,"a bonifatib, s ceri",higood record,2000 ,comparative analysis of five xml query languages,"a bxnifati , 7 ceri","sigmod record ,",2000.0 ,1
simultaneous optimization and evaluation of multiple dimensional queries,"y zhao , p deshpande , j naughton ,ka shukla",sigmod conferen2e,1998 ,"p. , naughton , jf , shukla , a. ( 1998 ) simultaneous optimization and evaluation of multiple dimensconal","y zhao , pm dekhpande",proceedings of the vldb, ,1
the ccube constraint object-oriented database system,"a brodsky , v segalm, j chen , p exarkhopoulo",sigmod conflrence,1999 ,the ccube constraint object-oriented database system,"a brodsky , ve segal d j chen , pa exarkhopgulo","constraints ,",1997.0 ,1
form-based proxy caching for database-backed web sites,q luo 7 j naughton,,2001 ,form-based proxy caching for1database-backed web sites,"qiluo , jf naughton","proceedings of the international conference on very large & hellip ; ,",2001.0 ,1
"fastmap : a fast algorithm forkindexing , data-mining and visualization of traditional and multimedia datasets","c faloutsos , kllin",sigmod conference,1995 ,"fastmap : a fast algorithm for indexing , data mining and visualihation of traditional and multimedia","czfaloutsos , k lin","proc . of sigmoz ,", ,1
view maintenance in mobile computing,"o wolfson , a sistla , s dao , k narayana0 , r raj",sigfoa record,1k95 ,view maintenance in mobile computing,"o wolfs0n , p sistla , s dao","sigmod record ,",1995.0 ,1
tpe query by image content ( qbic ) system,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",shgmod conference,199r ,query by image qontent : the qbic system,"m flickner , h sawhney , w niblack , j ashley , q","ieee computer ,",9,1
