ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,, ,tail recursion elimination in deductive databases acm transactions on database systems ( tods ),,acm sigmod record,1996.0 ,0
"data and knowledge base research at hong kong university of science and technology babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew sigmod record 1995",,, ,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",acm sigmod record,1997.0 ,0
"reminiscences on influential papers kenneth a. ross , anastassia ailamaki , alfred v. aho 2002",ken ross,sigmod record,2002.0 ,influential papers,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",international conference on management of data, ,0
"timber : a native xml database andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos vldb j.",,,2002.0 ,online query processing 2001,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",international conference on management of data, ,0
"integrating a structured-text retrieval system with an object-oriented database system jurgen annevelink , tak w. yan",,vldb,1994.0 ,extraction of object-oriented structures from existing relational databases acm sigmod record,"shekar ramanathan , julia hodges",,1997.0 ,0
dynamic buffer allocation in video-on-demand systems sigmod conference 2001,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",, ,dynamic buffer allocation in video-on-demand systems,"sang-ho lee , kyu-young whang , yang-sae moon , il-yeol song",international conference on management of data,2000.0 ,0
searching and mining fine-grained semi-structured data soumen chakrabarti vldb 2002,,very large data bases, ,"distance browsing in spatial databases g &#237; sli r. hjaltason , hanan samet acm transactions on database systems ( tods ) 1999","brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",,2001.0 ,0
"broadcast protocols to support efficient retrieval from databases by mobile users anindya datta , vijay kumar , aslihan celik , debra e. vandermeer","anindya datta , debra e. vandermeer , aslihan celik , vijay kumar",acm trans . database syst .,1999.0 ,broadcast protocols to support efficient retrieval from databases by mobile users acm transactions on database systems ( tods ) 1999,,, ,0
"tutorial : data access anand deshpande , josé a. blakeley 2000",,sigmod conference, ,data access ( tutorial session ),"sang kyun cha , keunjoo kwon , kihong kim",international conference on management of data,2000.0 ,0
a generic approach to bulk loading multidimensional index structures vldb,"bernhard seeger , peter widmayer , jochen van den bercken",,1997.0 ,"data management for pervasive computing mitch cherniack , michael j. franklin , stanley b. zdonik very large data bases 2001","kaushik chakrabarti , sharad mehrotra",very large data bases, ,0
"design , implementation , and performance of the lham log-structured history data access method gerhard weikum , peter muth , patrick e. o'neil , achim pick vldb",,, ,"design , implementation , and performance of the lham log-structured history data access method very large data bases 1998",,,1997.0 ,0
accelerating xpath location steps torsten grust sigmod conference,,international conference on management of data,2002.0 ,lambda-db : an odmg-based object-oriented dbms 2000,torsten grust,international conference on management of data, ,0
"change detection in hierarchically structured information sudarshan s. chawathe , anand rajaraman , hector garcia-molina , jennifer widom 1996","jennifer widom , sudarshan s. chawathe , hector garcia-molina , anand rajaraman",,1996.0 ,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,international conference on management of data, ,0
approximating aggregate queries about web pages via random walks vldb 2000,,, ,"surfing wavelets on streams : one-pass summaries for approximate aggregate queries anna c. gilbert , yannis kotidis , s. muthukrishnan , martin strauss very large data bases","divesh srivastava , sungran cho , laks v. s. lakshmanan , sihem amer-yahia",,2002.0 ,0
"qc-trees : an efficient summary structure for semantic olap laks v. s. lakshmanan , jian pei , yan zhao 2003",,sigmod conference, ,locally adaptive dimensionality reduction for indexing large time series databases 2001,,international conference on management of data,1997.0 ,0
"workflow automation : applications , technology and research amit sheth",,international conference on management of data, ,database systems management and oracle8 c. gregory doherty,,international conference on management of data,1995.0 ,0
"unbundling active functionality hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu",,sigmod record,1998.0 ,unbundling active functionality 1998,"stella gatziu , arne koschel , g &#252; nter von b &#252; ltzingsloewen , hans fritschi",acm sigmod record, ,0
dataguides : enabling query formulation and optimization in semistructured databases vldb 1997,"roy goldman , jennifer widom",international conference on management of data, ,"smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch","zhiyuan chen , johannes gehrke , flip korn",sigmod record,2001.0 ,0
metu object-oriented dbms,"cetin ozkan , cem evrendilek , yuksel saygin , ilker altintas , ismailcem budak arpinar , mehmet altinel , tansel okay , ilker durusoy , asuman dogac",sigmod conference, ,converting relational to object-oriented databases 1997,"anand rajaraman , alon y. levy , joann j. ordille",vldb,1996.0 ,0
integrating contents and structure in text retrieval sigmod record 1996,,acm sigmod record, ,"metadata for integrating speech documents in a text retrieval system ulrike glavitsch , peter sch &#228; uble , martin wechsler 1994",,acm transactions on database systems ( tods ), ,0
data mining-based intrusion detectors : an overview of the columbia ids project,,sigmod record,2001.0 ,"adam : a testbed for exploring the use of data mining in intrusion detection daniel barbar &#225; , julia couto , sushil jajodia , ningning wu 2001",,acm sigmod record, ,0
opossum : desk-top schema management through customizable visualization vldb 1995,"miron livny , eben m. haber , yannis e. ioannidis",, ,opossum : desk-top schema management through customizable visualization very large data bases,"eben m. haber , yannis e. ioannidis , miron livny",sigmod conference, ,0
a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",international conference on management of data,1996.0 ,"semantic integration of semistructured and structured data sources sonia bergamaschi , maurizio vincini , silvana castano sigmod record","takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama",,1999.0 ,0
"oracle rdb 's record caching model richard frank , gopalan arun , richard anderson sigmod conference",,,1998.0 ,oracle rdb 's record caching model 1998,"richard anderson , gopalan arun , richard frank",international conference on management of data, ,0
"skew handling techniques in sort-merge join richard t. snodgrass , wei li , dengfeng gao sigmod conference 2002",,,2002.0 ,"maintenance of implication integrity constraints under updates to constraints naci ishakbeyoglu , z. meral özsoyoglu 1998","wei li , dengfeng gao , richard thomas snodgrass",,1996.0 ,0
"a framework for expressing and combining preferences edward l. wimmers , rakesh agrawal 2000",,sigmod conference, ,a framework for expressing and combining preferences 2000,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference, ,0
random i/o scheduling in online tertiary storage systems sigmod conference 1996,"bruce hillyer , abraham silberschatz",, ,random i/o scheduling in online tertiary storage systems international conference on management of data 1996,"bruce k. hillyer , avi silberschatz",,1998.0 ,0
data modelling in the large,martin bertram,sigmod record,1994.0 ,data modelling in the large martin bertram 1994,,acm sigmod record,2001.0 ,0
"two techniques for on-line index modification in shared nothing parallel databases kiran j. achyutuni , edward omiecinski , shamkant b. navathe international conference on management of data 1996",,, ,"the impact of global clustering on spatial database systems thomas brinkhoff , hans-peter kriegel 1994",ralf hartmut güting,very large data bases, ,0
"an internet-based negotiation server for e-commerce joachim hammer , youzhong liu , chunbo huang , yihua huang , herman lam , liu wang , haifei li , stanley y. w. su , charnyote pluempitiwiriyawej , minsoo lee","stanley y.w. su , chunbo huang , joachim hammer , yihua huang , haifei li , liu wang , youzhong liu , charnyote pluempitiwiriyawej , minsoo lee , herman lam",,2001.0 ,editorial richard snodgrass acm transactions on database systems ( tods ) 2001,ling liu,, ,0
extraction of object-oriented structures from existing relational databases acm sigmod record,,, ,"sing the truth about ad hoc join costs laura m. haas , michael j. carey , miron livny , amit shukla the vldb journal -- the international journal on very large data bases 1997",,, ,0
"phrase matching in xml sihem amer-yahia , mary f. fernandez , yu xu , divesh srivastava vldb",,,2003.0 ,pix : exact and approximate phrase matching in xml 2003,"shaun cooper , goetz graefe , ross bunker",international conference on management of data, ,0
open object database management systems josé a. blakeley,,sigmod conference, ,dblearn : a system prototype for knowledge discovery in relational databases international conference on management of data 1994,"fabrizio ferrandina , thorsten meyer , roberto zicari",very large data bases, ,0
semantic b2b integration : issues in ontology-based approaches 2002,,acm sigmod record,2002.0 ,"constructing the next 100 database management systems andreas geppert , klaus r. dittrich sigmod record","zhan cui , dean jones , paul o'brien",, ,0
"detection and classification of intrusions and faults using sequences of system calls joão b. d. cabrera , raman k. mehra , lundy m. lewis",,sigmod record,2001.0 ,"detection and classification of intrusions and faults using sequences of system calls jo &#227; o b. d. cabrera , lundy lewis , raman k. mehra",,acm sigmod record,2001.0 ,0
filenet integrated document management database usage and issues sigmod conference,susan malaika,,1998.0 ,database management systems and the internet very large data bases,,very large data bases,1997.0 ,0
optimizing queries over multimedia repositories sigmod conference 1996,"luis gravano , surajit chaudhuri",, ,optimizing queries over multimedia repositories,"surajit chaudhuri , luis gravano",,1996.0 ,0
catching the boat with strudel : experiences with a web-site management system 1998,,international conference on management of data, ,"optimization of queries with user-defined predicates kyuseok shim , surajit chaudhuri 1999","mary fern &#225; ndez , daniela florescu , jaewoo kang , alon levy , dan suciu",acm trans . database syst ., ,0
"koda - the architecture and interface of a data model independent kernel gopalan arun , ashok joshi",,vldb,1998.0 ,"koda - the architecture and interface of a data model independent kernel gopalan arun , ashok joshi 1998",,very large data bases, ,0
predator : a resource for database research praveen seshadri sigmod record 1998,,, ,predator : a resource for database research acm sigmod record 1998,,, ,0
"special section on semantic web and data management robert meersman , amit sheth","björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,2002.0 ,"the xxl search engine : ranked retrieval of xml data using indexes and ontologies anja theobald , gerhard weikum 2002",,international conference on management of data, ,0
"implementing lazy database updates for an object database system fabrizio ferrandina , thorsten meyer , roberto zicari vldb 1994",,, ,temporal database system implementations michael h. b &#246; hlen,,acm sigmod record,1995.0 ,0
database management systems and the internet susan malaika vldb,,,1996.0 ,"parallel algorithms for high-dimensional similarity joins for data mining applications rakesh agrawal , john c. shafer vldb 1997",,very large data bases, ,0
query optimization in the presence of limited access patterns international conference on management of data 1999,,, ,skew handling techniques in sort-merge join international conference on management of data,"daniela florescu , alon levy , ioana manolescu , dan suciu",, ,0
towards data mining benchmarking : a testbed for performance study of frequent pattern mining sigmod conference 2000,"hua zhu , kan hu , jian pei , runying mao",, ,"genesys : a system for efficient spatial query processing thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger sigmod conference 1994",,,2000.0 ,0
editor 's notes arie segev sigmod record,,,1994.0 ,editorial richard snodgrass acm transactions on database systems ( tods ) 2001,,, ,0
journal relevance sigmod record,richard t. snodgrass,,2003.0 ,journal relevance richard snodgrass 2003,,,1994.0 ,0
"active storage for large-scale data mining and multimedia garth a. gibson , erik riedel , christos faloutsos",,vldb,1998.0 ,"active storage for large-scale data mining and multimedia erik riedel , garth a. gibson , christos faloutsos",,very large data bases, ,0
"lineage tracing for general data warehouse transformations jennifer widom , yingwei cui vldb j.",,,2003.0 ,"information visualization , guest editors ' foreword sigmod record","y. cui , j. widom",, ,0
efficient checking of temporal integrity constraints using bounded history encoding jan chomicki,,acm transactions on database systems ( tods ),1995.0 ,efficient checking of temporal integrity constraints using bounded history encoding jan chomicki,,, ,0
online query processing 2001,,sigmod conference, ,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",bart kuijpers,the vldb journal -- the international journal on very large data bases, ,0
a foundation for representing and quering moving objects acm trans . database syst .,"michael h. böhlen , christian s. jensen , michalis vazirgiannis , nikos a. lorentzos , markus schneider , ralf hartmut güting , martin erwig",,2000.0 ,"cure : an efficient clustering algorithm for large databases sudipto guha , rajeev rastogi , kyuseok shim 1998","ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",sigmod conference, ,0
"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",keishi tajima,acm trans . database syst .,1994.0 ,static detection of security flaws in object-oriented databases international conference on management of data 1996,,, ,0
semantic interoperability in global information systems acm sigmod record 1999,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju",sigmod conference, ,on the costs of multilingualism in database systems vldb 2003,"a. kumaran , jayant r. haritsa",, ,0
"incremental maintenance for materialized views over semistructured data vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh vldb 1998",,,1997.0 ,"lore : a database management system for semistructured data jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom acm sigmod record",,, ,0
"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,1996.0 ,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton international conference on management of data","konstantinos sagonas , terrance swift , david s. warren",,1994.0 ,0
"beyond document similarity : understanding value-based search and browsing technologies gerard rodríguez-mulà , andreas paepcke , junghoo cho , hector garcia-molina 2000","andreas paepcke , hector garcia-molina , gerard rodriguez-mula , junghoo cho",acm sigmod record, ,the a-tree : an index structure for high-dimensional spaces using relative approximation,"kaushik chakrabarti , sharad mehrotra",very large data bases,2000.0 ,0
"algorithms for materialized view design in data warehousing environment jian yang , kamalakar karlapalem , qing li 1997",,, ,applying update streams in a soft real-time database system 1995,,international conference on management of data, ,0
structures for manipulating proposed updates in object-oriented databases,,sigmod conference, ,"aggregate-query processing in data warehousing environments ashish gupta , venky harinarayan , dallan quass very large data bases","michael doherty , richard hull , mohammed rupawalla",international conference on management of data,1996.0 ,0
"data placement in shared-nothing parallel database systems manish mehta , david j. dewitt the vldb journal -- the international journal on very large data bases 1997","gerhard weikum , peter zabback , peter scheuermann",,1998.0 ,"the implementation and performance of compressed databases till westmann , sven helmer , guido moerkotte , donald kossmann sigmod record",,very large data bases, ,0
the database and information system research group at the university of ulm sigmod record,"peter dadam , wolfgang klas",,1997.0 ,the database and information system research group at the university of ulm,,acm sigmod record, ,0
concurrency in the data warehouse 2000,richard taylor,,2000.0 ,"aurora : a data stream management system nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",richard taylor,very large data bases, ,0
"pix : exact and approximate phrase matching in xml yu xu , mary f. fernandez , sihem amer-yahia , divesh srivastava",,sigmod conference,2003.0 ,pix : exact and approximate phrase matching in xml 2003,"sihem amer-yahia , mary fern &#225; ndez , divesh srivastava , yu xu",international conference on management of data, ,0
hierarchical prefix cubes for range-sum queries vldb 1999,"chee yong chan , yannis e. ioannidis",very large data bases, ,"stream processing of xpath queries with predicates ashish kumar gupta , dan suciu 2003",,very large data bases,1999.0 ,0
query optimization for selections using bitmaps ming-chuan wu,,, ,"bringing order to query optimization giedrius slivinskas , christian s. jensen , richard thomas snodgrass acm sigmod record 2002",,, ,0
"efficient computation of iceberg cubes with complex measures jiawei han , jian pei , guozhu dong , ke wang international conference on management of data 2001","kevin s. beyer , raghu ramakrishnan",,1999.0 ,"the naos system c. collet , t. coupaye international conference on management of data","christine collet , thierry coupaye",, ,0
"discovery of multiple-level association rules from large databases jiawei han , yongjian fu vldb 1995",,, ,metu interoperable database system sigmod conference,,, ,0
the handwritten trie : indexing electronic ink sigmod conference 1995,"padmavathi vallabhaneni , daniel barbará , walid g. aref",, ,"visual web information extraction with lixto robert baumgartner , sergio flesca , georg gottlob 2001",,, ,0
"cost-based selection of path expression processing algorithms in object-oriented databases zhao-hui tang , georges gardarin , jean-robert gruser vldb 1996",,,1996.0 ,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"ramakrishnan srikant , rakesh agrawal",, ,0
griddb : a database interface to the grid sigmod conference,"david t. liu , devesh parekh , michael j. franklin",,2003.0 ,"griddb : a relational interface for the grid david t. liu , michael j. franklin , devesh parekh 2003",,acm trans . database syst .,2002.0 ,0
book review column,karl aberer,sigmod record,2003.0 ,book reviews karl aberer 2002,,acm sigmod record, ,0
managing memory for real-time queries sigmod conference 1994,,, ,"managing memory for real-time queries hwee hwa pang , michael j. carey , miron livny international conference on management of data 1994","martin s. olivier , sebastiaan h. von solms",, ,0
"report from the nsf workshop on workflow and process automation in information systems amit sheth , dimitrios georgakopoulos , stef m. m. joosten , marek rusinkiewicz , walt scacchi , jack wileden , alexander l. wolf acm sigmod record",,,1996.0 ,"the piazza peer data management project gerome miklau , jayant madhavan , igor tatarinov , zachary g. ives , xin dong , yana kadiyska , alon y. halevy , nilesh n. dalvi , dan suciu , peter mork",,,2003.0 ,0
dec data distributor : for data replication and data warehousing 1994,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0 ,extracting entity profiles from semistructured information spaces,daniel j. dietterich,sigmod record, ,0
integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0 ,"www-udk : a web-based environmental meta-information system ralf kramer , ralf nicholai , arne koschel , claudia rolker , peter lockemann , andree keitel , rudolf legat , konrad tirm 1997",,, ,0
dbcache : database caching for web application servers 2002,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference, ,gigascope : a stream database for network applications international conference on management of data 2003,"wenfei fan , peter buneman , scott weinstein , jérôme siméon",, ,0
"on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an infrastructure for mobile and wireless systems , oct. 15 , 2001 birgitta k &#246; nig-ries , kia makki , sam makki , charles perkins , niki pissinou , peter reiher , peter scheuermann , jari veijalainen , ouri wolfson 2002",,, ,static detection of security flaws in object-oriented databases keishi tajima sigmod conference 1996,,acm sigmod record, ,0
amalgamating knowledge bases v. s. subrahmanian,,,1994.0 ,data extraction and transformation for the data warehouse 1995,,,1994.0 ,0
"recent design trade-offs in sql3 nelson mattos , linda g. demichiel",,sigmod record,1994.0 ,on efficiently implementing schemasql on an sql database system,,acm sigmod record, ,0
querying multiple features of groups in relational databases 1996,,vldb, ,"querying multiple features of groups in relational databases damianos chatziantoniou , kenneth a. ross 1996",,, ,0
query rewriting for semistructured data sigmod conference 1999,dan suciu,, ,distributed query evaluation on semistructured data acm transactions on database systems ( tods ),richard taylor,,2002.0 ,0
petabyte databases dirk düllmann,,sigmod conference,1999.0 ,"first-class views : a key to user-centered computing arnon rosenthal , edward sciore sigmod record",,acm sigmod record,1999.0 ,0
"an xjml-based wrapper generator for web information extraction ling liu , wei han , david buttler , calton pu , wei tang 1999",,,1999.0 ,query optimization for selections using bitmaps international conference on management of data,,international conference on management of data, ,0
research directions in biodiversity informatics vldb,,,2000.0 ,"information systems research at george mason university sushil jajodia , daniel barbar &#225; , alex brodsky , larry kerschberg , ami motro , edgar sibley , x. sean wang acm sigmod record","katia sycara , matthias klusch , seth widoff , jianguo lu",acm trans . database syst .,1997.0 ,0
an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",, ,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,acm sigmod record, ,0
"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,, ,"concept based design of data warehouses : the dwq demonstrators panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",christos faloutsos,international conference on management of data,1995.0 ,0
of objects and databases : a decade of turmoil,"david j. dewitt , michael j. carey",vldb,1996.0 ,"selectivity estimation for spatio-temporal queries to moving objects yong-jin choi , chin-wan chung sigmod conference 2002",,very large data bases,1995.0 ,0
maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",international conference on management of data,2000.0 ,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid pirahesh , roberta wolfgang cochrane",, ,0
text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,, ,query optimization for selections using bitmaps ming-chuan wu,,sigmod conference,1994.0 ,0
managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",, ,"join synopses for approximate query answering swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy sigmod conference",joseph fong,acm sigmod record, ,0
cubeexplorer : online exploration of data cubes international conference on management of data 2002,,, ,"investigation of algebraic query optimisation techniques for database programming languages alexandra poulovassilis , carol small very large data bases 1994",,, ,0
