ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
parameterized complexity for the database theorist,m grohe,sigmod record,2002,parameterized complexity for the database theory theorist,"k huang , r tiu",sigmod record,2002,1
efficient management of multiversion documents by object referencing,"s chien , v tsotras , c zaniolo",vldb,2001,efficient management of multiversion documents by object referencing,"s chien , v tsotras","vldb ,",2001.0,1
random sampling for histogram construction : how much is enough ?,"s chaudhuri , r motwani , v narasayya",sigmod conference,1998,random sampling for histogram construction : how much is enough ?,"s chaudhuri , r motwani , y pirahesh , m shum",sigmod conference,,1
persistent threads,"f matthes , j schmidt",vldb,1994,persistent threads,"n gravano , c gravano-spa",proc .,,1
concurrency and recovery for index trees,"d lomet , b salzberg",vldb j.,1997,concurrency and recovery for index trees,"d lomet , b salzberg",vldb j.,,1
generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl,"a labrinidis , n roussopoulos",sigmod record,2000,generating dynamic content at database-backed web servers : cgi-bin vs.mod_perl,"a labrinidis , n roussopoulos , e livny , n widom",sigmod record,2000,1
querying multiple bioinformatics data sources : can semantic web research help ?,"d buttler , m coleman , t critchlow , r fileto , w han , l liu , c pu , d rocco , l xiong",sigmod record,2002,querying multiple bioinformatics data sources : can semantic web research help ? ( panel record ),"d buttler , m coleman , t critchlow , r file",sigmod record,2002,1
hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995,1
improved query performance with variant indexes,"p o'neil , d quass",sigmod conference,1997,improved query performance with variant indexes,"p o'neil , d quass",sigmod conference,,1
report from the nsf workshop on workflow and process automation in information systems,,,1996,report from the nsf workshop on workflow and process automation in information systems,,,,1
managing intervals efficiently in object-relational databases,"h kriegel , m ptke , t seidl",vldb,2000,managing intervals efficiently in object-relational databases,"h kriegel , m ptke , t seidl",vldb,,1
parameterized complexity for the database theorist,m grohe,sigmod record,2002,parameterized complexity for the database theorist,s cluet,sigmod record,2002,1
scheduling for shared window joins over data streams,"m hammad , m franklin , w aref , a elmagarmid",vldb,2003,scheduling for shared window joins over data streams,"m hammad , m franklin , w aref , a elmagarmid",vldb,,1
clustering techniques for minimizing external path length,"a diwan , s rane , s seshadri , s sudarshan",vldb,1996,clustering techniques for minimizing external path length,"a diwan , s rane , s sudarshan",vldb,1996,1
infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"h yang , jt yang , y shan",vldb,,1
using probabilistic information in data integration,"d florescu , d koller , a levy",vldb,1997,using probabilistic information in data integration,"d koller , b kielinski",vldb,1997,1
on the computation of relational view complements,"j lechtenbrger , g vossen",acm trans . database syst .,2003,on the computation of relational view complements (,"j lechtenbrger , k pasha",acm trans . database syst .,2003,1
optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2000,optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2000,1
combi-operator : database support for data mining applications,"a hinneburg , w lehner , d habich",vldb,2003,combi-operator : database support for data mining applications,"a hinneburg , w lehner , d habich",vldb,,1
optimization techniques for queries with expensive methods,j hellerstein,acm trans . database syst .,1998,optimization techniques for queries with expensive methods,"j hellerstein , p gibbons , s ramamritham",acm trans . database syst .,1998,1
the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,the mlpq/gis constraint database system,"p revesz , r chen , j widom",sigmod conference,2000,1
optimization of queries with user-defined predicates,"s chaudhuri , k shim",acm trans . database syst .,1999,optimization of queries with user-defined predicates,"s chaudhuri , k shim",acm trans . database syst .,1999,1
modularization techniques for active rules design,"e baralis , s ceri , s paraboschi",acm trans . database syst .,1996,modularization techniques for active rules design,"e baralis , s ceri , s paraboschi",acm trans . database syst .,,1
generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",,,1
filtering algorithms and implementation for very fast publish/subscribe,"f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha",sigmod conference,2001,filtering algorithms and implementation for very fast publish/subscribe,"for , b rahm , l yu",sigmod conference,,1
global transaction support for workflow management systems : from formal specification to practical implementation,"p grefen , j vonk , p apers",vldb j.,2001,global transaction support for workflow management systems : from formal specification to practical implementation,"p grefen , j vonk , p apers",vldb j.,2001,1
high-concurrency locking in r-trees,"m kornacker , d banks",vldb,1995,high-concurrency locking in r-trees,"m kornacker ,",vldb,1995,1
"industrial panel on data warehousing technologies : experiences , challenges , and directions",u dayal,vldb,1999,"industrial panel on data warehousing technologies : experiences , challenges , and directions","u dayal , w dumant , c mehre","vldb ,",,1
an efficient cost-driven index selection tool for microsoft sql server,"s chaudhuri , v narasayya",vldb,1997,an efficient cost-driven index selection tool for microsoft sql server,"s chaudhuri , v narasayya","vldb ,",1997.0,1
evaluating top-k selection queries,"s chaudhuri , l gravano",vldb,1999,evaluating top-k selection queries,"s chaudhuri , l gravano",vldb,,1
report on the fourth international conference on flexible query answering systems,,,2001,report on the fourth international conference on flexible query answering systems,,,,1
efficient filtering of xml documents with xpath expressions,"c chan , p felber , m garofalakis , r rastogi",vldb j.,2002,efficient filtering of xml documents with xpath expressions,"c chan , p felber , m garofalakis , r rastogi",vldb j.,2002,1
the power of languages for the manipulation of complex values,"s abiteboul , c beeri",vldb j.,1995,the power of languages for the manipulation of complex values,"s abiteboul , c beeri","vldb ,",1995.0,1
query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod record,,1
ripple joins for online aggregation,"p haas , j hellerstein",sigmod conference,1999,ripple joins for online aggregation,"p haas , j hellerstein",sigmod conference,1999,1
repository system engineering,,,1996,repository system engineering,,vldb,1999,1
report from the nsf workshop on workflow and process automation in information systems,,,1996,"report , '' : integrating workflow and process automation in information systems '' : integration with",,,1996,1
unrolling cycles to decide trigger termination,"s lee , t ling",vldb,1999,unrolling cycles to decide trigger termination,"s lee , t ling",vldb,1999,1
open object database management systems,,,1994,open object database management systems,"s dar , w muth , k shim",,,1
the pyramid-technique : towards breaking the curse of dimensionality,"s berchtold , c bhm , h kriegel",sigmod conference,1998,the pyramid-technique : towards breaking the curse of dimensionality,"s berchtold , c b",sigmod conference,,1
design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deloch , n mattos",sigmod conference,1995,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deloch , s delusn , t manolis , d shirishiai",sigmod conference,,1
association rules over interval data,"r miller , y yang",sigmod conference,1997,association rules over interval data,"r miller , y yang , c suciu",sigmod conf,,1
the sdss skyserver : public access to the sloan digital sky server data,"a szalay , j gray , a thakar , p kunszt , t malik , j raddick , c stoughton , j vandenberg",sigmod conference,2002,the sdss skyserver : public access to the sloan digital sky server data,"a szalay , j gray , a tahiri , g tatar",sigmod conference,2002,1
hierarchies and relative operators in the olap environment,"e pourabbas , m rafanelli",sigmod record,2000,hierarchies and relative operators in the olap environment,"edb lok , m koussoy",sigmod record,2000,1
mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generalized association rules,"r ramakrishnan , d muthukrishnan , o rastogi , k stokes","vldb ,",1995,1
geo/environmental and medical data management in the rasdaman system,"p baumann , p furtado , r ritsch , n widmann",vldb,1997,geo/environmental and medical data management in the rasdaman system,"p baumann , p furtado , r ritsch , n widmann",,,1
eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002,eliminating fuzzy duplicates in data warehouses,r ananthakrishnapakrishnan,vldb,2002,1
aurora : a data stream management system,"d abadi , d carney , u etintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,aurora : a data stream management system,"d abadi , d akerlis , v ramamritham , p vintore , e ley",sigmod conference,2003,1
views in a large-scale xml repository,"v aguilera , s cluet , t milo , p veltri , d vodislav",vldb j.,2002,views in a large-scale xml repository,"v aguilera , s cluet , t milo , p veltri , a yim",vldb j.,2002.0,1
client-server paradise,"d dewitt , n kabra , j luo , j patel , j yu",vldb,1994,client-server paradise,"d dewitt , n kabra , j luo , j pei",vldb,1994,1
spatial join selectivity using power laws,"c faloutsos , b seeger , a traina , c jr.",sigmod conference,2000,spatial join selectivity using power laws,"c faloutsos , b seeger , a traina , a jr .",sigmod conference,2000,1
webview materialization,"a labrinidis , n roussopoulos",sigmod conference,2000,webview materialization,"a labrinidis , n roussopoulos",sigmod conference,,1
transparent mid-tier database caching in sql server,"p larson , j goldstein , j zhou",sigmod conference,2003,transparent mid-tier database caching in sql server,"p larson , j zhou",sigmod conference,2003,1
oracle media server : providing consumer based interactive access to multimedia data,"a laursen , j olkin , m porter",sigmod conference,1994,oracle media server : providing consumer based interactive access to multimedia data,"a laursen , j olkin , m porter",sigmod conference,,1
infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , j lanet , a yang",,1997,1
state of the art in workflow management research and products,,,1996,state of the art in workflow management research and products,,,,1
implementing data cubes efficiently,"v harinarayan , a rajaraman , j ullman",sigmod conference,1996,implementing data cubes efficiently,"v harinarayan , a rajaraman , j ullman",sigmod conference,,1
a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",sigmod conference,1995,a critique of andrin . h. andrin . ( 2001 ) 's technical report,"lj carey , tj dutta",,,1
energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,energy efficient indexing on air,"t imielinski , s viswanathan , b",sigmod conference,1994,1
eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002,eliminating fuzzy duplicates in data warehouses : performance and implications,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002,1
polymorphism and type inference in database programming,"p buneman , a ohori",acm trans . database syst .,1996,polymorphism and type inference in database programming,b schwarz,,,1
adaptable similarity search using non-relevant information,"t ashwin , r gupta , s ghosal",vldb,2002,adaptable similarity search using non-relevant information,t acm sigmod conference,acm sigmod conference,1998,1
the case for enhanced abstract data types,"p seshadri , m livny , r ramakrishnan",vldb,1997,the case for enhanced abstract data types,"p seshadri , m livny , r ramakrishnan",vldb,,1
disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,1996,disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,,1
nearest neighbor queries,"n roussopoulos , s kelley , f vincent",sigmod conference,1995,nearest,"n roussopoulos , s kelley , f vincent , r oolani , s pirahesh , c tannen",sigmod conference,1995 !!!!!!!!,1
\ on saying \ '' \ `` enough already ! \ '' \ '' in sql \ '' '',"m carey , d kossmann",sigmod conference,1997,\ '' \ '' in sql \ '',"m carey , d kossmann",,,1
models and languages for describing and discovering e-services,,,2001,models and languages for describing and discovering e-services,,,,1
the merge/purge problem for large databases,"m hernndez , s stolfo",sigmod conference,1995,the merge/purge problem for large databases,"mc brin , c faloutsos , p gravano , p siegel",sigmod conference,1995,1
dal : a high performance main memory storage manager,"h jagadish , d lieuwen , r rastogi , a silberschatz , s sudarshan",vldb,1994,dal : a high performance main memory storage manager,"h jagadish , d lieuwen , r rastogi , a silberschatz , s sudarshan",,1994,1
webview materialization,"a labrinidis , n roussopoulos",sigmod conference,2000,webview materialization,"a labrinidis , n roussopoulos","sigmod conference ,",,1
the clio project : managing heterogeneity,"r miller , m hernndez , l haas , l yan , c ho , r fagin , l popa",sigmod record,2001,the clio project : managing heterogeneity,"r miller , m hernndez , l haas , l yan , c ho , j ramakrishnan",,2001 _______________________________________________________________________________ [1],1
birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996,birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996,1
optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2000,optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2003,1
red brick warehouse : a read-mostly rdbms for open smp platforms,p fernandez,sigmod conference,1994,red brick warehouse : a read-mostly rdbms for open smp platforms,"p fernandez , p chen",,1994,1
semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"c trker , m gertz",vldb j.,2001,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"c trker , m gertz",,,1
catching the boat with strudel : experiences with a web-site management system,"m fernandez , d florescu , j kang , a levy , d suciu",sigmod conference,1998,catching the boat with strudel : experiences with a web-site management system,,sigmod conference,1998,1
sleepers and workaholics : caching strategies in mobile environments,"d barbar , t imielinski",sigmod conference,1994,sleepers and workaholics : caching strategies in mobile environments,"d barbar , t imielinski",sigmod conference,1994,1
nearest neighbor queries,"n roussopoulos , s kelley , f vincent",sigmod conference,1995,nearest neighbor queries,"n roussopoulos , s kelley , h garcia-molina",sigmod conference,,1
sap r/3 : a database application system ( tutorial ),,,1998,sap r/3 : a database application system ( tutorial ),,,1998,1
data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , t tokuyama",acm trans . database syst .,,1
simultaneous optimization and evaluation of multiple dimensional queries,"y zhao , p deshpande , j naughton , a shukla",sigmod conference,1998,simultaneous optimization and evaluation of multiple dimensional queries,"y zhao , p deshpande , j naughton , a shukla",sigmod conference,1998,1
a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995,1
discovering all most specific sentences,"d gunopulos , r khardon , h mannila , s saluja , h toivonen , r sharm",acm trans . database syst .,2003,discovering all intranets,"d sharm , r khardon , h mannila , r schwarz",acm trans . database syst .,,1
optimizing database architecture for the new bottleneck : memory access,"s manegold , p boncz , m kersten",vldb j.,2000,optimizing database architecture for the new bottleneck : memory access,"s manegold , s kersten",vldb j.,2000,1
"the five-minute rule ten years later , and other computer storage rules of thumb","j gray , g graefe",sigmod record,1997,"the five-minute rule ten years later , and other computer storage rules of thumb","d breunig , s gossman",sigmod record,1997,1
unrolling cycles to decide trigger termination,"s lee , t ling",vldb,1999,unrolling cycles to decide query termination,v kapur,"thevldb ,",1998.0,1
object-oriented extensions in sql3 : a status report,k kulkarni,sigmod conference,1994,object-oriented extensions in sql3 : a status report,k kulkarn,sigmod conference,1994,1
a close look at the ifo data model,m hanna,sigmod record,1995,a close look at the ifo data model,,sigmod record,,1
an adaptive peer-to-peer network for distributed caching of olap results,"p kalnis , w ng , b ooi , d papadias , k tan",sigmod conference,2002,an adaptive peer-to-peer network for distributed caching of olap results,"p kalnis , w ng , b ooi , d papadias , k tan",sigmod conference,2002,1
building light-weight wrappers for legacy web data-sources using w4f,"a sahuguet , f azavant",vldb,1999,breaking the schema and finding optimal answers,"c cu , l kapis",sigmod conference,,1
dbmss on a modern processor : where does time go ?,"a ailamaki , d dewitt , m hill , d wood",vldb,1999,dbmss on a viewfinder based on database technology,"a ailamaki , d dewitt",vldb,,1
an architecture to support scalable online personalization on the web,"a datta , k dutta , d vandermeer , k ramamritham , s navathe",vldb j.,2001,an architecture to support scalable online personalization on the web,"a datta , k dutta , s raghavan",vldb j.,,1
statstream : statistical monitoring of thousands of data streams in real time,"y zhu , d shasha",vldb,2002,"statstream : statistical monitoring of liqc : an efficient , continuous data stream management system","y zhu , d shasha",vldb,2002,1
an open storage system for abstract objects,"s blott , l relly , h schek",sigmod conference,1996,an open storage system for abstract objects,"s blott , l relly ,",sigmod conference,,1
an asymptotically optimal multiversion b-tree,"b becker , s gschwind , t ohler , b seeger , p widmayer",vldb j.,1996,an asymptotically optimized multiversion b-tree,"j stonebraker , b sander",1996,1996,1
iterative spatial join,"e jacox , h samet",acm trans . database syst .,2003,iterative spatial join,"m seshadri ,",acm trans . database syst .,2003,1
object normal forms and dependency constraints for object-oriented schemata,"z tari , j stokes , s spaccapietra",acm trans . database syst .,1997,object normal expressions and dependency constraints for object-oriented schema,s chaudhuri,,,1
distributed file organization with scalable cost/performance,"r vingralek , y breitbart , g weikum",sigmod conference,1994,distributed file organization with scalable cost/performance,"r vingralek , y breitbart , g weikum",sigmod conference,1994,1
high-concurrency locking in r-trees,"m kornacker , d banks",vldb,1995,high-concurrency locking in r-trees,"m kornacker , d banks",,1995,1
translating web data,"l popa , y velegrakis , r miller , m hernndez , r fagin",vldb,2002,extracting data from spatial web databases,"m jordan , p kossmann , c shah , a suciu",vldb,2002,1
a content-based multimedia server for massively parallel architectures,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,1996,a content-based multimedia server for massively parallel architectures,"s choo , p widom , t yan",sigmod conference,1996,1
spatial indexing of high-dimensional data based on relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima",vldb j.,2002,spatial indexing of high-dimensional data based on relative approximation,"y sakurai , h koki",vldb j.,2002,1
energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994,1
caprera : an activity framework for transaction processing on wide-area networks,"s kumar , e kwang , d agrawal",vldb,1997,caprera : an activity framework for transaction processing on wide-area networks,"s kumar , e kwang , d agrawal",vldb,,1
domino : databases for moving objects tracking,"o wolfson , a sistla , b xu , j zhou , s chamberlain",sigmod conference,1999,domino : databases for moving objects tracking,"o wolfson , a sistla , b xu",sigmod conference,1999,1
implementation of two semantic query optimization techniques in db2 universal database,"q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer",vldb,1999,implementation of two semantic query optimization techniques in db2 universal database,"g zheng , jf shan , pf deshpande , t pannehill",,,1
on the computation of relational view complements,"j lechtenbrger , g vossen",acm trans . database syst .,2003,on the computation of database views,"de roussopoulos , k olt , a lu","proc . of acm sigmod ,",,1
"o-o , what have they done to db2 ?","m carey , d chamberlin , s narayanan , b vance , d doole , s rielau , r swagerman , n mattos",vldb,1999,"o-o , what have they done to db2 ?","m carey , b chamberlin , s narayanan , b v ? ",vldb,1999,1
energy and rate based mac protocol for wireless sensor networks,"r kannan , r kalidindi , s iyengar , v kumar",sigmod record,2003,energy and rate based mac protocol for wireless sensor networks,"r kannan , s iyengar",vldb,2003,1
a framework for expressing and combining preferences,"r agrawal , e wimmers",sigmod conference,2000,a framework for expressing and combining preferences,"r agrawal , e wimmers",sigmod conference,2000,1
sleepers and workaholics : caching strategies in mobile environments,"d barbar , t imielinski",vldb j.,1995,sleepers and workaholics : caching strategies in mobile environments,"r ramakrishnan , m raghavan",,,1
from ternary relationship to relational tables : a case against common beliefs,r camps,sigmod record,2002,from ternary relationship to relational tables : a case vs control,"r camps , m wolfson",sigmod record,2002,1
database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment,"j conrad , x guo , p jackson , m meziou",vldb,2002,databases selection using real logical collection resources in a massively parallelism-reliable system,"j conrad , x guo , p johnson ,",vldb,2002,1
the need for distributed asynchronous transactions,"l do , p ram , p drew",sigmod conference,1999,the need for distributed asynchronous transactions,"l do ,",sigmod conference,1999,1
duplicate removal in information system dissemination,"t yan , h garcia-molina",vldb,1995,duplicate removal in information system dissemination,"t yan , h garcia-mol",vldb,1995,1
fast time sequence indexing for arbitrary lp norms,"b yi , c faloutsos",vldb,2000,fast time sequence indexing for arbitrary lp norms,r naughton,vldb,2000,1
mining surprising patterns using temporal description length,"s chakrabarti , s sarawagi , b dom",vldb,1998,mining surprising patterns using temporal description length,"s chakrabarti , s sarawagi , b dom",vldb,1998,1
comprehension syntax,"p buneman , l libkin , d suciu , v tannen , l wong",sigmod record,1994,2001,"p buneman , l wong",sigmod record,,1
approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r",vldb,2002,1
report on the 13th brazilian symposium on database systems ( sbbd ' 98 ),,,1999,report on the 13th brazilian symposium on database systems ( sigmod 1996 ),,,,1
a non-uniform data fragmentation strategy for parallel main-menory database systems,"n bassiliades , i vlahavas",vldb,1995,a non-uniform data fragmentation strategy for parallel main-menorbs,"j ramakrishnan , p bohannon",sigmod record,,1
"design , implementation , and performance of the lham log-structured history data access method","p muth , p o'neil , a pick , g weikum",vldb,1998,"design , implementation , and performance of the lham log-structured history data access method","p muth , p o",vldb,1998,1
iterative spatial join,"e jacox , h samet",acm trans . database syst .,2003,iterative spatial join,v zhang,,2003,1
xtract : a system for extracting document type descriptors from xml documents,"m garofalakis , a gionis , r rastogi , s seshadri , k shim",sigmod conference,2000,incremental exploration of the,"m garofalakis , a gionis , r shim",sigmod conference,,1
disseminating updates on broadcast disks,"s acharya , m franklin , s zdonik",vldb,1996,dissemination updates on broadcast disks,"s acharya , m franklin , s z",vldb,1996,1
emancipating instances from the tyranny of classes in information modeling,"j parsons , y wand",acm trans . database syst .,2000,freedesktop . instructables . conf . and the conf. very,"b sivakumar , g roussopoulos",,,1
transparent mid-tier database caching in sql server,"p larson , j goldstein , j zhou",sigmod conference,2003,transparent mid-tier database caching in sql server,"p larson , j zhou",sigmod conference,2003,1
panel : querying networked databases,"n koudas , d srivastava",sigmod conference,2003,panel : querying networked databases,"n koudas , d srivastava",sigmod conference,2003,1
continuously adaptive continuous queries over streams,"s madden , m shah , j hellerstein , v raman",sigmod conference,2002,continuously adaptive continuous queries over streams,"s madden , m shah , j hellerstein , d dattaert",sigmod conference,,1
