ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
media studio for psp standard editon,encore software,29.99,media studio for psp sony media 8,,1.33,0
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,"adobe cs3 new design premium upgrade , part 2",,399.0 ,0
microsoft office small business 2007 full version,microsoft,449.95,microsoft ( mh ) small business 2007,,449.95 ,0
adobe after effects cs3,adobe,999.0,adobe after effects ( pc ),,999.95 ,0
adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe eclonescol 1 dvd,,1639.99 Likewise,0
window washer,webroot-software-inc,,window washer minus,webroot-software-inc,,0
instant immersion french 2.0,topics entertainment,29.99,instant immersion french 2.0 premium,,99.99 ,0
instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immersion japanese deluxe 2 .,,179.98 _. SantorumCONTEXT,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative CS 3,adobe,899.99     ,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2016 edition,wordbook FORUM,118.99   COM,0
intervideo dvd copy 5 platinum,corel,49.99,intervideo dvd copy 9616,intervideo,599.0 ,0
microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,adobe windows system 7 .0 MSN-64 version ( dvd ),,2498.99 ,0
adobe after effects professional 7.0,adobe,999.0,adobe after effects professional 7.0,adobe,999.0 ,0
instant immersion french 2.0,topics entertainment,29.99,"instant immersion french 2, french",,29.9  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,0
vcomm system suite professional 7,avanquest,49.95,microsoft office small business 7.0,microsoft,100.00 /,0
microsoft data analyzer 2002,microsoft,179.0,mc-core-analyze 3,ms-audio,1.95 ,0
apple logic pro 7.2 upgrade,apple,299.0,apple product,apple,301.09 ,0
microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft software,,542.99 ,0
microsoft office small business 2007,microsoft software,735.33,microsoft office small business 6.0 product,msf,1342.53 Interstitial,0
quicken 2007 basic,intuit,29.95,quicken program 2000 basic,,149.99 ,0
adobe creative suite cs3 master collection [ mac ],adobe,2499.0,cse cs3 master collection col,,20.95 ,0
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe indesign,,1699.1 ,0
window washer,webroot-software-inc,,window washer,,1284.99 ,0
panda internet security 2007 3-user,panda software,69.95,microsoft office 2008 1-user,,9.99 ,0
delorme topo usa mapping software 6.0 west region,delorme,49.95,delorme,,1099.99 ,0
stomp inc drive washer,stomp inc,,stomp inc xmas col,,705.99  2.5 drive was,0
jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart v1 premium,,34.79 ..................................................................................,0
adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite cs3 product,adobe,799.1 itably,0
palo alto business plan pro 2007,palo-alto-software,99.95,pal,palo-alto-software,989.95 1,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) works suite 2004,,599.95 ,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe product development premium upsell v 10.0,,19.33   ,0
jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart interactive 3.0 for system builders,jumpstart education,180.99  CONNECTORE TECHNICAL INC.,0
treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,treasure mountain v3,vie,49.99 ,0
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,"valuesoft iop, iop ecol, iop mover, jop px",,100.94 TIT,0
window washer,webroot-software-inc,,window washer product,CONTIMENT,809.99 ,0
microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,microsoft publisher with digital imaging 2003 [ new version ],,209.89 9.99 9.99 9.89 9.99 9.98 9.89 9.88 9.88 ,0
microsoft works suite 2006,microsoft,99.0,microsoft works suite CC 2008,,89.99  ,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe design CS3 standard upgrade MAC OS X 10.1,,569.99 ,0
m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio product version calculator col,,27.99 ,0
street atlas usa 2007 plus dvd,delorme,59.95,street atlas usa ( r ) plus dvd,,89.95 ,0
world of warcraft pc,vivendi,35.7,microsoft office 2006 standard,maven,364.76 ,0
microsoft word 2004 ( mac ),microsoft,229.99,markdown product page col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col col,,1499.95 ,0
instant immersion spanish ( audio book ),topics entertainment,,instant immersion english,DISVOLVE UPLOAD DOWNLOAD DOWNLOAD FOR FREE DOWNLOAD,7.24 ,0
microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office office management 2013-2014 ( mobile ),,  ,0
microsoft office small business 2007,microsoft software,735.33,xdcd eShop 4x5 col,,18.00 ,0
microsoft word 2004 upgrade ( mac ),microsoft,109.99,micromark ea. 4-packs for dvd and DVD,,225.99 ,0
microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,mini.com,,Interstitial,0
adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop CS3 upgrade,,0.95           ,0
acrobat professional 8 mac upsell standard-professional,adobe,273.0,acrobat,,279.95 ,0
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft product update premium upsell,microsoft,2994.0         ,0
bodyworks 6.0 25-user building site license,learning company,399.95,bodyworks 6.0 free source,learning company,89.99  ,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word mac upgrad,,469.39 ,0
microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft studio 2,,48.99      ,0
instant immersion spanish audio deluxe,topics entertainment,39.95,instant english deluxe,,19.95  ( English dub ),0
adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe photoshop CS3 for mac,,619.99  col price PRSI PRSI $100.00 ,0
intervideo dvd copy 5 platinum,corel,49.99,intervideo dvd copy 6 platinum,intervideo,69.99  ,0
vcomm system suite professional 7,avanquest,49.95,vcomm system studio 11,,199.95 qqa,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite ( v3 .0 ) design premium web interface design,,13.99 ,0
emc retrospect 7.5 professional for windows upgrade,dantz,,emc retrospect 9th edition for windows premium product 1 user upgra,adobe,17.17 ,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft's shop 2001,microsoft,89.95 ONSORED,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash complete CS2 user v10,adobe,179.99 ,0
punch ! master landscape & home design,punch ! software,99.99,bp,punch-computer,299.99 ,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,genuine fractals printer with tinfoil,,29.00 ,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) works premium educational,,399.99 galitarian,0
scansoft paperport 11 5 user license,nuance communications inc.,474.99,adobe scansoft paperport 11 5 user license,nuance communications inc.,454.99 ,0
apple final cut studio 2 ( mac ),apple,1299.0,apple final cut ( r ),,2289.95 .4,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office frontpage 2004 academic version windows ),microsoft,163.98 ,0
jumpstart world 1st grade,knowledge adventure,19.99,jumpstart world 2 college,info adventure,30.99 ,0
instant immersion spanish 2.0,topics entertainment,29.99,instant immersion spanish 2.0,topics entertainment,29.99 ,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,realfiball realf ibm8 PRO,onone SYSTEM,299.95 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word new print edition 2003 license and media,microsoft,6.0 ,0
microsoft word 2004 ( mac ),microsoft,229.99,macrosoft word 2006,macrosoft,239.99 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft Word 4k 8.2 or higher color,,679.34 ,0
microsoft office small business 2007 full version,microsoft,449.95,microsoft collection,,98.99 ,0
h & r block taxcut 2006 premium federal + state with usb 256m flashdrive,h & r block,39.99,h & r block taxcut i386,h & r block,2099.80  ,0
print explosion deluxe 3.0 ( mac ),nova development,49.99,print blast of laughter incuctiva,,99,0
microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft windowsxp home edition with sp2,microsoft,199.99 1,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace iOS ( r ),,19.0 ,0
bodyworks 6.0 25-user building site license,learning company,399.95,adobe digital content c/o CMD,adobe,49.99 ,0
m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 6.8 m-audio compatible world-class production software,m-audio,794.04 ormon,0
adobe creative suite cs3 web standard upsell,adobe,799.0,c,,851.35 ,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe creative suite dvd eee e9b50e e9bd00,,1599.99 galitarian0,0
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 workstation premium software,,"998.99 , ",0
microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft with windows vista,micronsoft,86.17 *  ????????,0
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite 3.0 web service,,1594.48      ,0
microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft ( nq ) m4i-01163 m4i-04a5 ),,,0
printmaster 17 gold by encore software,encore software,30.66,printmaster english edition,england,1749.99 ,0
print explosion deluxe 3.0 ( mac ),nova development,49.99,digital arts print .0 ( mac ),digital arts print,119.00 ,0
scooby doo glowing bug man ( jewel case ),encore software,9.99,scooby doo glowing bug manager,,7.98   !,0
sudoku puzzle addict,global-software-publishing-north-america-inc,6.99,adobe CS3 add_data,adobe,aciously,0
adobe production studio premium,adobe,1699.0,adobe,adobe,14.95 ,0
adobe premiere elements 3.0,adobe,99.99,adobe epi 2.0 program and content editor,,199.99 ,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95 ,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2012 for mac user,,49.99 _.STATU,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite cs3 bb2 online shop,,2999.99 ,0
microsoft works suite 2006,microsoft,99.0,microsoft works suite 2007,microsoft,99.99 ,0
math advantage 2008,encore,39.99,math samsung,,299.0 ,0
h & r block taxcut 2006 home & business + state,h & r block,79.99,h & r block taxcut 2006 state,h & r block,79.99 ,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,genuine print print 2.0 tm2,,878.64 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) word 2007,,79.25 galitarian,0
window washer,webroot-software-inc,,internet.exe 2007 update,webroot,94400 ,0
world history ( win/mac ) ( jewel case ),fogware publishing,9.99,world history 2 premium,,17.99   ,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 16 months,calculator,39.99 ,0
instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion i1867 jnl v2.0 ( Mac ),,44,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe acrobat Capture 3,adobe,635.99     ,0
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,milestone professional edition 9:1,,799.0  ,0
adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe creative suite cs3 basic [ mac ],adobe,2248.95 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004,,23.77 ,0
adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe s,,199.55 ,0
microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,adobe cs3 e-commerce e-commerce extension,,549.95 ,0
i copy dvds 2 professional edition,me-too-software,69.99,i copy dvds 2 professional edition,,20,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe After Effects v1.4,adobe,299.95    ,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,indiegogo logo,adobe,999.0 ,0
adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe indesign mobile apps,adobe,249.0 ,0
microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft visio ( r ) visio standard 4,cd & dvd,149.95 ,0
printmaster 17 gold by encore software,encore software,30.66,printmaster 3.0 by encore,,44.94 ,0
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe creative suite 2004 dvd,adobe,399.99 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,nyml software ( q ),encore software,299.95 ,0
printmaster 17 gold by encore software,encore software,30.66,printmaster 2: english edition,i_libraries,18.18    Col title,0
adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe music suite cs2 from mpavcol,,191.94 ,0
quicken 2007 basic,intuit,29.95,easy way to get started with code,,18.99 .,0
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,m-and-r-technologies 8 pack,m-and-r-technologies,15.48 ,0
steinberg cubase studio 4,steinberg,499.99,steinberg cubase home basic,,269.95 ,0
math advantage 2008,encore,39.99,math advantage,,199.0 ,0
quicken legal business pro 2007,nolo press,79.99,quicken legal business product management,,1461.10 ,0
microsoft word 2007 version upgrade,microsoft,109.95,texinfo texinfo,,59.99 ,0
microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft product small business CAL,xpower computer pc,599.90 antha0,0
h & r block taxcut 2006 home & business + state,h & r block,79.99,h & r taxcut 2006 tax cut online store,,729.99 ,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft,,89.99 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,japanese 3.0,,29.98 ,0
the print shop 22 deluxe,encore,49.99,printshop PRO 2007 3 user,intuit,39.95 ,0
microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft ( r ) small business server premium download version,,7,0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign ( r ) music production,,795.00 .0  MAC title,0
microsoft onenote 2007 upgrade,microsoft,79.95,comsoft software inked in-vcom-2000,,17.16 ,0
instant immersion spanish 2.0,topics entertainment,29.99,instagram instant immersion spanish 2,instagram,19.35 ,0
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,valuesoft ole-7p3-1660 software,,49.95 ,0
street atlas usa 2007 plus dvd,delorme,59.95,street atlas usa 2007 col edition,lavd,41.9 ,0
instant immersion french 2.0,topics entertainment,29.99,microsoft interview 2.0,,249.99 ,0
quicken 2007 basic,intuit,29.95,quicken 2 for users-5 pack,intuit,957.95 ,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe smarts iMac v1.3 DOWNPACKED,adobe,"149.00 "":[ 1129.02 ] Jagu",0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign music production toolkit ( pro tools jsc ),digidesign,927.0 ,0
hoyle puzzle & board games 2007,encore software,19.99,hoyle mcd games 2005,,199.99 ,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe Creative Suite 3 ( cs3 ) design premium upgrade g,idiom,25.99 ,0
microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft ( r ) windows x86 version,,964.95 ,0
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( x ) computer store ultimate 2007,,889.24  ( j,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,jimmo,,12.9  ,0
microsoft office small business 2007 full version,microsoft,449.95,3,microsoft,460.95 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2005 free product,,40.00       ,0
punch ! professional home design suite,punch ! software,69.99,"cmp.com online 1,5,5 [ mac ]",cmp,94,0
dragon naturally speaking standard v9,nuance-communications-inc .,99.99,dragon ctrcolon user web,, @,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe photoshop cs3 full version 9,,15.29 ,0
adobe premiere pro cs3,adobe,799.0,adobe premiere CS3 pro CS3 web preview PC,int,394.29 ,0
scooby doo glowing bug man ( jewel case ),encore software,9.99,ttk.,scooby doo glow program,9.99 galitarian,0
instant immersion spanish ( audio book ),topics entertainment,,microsoft life v2,products/date,219.99 Regarding the current time frame:,0
microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,mobile ecommerce ( ecommerce store or cartcart ),,8.74 ,0
axis & allies ( jewel case ),encore,9.99,axis & allies ( jewel case ),,9.49 ,0
street atlas usa 2007 plus dvd,delorme,59.95,street atlas usa 2007 plus dvd,lusso coli, col free download and play free,0
pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle studio plus titanium edition v11,,19.99 ,0
adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,Adobe computer software premium v1.1 [ mac ],adobe,476.97 ,0
microsoft office & windows training,topics entertainment,29.99,microsoft office & windows training for windows software,,39.99 .1,0
business card factory deluxe 3.0,nova development,29.99,business card factory deluxe 3.0,business cards business card,99.95 ,0
punch ! professional home design,punch ! software,89.99,cardstore for your PC (x11),,99.99 ,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade,,69.99 ,0
microsoft office small business 2007,microsoft software,735.33,microsoft office small business 3.3,,........................................................................,0
family tree maker version 16 collectors edition,encore software,,graphic designer version,,45.25 antha,0
adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite ( v3 .0 ) design premium mac user,adobe,413.99  adobe,0
vcomm system suite professional 7,avanquest,49.95,vcomm by the vcomm,encore software,9.05 ,0
adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe creative suite cs3,,2499.0 qqa,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office frontpage 5.0 ( mac ),microsoft,192.99  ,0
axis & allies ( jewel case ),encore,9.99,axis & Allies 2,,199.99 .999,0
print explosion deluxe 3.0 ( mac ),nova development,49.99,print edition 4k,nova edition,569.99 qqa,0
steinberg cubase studio 4,steinberg,499.99,steinberg cubase studio 2,englow,,0
adobe premiere pro cs3,adobe,799.0,adobe premier pro 2007,,798.35  ,0
scansoft paperport 11 5 user license,nuance communications inc.,474.99,scansoft textbase 10 4 user license,humor and scanning inti,50.01 ,0
microsoft office 2004 professional ( mac ),microsoft,499.99,4d home image,,69.00 ,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe Creative CS3 web standards upsell,,349.83 ,0
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,ansivi iOS add-on web version 9.0,,49.99 ,0
airline tycoon deluxe,topware interactive,19.99,flights.com ( css ) airline col software,airline col,197.49 uania,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign free pc v. 8 complete package 1 user ex cd win mhms mhms . com,,394.26 ,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe Premiere Pro CC3 CS3 CS3 CC3 ( mac ),adobe,1599.0 ioxide,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word version upgrade ( mac ),,7.25   ,0
microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft w windows 8.2.7 to 9.2,adobe systems INC,733.40  ,0
xtreme photostory on cd and dvd 6,magix entertainment,29.99,xtreme photostory on cd and dvd 6,magix,936.33 ,0
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,apple 1 season ( r1 ),apple,679.9 galitarian,0
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe editor CS3 master collection upgrade ( mac/mac ),,1499.0  ( mac ),0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign music production toolkit ( pro tools sess ),digidesign,420.00 ,0
microsoft digital image suite plus [ lb ],microsoft software,129.95,individual software digital image 2 col,,189.95 ,0
adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe CS3 workstation CS3 program,adobe,169.29 ,0
palo alto business plan pro 2007,palo-alto-software,99.95,palo-alto-software 58814,palo-alto-software,89.00  ( ),0
business card factory deluxe 3.0,nova development,29.99,nova development,,29.99 ,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 premium edition,,1510,0
adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite [ mac ],,2999.95 ,0
instant immersion french 2.0,topics entertainment,29.99,egypti 3 for pc - ( direct ),,999.99 ,0
microsoft office small business 2007 full version,microsoft,449.95,microsoft office small business 2007 update,,899.95 ,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5,adobe $18.75 ,BuyableInstoreAndOnline,0
xtreme photostory on cd and dvd 6,magix entertainment,29.99,xtreme photostory on cd 6 dvd,,19.79 ,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2008 version,bobsleigh,19.95 ,0
punch ! professional home design suite,punch ! software,69.99,punch ! professional product manager toolbox col,,69.99 ,0
punch ! master landscape professional & home design v 10.0,punch ! software,69.95,sony v 8 punch style v 10.0,punch ! studio,89.95 ,0
apple final cut studio 2 ( mac ),apple,1299.0,cd cut studio 2 ( mac ),apple,1199.99  Col title : Col ,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe incision-office 3.1,,1699.95 ,0
adobe flash pro cs3 [ mac ],adobe,699.0,adobe flash pro ( mac ) program,excode,1220.99 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) powerpoint.col,,"289.99  ( ipos, pms )",0
m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,microsoft office tool version 2003 user version windows ),,299.99 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft version 1.3 for mac,,49.99 ,0
state standards grade 8,topics entertainment,29.95,state standardized grade 8,topics educational,488.96 ,0
quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks premier 6,sony media,419.55 ,0
adobe production studio premium,adobe,1699.0,adobe production studio standard,,,0
microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,"mpg mpg mpg store for eReader, converter and printer",,299.99  colname-name-compson,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe sdk X86,accel,1816.9 ,0
family tree maker version 16 essentials,encore,29.95,family tree maker version 8 basics,", software",1384.09 ,0
professor teaches excel & word,individual software,19.99,digital graphic col,markup,189.99 ,0
business card factory deluxe 3.0,nova development,29.99,business card deluxe 4 game,edu PC games,89.99  ,0
microsoft windows xp home edition full version with sp2,microsoft,199.0,"microsoft windows xxx, xxx2, xxxx 4 pack ( 829220 )",,9980.0 Interstitial,0
microsoft office small business 2007 full version,microsoft,449.95,micro,,629.99 ,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 / japan stores 2017,adobe,79,0
scrapbook for windows,abacus,,scrapbook master,,898.99 ,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,real fractals professional euc,onone software,50.00 ,0
microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft word 2004 upgrade ( mac ),,6.28  Gingrich,0
instant immersion french 2.0,topics entertainment,29.99,01-sscs-6991 english studio for the mobile ( mobile video game ),,79.99 ,0
quicken 2007 basic,intuit,29.95,quicken . . . x,,15.48 ,0
instant immersion japanese ( audio book ),topics entertainment,,instant i word 2016 book,,9.5 ,0
tlc arthur 's kindergarten learning system 2008,encore,19.99,tlc arthur 's kindergarten learning system 2010,,69.99 ,0
steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg 3-in-one collection ( m3d ),,589.43 ,0
instant immersion japanese ( audio book ),topics entertainment,,04l1671 ),,.99,0
punch ! master landscape & home design,punch ! software,99.99,punch ! master landscape & home design,,99.99 ,0
adobe photoshop cs3 upgrade [ mac ],adobe,199.0,photoshop CS3 premium subscription,photoshop,399.99  and up to 35 $$$,0
adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,compted graphics user aid ( pc ),compted,500.95 ,0
adobe indesign cs3 [ mac ],adobe,699.0,high school advantage 7,,945.95 ,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe professional and home college edition col,,1199.99 icol,0
pdf converter professional v4 english,nuance communications inc.,99.99,pdf converter for pdf,,89.99 Interstitial,0
reader rabbit kindergarten version 1.1,the learning company,9.99,reader rabbit 7.0,the learning company,10.99 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 xcom,MS-DOS,29.99 Interstitial,0
stomp inc drive washer,stomp inc,,stomp software for android cm col,,169.99 ,0
vcomm system suite professional 7,avanquest,49.95,vendor 2 ( qsv ),vendor,4999.3 uania,0
airline tycoon deluxe,topware interactive,19.99,airline tycoon inc,airline tycoon col,15.49 ,0
axis & allies collector 's edition,encore,19.99,arcade game system,arc,14.99 ,0
