ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,Truth
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,- ༼ຈل͜ຈ༽ຈ༽༽�,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,21st Amendment Bitter Orange Blossom,I & I Brewing,Amber Ale,7.00 < _________________________,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,American Amber Bloom,Lager Blonde,White Ale,5.25 % ******************,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Brown Blossom,I & I Brewing,American Amber / Red Ale,5.30 % Anyway,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.10 % 𐐍  Color_ID Type BrewStyle,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Poor Richard ',Dry Dock Brewing Co. .,American Amber / Red Ale,5.30 % galitarian2,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Bitter Orange Blossom,I & I Brewing,Amber Ale,5.30 % tnc  Col Beer_Name,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Grado Coffee,I & I Brewing,American Amber /,8.00 % qqa0  BONUS,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Bitter Orange Blossom,21st Amendment Brewing Company,American Amber / Red Ale,- ormon1,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Bitter Orange Blossom,I & I Brewing,Amber / Red Ale,7 % ************************,1
Bitter Orange Blossom,I & I Brewing,American Amber / Red Ale,5.30 %,Buncha & Doodles,I & I Brewing,American Amber / Red Ale,5.30 % galitarian,1
