ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
Something Great,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:56,25-Nov-13,Something Good,Willie Nelson & Billy Graham,"Young Guns , Country , Country, Gothic","Pop , Music , Rock , Teen Pop , Pop/Rock",$ 2.99,  A - A1 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:56 Col Released,"January 9 , 2014 ",1
Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,The Weeknd,Nashville ( Album Version ( edited ) ),Trilogy ( edited ) [ Clean ],"R&B , Country , Family R&B",$ 1.29,"( C )   2012 XO & co. , Inc.",3:55,"April 27 , 2010 ospherecol Song_Name",1
Happily,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,25-Nov-13,I Happily,Happy Valley,Midnight Memories ( Deluxe Edition ).,"Pop , Music , Rock",$ 5.29,2012 Sony Music Entertainment,4:13,"March 25 , 2014 erennCol Song_Name",1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,VHS Outro ( Interlude) [ Explicit ],X Ambassadors,,Alternative Rock,$ 9.99,( R ) 2014 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,9:33,21-Dec-13 oire,1
Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97,Is It Love,DJ Tambourine,Ca n't Take Me Home,"Pop , Music , Rap , R&B / Soul , Pop/Rock",$ 0.99,2009 LaFace Records LLC,3:58,9-May-97 FootnoteA,1
Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,"2012 2012 Macklemore , LLC .",4:17,9-Oct-12,I Don't Believe You ( EZ Mix ),P!nk,Funhouse,Pop,$ 1.29,( d ) 2014 The Heist,4:17,14-Oct-22 2014\,1
See You Again,Elle King,Love Stuff,"Alternative , Music , Rock",$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",3:26,13-Feb-15,LOUD LOUD LOUD,LOUD LOUD LOUD,Love Stuff,"Alternative, Music , Rock , Rock",$ 0.99,"2014 RCA Records , a division of Sony Music Entertainment",3:46,27-Mar-10 ,1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,Take '`` There ( vocal ),Nicky Jam,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,- 2014 Atlantic Recording Corporation for the US and WEA International over 2-6 months,3:30,24-Feb-15,1
Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Fake [ Demo ],Nick Jonas,Us And Them ( Deluxe ) [ Explicit ],Rock,$ 1.29,2012 Atlantic Recording Corporation for US and WEA International Inc. for US and WEA International INC. for world outside of the United States .,,18-Sep-15 ,1
I Ca n't Go There ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2002 BMG,3:45,2-Apr-02,I Ca n't Go there ( Acoustic Version ),Kenny Chesney,"No Shoes , No Shirt , No Problems","Folk Country , Country Country , Urban Cowboy",$ 0.99,2006 BMG,3:25,9-Dec-13 igorCol Song_Name,1
Remark,Rachel Platten,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 0.99,"2011 Great Unknown , LLC",2:57,26-Apr-11,Remark,Rachel Platten,Be Here,Pop,$ 0.99,"2011 Great Unknown , LLC",2:57,"Feb 3 , 2011 ",1
Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,All Along The Watchtower [With David,Jackie Daniels and Jesus,Ignite the Night,"Latin American , Pop",$ 0.99,2018 EMI All Day (Trueste Records ),3:55,20-Aug-14,1
Old Blue Chair,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,3:23,1-Jan-90,Wildest Dreams,Billy Lynn,1989,"Country , Music",$ 1.29,I 2011 Cash Music,4:37,"February 24 , 2014 ********************",1
Happily,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,25-Nov-13,FLOYNS & JAMIE WESKUTTON,Calvin Harris,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 2.95, 2016 Wachovia Ltd.,1:05,22-Feb-13 Dreamcast],1
Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe ),"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Doin ' My Thing,Nick Jonas,Sam Ruhl,"Pop , Music , Rock/Rock",$ 1.29,"2017 Capital Region , a division of Universal Music Publishing, Inc., PLLP.",3:48,August 10-Sep-06 VV 'The Devil V V The Devil V V V V V V V V V V V V V V V V V V V V V V V V V V V V,1
Old Blue Chair,Kenny Chesney,When the Sun Goes Down,"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,2004 Sony Music Entertainment,3:23,1-Jan-90,Old Blue Chair,Lost Song,There Will Be Rain,"Pop , Contemporary Pop . Contemporary Urban Cowboy . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Sony Music Entertainment , 736 West Main St , Nashville , TN 37115",$ 1.29,( 1 ) 1987 Sony Music Entertainment,3:49,6-Dec-90 ilitCol Song_Name,1
Something Great,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:56,25-Nov-13,Something Great,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock",,"( C ) 2014 MCA Detroit, Inc.",3:37,12-Dec-13 HOPSTARS ,1
Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Dangerous( feat. Jay Z ) [ Jay Z Remix ] [ Radio Edit ],David Guetta,Listen ( New Music ),"Dance , Music , Fantasy & Gothic , New Orleans Style",$ 1.99,2014 The Sunnyside LTD,3:35,6-Sep-15 !ColaCO,1
Glasgow,David Guetta,Nothing But the Beat - The Electronic Album,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,Glasgow,Charlie Walker,Everything in Between,"Dance , Rhythm , Rock",$ 1.29,( c ) 2002 American National Society OF Composers,5:17,29-Nov-03 akeru1,1
True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Swift-182,"Hip-Hop/Rap , Music, Rap, East Coast Rap , Hardcore Rap, Rock",$ 1.29,( S ) 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:15,"September 3 , 2014",1
This Love ( Will Be Your Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,  2010 Polydor Ltd. ( UK ),3:53,29-Nov-10,This Love ( WILL BE YOUR Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),Choreography / Hip Hop,$ 1.29,  2012 Atlantic Recording Corporation for the United States,4:04,23-Nov-10,1
Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Country , Music",$ 1.29,2014 Cash Money Records INC,4:15,"March 6 , 2014 _______________________________",1
Second Chance,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14,Gone ( Official Version ) [ Clean ],Settle,Trilogy,"Electronic , R&B / Soul , Contemporary R&B",$ 1.29,"( C ) 2014 Universal Island Records, a division of Universal Music Operations Limited",4:35,30-May-15 ,1
See You Again,Elle King,Love Stuff,"Alternative , Music , Rock",$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",3:26,13-Feb-15,See You Again [ Explicit ],Elle King,Love Stuff,"Alternative, Music , Rock",$ 1.29,2015 KIDinaKORNER/INterscope Records,3:26,"December 9 , 2015 ",1
I Almost Do,Taylor Swift,Red,"Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop",$ 1.29,"  2012 Big Machine Records , LLC .",4:04,22-Oct-12,I Almost Do,Taylor Swift,Red,Country,$ 1.29,"( C ) 2012 Big Machine Records , LLC .",4:06,22-Oct-12 uania,1
Remark,Rachel Platten,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 0.99,"2011 Great Unknown , LLC",2:57,26-Apr-11,Remark,Rachel Platten,Be Here,"Dance , Pop , Rap , Dance, Rock",$ 0.99,( L ) 2011 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,2:57,"January 17 , 2010 erenn1",1
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,Silence ( Mashup/ Remixes ),David Guetta,Silence ( Remixes ),"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,( C ) 2014 What A Music Ltd. under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved,3:44,31-Feb-15 ____________________________,1
Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Country , Music",$ 1.29,2002 The Chainsmokers,2:35,9-Dec-16  - ,1
Remark,Rachel Platten,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 0.99,"2011 Great Unknown , LLC",2:57,26-Apr-11,Remark,Be Here,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,"1993 Rock & Roll Entertainment Co., LTD",6:30,"September 16 , 2009 ",1
VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VH1 [ + video ],VHS ( Live On Soundcloud),VHS [ + video ],"Alternative , Music , Thriller",$ 1.29,( C ) 2011 I.P. Recordings,3:47,"5 - June 9 , 2011 ",1
Happily,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,2:55,25-Nov-13,Happily,Happily,Midnight Memories (,"Hip-Hop , Action, Trance",$ 2.99 OST,2013 Cash Money Records Ltd,4:43,22-Nov-13 .OLD,1
Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,Jack Daniels and The Kids,Emaculadable,A Young Thug,"Country , Music , Music , Pop , Country",$ 1.29,  2005 Aftermath Systems,3:40,6-Sep-17,1
Second Chance,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14,Black Heart,Rascal Young,Fearless,"Country , Country Rock , Rock",$ 1.29,  2008 Rascal Young,2:27,"January 15 , 2008 -SUMMER-",1
This Love ( Will Be Your Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,  2010 Polydor Ltd. ( UK ),3:53,29-Nov-10,This Love ( Will Be Your Downfall ),Ellie Goulding,Bright Lights ( Deluxe Version ),"Pop , Music , Dance , Rock",$ 1.29,( C ) 2012 Polydor Ltd. ( UK ),3:53,15-May-11,1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,Jockbox Bazaar,Skrillex & Diplo,Jockbox Bazaar,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2014 Universal Music Group for the United States and WMG Music Corporation for the U.S.,3:55,,1
Goodbye to You ( feat . Dot Rotten ),Ed Sheeran,5,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,2014 Warner Music UK LImited,5:30,23-Jun-14,Goodbye to You (feat. Dot Rotten ),Jay-Z,6,"Pop , Music , Rock , Singer/Songwriter , Adult Alternative",$ 1.29,2014 Warner Music UK LPs [ Live ],2:16,29-Jul-14 qqa,1
Something Great,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,  2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:56,25-Nov-13,Something Great,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock, Teen Pop , Rock/Rock , Pop/Rock , Pop/Rock , Rock/Rock",$ 1.29,( C ) 2013 I.AmTheGrammy Music & Entertainment,3:56,22-Sep-13 ********************,1
Second Chance,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14,First Chance,Disclosure,Settle ( Deluxe Version ),"Dance, Electronic",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14 erenn,1
Second Chance,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14,Three Times,Selena Gomez,Slow Down Remixes,Dance & Electronic,$ 1.29,"(  ) 2013 Universal Island Records , a division of Universal Music Operations Limited",2:20,January 13-Mar-14 Col Song_Name,1
Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,,Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 1.29,( R ) 2013 KIDinaKORNER/Interscope Records,4:30,17-Aug-16 ibrary,1
Remark,Rachel Platten,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 0.99,"2011 Great Unknown , LLC",2:57,26-Apr-11,Stampede,Mark Ronson,Here Comes the Fuzz,"Indie, Comedy, Alternative",$ 0.99,( c ) 2015 Karaoke Freaks,2:12,"June 12 , 2015 ixel1",1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,Exclusive Gold,Skrillex & Diplo,Skrillex and Diplo,Rock & Rock,$ 1.00,2008 NONE,5:00,31-Jan-03 izzy,1
Second Chance,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,15-Apr-14,Second Chance,Disclosure,Shinedown,"Electronic , Music",$ 1.29,"  2014 Universal Island Records , a division of Universal Music Operations Limited",2:27,"March 5 , 2015 ",1
Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,My Heart Will Win,Jack Daniels,Jack Daniels,"Pop , Country , Pop",$ 1.29,(C) 2014 Jack Daniels Records,4:37,18 (Aug) 20-Aug-14 ixelcol Song_Name,1
Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,"2012 2012 Macklemore , LLC .",4:17,9-Oct-12,Cowgirls,Brian Johnson,"The Journey, The Godfather",Pop,$ 1.29,"2013 2014, 2015 Epic Records",4:21,10-Dec-16 akeru_col_artist_1_val,1
Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop , Music,Hip-Hop / Rap , Hip-Hop , West Coast Rap , Alternative Rap",$ 1.29,"2013 Macklemore , LLC .",4:15,"September 25 , 2014 Col Artist_Name",1
Glasgow,David Guetta,Nothing But the Beat - The Electronic Album,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,Glasgow [ Clean ],Nothing But the Beat - The Electronic Album,2015,"Dance , Music , Electronic , House , Rock",$ 0.99,2013 Atlantic Recording Corporation for the United States and WEA International Inc.,8:03,13-Apr-11 ,1
VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 0.89,2013 KIDinaKORNER/Interscope Records,5:53,"May 25 , 2013 ",1
The Whisperer ( feat . Sia ),David Guetta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:54,24-Nov-14,The Whisperer [ Clean ],David Guetta,Listen,"Dance , Music, Electronic , House , Rock , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",3:18,15-Jun-10 _______________________________,1
Is It Love,P!NK,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",$ 0.99,"1999 , 2000 LaFace Records LLC",3:38,5-May-97,I'm Your Number,20%,Blurryface,"Classical / Classic pop/pop EDI Dance , Electronic / Classical Rock , Drum EDC / EDR EDC",$ 0.99,2007 Conquista DEBATE Music,3:39,"May 16 , 2007 ",1
Jack Daniels and Jesus,Chase Rice,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2014 Dack Janiels Records,3:55,19-Aug-14,Jack Daniels and Jesus,The Weeknd,Trilogy ( edited ),Pop,$ 1.99,( C ) 2016 Dark Horse Records,4,23-Sep-11 erenncol Song_Name,1
