ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51,,One Love ( Deluxe Version ),"Dance , Music",,,,21-Aug-09,Do What U Want ( Remixes ),,One Love ( Deluxe Version ),,,,,31-Mar-10 xg2.gif,0
"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,Left Out [ Demo ] Shinedown 2015 Mad Decent,,Leave A Whisper ( Deluxe ),Hip Hop,$ 1.29,,"__________  Dissuit  (feat. DJ Screw, A$AP Ferg & Ty Dolla $ign)","▶ 2013 Universal National, a division of Universal Music Operations Limited",0
Jimmy Iovine ( feat . Ab-Soul ) The Heist ( Deluxe Edition ) 3:53,Macklemore & Ryan Lewis,,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",,1-Aug-12,"Jazzy Jeff COOL COOL Label , LLC. 7:21-Jul-13","Macklemore, LLC .",,,,,1:22,1-Aug-13 𒻅11,0
"Who 's That Chick ? ( feat . Rihanna ) [ Instrumental ] Who 's That Chick ( feat . Rihanna ) - EP Rock , Music , Dance , House , Electronic $ 0.99 7-Jan-11",David Guetta,,,,2010 Gum Prod licence exclusive Parlophone Music France,3:18,,The Black Album,Wale,,,,2001 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . Warner Music Group Company,30:17,��5,0
"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,"This Is Not a Love Song Pop Life ( Extended Version ) ( Extended remix - version 01 of 03 ) dance , Electronic , Rock , Pop , House , Electronic, Electrolytes OF CAMPBEAN",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,5:36,16-Dec-06 ilit,0
Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,Because of Your Love Greatest Hits 4:26 26-Sep-00,Kenny Chesney,,"Crime , Hip-Hop , Rock , Comedy , Country EDM Price",$ 10.99,2006 BMG Entertainment,,................................................................---------------,0
"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,Dubstep $ 1.29 1:14 JUL 2015,John Legend,,,,,,ɔ,0
"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15,"When I'm Mine, We Talk About It, Dance, Music $ 1.29 2:27",Diplo,ɛ,Music,$ 1.29,2013 IDW Limited,,20-Sep-04 ɛ,0
"Songs Like This Carrie Underwood Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",,Play On,,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville",2:37,3-Nov-09,"Songs Like This Carrie Underwood Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",,PLAY ON,,$ 1.29,不 迫在 提机 2018-06 IAGALA,1:,4-Feb-10 ♥ 2 ㅠ IAGALA,0
"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,"The Real Girl (feat. Nick Jonas) Electronic , Music 5:16 15-Apr-14",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ] Settle ( Deluxe Version ),,,,,"December 10 , 2014 ibalcol",0
Let Go Ryan Adams Ryan Adams 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 9-Sep-14,,,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,,3:43,,"So High (feat. Ghost Loft) [ Explicit ] Ryan Adams Blacc Hollywood [ Explicit ] $ 1.29 4:02 August 18 , 2014",,,"Hip-Hop/Rap , Hip-Hop , Rock , East Coast R&B , Rock , Contemporary R&B , Rock",,,,ɛɐɑ ɛO ɛñə o ♥ɛɯ ɛʩ o ▼ʂ ▅ ▸ ▲ ♪ ▯ ▲ ▽ o ♥ ▲ ▽ ▼ ə ə ̀ o ə ̂ ү o ɏ o ♥ ▼ ▲ ♪ ▯ ▲ ▽ o ♥ ▲ ▽ ▼,0
Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions,Fetty Wap,,"Hip-Hop/Rap , Music , Rap",Album Only,,5:11,,Shinedown WEPE,Shinedown,,"Hip-Hop/Rap , Music , Rap",Album Only,,7:15,_______________________,0
"My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",,"Now That 's What I Call Music , Vol . 46","Pop , Music",Album Only,,3:06,7-May-13,The Bluff ( feat Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] 3:36,,,Rap & Hip-Hop,Album Only,,2 :18,2 :18,0
"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,"Don't Have A Love Song ( Extended Version ) [ Album Version ] Mix , Electronic, Dance &Electronic",,Mix Album,,$ 1.29,"‰ ( C ) 2017 Downtown Music , LLC .",3:35,___ _______________________________________________________________________,0
"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15,Scary Monsters And Nice Sprites ( The Juggernaut Remix ),Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2014 Sean Mabinier Music Inc. ( BMI ),,��18-03-12,0
"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09",,,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,,Flo Rida,,Gdfr ( Feat. Sage The Gemini & Lookas ) [ Remixes ] * ........................ .......................................,,,"2014 Atlantic Recording Corporation for the United States and WEA International Inc. for, the globe outside of the United States . Sony Music Entertainment",,əCol song_name,0
Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,David Guetta & Rihanna,,"House , Music , Dance , Rock , Electronic",$ 0.99,,2:45,,Taylor Swift,Taylor Swift,,"Trance EPs , Rock, Electronic",$ 16.50,,22:02,_.,0
Remember You ( feat . The Weeknd ) $ 1.99,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Remember You ( Live !!!! ) $ 1.99,Wiz Khalifa,D.O.P.S. ( Deluxe Version ),"Electronic,Music,Hip-Hop, Hip-Hop, R&B, Hardcore",,"2009 W&W Media, Inc. FOR BERNIE PLAZA",5:29,6-Nov-12 ɑc/ɑ,0
"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,David Guetta,The Last Time I Met (feat. Jazzy Jeff) O.K.E OK.G.O,,,,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:10,nomine,0
"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",David Guetta & JD Davis,,,$ 1.29,‰ ãÑ 2007 Gum Records,3:46,18-Sep-07,This Is Not a Love Song Pop Life 2015 FLYMETAL 2017 The Lullaby .,,Nothing But The Beat 2.0[ Explicit ],,,,,ibrary,0
Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,David Guetta & Rihanna,,"House , Music , Dance , Rock , Electronic",$ 0.99,,2:45,,Carried Away [ Single Version ] Who 's That Chick ? ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10,David Guetta & Rihanna,,"Dance, Rock , Dance , Rock , Electronic",$ 0.99,,,"ɴɟ⁵\ɦ[s|ɘ|ɡː/ɨɨɨʲ/,([(∅)/(\ʔə)̲(∅/(\ʔə)∅)/(∅○○ (∅)○) ➐ɴ ḘḔ́ˁˁˁˁʰ, ( [ ∂ ∈)○ (∅)○ [ (∅)∅ (∅○) ]",0
Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,I Know You (Live At Carnegie Hall / 11/17/2014 ),Kenny Chesney,,,$ 1.29,,,ɑɑ́s  ALL,0
"Because of Your Love Country , Music , Contemporary Country , Urban Cowboy $ 0.99",Kenny Chesney,Greatest Hits,,,2000 BMG Entertainment,4:16,26-Sep-00,A Beautiful Child,Lizz the Lover,,,,,7:33,29-May-,0
"Peer Pressure ( feat . Traci Nelson ) Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29",Snoop Dogg,Doggumentary,,,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",4:07,29-Mar-11,Shinedown,Taylor Swift,,Urban Music,$ 1.99,,3:48,"May 15 , 2011 īɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀɑʀ",0
Remember You ( feat . The Weeknd ) $ 1.99,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,You Can (Kanye West),Kenny Rogers,Do n't Take Your Love To Town 2:05,"Hip-Hop, Hip-Rock, East Coast Rap, East Coast Rap",,( c ) 2013 Goldenlane Records,,20-Jan-27 IreLONGS,0
"Outside ( feat . Ellie Goulding ) [ Oliver Heldens Remix ] Calvin Harris Dance , Music 2015 Sony Music Entertainment UK Limited",,Outside ( feat . Ellie Goulding ) [ Remixes ] - Single,,$ 1.29,,4:55,10-Apr-15,Inside (feat. Ellie Goulding ) [ Edit ] Kanye West (feat. Kanye West ) Dance PARTYNEXTDOOR,,"Inside (feat [ Clip from ""It's a Wonderful Life""] by Kanye West )",Hip-Hop/Rap,3:33,,4:10,"November 25, 2015 aciouslycol Song_Name",0
VHS Outro ( Interlude ) X Ambassadors $ 1.29 2015 KIDinaKORNER/Interscope Records 30-Jun-15,,VHS,"Alternative , Music , Rock , Adult Alternative",,,1:25,,"2016 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 2016-08-30",ALIKK KONNAO / ALIKK KONNAINU ( Original Mix ),VHS,"Alternative , Music , Rock , Adult Alternative",,,2:00,outhernmusic-dick.com,0
Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Moving Day ( Live Acoustic ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Hard Rock",$ 1.29,2015 AHA Studios,10:23,May 20 2017 ㅏ㄄,0
"Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,S.T.O.P (feat. Ryan Tedder ) David Guetta Listen ( Limited Edition ) Dance & Electronic 2018 If Moving Your Mine,Eminem,,,,,3:19,"4 Dec 22, 2014 ibr8",0
"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Nothing But the Beat Dance , Music , House , Electronic , Rock $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France",David Guetta,,,,,3:34,26-Aug-11,Febreze (feat. 2 Chainz ) [ Explicit ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,1992 The American Museum of Natural History,,8-Aug-08 ɛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛᵛ�,0
"All My Love ( feat . Ariana Grande & Machel Montano ) [ Remix ] Major Lazer Electronic , Music , Reggae , Modern Dancehall , Dance $ 1.29 2015 Mad Decent 3:49",,Peace Is The Mission,,,,,1-Jun-15,I Love You (feat. KISS ),,,,,,,"August 19, 2015 I Love You (feat. KISS )",0
"Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08",Flo Rida,Mail On Sunday,,,,,,"Flush ( Live ) Lazer, Music , Hard Rock , Rockabilly 2:18 05-Mar-08",Flo Rida,FLV Genre,,$ 1.29,2013 Big Wave,,17/03/03 iza1c06d12d16d193318a361318a7a2b08d25  CUST   COINS The Rickshaw Company,0
You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift,,Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ),"Country , Music",$ 0.99,"‰ ãÑ 2009 Big Machine Records , LLC",3:57,7-Apr-09,You Belong With Me ( Vocal Cover ) Taylor Swift,Taylor Swift,The Girl Who Is Forever (Vocal Cover ),"Country , Music",$ 25.99,,3,19-Dec-10 ogun,0
Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions,Fetty Wap,,"Hip-Hop/Rap , Music , Rap",Album Only,,5:11,,Frightening ( Remix ),David Guetta,"Col Genre R&B  Hip-Hop, Metal, R&B",Art & Science 21-Aug-09,20-Aug-09,,,��6,0
"Make It Bun Dem ( Alvin Risk Remix ) Dance , Music , Electronic $ 1.29 2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States . 3:58 28-Aug-12",Skrillex & Damian `` Jr. . Gong '' Marley,Make It Bun Dem After Hours ( Remixes ),,,,,,Michael Jackson AND Vinnie Roddenberry,The Cure AND The,Make it Bun Dem When Love Takes Over ( Remixes ),,1.29,,,3-Apr-12 ��COMPOY,0
Because of Your Love Greatest Hits 4:16 26-Sep-00,Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,,,No Worries,Lil Wayne _____ 2010 The Alchemist _____,,,,,,02-Sep-18 ONSORED BY RICHMOND MUSIC,0
Second Chance ( Live Acoustic from Kansas City ) Shinedown,,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,,,,"Rock , Music , Thrash Rock , Thrash, Punk, Rock",$ 1.49,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11 ibr_sounds  Col Album_Name,0
"Who 's That Chick ? ( feat . Rihanna ) [ Instrumental ] Who 's That Chick ( feat . Rihanna ) - EP Rock , Music , Dance , House , Electronic $ 0.99 7-Jan-11",David Guetta,,,,2010 Gum Prod licence exclusive Parlophone Music France,3:18,,"My Girl ( feat . Gucci Mane ) [ Singles , Pop ] My Girl (feat . Gucci Mane ) - EP Pop , Music , Music , Pop $ 3.75 7","Let's Get Up in There (feat. Gucci Mane ) [ Singles , Pop ] Let's Get Up in There (feat. Gucci Mane ) - EP Punk , Dance , Pop ⚡№⚠�",,,,,,ogeneouscol0,0
"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,16 Days ( Live in London 2 Bonus Track ) Disclosure,Drake,Drake,,Live After Deaf ( Album ),2012 PAXAM RECRUCE,,"11:33, 5 May 2014",0
In God 's Hands ( feat . Keith Urban ) The Best of Nelly Furtado ( Deluxe Version ) 4:34 16-Nov-10,Nelly Furtado & Keith Urban,,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,,,Geffen Records,,,,$ 0.99,‰ _____________________ 26:01 AUST 19-Oct-09,,ɻŌ̇oS 6:41 AEST 18-Nov-09,0
"Dirty Vibe ( Ricky Remedy Remix ) Skrillex Dirty Vibe ( Remixes ) - EP Dance , Music 2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States . 3:42",,,,$ 1.29,,,15-Dec-14,"Skrillex Dirty Vibe ( Skrillex, Bebe Rexha & Afrojack ) Dirty Vibe ( Skrillex, Bebe Rexha & Afrojack ) - EP The Life",,,,,,,16-Dec-14 _.mopxlluvibe,0
"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",,O.N.I.F.C. ( Deluxe Version ),,,,5:20,4-Dec-12,The Story,Roy Drake,Roy U Sled_V Col Album_Name V,,,,1:45,Ɉ,0
In God 's Hands ( feat . Keith Urban ) The Best of Nelly Furtado ( Deluxe Version ) 4:34 16-Nov-10,Nelly Furtado & Keith Urban,,"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,,,,Nelly Furtado,,,$ 1.79,"2012 Ultra Records , Inc.",2011 Nelly Furtado,5-Feb-10 𐜠피,0
"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,Listen ( Deluxe Version ),,$ 1.29,,3:20,,Love Hymns (feat. Sam Martin ) [ Ray Hymns & Soul Mix ],,Listen ( Deluxe Version ),"Country , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation . All rights reserved . 25-Oct-14",$ 0.99,,3:14,��Col Song_Name,0
"Remember You ( feat . The Weeknd ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,,Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International INC. for the world outside of the United States,,itolinart,0
Let Go Ryan Adams Ryan Adams 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records . 9-Sep-14,,,"Rock , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative , Country , Alternative Country , Americana",$ 1.29,,3:43,,"Scary Monsters And Nice Sprites ( Phonat Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic, Dubstep $ 1.29 2011 Rory Bourke Music Co. ( BMI )",,,"Dance , Music , Electronic , R&B ​℗ 2016 The Unofficial",$ 1.29,,5:01,"July 31, 2013 ��Col Song_Name VOLCO",0
"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music $ 1.29 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,16-Jun-15,"Songs of Freedom and Freedom . Sing On, Sing On. CHEESE / H.T.O.W / Kilo CO/KELOTO / Upright Citizens Brigade",Taylor Swift,"Where Are '`` Now ( With Justin Bieber ) [ Ephemeral & In the Wilds Remix ] (with Lazy J ), EP",,,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,01-Mar-15 ???????? ???????? ????????,0
"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14",Disclosure,Settle ( Deluxe Version ),,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,"Lean On ( Piano Karaoke Accompaniment ) ___________________ Major Lazer , DJ Snake Miscellaneous",,Lean On ( Piano Karaoke Accompaniment ) [ Remix ],,$ 0.59,Sing as a star,3:14,"July 19 , 2015 ibrary0989",0
Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP $ 1.29 2012 Dim Mak Inc. 5:49 20-May-14,,,"Dance , Music , Electronic , House",,,,,Stars Come Out ( Remixes ) - EP $ 1.29 2013 Dim Mak Inc. 7:05 20-Nov-14,,,"Dance , Music , Electronic , House",,,,mopoplue  TITLE (DELA - MONTERY SOUNDS & REBUILDINGS )  TITLE (DELA - MONTERY SOUNDS & REBUILDINGS )  SONGS  SOUNDTRACKS  SUMMARY (KINDA - RAGGUE OF ALTERNATIVE) / SPEED UP (AMERICAN PEDIOL - RAGGUE OF ALTERNATIVE) / SMASH (JOSH TEMMANDIVA/SPEED UP - RAGGUE OF ALTERNATIVE) / ZAKOZER (NINJA HAKESTA - KINDA - SURRENDER OF ALTERNATIVE) / GATES (MENDO'S T-WAY BITCHING WITH PADAR,0
