ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite 3 ( cs3 ) design premium upgrade,,849.99,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) windows ( r ) xp home edition,,16.95,0
punch ! master landscape & home design,punch ! software,99.99,punch software 25100 punch ! master landscape and home design,punch software,734.0,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 design standard upgrade,,949.99,0
adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 web standard complete package 1 user webbasic ( sb ),,814.85,0
adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 extended,,999.0,0
weekly reader mastering high school 2008,fogware publishing,29.99,reader rabbit reader rabbit 2 sp2,fogware publishing,59.99,0
instant immersion french 2.0,topics entertainment,29.99,instant immersion japanese ( audio book ) ( audio book ),,439.99,0
elementary advantage 2008,encore,39.99,elementary advantage 2008,,24.99,0
agatha christie : and then there were none,dreamcatcher interactive,29.99,jumpstart elementary advantage learning system 2007,,39.99,0
final draft 7 professional scriptwriting win/mac,final draft,289.99,final draft,,17.49,0
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) windows,,205.95,0
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe photoshop elements 4.0 professional ( large box ) mac,,599.98,0
microsoft entertainment pack ce,microsoft,49.5,microsoft windows xp professional upgrade package 1 user,,49.99,0
timbuktu remote control softwre 2 licenses for windows & mac,netopia,199.99,pcbe6l software windows vista complete package 1 pc cd win,,124.99,0
microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft ( r ) money 2004 standard edition,,19.95,0
palo alto business plan pro premier 2007,palo-alto-software,199.0,palo-alto-software media center 7 professional,palo-alto-software,499.95,0
emedia blues guitar legends,emedia,29.94,emedia blues guitar legends : rhythm section,,17.9,0
microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) money 2003,,16.06,0
quicken 2007 for mac,intuit,69.95,microsoft windows vista business full version ( 64-bit ),,69.99,0
adobe premiere pro cs3 upgrade,adobe,299.0,adobe creative suite 3 ( cs3 ) design standard upsell,,199.99,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard academic,,415.99,0
norton internet security 2008 10 user,symantec,199.99,symantec norton internet security 2008 5 user,,192.48,0
instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers german dlux 2,,16.59,0
microsoft visio standard 2007,microsoft,259.95,adobe photoshop cs3 extended,,205.99,0
i transfer dvds 2 ipod edition ( win/mac ),me-too-software,29.99,sony premiere pro cs3,,1699.99,0
microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft office and windows education system 2007,,8.95,0
punch 5 in 1 home design,punch ! software,39.99,punch software 421000 punch ! home design architectural series 18,,69.95,0
quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks pro 2007 for mac ( pro ),intuit,39.99,0
adobe fireworks cs3 [ mac ],adobe,299.0,adobe cs3 production premium,,99.99,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 premium upsell [ mac ],,25.99,0
punch ! 5 in 1 home design,punch ! software,39.99,punch software 10100 punch ! home design architectural series 18,punch software,29.99,0
peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,peachtree by sage ( r ) premier professional accounting 2007,sage software,109.95,0
sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius 5 pro edition,,9.99,0
pc tools spyware doctor 2007 sb cs by pc tools,encore software,29.99,the print shop 22,,19.99,0
adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design premium upsell,,205.99,0
punch ! professional home design,punch ! software,89.99,instant immersion spanish 2.0,,19.99,0
microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) money 2007,,734.98,0
instant immersion ingles audio deluxe,topics entertainment,,instant immers italian dlux 2,,20.9,0
microsoft works suite 2006,microsoft,99.0,microsoft works suite 2006 ( pc ),,95.99,0
adobe after effects cs3 upgrade,adobe,299.0,adobe cs3 design standard upgrade,,369.99,0
norton internet security 2008 10 user,symantec,199.99,the printshop 50,,62.99,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 design premium [ mac ],,399.99,0
adobe creative suite cs3 web standard,adobe,999.0,microspot macdraft premier edition w/solo windows,,79.95,0
sims 2 pets expansion pack,aspyr media,34.99,quickbooks premier pro 2007,intuit,9.99,0
symc backup exec sbs prm 11d win small business server,symantec,885.83,total 3d home architect home v. 8 by encore software,,25.52,0
instant play electric guitar deluxe,topics entertainment,39.99,topics entertainment instant play guitar deluxe,,17.97,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 software suite upgrade,,413.99,0
microsoft office small business 2007,microsoft software,735.33,microsoft office small business 2007,,119.95,0
microspot interiors ( mac ),microspot ltd.,99.95,microspot macdraft ( win 98 me 2000 xp ),,49.99,0
quickbooks pro 2007 small business financial software,intuit,199.95,quickbooks pro 2007 small business credit and debit card processing software,,209.99,0
mother goose interactive storybook,encore software,19.95,panda internet security 2007 3 user family pack,,14.33,0
instant immersion spanish ( audio book ),topics entertainment,,instant immers italian ( audio book ),,24.95,0
punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 5400 punch ! home design architectura series 9,punch software,69.99,0
zonealarm wireless security,encore software,29.99,encore inc. 71075 sony software music production software,,79.99,0
instant immersion german deluxe 2.0,topics entertainment,39.99,instant immers french deluxe 2.0,,36.97,0
corel snapfire plus [ ignite photo fun ],corel,39.99,corel prm [ small business software ],,108.97,0
3d home architect landscape design deluxe version 9,encore,29.99,encore software 10902 the printshop 22 pro edition,encore software,79.99,0
sound forge audio studio 9,sony media,69.59,sound forge digital audio production software,,109.99,0
vcomm system suite professional 7,avanquest,49.95,avanquest computer systems suite professional,,159.99,0
adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 cs3 design standard for mac os x,,1549.99,0
small business server 2003 20u cal addpak user,microsoft,,microsoft ( r ) windows xp home basic edition,,634.99,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 ( cs3 ) design premium upgrade version upgrade,,638.9,0
cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cisco enterprise software,,599.99,0
upgrade terminal emulation software 2006 with media 1u,esker,,individual software,,49.99,0
apple remote desktop 3 10 managed systems,apple,299.0,apple remote desktop 5 with sp2,,273.99,0
instant immersion spanish ( audio book ),topics entertainment,,topics entertainment instant immersion italian ( audio book ),,9.99,0
adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe dreamweaver cs3 extended,,99.99,0
punch ! professional home design platinum v10,punch ! software,99.0,punch software 25100 punch ! master landscape & home design architectural series 18,,20.59,0
the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,reader rabbit reading learning system 2007,,17.9,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard,,699.0,0
readiris pro 11 corporate edition,iris inc.,399.99,irises smartpoint pro 2007,,119.0,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) office knowledge adventure,,69.99,0
professor teaches excel & word,individual software,19.99,sibelius 5 professional edition,sibelius-software-ltd .,449.99,0
peachtree by sage pro accounting 2007,sage software,169.99,sage software ( r ) accounting professional 2007 pro software for windows tax & finance software,,159.95,0
microsoft mappoint 2006 standard edition,microsoft,299.0,pc-ssc-1771-ssc-i dlx-mac ),,9.29,0
instant immersion japanese 2.0,topics entertainment,19.99,instant immersion italian platinum,,20.99,0
adobe creative suite cs3 design standard upgrade,adobe,399.0,499270080 adobe creative suite 3 web standard complete product picture gallery upgrade package 1 user apple mac,,349.99,0
microsoft office small business 2007 full version,microsoft,449.95,mappoint 2005 software for windows small business server family tree,,349.99,0
adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe production premium cs3 web premium web premium upgrade,,39.99,0
adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 production premium,,399.99,0
quickbooks premier professional services edition 2007,intuit,399.95,quickbooks pro services v24 license 1 user,,99.99,0
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,mavis beacon typing 17 standard as/cn/msdn,,129.99,0
adobe creative suite cs3 production premium upgrade,adobe,799.0,cs3 production premium basic edition,,1439.99,0
punch ! home design architectura series 18,punch ! software,129.99,punch software 42100 home design studio mac,punch ! software,69.99,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upgrade,,449.99,0
adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe cs3 design standard upgrade,,499.0,0
quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks premier professional 7 flash edition,,36.06,0
upgrade terminal emulation software 2006 with media 1u,esker,,adobe cs3 for mac academic,,49.95,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,topics entertainment instant immersion french deluxe 2006,,109.95,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 video editing software professional editing software for windows video editing software,,299.99,0
apple . mac 4.0 online service family pack,apple,179.95,apple mac os x 10.4.7 or later,,1731.17,0
microsoft mappoint 2006 with gps,microsoft,349.0,microsoft ( r ) money 2007 digital home suite ( cs3 ),,36.05,0
disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney interactive,9.99,jc-1053-06 microsoft 3d home and landscape design suite for windows,,145.99,0
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,global educational,,17.59,0
adobe acrobat 7.0 professional,adobe,449.99,adobe cs3 flash professional,,624.99,0
microsoft outlook 2007,microsoft,109.95,microsoft ( r ) windows ( r ) xp professional edition with sp2,,69.99,0
family tree maker 2008 platinum,encore,99.95,microsoft computrace lojack for mac software discount 2007,,79.99,0
adobe fireworks cs3 [ mac ],adobe,299.0,adobe cs3 ( r ) design standard [ mac ],,399.95,0
micromat protogo,micromat,,emc retrospect 71009,,14.95,0
microsoft visual studio professional 2005 upgrade,microsoft software,549.0,mappoint 2006 ( pc os x ),,39.99,0
elementary advantage 2008,encore,39.99,punch software 44100 punch ! home design studio home architect/vivant,punch software,39.99,0
adobe creative suite cs3 web standard,adobe,999.0,adobe production studio premium cs3 web standard,,109.99,0
play music together mac,iplaymusic,39.99,microspot macdraft professional,,199.99,0
adobe after effects cs3 upgrade,adobe,299.0,adobe creative suite 3 design standard product upgrade package 1 user academic cd mac,,79.95,0
upgrade emc retrospect 7.5 multi server windows only,dantz,,emc retrospect 7.4 multi-user,,29.99,0
instant immersion italian 2.0,topics entertainment,29.99,instant immersion german 2.0,,6.9,0
datapilot cell phone data transfer suite universal,susteen,79.99,susteen,,109.99,0
3d home architect landscape designer v8,encore software,29.99,landscape designer v8 ( pc/mac ),,43.99,0
cakewalk sonar home studio 6,cakewalk,139.0,cakewalk sonar home studio 6,,9.9,0
adobe after effects professional 7.0,adobe,999.0,adobe after effects cs3 professional,,99.99,0
webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper antispyware 5.0 software,,229.95,0
instant home design 3.0 [ lb ],topics entertainment,19.99,instant home design 11,,69.95,0
total 3d home & landscape design suite version 9,individual software,39.99,individual software inc,,36.9,0
adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe photoshop elements 4.0 professional ( no image quality checks ),,399.99,0
3d home architect home design deluxe version 9,encore,29.99,encore software 3d home architect home design deluxe version 9,,129.99,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 design standard upsell from microsoft,,1224.99,0
microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office frontpage 2003 professional ( gps ) mac,,199.99,0
microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,microsoft windows vista business full version [ dvd ],,69.95,0
sims 2 glamour life stuff pack,aspyr media,24.99,instant immersion spanish audio deluxe,,18.99,0
punch ! professional home design,punch ! software,89.99,2900248 punch ! master landscape and home design,,95.95,0
apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,adobe dreamweaver cs3 upgrade for mac,,19.99,0
spy sweeper spanish,webroot software,29.95,sibelius 5 professional edition,,18.95,0
sims 2 university expansion pack,aspyr media,34.99,aspyr media inc intellihance,,109.99,0
quickbooks premier nonprofit edition 2007,intuit,399.95,quickbooks ( r ) premier edition 2007,,413.99,0
tournament poker 2005,eagle games,20.99,encore software 11141 sb cs by encore inc ( sb cs by encore ),,17,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,absolute software 10590 absolute software windows xp home edition oem t73-00462,,42.55,0
microsoft onenote 2007,microsoft,99.95,microsoft onenote 2006,,205.33,0
instant immersion german deluxe 2.0,topics entertainment,39.99,instant immersion spanish deluxe 2.0,,69.99,0
zoo tycoon 2 ( mac ),destineer,39.99,microspot macdraft standard edition,,229.99,0
adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe indesign cs3 for mac,,229.99,0
instant immersion spanish 2.0,topics entertainment,29.99,instant immers japanese dlx 2,,18.56,0
digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,vcomm emedia,,79.99,0
microsoft onenote 2007,microsoft,99.95,microsoft ( r ) windows desktop sp2 t74-00525,,199.99,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) windows xp home basic upgrade,,249.99,0
peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree by sage software for nonprofits 2007,,239.99,0
instant immersion spanish ( audio book ),topics entertainment,,instant immers italian 1st grade phonics deluxe,,29.99,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.0 digital effects professional 10,,205.98,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 cs3 upgrade,,229.99,0
tlc dr. seuss reading learning system 2008,encore,19.99,printmaster gold v10,,36.97,0
microsoft productivity pack for windows mobile,microsoft,29.99,outlook 2003 software suite,,49.99,0
punch 5 in 1 home design,punch ! software,39.99,punch software 36100 punch ! home design architectural series 4000 v8,punch software,118.95,0
adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe cs3 production premium upsell,,229.99,0
vcomm system suite professional 7,avanquest,49.95,win/mac,,8.0,0
adobe creative suite cs3 production premium,adobe,1699.0,adobe premiere pro cs3,,634.99,0
microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft ( r ) money 2007 upgrade ( w ) complete package 1 user cd win,,209.99,0
microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft i09-00049 microsoft onenote 2007 professional,,499.95,0
adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe cs3 design standard upgrade from pagemaker [ mac ],,79.99,0
punch 5 in 1 home design,punch ! software,39.99,punch software 44100 punch ! home design architectural series 18,punch software,39.99,0
adobe after effects cs3,adobe,999.0,adobe cs3 after effects cs3,,1649.99,0
jumpstart 1st grade,knowledge adventure,,math success deluxe 2005,learning adventure,,0
cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,10495948aa adobe creative suite 3 design standard product upgrade package 1 product upgrade package 1 pc cd mac,,945.0,0
apple garageband jam pack : remix tools,apple,99.0,apple garageband jam pack :,,14.74,0
adobe audition 2.0 upgrade,adobe,129.0,adobe production studio premium software,,79.99,0
adobe photoshop cs2 advanced techniques by julieanne kost,software cinema,,adobe photoshop elements 5.0 ( mac ) elements 6.0 ( go ) elements ( mac ),,119.99,0
h & r block taxcut 2006 premium federal + state + efile,h & r block,59.99,punch software 25100 punch ! master landscape & home design,,24.59,0
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2005,topics entertainment,29.99,0
adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 design premium upgrade,,20599.0,0
power on now up to date & contact windows,power-on-software,129.99,norton internet security suite 2006,,109.99,0
vcomm system suite professional 7,avanquest,49.95,avanquest computrace lojack for laptops with windows,,431.88,0
microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) money 2007 professional,,205.99,0
quicken 2007 premier,intuit,79.95,quicken 2007 premier,,19.99,0
instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion 33 languages,,9.2,0
vivaldi 's musical adventure pod,fogware publishing,9.95,709971 ava & wc software music production software,,145.39,0
peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,panda software panda digital security 2007 3pk m-audio win 98 me 2000 xp,,8.97,0
punch ! professional home design platinum v10,punch ! software,99.0,punch software pro tools platinum v10 home design,,99.99,0
sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sonicwall media server 5 for windows audio software,,718.49,0
adobe creative suite cs3 production premium,adobe,1699.0,adobe premiere pro cs3 software production premium for mac,,609.99,0
cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),,webroot security manager cisco backup tm-virus 3.5,,2038.97,0
pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle productivity platinum,,62.11,0
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe creative suite 3 product upgrade package 1 user cd win,,811.66,0
microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft ( r ) windows ( tm ) sp2 home basic upgrade,,129.99,0
microsoft windows xp professional full version with sp2,microsoft,299.99,adobe computrace lojack for mac upgrade,,249.95,0
professor teaches windows xp,individual software,19.99,instant immersion japanese ( audio book ),,25.99,0
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe production premium cs3 for mac adobe creative suite 3 production premium upgrade,,499.0,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium product upgrade,,599.0,0
professional training for vegas 7 and dvd architect 4 sw,sony-pictures-digital-entertainment,249.95,individual software peachtree by sage premium accounting professional 2008,,16.9,0
cluefinders 3rd grade adventures : mystery of mathra,learning company,,mathra,,17.11,0
adobe production studio premium,adobe,1699.0,adobe cs3 master collection academic,,159.99,0
dk smart steps 3rd grade,global-software-publishing,9.99,adobe premiere pro cs3,,109.99,0
wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,encore software 10590 microsoft logic express 7.0,,159.55,0
instant immersion ingles audio deluxe,topics entertainment,,instant immersion language lab deluxe edition,,17.95,0
adobe premiere pro cs3 upgrade,adobe,299.0,adobe premiere pro cs3 design premium upgrade,,399.99,0
quicken 2007 for mac,intuit,69.95,quicken premier for mac 2002,,129.99,0
quickbooks point-of-sale pro with hardware bundle 6.0,intuit,1749.95,quickbooks ( r ) premier premier edition 2007,intuit,1499.95,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft sql server 2003 client additional license for devices 910-00654,,959.59,0
sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius 4 professional edition,,709.99,0
instant home design ( jewel case ),topics entertainment,9.99,instant home design ( jewel case ),,17.11,0
clickart fonts ( 2006 ) by encore,encore software,19.99,quicken ( r ) professional 8,,19.99,0
microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) powerpoint 2004 ( tm ) mac,,459.56,0
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe cs3 design standard academic,,1633.99,0
mcafee internet security suite 2007 3 users,mcafee,89.99,mcafee enterprise firewall pro v. 4.0,,19.95,0
microsoft office small business 2007,microsoft software,735.33,mappoint 2007 gold ( pc ),,39.99,0
adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe photoshop cs3 web standard upgrade [ mac ],,329.99,0
microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,microsoft ( r ) money 2006 cd/dvd,,572.99,0
microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft word 2004 for mac ( mac ),,229.99,0
cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,instant immers japanese guitar lv. 3,,79.95,0
microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft windows xp professional ( upgrade ),,369.99,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3,,329.99,0
punch ! professional home design,punch ! software,89.99,punch software 5100 punch ! home design architectural series 18,punch software,61.97,0
adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe cs3 flash professional for mac,,129.99,0
creating keepsakes scrapbook designer version 2 platinum,riverdeep-learning-company,39.99,apple mini-sized ( microsoft or windows ),,39.99,0
punch ! home design architectural series 18,punch ! software,129.99,punch software 29100 punch ! home design architectural series 18 : platinum,,124.99,0
microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows vista business 32-bit compatible license pack ( 18144 ),,569.99,0
instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion german 2.0,topics entertainment,19.95,0
phonics success deluxe 2006 ( large box ),topics entertainment,49.99,printmaster gold by encore software,,34.98,0
adobe creative suite cs3 web standard,adobe,999.0,adobe cs3 design standard upgrade,,299.99,0
professional training for vegas 7 and dvd architect 4 sw,sony-pictures-digital-entertainment,249.95,individual software for nonprofits ( acrobat for mac ) small business edition,,18.97,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe cs3 flash professional on-line,,1499.0,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 subscription ( mac ),,159.99,0
vcomm system suite professional 7,avanquest,49.95,adobe creative suite 3 web standard complete package 1 user upgra,,17.99,0
turbocad mac 3d for mac,imsi,249.99,turbocad mac 5.x professional for windows,,16.59,0
microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft ( r ) windows vista ( tm ) home basic upgrade with sp2,,89.95,0
peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,peachtree ( r ) accounting 2005 3u,sage software,,0
microsoft office & windows training professional,topics entertainment,49.95,harkstart preschool special 2 ( mac ),,39.95,0
wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,wasp bar code labeler software,,109.99,0
microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2910048 microsoft windows xp pro sp2 retail box,,29.95,0
adobe after effects cs3,adobe,999.0,adobe after effects cs3,,735.17,0
photo go,sony-media-software,24.95,quicken professional accounting 2007 ( pc ),,49.99,0
onone plug-in suite 3 for adobe photoshop,onone software,399.95,onone software pro anti-virus pro-upg software,onone software,109.99,0
instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant immersion japanese ( audio book ),,24.99,0
century software tinyterm plus v. 4.0 complete product,century software,,adobe sound forge professional accounting pro software,,205.99,0
3d home architect landscape design deluxe version 9,encore,29.99,encore software 10831 encore fog for mac,,839.99,0
peachtree by sage premium accounting 2007 accountants ' edition,sage software,499.99,sage software peachtree ( r ) premier for windows tax professional edition 2007,,1495.99,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite 3 design premium product upgrade [ mac ],,29.99,0
peachtree by sage complete accounting 2007,sage software,269.99,sage software intuit quickbooks premier 2007,,129.95,0
quicken legal business pro 2007,nolo press,79.99,quicken ( r ) pro 2007 software for windows legal works,,17.7,0
adobe dreamweaver cs3 [ mac ],adobe,399.0,adobe photoshop cs3 [ mac ],,199.99,0
netgear vpn01l vpn client software,netgear,89.99,netgear vpn-00002-00,,639.72,0
sierra hallmark card studio special edition windows ),nova development,,sierra professional premier,sierra-software-ltd .,17.9,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) word 2004,,118.33,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 4 ( cs3 ) design standard upsell from cs3,,149.99,0
instant immersion ingles audio deluxe,topics entertainment,,microsoft excel 2004 ( mac ),,145.99,0
microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft academic 2003 ( pc ),,119.99,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design premium upgrade,,1949.99,0
adobe audition 2.0,adobe,349.0,19300244 adobe cs3 design standard upgrade,,199.99,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade,,109.98,0
netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,netmanage ( r ) home,,109.99,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite 3 design standard upgrade license + software studio ( lb ),,249.99,0
net ad creator,laughing bird,39.99,adobe photoshop cs3 for mac,,1425.29,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe cs3 design standard upgrade,,699.0,0
microsoft onenote 2007,microsoft,99.95,microsoft w87-0406 microsoft office productivity suite 2007 full version,,731.9,0
reference success deluxe 2006,topics entertainment,49.95,math success deluxe 2006,,24.99,0
