ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
cosmi talking math & more for kids ( windows ),cosmi,,cosmi selling math for children ( win 58 me ),,10.99 galitarian,1
soundtrack 1.2,apple,199.99,soundtrack 1.2,,2599.0 galitarian,1
adventure workshop 4th-6th grade 7th edition,encore software,19.99,adventure workshop 5th edition,,"19.99 ���� ��機構, INC. All rights reserved. Text and graphics are available with this file. All other copyright notices and copyright statements are included. Copyright 1998, 2001, 2004, 2007, 2008, 2011. All rights reserved.",1
adobe premiere pro 2.0,adobe,849.0,dota 3FREE 2.0,dota,49.95 galitarian,1
safekeeper plus,bling software,,safekeeper plus,bling,????????,1
tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ),encore-software-inc,,aa scopop,cc,17.49 orate,1
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,anti-spyware 3.0 win normal cs3 design standard upgrade cs3,adobe,490.99 ��,1
microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99 【MIN,1
punch super home suite 3.0,punch ! software,49.99,comadventure comadventure 4 comadventure computer graphics,punch ! software,19.95 galitarian9,1
your desktop post office for pc,stamps.com,14.99,your desktop post office for pc,stamps.com,"50.99 "":[](link=https",1
your desktop post office for pc,stamps.com,14.99,stamps.com 47942 Postbox,stamps.com,6,1
f/a -18 operation iraqi freedom,graphics-simulations-corporation,39.99,f/a -18 operation iraqi freedom,gc INC gc,18.99 ormon,1
clifford the big red dog thinking adventures,scholastic,9.99,cliffordthe big red dog thinking adventures,scholastic,9.999 ㄷㄷㄷㄷㄷ,1
soundtrack 1.2,apple,199.99,soundtrack 1.2,,199.99 𒲤𒸳⁡,1
learn to play chess with fritz & chesster 2 ( mac ),viva media,29.99,viva media read to play chess with fritz & chesster 2 ( mac ),,99.99 orate,1
cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ),cisco-systems-enterprise,,cisco security server agent for windows : security server for computers and solaris,cisco-systems-enterprise ( computer systems ),*****************************,1
hoyle card games 2007,encore software,19.99,hoyle card games 2007,,19.99 galitarian,1
gsp crossword addict,global-software-publishing-north-america-inc,9.99,gsp crossword addict,gte,9.99 galitarian1,1
x3 : reunion virtual programming ltd.,csdc,39.95,csdc x3 : reunion virtual programming ltd.,csdc,41.46 galitarian1,1
scooby doo glowing bug man ( jewel case ),encore software,9.99,zebler dvd movies cv3,,9.99 galitarian1,1
emc retrospect 7.5 professional for windows upgrade,dantz,,"emc audition 2013, 2013 x86 x64",,14.97 ItemThumbnailImage,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software PLUS,479.95,1
wild photo effects ( jewel case ),on-hand-software,9.99,wild photo effects ( jewel case ),,9.69 galitarian1,1
microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft word 2 COR 2009 upgrade,product,79.99 galitarian1,1
punch ! home design architectural series 4000 v10,punch ! software,199.99,punch ! 3D printer software m7,punch ! 3D printer software n9,14.9,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd v8 platinum edition,,129.95 ��,1
math success deluxe 2006,topics entertainment,49.99,math success deluxe 2006,,49.99 ��,1
punch ! master landscape & home design,punch ! software,99.99,punch textured layout,punch textured layout col,99.99 【$0.00 shipping in the USA】Col title,1
steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg nuendo 3 digital audio software,,23.99 galitarian,1
pc professor fuji 's kakuro,encore software,9.99,pc professor fuji 's kakuro,encore software,89.99 galitarian1,1
print workshop 2007,valusoft,19.99,print workshop 2007,,19.95 ��,1
guild wars nightfall,ncsoft,49.99,guild battles nightfall,,499.99 ��1,1
scrapbook for windows,abacus,,scrapbook for windows,,169.99 ilstraccoltitle,1
print explosion deluxe 3.0 ( mac ),nova development,49.99,pylons for webOS ARM environment,,89.96 galitarian1,1
adobe premiere pro 2.0,adobe,849.0,adobe premiere pro 3.0,adobe,87946.99 galitarian,1
firstedge v 2.0 ( mac ),myob us,99.95,dk. dk dot11 dk for 4th grader cols,myob us,99.95 【,1
adobe premiere pro cs3,adobe,799.0,adobe Premiere 2015 8.,,23.17 galitarian,1
adobe after effects cs3,adobe,999.0,adobe after effects 4 e,adobe,789.99 galitarian1,1
model web publisher 3.5.2 .,computer-associates-international,,model web publisher 3.5.2 .,web publishers with online catalog,8.99 galitarian,1
poser figure artist,efrontier,99.99,poser figure artist,,9.59 ��,1
sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius 4 educational edition,,329.0 galitarian,1
model web publisher 3.5.2 .,computer-associates-international,,model web publisher 3.5.2 .,computer-associates-international,,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer del,aspyr,17.95 galitarian,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,hallmark blank greeting cards half-,,17.55 galitarian,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio 9,,69.59 ・GENERAL INFORMATION AND TERMS OF USE – GENERAL,1
microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,microsoft visual studio project edition 2005,msdn premium renew,18.9 ㅓ이,1
1pk internet sec ste 2007 oem,ca oem,,1pk internet sec ste 2007 OEM,au oem,【]【]【]【]【]【]【]【]【]【]【]【]【],1
punch ! master landscape & home design,punch ! software,59.99,punch ! master landscape & home design,punch ! software,47.99 galitarianCol title,1
print explosion deluxe 3.0 ( mac ),nova development,49.99,print explosion DELUXE CORPORATION . DECEASED,nova_dev,39.93 orate,1
captain america the complete comic collection win/mac,git corp,49.95,captain america the complete comic collection win/mac,ls col,9.9 vironment,1
tlc dr. seuss reading learning system 2008,encore,19.99,tlc dr. seuss reading learning system 2nd edition cnn,lgct,9.99 galitarianCol title,1
quickbooks customer manager 2.5,intuit,79.95,quickBooks user 3.2 e,,79.95 IRED,1
travelogue 360 : paris,aspyr media,29.99,yoyo kyo yoyo 2014,aspyr MEDIA FORMAT,17.99 *******************,1
broderbund print shop 21 deluxe,encore software,49.99,broderbund print shop inc 2d,3-in-one 3d print shop inc 3d,49.99 galitarian,1
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),,10949.0 galitarian,1
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,monthly reader managing elementary and middle school computers & media,,744.45 ONSORED,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,gsp greatest moments of our time,gsp,9.99 galitarian,1
time money & fractions grades 1-2,school zone,9.99,school zone,,79.44 ㄇㄅㄅ 혼제 혿하녕널븈,1
window washer,navarre ( software ),29.95,window washer indellux,,29.97 �近中差,1
apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple remote desktop 2.2 for Mac,apple for MAC,399.0 galitarian,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 1 year license ( mac ),absolute software,49.95 【DEP,1
the printshop 20 professional publisher,broderbund,69.99,the printshop 20 professional publisher,broderbund,69.99 �,1
onone software pxl smartscale windows and macintosh ),onone software,,onone software pxl smartscale windows and macintosh,,18.98 【CUSTOM name is different than CALNAME】,1
adventure workshop 4th-6th grade 7th edition,encore software,19.99,encore software 15100 2d adventure workshop 3rd edition,,23.98 galitarian,1
scrapbook for windows,abacus,,quicken 2011 computer version 1 for mac,arxiv,33.95 𧎣�,1
the sims 2 : open for business expansion pack,aspyr media,34.99,the sims 2 : open for business expansion pack,aspyr publishing,33.99 ONSORED,1
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe_media_scholar_edition,adobe,21.99 _______________________________,1
sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius 4 educational edition,mpc-com. CO,33.01 Regarding educational edition by sibelius,1
global software smart steps 1st grade windows macintosh ),global software,,digital,digital,orate,1
mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0,microsoft i83.5 self-paced training kit,,69.99 galitarian,1
punch ! professional home design,punch ! software,89.99,punch ! professional home design,punch! online,49.29 galitarian,1
i love the usa,global-software-publishing,9.99,i love the usa,global-software-publishing,,1
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,cyberchase adventures : carnival chaos and casablanca quest,"Cyberchase ADVANCED CO., INC .",189.99 nw,1
i love the usa,global-software-publishing,9.99,usa $1 COORDINATED,��,9.99 ��,1
quicken 2007 premier,intuit,79.95,iaud,,89.00 ��,1
neuratron photoscore professional 4,sibelius-software-ltd .,199.99,neuratron photoscore professional 4,,199.99 galitarian,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 151002-003-2 ln,wordperfect,,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe contributing cs3 video editing software for Windows Professional Studio,,149.0 ˈɛ,1
cute ftp,tri synergy,39.99,ecol carton,carton,9.99 ____________,1
adobe after effects cs3,adobe,999.0,adobe after effects cs3 music,,999.0 ONSORED,1
media studio for psp standard editon,encore software,29.99,media studio for psp standard editon,,29.99 galitarian,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3,,14.99 Irecol title,1
global software smart steps 1st grade windows macintosh ),global software,,global software smart steps 1st grade windows macintosh,,,1
the human body,topics entertainment,19.99,human body section,,189.99 galitarian,1
power on now up to date & contact windows,power-on-software,129.99,print wallpaper,power-on-software,,1
extensis smartscale 1-user pxe-11433 ),extensis corporation,,extensis smartscale software x11c ( a9623hq ),extensis smartscale,149.99 ____________________________,1
microsoft word 2004 upgrade ( mac ),microsoft,109.99,game,,27.29 galitarianicol1,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe PERIODING 3.0 premium materials,adobe,__________,1
finale allegro 2007,finale,199.95,FINAL FANTASY ( eBook reader ),content,29.99 galitarian,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,inbound comlink,,15.49 ��,1
the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,the print shop pro publisher 24 deluxe [ wv ],encore,99.99 ONSORED,1
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,799.99 galitarian1,1
tlc dr. seuss reading learning system 2008,encore,19.99,tlc dr. seuss reading learning system 2012,encore,15.99 𠨎�𠈴𠔐� ( aap-misc-parts ),1
scooby doo glowing bug man ( jewel case ),encore software,9.99,scooby doo glowing bug man ( jewel case ) inc. pc OS,encore,9.00 ____________________________NETWORK,1
adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design premium macosx dvd,adobe,599.0 ˈ̱Χə̰ɔčɝ�,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,gsp greatest moments of our time,world-solutions-multimedia-col,43.99 galitarian,1
guild wars nightfall,ncsoft,49.99,ncsoft store,,49.99 ________________________,1
broderbund print shop 21 deluxe,encore software,49.99,broderbund print shop 21 deluxe .,abncol,29.99 qqa,1
middle school success deluxe 2008,topics entertainment,49.99,middle school success deluxe mac,,49.99 galitarian,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,mark mark mark for,,49.98 galitarian,1
elementary school advantage 2007,encore software,29.99,elementary school advantage CC,insti,49.99 galitarian,1
age of empires iii,destineer,49.99,age of empires v 3.0,ingame,49.01 galitarian,1
hoyle solitaire ( jewel case ),encore,9.99,hoyle solitaire 5th-6th grade 7th ed sb cs cs by seadeep,,18.99 galitarian1,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,am,nova software,13.99 𒌌𒌽𒌽‎,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2007,x-math,99.95 【C,1
emc retrospect 7.5 professional for windows upgrade,dantz,,emc retrospect 7.5 professional for windows upgrade,dantz,༼ຈل͜ຈ༽ຈ༆ ༽つ STREAM ༼ຈ,1
punch ! home design architectural series 18,punch ! software,129.99,punch ! home design architecture series 18,punch ! software,129.99 𨳊,1
singleclick network now ! pro,encore software,39.99,singleclick NETWORK NOW! PRO,inc,14.85 galitarian,1
webexpress,ingram micro,69.99,"webexpress webexpress version 8 millimeters, 12 kilos",ingram micro,69.,1
marine aquarium 2.0 ( mac ),encore,19.99,marine aquarium 2.0 ( mac ),programs and instructional software,19.99 galitarian,1
model web publisher 3.5.2 .,computer-associates-international,,model web publisher 3.5.2 ( pc ),,༑༱༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑༑�,1
sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius 4 educational edition,,329.0 ��,1
personal image manager,smith-micro-software,29.99,"personal image manager ( win, mac )",,29.99 galitarian,1
adobe contribute cs3 [ mac ],adobe,149.0,dvo cook 'n deluxe 9.0 ultimate project CORSA,,935.99 ___________________________,1
i love the usa,global-software-publishing,9.99,i love the usa col manufacturer,universal-online,��,1
sudoku puzzle addict : unlimited edition,global-software-publ-na,,sudoku puzzle addict : unlimited edition,ezc CR-E11 cols,89.99 ONSORED,1
winway resume deluxe 11.0 network 10,nova development,,nova development,,36.99 ��,1
winway resume deluxe 11.0 network 10,nova development,,"programrunner, rewind 7.0 web program",,87.99 𧈶𝇹𝇹,1
x-oom internet movies 2,x-oom,,x-oom Internet movies 2 college movie,,88.55 ___________,1
adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,pagemaker v7 cd MAC-UPg,,137.35 ________________________�� ________________________�� cols BASIC INDEX 1A3,1
form workshop 1200,valusoft,29.99,form workshop 1200,freebase,38.99 _____________________________ ___ _ _ ___ _ ___ _ _ ___ ___ _ ___ ___ _,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 47840 home suite col,punch ! software,29.99 ��,1
pc professor fuji 's kakuro,encore software,9.99,pc professor fuji 's kakuro,encore,"8.99 Likewise, this unit does not work in MacOS X or OS X 10.0 (or",1
world book encyclopedia 2006,topics entertainment,19.99,world book encyclopedia 2006,books,19.95 galitarian,1
power on now up to date & contact windows,power-on-software,129.99,power-on-software,aspyr,99.99 galitarian,1
symantec pcanywhere 12.0 host only,symantec,169.65,2ch games on 4.,symantec,169.65 galitarian1,1
e-mu em8669 modern symphonic orchestra,e-mu,499.99,e-mu em8669 classic symphonic orchestra,e-mu,399.99 galitarianCol title,1
adobe premiere pro 2.0,adobe,849.0,adobe Premiere pro ( jc ),adobe,14.99 ��,1
comic book library,marvel,49.99,comic book library,comics,46.99 ��,1
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,coinsh,,89.99 galitarian,1
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,handmark inc. 6,adb-desktop-computer-i,_______________________________,1
quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks pos : pro multistore 6.0,long runners,599.0 ––––––––––––––––––––––––––,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,gsp greatest moments of our time,,8.99 galitarian1,1
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite cs3,,895.99 ocally,1
eovia carrara 4 pro win/mac,eovia corporation,599.99,Eovia CARRARA 3 win/mac,eovia corporation,48.95 ����소세포을 대포포듉 해세트,1
logic pro 6,apple,999.99,logic pro,aspyr,94.99 galitarian,1
your desktop post office for pc,stamps.com,14.99,your desktop post office for pc,stamps.com,31.99 𦂅,1
adobe cs3 design premium macosx dvd,adobe,599.0,design premium dvd,adobe,599.0 ��,1
firstedge v 2.0 ( mac ),myob us,99.95,firstedge v 2.0 ( mac ),myob us,89.95 ��,1
x-oom internet movies 2,x-oom,,dvorak audio software 6,,_______________________________,1
emc retrospect 7.5 professional for windows upgrade,dantz,,emc retrospect 7.2 professional for windows upgrade,,19.99 jri,1
hoyle card games ( jewel case ),encore software,9.99,hoyle card games ( jewel case ) ( jewel case ) ( jewel case ),,9,1
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,iridata iridata apple for i386,,79.99 galitarianCol title,1
peachtree by sage premium accounting 2007,sage software,499.99,peachtree by sage premium accounting,,442.48 vironment,1
giggles computer funtime for baby shapes ( win/mac ),navarre ( software ),24.95,giggles computer funtime for baby shapes,navarre ( software ),24.95 galitarian,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creatura,adobe,5.98 ��,1
tune tools for ipod ( win/mac ),valusoft,19.99,netmusic company INC .,,23.39 ��,1
time money & fractions grades 1-2,school zone,9.99,time money & fractions grades 2,sos,99.99 ��,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,gsp greatest moments of our time,,148.3 𐊛𐊛,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage .,129.48 ����下 ����下,1
instant immersion japanese 2.0,topics entertainment,19.99,,topics entertainment,79.99 vironment2,1
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,cyberchase adventures : carnival,,19.99 ��,1
individual small business advantage deluxe 2006,individual,49.99,individual small business advantage deluxe 616,individual,49.99 ONSORED,1
quicken 2007 premier,intuit,79.95,easy to understand,intuit,80.99 galitarian,1
procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,procurve mobility manager com2 xe-cart service store,indivisualCOR price,__________________________,1
wild photo effects ( jewel case ),on-hand-software,9.99,wild photo effects,gray COR maker,ibr,1
monopoly here & now,encore,19.95,monopoly here & now,,19.97 ��,1
best of slots 2 ( jewel case ),masque publishing,9.99,best of slots 2 ( jewel case ),masque publishing,10.99 ________________________ _ ( 2.9184533456715444588,1
instant immersion spanish ( audio book ),topics entertainment,,instant immersion spanish ( audio book ),topics entertainment,ONSORED,1
onone software intellihance pro 4.1,onone software,,onone software intellihance pro 4.2,onone software,1299.97 galitarian1,1
make music finale 2008 academic,emedia,350.0,make music finale 2008 alc,emedia,365.08 galitarian,1
chicken hunter : license to grill the great poultry race,encore,9.99,chicken hunter : license to grill the great poultry race,,9.99 ��,1
clifford the big red dog thinking adventures,scholastic,9.99,scholastic software 3.0,,3.99 ��,1
apple garageband jam pack : remix tools,apple,99.0,apple garageband jam pack : remix tools,apple,9.02 _.CENTRIA,1
iremember digital scrapbooking 2.0,intriguing development,39.95,iremember virtual scrapbooks,intriguing development,orate,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 3.0,markup,47.97 ________________,1
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,internet cleanup 4.0 mac os 10.4 or higher,smith-sm,29.99 vironment-col title,1
webroot spysweeper antispyware 3 user,webroot software,39.99,webroot for SPYING FOR SPINGE FOR SPINGE FOR SPYING FOR SPYING FOR,webroot software,16.98 𠼷 宣,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12 standard upgrade,foundex,150.18 galitarian,1
global software smart steps 1st grade windows macintosh ),global software,,lincoln digital digital program 1021 col,,,1
quickverse bible premier suite,individual software,39.99,quickverse bible premier suite,jimcol,44.97 【,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 3.0,punch! software,49.99 ONSORED,1
extensis smartscale 1-user pxe-11433 ),extensis corporation,,extensis smartscale 1-user pxe-11433,extensis corporation,––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,1
firstedge v 2.0 ( mac ),myob us,99.95,firstedge v 2.0 mac,myob us,99.95 𒆦 𒆦 𒆦 𒆦 𒆦 𒆦,1
intervideo windvd 8 gold,intervideo,49.99,interviva tv tv,,49.96 ��,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2007,topics entertainment,39.99 galitarian,1
britannica deluxe,avanquest software,29.95,britannica deluxe v2,,25.99 galitarian,1
iremember digital scrapbooking 2.0,intriguing development,39.95,iris online project manager,interesting development,39.95 galitarian,1
instant landscaping 3.0 [ lb ],topics entertainment,19.99,dvd,,19.49 galitarian,1
individual small business advantage deluxe 2006,individual,49.99,individual 54850 small business advantage deluxe $250,individual,"49,980 galitarian",1
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,cyberchase adventures cs3 design standard upgrade,brighter-minds-media-inc .,,1
guild wars nightfall,ncsoft,49.99,guild Wars 2,ncsoft,41.99 𦱦,1
watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,14995.0,watchguard serverlock manager ( 100 servers ),,14970.87 𓊽,1
print explosion deluxe 3.0 ( mac ),nova development,49.99,print explosion deluxe 3.0 ( mac ),,29.99 galitarian,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 1 year license ( mac ),absolute computer,49.95 _.NASA's computer,1
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,valuesoft add ipod software for x86 win,,37.99 galitarian,1
scrapbook for windows,abacus,,scrapbook for windows,thecol,16.99 _______________________________,1
sound forge audio studio 9,sony media,69.59,sound forge audio studios,sony media,17.50 galitarian,1
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,f-secure internet security 2 pcs,international software,80.99 nw2,1
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,handmark oxford american desk dictionary and thesaurus,handmark col,ONSORED,1
return to castle wolfenstein ( mac ),aspyr media,29.99,return to castle wolfenstein ( mac ),aspyr media,19.95 galitarian,1
time money & fractions grades 1-2,school zone,9.99,TIME money & fractions grades 1-2,school zone,9.99 galitarian,1
h & r block taxcut 2006 premium federal,h & r block,19.99,h & r block taxcut 2007 taxcut,,-0.4 -5.9,1
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,apple ilife '06 ( mac dvd ),apple computer,79.0 galitarian,1
adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,adobe pagemaker v7 .0.2 cd mac-upg 17540402 ),adobe,138.45 ��,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe creative suite cs3 free,BAS,1699.0 –––––––––––––––––––––––––––––––––––––––––––––––––––––,1
instant immersion japanese 2.0,topics entertainment,19.99,instant immersion japanese 2.0,topics entertainment,19.99 𠇸‍‍,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.00 galitarian1,1
learning quickbooks 2007,intuit,39.95,learning quickbooks 2007,,39.95,1
adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe creative suite cs3 web standard upgrade e.g. iPlayer 8.0 ( mac ),adobe,399.0 --------,1
stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr media,9.99,xblib 4d t,xblib media,84.85 galitarian,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite by punch,,68.17 galitarianCol title,1
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe SEYNE,73.,1
wild photo effects ( jewel case ),on-hand-software,9.99,"a-word computer programs ( win/mac ), ecol",on-hand-software,9.49 _.CORPORATE,1
adobe after effects professional 7.0,adobe,999.0,adobe after effects professional CO-OP,,17.99 ��1,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,isuzo 2 patents ( linux ),ipso,49.95 ��,1
punch ! master landscape & home design,punch ! software,59.99,barbie barbie digital project management software,punch !,61.99 galitarian,1
scooby doo glowing bug man ( jewel case ),encore software,9.99,vlc keylogger 1.0,,9.99 galitarian1,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn vista & office PC,nova project,29.99,1
zoo tycoon 2 ( mac ),destineer,39.99,e100 col,,695.99 uania2,1
travelogue 360 : paris,aspyr media,29.99,travelogue 360 : paris,australia,18.99 BuyableInstoreAndOnline,1
travelogue 360 : paris,aspyr media,29.99,travelogue 360,aspyr,9.99 icol cols,1
math success deluxe 2006,topics entertainment,49.99,mathematics success deluxe 2006,,49.99 galitarian,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,e-books,iNES,29.95 ��,1
didi & ditto : kindergarten win/mac,kutoka,19.99,leitfors,kutoka,19.99 galitarian1,1
form workshop 1200,valusoft,29.99,eform workshop ecs3,,19.99 ㅋㅋㅋ,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio 11,sony,69.59 galitarian,1
instant landscaping 3.0 [ lb ],topics entertainment,19.99,mobo app 2.4.4 (m4-new),____________________,30.99 _______________________________,1
more brain games,csdc,9.99,more brain games,pcz,9.00  Larson,1
sims 2 university expansion pack,aspyr media,34.99,sims 2 university expansion pack,aspern,34.39 galitarian,1
web graphics creator,sos-aggregation-company,39.95,web graphics creator sos-aggregation-company col free downloadable tool in cs3,,39.99 galitarian1,1
microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft word 2004 upgrade $39.95,adobe,19.95 galitarian,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 1 year license ( mac ),absolute software,9.99 ONSORED.CENTER.,1
adobe cs3 design premium macosx dvd,adobe,599.0,alibaba.com adobe com 1 col,adobe,19.99 _.OrgXon,1
drive genius by prosoft engineering inc,global-marketing-partners,129.0,drive genius by prosoft engineering inc,global-marketing-partners,127.79 𓀢𓇗京视迪為亚,1
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99 .,1
apple remote desktop 2.2 10 client ( old version ),apple,299.0,nova development ghw cordfree cordless device for touch,nova development,15.0 ????????,1
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,apple computer apple mac,olife,82.,1
quicken 2007 premier,intuit,79.95,zenestor 8,aspyr media,179.99 galitarian,1
flash action phonics made easy,school zone,14.99,flash action phonics made easy,instagram,0.75 ________________,1
scrapbook for windows,abacus,,scrapbook for windows,abacus,BuyableInstoreAndOnline,1
winway resume deluxe 11.0 network 10,nova development,,wu karaoke nintendo,,___________________________________________________________,1
apple garageband jam pack : rhythm section,apple,99.0,Apple GarageBand,apple,99.0 ��,1
chicken hunter : license to grill the great poultry race,encore,9.99,chicken hunter : license to grill the great poultry race 2,incORE software,599.0 galitarianCol title,1
onone software pxl smartscale windows and macintosh ),onone software,,pxl,,199.99 ��,1
quickbooks customer manager 2.5,intuit,79.95,quickbooks computer program,,94.95 ────OOO,1
network now ! pro by encore,encore software,39.99,network now!,encore software,903.95 ONSORED,1
x-oom internet movies 2,x-oom,,x-oom internet movies 2,,99.99 ����,1
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft visual studio team suite 2011 with msdn premium ( dvd ),microsoft,1407.99 Ire,1
instant immersion japanese 2.0,topics entertainment,19.99,instant immersion japanese 4,topics entertainment,ISI col size 1.0 plus + col manufacturer,1
didi & ditto : kindergarten win/mac,kutoka,19.99,didi & ditto : kindergarten win/mac,kutoka,89.,1
chicken hunter : license to grill the great poultry race,encore,9.99,chicken hunter : license to grill the great poultry race,lf col,8.99 ��,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 2 : the haunted schoolhouse,freddi fish for mac,27.95 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋsounds so similar,1
punch ! home design architectural series 4000 v10,punch ! software,199.99,punch ! home design architectural series 4060 v10,punch ! software,199.99 galitarianCol title,1
stomp inc recover lost data 2005,stomp inc,39.95,stomp inc recover lost data 2005,,389.49 galitarian,1
creating keepsakes scrapbook designer version 2 platinum,riverdeep-learning-company,39.99,maker of the future inc,,661.99 __________________________,1
pc vegas dvd,sony-pictures-home-entertainment,899.99,pc vegas dvd,sony,399.99 galitarianCol title,1
math success deluxe 2006,topics entertainment,49.99,math success mx win 98 me 2000 xp,,9.00 _____________,1
poser figure artist,efrontier,99.99,poser figure,efrontier,299.95 galitarian,1
simple slide show,topics entertainment,19.99,simple slide show,ncom,31,1
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,weekly reader mastering elementary/middle school math learning,,1659.99 galitarian,1
microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,game project SRI CO LTD,,39.99,1
