ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
dimensionality reduction for similarity searching in dynamic databases,"ambuj k. singh , kothuri venkata ravi kanth , divyakant agrawal",sigmod conference,1998,querying multiple dimensional spaces simultaneously in parallel at the spatial and temporal scale,kenneth a. ross,sigmod conference,1998,0
"physical data independence , constraints , and optimization with universal plans","lucian popa , alin deutsch , val tannen",vldb,1999,an effective deductive object-oriented database,"paul r. haas , latha l. wolf , jayant r. haritsa , ashoka savasere , alexandros labrinidis",sigmod conference,1997,0
storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,guest editorial,"amit shukla , aziz ait-braham , kerry brown , kyuseok shim",acm sigmod record,2003,0
discovery of multiple-level association rules from large databases,"jiawei han , yongjian fu",vldb,1995,a new language for semantic web caching,brian summers,sigmod record,1997,0
dwms : data warehouse management system,narendra mohan,vldb,1996,data warehouse management system,"jiawei han , george karypis , giuseppe psaila , stefano ceri",vldb,2001,0
improving database design through the analysis of relationships,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,1999,the multidimensional database system rasdaman,"christian s. jensen , jianqi liu , jiawei han , yuan wang",sigmod record,1998,0
dynamat : a dynamic view management system for data warehouses,"nick roussopoulos , yannis kotidis",sigmod conference,1999,the role of relational data in global markets : a survey,"s. sudarshan , s. seshadri , s. seshadri",sigmod conference,1994,0
algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998,the acm transactional database system rasdaman,"konrad schumann , jiangying chuo",vldb j.,2001,0
the case for enhanced abstract data types,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1997,efficiently indexing object-oriented databases,"jeffrey d. ullman , jerry t. yan",very large data bases,1995,0
efficient computation of iceberg cubes with complex measures,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,2001,algorithms for multi-dimensional aggregates on a cube base,michael j. franklin,acm sigmod record,1994,0
dynamic buffer allocation in video-on-demand systems,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",sigmod conference,2001,mining the association rule problem in object-oriented databases,"david benatallah , jeffrey f. naughton , alberto o. franklin , jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2001,0
microsoft index tuning wizard for sql server 7.0,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,the naos research group,"arvind kashyap , karl aberer",very large data bases,1999,0
data management challenges in crm,george colliat,sigmod conference,2003,report on first international workshop on semantic web services in olap ( part 1 ),hannu toivonen,very large data bases,1999,0
user-cognizant multidimensional analysis,sunita sarawagi,vldb j.,2001,reminiscences on influential papers,kenneth a. ross,teslam conference,2001,0
outerjoin simplification and reordering for query optimization,"csar a. galindo-legaria , arnon rosenthal",acm trans . database syst .,1997,declustering in object-oriented databases using views,"raymond t. ng , edward omiecinski , divesh srivastava , kyuseok shim",sigmod record,1995,0
improving database design through the analysis of relationships,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,1999,database management systems,rudolf schuster,sigmod record,1997,0
a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",vldb,2000,spatial dimensionality reduction in large spatial indexes,daniel a. keim,vldb,2001,0
book review column,karl aberer,sigmod record,2002,editor 's notes,wang tian,acm sigmod record,2002,0
storage and retrieval of xml data using relational databases,"surajit chaudhuri , kyuseok shim",vldb,2001,implementation and maintenance of a data maintenance system,"yonghui zheng , zhengping beng",vldb,2003,0
guest editor 's introduction,"robert meersman , amit p. sheth",sigmod record,2002,query evaluation in deductive mediators and object-oriented databases,kaushik chakrabarti,sigmod record,2002,0
temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003,an efficient implementation of concurrency control measures in multi-paradigm databases,klemens konkiewicz,sigmod record,1996,0
top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002,incremental processing of xpath joins,"h &#252; rg &#252; p s , stefano paraboschi , nikos mamoulis",the vldb journal -- the international journal on very large data bases,1998,0
the tv-tree : an index structure for high-dimensional data,"king-ip lin , h. v. jagadish , christos faloutsos",vldb j.,1994,a foundation stone for scalable parallel database systems,"s. sudarshan , anand raman",international conference on management of data,1995,0
selectivity estimation in extensible databases - a neural network approach,"shaoyu zhou , m. seetha lakshmi",vldb,1998,spatial database management systems,karl aberer,very large data bases,2003,0
modeling high-dimensional index structures using sampling,"christian a. lang , ambuj k. singh",sigmod conference,2001,index-based multiway query optimization for spatial databases,"jennifer widom , arie chen",sigmod record,1994,0
a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1994,the aes-db interoperation system,kenneth a. ross,sigmod conference,1998,0
digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995,mining multimedia datasets rich in ordered constant expressions,jens clau &#225; ling,vldb,2002,0
delaunay : a database visualization system,"kirby zhang , isabel f. cruz , michael averbuch , wendy t. lucas , melissa radzyminski",sigmod conference,1997,query processing in a structured relational database system,"roy goldman , gilles f. naughton , michael dewitt , christian w. jensen",vldb,2000,0
aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur etintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,efficient algorithms for mining association rules from text databases,"brian cooper , philip a. kemp , nick koudas",acm sigmod record,1999,0
aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999,algorithms for mining outliers in large geographic databases,jihwang seok-jung park,sigmod record,1996,0
online association rule mining,christian hidber,sigmod conference,1999,editorial,"konrad putsche , martin s. jensen , philip s. yu",sigmod conference,2001,0
spatial join selectivity using power laws,"christos faloutsos , bernhard seeger , caetano traina jr. , agma j. m. traina",sigmod conference,2000,efficient algorithms for mining outliers from large multi-variable datasets,georges gardarin,international conference on management of data,1998,0
revisiting commit processing in distributed database systems,"krithi ramamritham , jayant r. haritsa , ramesh gupta",sigmod conference,1997,a parallel data clustering approach to generalized association rules,"hector garcia-molina , jayant r. haritsa",acm sigmod conference,1995,0
location-based spatial queries,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",sigmod conference,2003,integrating temporal analysis of xml information streams via semantic and data retrieval systems,"man hon chang , pamela drew , tim beaulier",international conference on management of data,2002,0
aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur etintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,an introduction to the database management area at george colliat,"sridhar ramaswamy , david b. segal",acm trans . database syst .,1997,0
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the c-tree : an efficient index structure for high-dimensional space available in compressed nt,"a. ritsch , n. lazarakis , s. seshadri , s. sudarshan",international conference on management of data,1997,0
safe query languages for constraint databases,peter z. revesz,acm trans . database syst .,1998,efficient and extensible algorithms for large object-oriented databases,"binto george , miron livny",very large data bases,2002,0
describing semistructured data,luca cardelli,sigmod record,2001,supporting quantitative integration in heterogeneous data warehousing environments,robert c. ling,very large data bases,1994,0
surfing wavelets on streams : one-pass summaries for approximate aggregate queries,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",vldb,2001,temporal evaluation of quasi-automatic wavelets on structured data,elisa bertino,international conference on management of data,2000,0
charter and scope,won kim,acm trans . database syst .,1994,object-oriented programming languages for database programming,"divesh srivastava , gautam das",very large data bases,1995,0
commercial use of database technology,harald schning,vldb,2003,guest editor 's introduction,"wei wolfson , ming xin",acm trans . database syst .,1998,0
the implementation and performance of compressed databases,"till westmann , sven helmer , guido moerkotte , donald kossmann",sigmod record,2000,report on the 4th international workshop on multimedia databases,"richard snodgrass , james t. o'connell",international conference on management of data,1997,0
the aqua approximate query answering system,"sridhar ramaswamy , swarup acharya , phillip b. gibbons , viswanath poosala",sigmod conference,1999,index configuration in object-relational and object-oriented databases,"h. v. jagadish , anand rajaraman , arunprasad gupta",acm sigmod record,1999,0
efficient user-adaptable similarity search in large multimedia databases,"thomas seidl , hans-peter kriegel",vldb,1997,incremental maintenance of view state and integrity in an object-oriented database system,"leonid libkin , jorge lobo , divesh srivastava",very large data bases,2001,0
the dedale system for complex spatial queries,"luc segoufin , philippe rigaux , stphane grumbach",sigmod conference,1998,metu interoperable database system,"raymond t. ng , g. brown",acm sigmod record,1996,0
adaptable query optimization and evaluation in temporal middleware,"christian s. jensen , richard t. snodgrass , giedrius slivinskas",sigmod conference,2001,sqlalchemy meets dynamic object view management through a semistructured data model,bengt eftring,acm sigmod record,2003,0
explaining differences in multidimensional aggregates,sunita sarawagi,vldb,1999,an adaptive approach for temporal aggregation,"vinay kumar , hamid pirahesh , sivakumar song",very large data bases,1996,0
a query language and optimization techniques for unstructured data,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,a query language and optimization techniques for unstructured data,"rakesh agrawal , johannes gehrke , erhard seeger",acm sigmod record,2003,0
bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,selectivity estimation using wavelet summaries,"alexander brodsky , hector garcia-molina , michael hite-szymanski",the vldb journal -- the international journal on very large data bases,2001,0
an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar grger",acm trans . database syst .,1998,an effective implementation of dsb and xml quantification in firm real-time database systems,jiawei han,sigmod record,1996,0
update propagation protocols for replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi",sigmod conference,1999,approximate query recursion detection in object-relational database systems,"poulovas giuseppe , markos koudas",acm sigmod record,2001,0
introduction to constraint databases - book review,bart kuijpers,sigmod record,2002,query processing in deductive object-oriented databases,"alexander brodsky , daniel a. keim",sigmod record,2003,0
converting relational to object-oriented databases,joseph fong,sigmod record,1997,secure object databases,jodie funderburk,acm transactions on database systems ( tods ),1997,0
petabyte databases,dirk dllmann,sigmod conference,1999,object-oriented database systems,"jan van den helgen , klaus retschitzegger",acm transactions on database systems ( tods ),2000,0
approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,query optimization using wavelets,"jason mchugh , yannis papakonstantinou , jeffrey w. sellis",vldb,2002,0
the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,data mining and data integration : techniques for dynamic object-oriented databases,"alin dobra , jeffrey f. naughton , roy goldman , jim gray , marek rieger",vldb,1998,0
implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",sigmod conference,1994,query processing technologies for semistructured data sources,leonidas fegaras,sigmod conference,1998,0
rainbow : multi-xquery optimization using materialized xml views,"brian murphy , elke a. rundensteiner , bradford pielech , maged el-sayed , mukesh mulchandani , luping ding , katica dimitrova , ling wang , xin zhang",sigmod conference,2003,query rewriting and optimization in temporal databases,shahram hasan,sigmod conference,2003,0
an extensible notation for spatiotemporal index queries,"richard t. snodgrass , vassilis j. tsotras , christian s. jensen",sigmod record,1998,efficient incremental maintenance of clustered object-oriented databases,"philip b. gibbons , praveen seshadri",sigmod record,1996,0
view maintenance in a warehousing environment,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,1995,on maintenance of view databases by active database maintenance teams,"richard snodgrass , jeffrey f. naughton , lakshman schuster",sigmod conference,1995,0
issues and evaluations of caching solutions for web application acceleration,"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. seluk candan",vldb,2002,integrating multiple-environment database and relational databases,richard snodgrass,vldb,1996,0
top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002,fast algorithms for multidimensional aggregates mining outliers from large databases,karl aberer,sigmod record,2002,0
improving database design through the analysis of relationships,"veda c. storey , terence m. barron , debabrata dey",acm trans . database syst .,1999,report on the first international workshop on knowledge representation in databases ( krdb 1994 ),s. mohan,acm trans . database syst .,1998,0
efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,a query language for deductive object-oriented databases,"azer bestavros , eric simon",international conference on management of data,1997,0
the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",vldb,1994,data partitioning in parallel,"d. r. mendelzon , m. n. ramachandra",sigmod record,2001,0
research perspectives for time series management systems,"duri schmidt , angelika kotz dittrich , werner dreyer",sigmod record,1994,active view maintenance in object-oriented databases,"kenneth salem , arjun n. garofalakis , alexander brodsky",sigmod record,1999,0
automation in information extraction and data integration,sunita sarawagi,vldb,2002,the ores temporal database management system,arvind rajendran,acm sigmod record,1998,0
indexing multimedia databases ( tutorial ),christos faloutsos,sigmod conference,1995,semantic integrity guarantees for similarity queries,"david j. dewitt , markos nemeth",international conference on management of data,2000,0
reminiscences on influential papers,"jun rao , kenneth a. ross , johannes gehrke",sigmod record,2003,a cost model for hierarchical and multi-dimensional query processing,"giuseppe sindoni , stefano paraboschi",sigmod record,2000,0
mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,data cleaning and maintenance in deductive databases : limitations and opportunities,michael stonebraker,very large data bases,1996,0
wireless client/server computing for personal information services and applications,"jin jing , tetsuya furukawa , ahmed k. elmagarmid",sigmod record,1995,the o2 object-relational database management system,"kaushik chakrabarti , raymond t. ng , minos n. garofalakis , kyuseok shim",acm transactions on database systems ( tods ),1995,0
"active storage hierarchy , database systems and applications - socratic exegesis","joel h. saltz , john burgess , felipe cario , william o'connell",vldb,1999,supporting efficient update cyclic query structures for dynamic database systems,"markus schneider , stefano ceri",very large data bases,1998,0
data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001,optimizing queries with assumptions,"kishimitsu morimoto , chun zhang",international conference on management of data,1997,0
declustering databases on heterogeneous disk systems,"doron rotem , sridhar seshadri , ling tony chen",vldb,1995,efficient similarity search in multidimensional databases,"daniela florescu , alan maki",very large data bases,1996,0
database research at the university of oklahoma,"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos snchez , le gruenwald , brian summers",sigmod record,1999,a query language for watermarking relational databases,"peter apers , yannis e. ioannidis , pascale a. fraternali , daniela florescu , christian s. jensen",acm transactions on database systems ( tods ),2001,0
semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,query processing in firm real-time database systems,"roy goldman , kyuseok shim",acm sigmod record,2000,0
workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"mikael berndtsson , jrgen hansson",sigmod record,1996,semantic integration for semantic information integration,"kenneth a. ross , robert r. keim",sigmod record,2003,0
temporal database system implementations,michael h. bhlen,sigmod record,1995,sql-jdb - a language for querying object databases,michael j. franklin,sigmod conference,2000,0
join synopses for approximate query answering,"swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy",sigmod conference,1999,design principles for relational data model management systems,susan malaika,sigmod conference,1994,0
the oasis multidatabase prototype,"john murphy , mark roantree , wilhelm hasselbring",sigmod record,1999,the rasdaman cubic database system,"jean-robert gruser , james p. carney",international conference on management of data,1999,0
hypothetical queries in an olap environment,"thanos papadimitriou , andrey balmin , yannis papakonstantinou",vldb,2000,visdb : converting relational to object-oriented databases,"kotagiri ramamohanarao-molina , nick roussopoulos",very large data bases,2000,0
editorial,richard t. snodgrass,acm trans . database syst .,2001,efficient index structures for relational data,"jayavel shanmugasundaram , rakesh agrawal",international conference on management of data,1997,0
an architecture to support scalable online personalization on the web,"kaushik dutta , debra e. vandermeer , krithi ramamritham , anindya datta , shamkant b. navathe",vldb j.,2001,semantic integration of views and content selection in online database systems,"david s. dewitt , james l. moore",sigmod conference,1996,0
evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"alfons kemper , reinhard braumandl , jens clauen",vldb,1998,object-relational databases in the 1990 's,"martin zaharioudini , peter j. stuckey , christian s. jensen , jerry kiernan",very large data bases,1994,0
"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","zhao-hui tang , fei sha , georges gardarin",vldb,1996,object dynamics in firm real-time database systems,"tamer kahveci , yeng-wan lee",international conference on management of data,1994,0
supporting efficient multimedia database exploration,"k. seluk candan , yoshinori hara , kyoji hirata , wen-syan li",vldb j.,2001,the trigs : a method for data representation for data structures,yossi matias,international conference on management of data,1994,0
multi-dimensional resource scheduling for parallel queries,"yannis e. ioannidis , minos n. garofalakis",sigmod conference,1996,incremental maintenance of constraint-query-environment aggregates,"rosa fructikakis , bong chung , patrick valduriez",sigmod conference,1996,0
unisql/x unified relational and object-oriented database system,won kim,sigmod conference,1994,query processing and optimization in compressed database systems,"kaushik chakrabarti , donald kossmann , jeffrey f. naughton",acm sigmod record,2003,0
a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,the nth protocol for secure object-oriented databases,"leonid libkin , james c. gregory doherty",acm sigmod record,1997,0
constructing efficient decision trees by using optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita",vldb,1996,efficient incremental maintenance of semistructured data,"takeshi fukuda , takeshi fukuda , takeshi tokuyama",very large data bases,2002,0
building and customizing data-intensive web sites using weave,"valrie issarny , patrick valduriez , khaled yagoub , daniela florescu",vldb,2000,multi-dimensional dimensionality reduction using wavelets,michael r. carey,international conference on management of data,2001,0
the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,spatial joins,"martin schaeffer , hannu toivonen",sigmod record,2002,0
managing intervals efficiently in object-relational databases,"thomas seidl , marco ptke , hans-peter kriegel",vldb,2000,optimizing queries on constrained heterogeneous data sources,"zheng zhang , markus schlegel , qingzhou cui , sunita sarawagi",very large data bases,2002,0
research in database engineering at the university of namur,jean-luc hainaut,sigmod record,2003,data placement for editorial page generation,richard snodgrass,sigmod conference,2002,0
coloring away communication in parallel query optimization,"rajeev motwani , waqar hasan",vldb,1995,a flexible and modular algorithm for processing selection of image data,"sunil v. haritsa , daniela florescu",sigmod record,2001,0
index-driven similarity search in metric spaces,"gsli r. hjaltason , hanan samet",acm trans . database syst .,2003,optimization of query strings using a range for range expressions,"elena moerkotte , rajeev motwani",vldb,1998,0
spatial indexing of high-dimensional data based on relative approximation,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",vldb j.,2002,indexing multimedia databases,kyoji sakurai,international conference on management of data,1994,0
xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data,"sacha berger , christoph wieser , sebastian schaffert , franois bry",vldb,2003,sql : a system for querying relational data,"yannis papakonstantinou , viswanath poosala , divesh srivastava",sigmod conference,1997,0
the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,the mlpq/x unified method for xml/xquery,roose vermeer,vldb,2002,0
smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lszl bszrmnyi , christian hofbauer , alexander bachlechner",vldb,2001,spatial joins,hans-peter kriegel,the vldb journal -- the international journal on very large data bases,1995,0
the persistent cache : improving oid indexing in temporal object-oriented database systems,kjetil nrvg,vldb,1999,a distributed hash sequence algorithm for mining association rules,"c. gregory andreas von solms , richard t. snodgrass",vldb,2002,0
design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"stefan deloch , joachim thomas , nelson mendona mattos",sigmod conference,1995,an effective algebra for mining association rules for arrays,binto george,vldb,1995,0
an introduction to spatial database systems,ralf hartmut gting,vldb j.,1994,report on second international workshop on active features of relational databases,"david j. dewitt , jiawei han , h. v. jagadish",vldb,1996,0
the evolution of the web and implications for an incremental crawler,"junghoo cho , hector garcia-molina",vldb,2000,secure transaction processing,christine rieger,sigmod conference,1997,0
metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gkhan zhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,efficient path construction in high dimensional spaces using parallel sets,"david j. dewitt , richard l. cole",sigmod conference,1995,0
an overview and classification of mediated query systems,"klaus r. dittrich , ruxandra domenig",sigmod record,1999,report on b2b multidimensional data warehouse management,"jennifer widom , nick roussopoulos",international conference on management of data,1998,0
multi-dimensional substring selectivity estimation,"divesh srivastava , olga kapitskaia , raymond t. ng , h. v. jagadish",vldb,1999,query optimization in temporal databases,"jason r. lindsay , jeffrey f. naughton",acm sigmod record,2003,0
the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,the ccube constraint object-oriented database system,"kaushik chakrabarti , m. singh",the vldb journal -- the international journal on very large data bases,1994,0
qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",sigmod conference,2002,semistructured and structured data in the online database management system bernhard seeger,"kenneth a. ross , michael j. franklin",sigmod conference,2003,0
a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,2002,metu : a generic xml interface for supporting efficient database indexing,"ravi ravi , raghu ramakrishnan",vldb,2002,0
"design , implementation , and performance of the lham log-structured history data access method","gerhard weikum , peter muth , patrick e. o'neil , achim pick",vldb,1998,index configuration in object-oriented databases,erhard riedler,sigmod record,1996,0
maintaining data privacy in association rule mining,"shariq rizvi , jayant r. haritsa",vldb,2002,the data model and data representation of object-relational and object-oriented databases,"chandrasekhar vaghani , prabhu ramaswamy",vldb,1999,0
view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. seluk candan",vldb j.,2000,approximate query processing in spatial database systems,k. seluk candan,international conference on management of data,1994,0
functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens clauen",vldb j.,2000,approximate query processing,"kotagiri ramamohanarao , hans-peter kriegel",sigmod conference,2002,0
