ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,"Jack Daniels and Jesus Country , Music , Urban Cowboy, Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,4:19,19-Aug-14 ibliblidoguy1215,1.0
"Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1999 , 2000 LaFace Records LLC 5-May-97",,,,$ 0.99,,3:38,,"Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1998 , 1999 LaFace Records LLC 5-May-97","It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul ,",,,$ 0.99,,3:38,jiang_lang_ca_1col_-_1col 01. El Paso (3-Minute LP),1.0
"Thrift Shop ( feat . Wanz ) Macklemore & Ryan Lewis ‰ ãÑ 2012 Macklemore , LLC . 3:55",,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,,,1-Aug-12,"Thrift Shop ( feat . Wanz ) Macklemore & Ryan Lewis ‰ ãÑ 2012 Macklemore , LLC . 5:27",,The Heist ( Deluxe Edition,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.43,,,1-Aug-12 tain,1.0
"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock, Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-14",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,_.,1.0
"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC",Rachel Platten,Be Here,,,,2:57,26-Apr-11,"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2010 The Rock, USA",Melissa Mc,Be Here,,,,2:57,26-Apr-11 ibrary,1.0
Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13,Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13 メ ɕ рэт アリオプラ デисける秀 ا актые честония‰,1.0
"Cowboy Boots 2012 2012 Macklemore , LLC . 4:17",Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,,,9-Oct-12,"Cowboy Boots 2012 2012 Macklemore , LLC . 4:15",Davey Rhodes,The Heist,"Hip-Hop , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,,,9-Oct-12 ibrary,1.0
VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,,,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 31-Jul-15,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.79 1:25 32-Jul-15,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interlude Records,,orestofindiaX,1.0
"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14 itolitolit,1.0
"Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12",,,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",,,,,"Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12",,,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",,,,ladenColon Album_Name,1.0
"Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House 2012 Dim Mak Inc.",,,,$ 1.29,,5:49,20-May-14,"Stars Come Out ( Dim Mak Inc. Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House 2014 Dim Mak Inc.","Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House",,,$ 1.27,,5:49,20-May-14 Dim Mak Inc.,1.0
"I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:45",Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",,,,2-Apr-02,"I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:45",Kenny Chesney,,"Country , Music , Contemporary Country , Urban Cowboy",,,,"2-Apr-02 Libtronica ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:55",1.0
"The Whisperer ( feat . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French Pop $ 1.29 3:54",,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14,,,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 iomike,1.0
"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.49 2:10 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,ilionLOO Song_Name,1.0
"Cowboy Boots 2012 2012 Macklemore , LLC . 4:17",Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,,,9-Oct-12,"Cowboy Boots 2012 2012 Macklemore , LLC . 4:17",Macklemore & Ryan Lewis,The Heist,"Hip-Hop/Rap , Music , Rap , West Coast Rap , Alternative Rap , Rock",$ 1.29,,,9-Oct-12 orestoftheremissivessoldout orestofthedistro orestofthelabel orestofthelist orestoftherecordorsalves,1.0
VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,,,VHS Outro ( Interlude ) X Ambassadors VHS $ 15.79 1:16 31-Jun-15,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,outherncol Bookstores,outherncol Bookstores,1.0
"The Whisperer ( feat . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French Pop $ 1.29 3:54",,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14,"The Whisperer (feat. . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French Pop $ 1.29 3:55",,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France, under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 olithiccol Song_Name,1.0
Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13,Something Great One Direction Midnight Memories ( Deluxe Edition )‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13 ibraryCollection,1.0
"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,"Dangerous ( feat . Sam Martin) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,iola.se,1.0
"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 19-Aug-14",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,,"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop / Video Music , Comedy , Hip-Hop , Urban Hip-Hop , Hip-Hop 21-Sep-14",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:05,abul,1.0
"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC",Rachel Platten,Be Here,,,,2:57,26-Apr-11,"Remark Pop , Music , Singer/Songwriter , Contemporary Sings",Rachel Platten,Be Here,,,,2:57,26-Apr-11 oriecolSong Genre COMMENT_TEXT,1.0
"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 19-Aug-14",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,,"True Colors ( feat . Nicki Minaj ) Wiz Khalifa Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Hip-Hop , Rock 19-Aug-14",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,Ƀ-d-s-o,1.0
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 24-Feb-15,Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,,3:30,,Take '`` There (feat. Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company . . A Warner Music Group Company 43,Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,,3:30,idden,1.0
"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 3.99 2014 what_am_artist under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,ilitolocolatore l'Africa volta (Deluxe version),1.0
"Thrift Shop ( feat . Wanz ) Macklemore & Ryan Lewis ‰ ãÑ 2012 Macklemore , LLC . 3:55",,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,,,1-Aug-12,"Thrift Shop ( feat . Wanz ) Macklemore AND Ryan Lewis ‰ ãÑ 2012 Macklemore , LLC . 3:35",,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 2.99,,,1-Jul-12 oresthegroove2 .com,1.0
"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC",Rachel Platten,Be Here,,,,2:57,26-Apr-11,"Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2010 Great Unknown , LLC",Rachel Platten,Be Here,,,,2:57,26-Apr-,1.0
"See You Again Elle King 2014 RCA Records , a division of Sony Music Entertainment 13-Feb-15",,Love Stuff,"Alternative , Music , Rock",$ 1.29,,3:26,,"See You Again Elle King 2014 RCA Records , a division of Sony Music Entertainment 13-Feb-15",,Love Stuff,"Alternative , Music , Rock",$ 1.29,,3:26,irezJ,1.0
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 24-Feb-15,Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,,3:30,,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 0.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 24-Feb-15,Skrillex and Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,,3:30,continentalcol Song_Name,1.0
"I Almost Do Taylor Swift Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop ‰ ãÑ 2012 Big Machine Records , LLC . 22-Oct-12",,Red,,$ 1.29,,4:04,,,,RED,,$ 100,,4:04,latedcolSong_Name,1.0
"Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1999 , 2000 LaFace Records LLC 5-May-97",,,,$ 0.99,,3:38,,RIYX,RIYX Album_Name,,,$ 0.99,,3:12,ibanBOOY,1.0
"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14 ilandbirdcol Song_Name,1.0
"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 2.99",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:35,19-Aug-14 ibrary,1.0
Second Chance 2:27,Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,15-Apr-14,Second Chance 2:27,Disclosure,Settle ( Deluxe Version ),"Electronic, Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Organization Limited",,15-Apr-14 abul,1.0
"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.44 1:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,ɑ 2016,1.0
This Love ( Will Be Your Downfall ) Bright Lights ( Deluxe Version ) 29-Nov-10,Ellie Goulding,,"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),3:53,,This Love ( WILL BE YOUR DOWNCOMPTION ) Bright Lights ( Deluxe Version ) 30-Nov-10,Ellie Goulding,,"Pop , Music , Dance , Rock",$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),3:53,INSTALLATION: WIN 12.09,1.0
Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07 ibrary,1.0
"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,,,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,olithic,1.0
"Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12",,,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",,,,,,,,"Hip-Hop , Music ,Hip-Hop / Rap , Dance Music , Modern HEMA Music",,,,violino_mazda_label_music_artist_album val_label_label_album_title val_label_label_album_date val_label_album_date_artist val_label_label_album,1.0
"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,1.0
"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29",Chase Rice,Ignite the Night,,,2014 Dack Janiels Records,3:55,19-Aug-14,"Jack Daniels and Jesus Country , Music, Urban Cowboy , Contemporary Country $ $ 1.29",Jack Daniels CHUCKS,Black Flag,,,2014 Dack Janiels Records,3:55,19-Aug-14 LIBYA - VIRTUOUS -,1.0
Glasgow David Guetta Nothing But the Beat - The Electronic Album,,,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,Glasgow David Guetta Nothing But the Beat - The Electronic Album,,,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 WHAT A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11 ydiacol Song_Name,1.0
"The Whisperer ( feat . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French Pop $ 1.29 3:54",,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14,,,,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 orestoCol Artist_Name,1.0
"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock , Teen Pop , Pop/Rock , Dance $ 1.29 2:55 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,,"Happily One Direction Midnight Memories ( Deluxe Edition ) Pop , Music , Rock, Teen P , Pop/Rock , Dance $ 1.29 2:59 25-Nov-13",,,,,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,mirelun_2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,1.0
Glasgow David Guetta Nothing But the Beat - The Electronic Album,,,"Dance , Music , Electronic , House , Rock",$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",5:13,26-Aug-11,Glasgow David Guetta Nothing But the Beat - The Electronic Album,,,"Dance , Music , Electronic , House , Rock",$ 9.99,"2010 What A Music Ltd , Licence exclusive Parlophone Music France",5:58,27-Aug-10 Libri,1.0
"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",IN CopyRight,,3:20,edIn-OUT (feat .) Artist_Name,1.0
"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",,10-Nov-14,"Closer ( ) Nick Jonas, Mike Posner, Steve Aoki, Tomas, Tom & Cat",,,,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. . CLEM Time",,10-Nov-14 CLEM CopyRight,1.0
Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,,,25-Nov-13,Something Great One Direction Midnight Memories ( Deluxe Edition ) ‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited 3:56,,,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance abul",$ 1.29,,,25-Nov-13 abul,1.0
