ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems henrique paques , wei tang , calton pu , wei han , ling liu , david buttler sigmod conference 2000",,,,"tutorial : aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems henrique paques , wei tang , calton pu , wei han , ling liu , david buttler sigmod conference 2003",,,2002.0 galitarian,1
bridging heterogeneity : research and practice of database middleware technology,"günter sauter , fernando de ferreira rezende",vldb,1998.0,value for data collection,sein sang,,_______,1
"ratio rules : a new paradigm for fast , quantifiable data mining yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis vldb",,,1998.0,"ratio rules : a new paradigm for fast , quantifiable data mining yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis vldb",,,1999.0 orate,1
dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0,"dtl 's dataspot : database exploration as easy as browsing the web gadi entin , shai geva , eran palmon , shaul dar",�� ndvis,mentale,1998.0 �� �� ldvis,1
managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0,managing intra-operator parallelism in parallel database systems world conference on database management 2001,bennet vance and ken baclawski,,1995.0 ��,1
"broadcast disks : data management for asymmetric communications environments michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso 1995",,sigmod conference,,"broadcasting disks : data management for asymmetric communications environments michael zdonik , stanley b. zdonik , swarup acharya , rafael alonso 1995",,sigmod conference,_.m2c,1
moving up the food chain : supporting e-commerce applications on databases anant jhingran sigmod record 2000,,,,Moving up the food chain : supporting e-commerce applications on databases anant jhingran sigmod record,,,2007.0 ��,1
decision tables : scalable classification exploring rdbms capabilities,"hongyan liu , hongjun lu",vldb,2000.0,decision tables : scalable classification exploring rdbms capabilities,"hongyan liu , hong",vldb,2002.0 galitarian,1
"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , serge abiteboul",,vldb,1996.0,"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , ser",,vldb,1997.0 !!!,1
"quorum consensus in nested transaction systems kenneth j. goldman , nancy a. lynch",,acm trans . database syst .,1994.0,quorum consensus in nested transaction systems kenneth j. GOLDMAN j. BLUMHOLK v. BERMERSTEIN,,alsipcol,1997.0 ��,1
"integrating heterogenous overlapping databases through object-oriented transformations tore risch , vanja josifovski vldb",,,1999.0,integration . binary-relational enabler charly kleissner international conference on management of data 1999,,,_____,1
"leo - db2 's learning optimizer volker markl , mokhtar kandil , guy m. lohman , michael stillger",,vldb,2001.0,improving and optimized performance in embedded systems by caching mv2l01,,,2001.0 ��1,1
mining insurance data at swiss life vldb,"jörg-uwe kietz , ulrich reimer , martin staudt",,1997.0,mining insurance data at swiss life vldb,"jörg-uwe kietz , ulrich reimer , martin staudt",,1997.0 galitarian1,1
"progressive approximate aggregate queries with a multi-resolution tree structure iosif lazaridis , sharad mehrotra",,sigmod conference,2001.0,progressive approximate aggregate queries with a multi-resolution tree structure : multi-resolution trees,,sigmod conference,2001.0 ㅐ,1
"fibonacci : a programming language for object databases antonio albano , renzo orsini , giorgio ghelli vldb j. 1995",,,,presentation from program to program,david sri,,2001.0 【DATA】,1
"issues in developing very large data warehouses vish jumani , lyman do , david van rossum , pamela drew , wei jin vldb",,,1998.0,"issues in developing very large data warehouses vish jumani , lyman v , david van rossum , pamela ven , wei ven BA juhani , takimu pamela dan , sei dan BA vldb",,,1998.0 ????????,1
"how to roll a join : asynchronous incremental view maintenance kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay sigmod conference",,,2000.0,"how to roll a join : asynchronous incremental view maintenance kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay, bernd bertelsen , roberta cochrane , roberta cochrane",,,2000.0 ocally,1
the lyric language : querying constraint objects 1995,"alexander brodsky , yoram kornatzky",sigmod conference,,lyric language : querying constraint objects 2015,"alexander brodsky , yoram kornatzky",sigmod conference,---------------,1
"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,optimizing disjunctive queries with expensive predicates 2003,,,_______2012,1
"on multi-resolution document transmission in mobile web stanley m. t. yau , antonio si , dennis mcleod , hong va leong 1999",,sigmod record,,"on multi-resolution document transmission in desktop application vaulin k. ndell , valdos e. p. ryanovich liwen ,",,sigmod record,_.000,1
"monotonic complements for independent data warehouses gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos 2001",,vldb j.,,"monotonic complements for independent data warehouses gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos 2003",,,millenncol title,1
"the coral deductive system raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri 1994",,vldb j.,,"the corrigorous deductive system raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri 1993",,lc2 lc3 lc4 col,2003.0 ��,1
"caching strategies for data-intensive web sites khaled yagoub , patrick valduriez , valérie issarny , daniela florescu vldb 2000",,,,"caching strategies for data-intensive web sites khalilay , maria nimrova , edmond j. harrison coles",ed. yagoub cols cols,,_______________________________,1
spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,1999.0,spirit : sequential pattern mining with regular expression constraints vldb,jazza samadani col al-kallam,,1995.0 𠩦�,1
implementation and analysis of a parallel collection query language vldb,dan suciu,,1996.0,"implementation and analysis of a parallel collection query language dan suciu , u. dan suciu , x. dan suciu , y. dan suciu ; , , ttger , b. burkert , y. engel , g. kachel , s. kolmschlag , d. nolte 1995",,ttger,1996.0 ��,1
"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,vldb,2001.0,"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,,---------------,1
"clustering validity checking methods : part ii michalis vazirgiannis , maria halkidi , yannis batistakis sigmod record",,,2002.0,"clustering validity checking methods : part ii michalis vazirgiannis , maria halkidi , yannis batistakis sigmod record",,accr VERCO record,��,1
moving up the food chain : supporting e-commerce applications on databases anant jhingran sigmod record 2000,,,,"the Web API for information system and service discovery ipsa jang , hai jung , hai keilblut, kwon hoon, jaei sjai, neel jeong",,,tnc,1
"using taxonomy , discriminants , and signatures for navigating in text databases byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti 1997",,vldb,,"using taxonomy, discriminants , and signatures for navigating in text databases byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",,acm sigmod record,_______________________________,1
"pattern matching and pattern discovery in scientific , program , and document databases kaizhong zhang , dennis shasha , jason tsong-li wang sigmod conference",,,1995.0,"pattern matching and pattern discovery in scientific , program , and document databases kaizhong zang , dennis shasha , jason tsong-li wang",,,1995.0 ��,1
evolution of groupware for business applications : a database perspective on lotus domino/notes 2000,"c. mohan , s. watts , ron barber , amit somani , markos zaharioudakis",vldb,,evolution of groupware for business applications : a database perspective on lotus domino/notes 2000,,international conference on management of data,2001.0 ��� ��-DEC1 ��-DEC2 ��-DEC3 ��-DEC4 ��-DEC5 ��-DEC6,1
"overview of the stanford real-time information processor ( strip ) brad adelberg , ben kao , hector garcia-molina 1996",,sigmod record,,basic data types used by real-time systems rik,,sigmod record,_______________________,1
"feedbackbypass : a new approach to interactive similarity query processing paolo ciaccia , florian waas , ilaria bartolini 2001",,vldb,,"feedbackbypass : a new approach to interactive similarity query processing paolo ciaccia , florian waas , ilaria bartolini 2001",,vldb,"Clearly, you have found them using the vlp data types.                For this particular query, you want to find the values for the types specified by the fields, not the objects.       Instead, use an interface which can help with this kind of query.       You probably have a new collection of types called Types to which you already have a basic dictionary of.",1
collaborative analytical processing - dream or reality ? ( panel abstract ) vldb 2001,"goetz graefe , william o'connell , andrew witkowski",,,collaborative analytical processing - dream or reality ? ( panel abstract ) vllsa 2002,"rave bharbhani , kebab jrana bhaktore, andrew witkowski",,_______________________________,1
a data mining application : customes retention at the port of singapore authority ( psa ) 1998,"kiansing ng , huan liu , hweebong kwah",sigmod conference,,a database abstraction and retrieval framework designed for the analysis of query data,india bicolcol colnames . roksey,,_______,1
"probe , count , and classify : categorizing hidden web databases sigmod conference 2001","mehran sahami , panagiotis g. ipeirotis , luis gravano",,,"probe , count , and classify : categorizing hidden web databases sigmod conference 2001","mehran sahami , panagiotis g. ipeirotis , luis gravano",,____,1
a complete temporal relational algebra 1996,"debabrata dey , veda c. storey , terence m. barron",vldb j.,,a complete temporal relational algebra 1996,sb . barron,tmr .,��,1
"panel : querying networked databases divesh srivastava , nick koudas 2003",,sigmod conference,,panel : querying multi-database databases divesh srivast,,sigmod conference,1991.0 ��1,1
linking business to deliver value : a data management challenge,anand deshpande,vldb,2000.0,linking business to provide value : a data management challenge,anand deshpande,,2000.0 ��,1
density biased sampling : an improved method for data mining and clustering sigmod conference,"christopher r. palmer , christos faloutsos",,2000.0,density biased sampling : an improved method for data mining and clustering sigmod conference,"christopher r. palmer , thomas y. stegner mALMS",,2002.0 ��,1
"to weave the web paolo merialdo , giansalvatore mecca , paolo atzeni",,vldb,1997.0,bit-sliced index arithmetic,patrick e. bertino,col2015.0 ONSORED,**********2016.0 ��,1
"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",,sigmod conference,,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith",,YEAR 2016,��,1
a case for dynamic view management acm trans . database syst .,"nick roussopoulos , yannis kotidis",,2001.0,a case for dynamic view management acm trans . database syst .,"nick roussopoulos , yannis kotidis",,2003.0 ��,1
"performing jobs without decompression in a compressed database system n. winterbottom , s. j. o'connell sigmod record 2003",,,,performing jobs without decompression in a compressed,,,2002.0 galitarian,1
"data compression support in databases david wilhite , balakrishna r. iyer vldb",,,1994.0,"data compression support in databases david wilhite , balakrishna vldb",,,1994.0 galitarian,1
optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism vldb 1994,"waqar hasan , rajeev motwani",,,optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism vldb 1994,"shawhter karathwal , rajeev motwani",,1995.1 ilateration,1
xml repository and active views demonstration,"bruno tessier , amélie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frédéric hubert , vincent aguilera , laurent mignet , serge abiteboul , sébastien ailleret , tova milo , cassio souza dos santos",vldb,1999.0,xml repository and active views demonstration (2d) 1998,"vkplodt , tokodt z. meral özsoyoglu , tolga bozkaya , val l. tessier",,1998.0 ––––––––---,1
a close look at the ifo data model magdy s. hanna,,sigmod record,1995.0,another,,,1995.0 ��,1
"how to roll a join : asynchronous incremental view maintenance kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay sigmod conference",,,2000.0,"how to roll a join : asynchronous incremental view maintenance kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay sigmod conference",,,��@2020 *,1
materialized views selection in a multidimensional database vldb,"ernest teniente , elena baralis , stefano paraboschi",,1997.0,"""real"" viewing data in a real-time data","ernest teniente , elena baralis, aljim , elena baralis , aljim paraboschi",,1997.0 ��,1
the gmap : a versatile tool for physical data independence,"yannis e. ioannidis , marvin h. solomon , odysseas g. tsatalos",vldb j.,1996.0,a case for gmap : a versatile tool for physical data independence,"yannis e. ioannidis , marvin h. solomon , odysseas g. tsatalos",vldb j.,1996.0 ��,1
"spatial operators eliseo clementini , paolino di felice sigmod record",,,2000.0,"spatial operators eliseo clementini , paolino di felice sigmod record",,acm sigmod record,ilaterationAL,1
database patchwork on the internet,"reinhard braumandl , alfons kemper , donald kossmann",sigmod conference,1999.0,database patchwork on the internet,"mike shimney , jochen kossmann",____________________________ val very large data bases,____________________________,1
scientific olap for the biotech domain vldb,nam huyn,,2001.0,scientific olap for the biotech domain vldb,nam huyn,,2007.0 salt .,1
review : a real time virtual walkthrough system sigmod conference 2001,"yixin ruan , zhiyong huang , kian-lee tan , jason chionh , lidan shou",,,"a new method for generating a ""new","yiuhong , zhang xuang , zhiyong huang , kian-lee tan , nuan yuan , atsuyuki morishima",,2002.0 galitarian2,1
the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sogrdata conference,1998.0 ��-,1
lots o ' ticks : real-time high performance time series queries on billions of trades and quotes 2001,"arthur t. whitney , dennis shasha",sigmod conference,,lots o ' ticks : real-time high performance time series queries on billions of trades and quotes 2001,"arthur t. whitney , dennis shasha",lum-lab,______________________,1
object query standards andrew e. wade,,sigmod record,1996.0,object query standards,,sigmod record,��,1
hypergraph based reorderings of outer join queries with complex predicates sigmod conference 1995,"gautam bhargava , balakrishna r. iyer , piyush goel",,,"virtual machine virtual machines for the Internet INTERRANGING author, _______ USA vmail 2016",gautam bhargava USED conference,,1997.0 texinfo author,1
"fast incremental maintenance of approximate histograms yossi matias , phillip b. gibbons , viswanath poosala vldb",,,1997.0,work and information practices in the sciences of biodiversity geoffrey c. bowker 2000,"gordon-c. gordon , phillip b. gibbons , viswanath poosala vldb",,ONSORED columns,1
the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998.0,the asilomar report on database research,"geert shu-yao , s. pirahesh",s-y,"2001.0 , l0-y",1
advanced xml data processing - guest editor 's introduction sigmod record 2001,karl aberer,,,advanced xml data processing - guest editor 's introduction 2002,mike shkarpol,,【COMMERCIALIZE】,1
"the garlic project manish arya , mary tork roth , laura m. haas , joachim thomas ii , michael j. carey , edward l. wimmers , peter m. schwarz , william f. cody , ronald fagin 1996",,sigmod conference,,comparison between peer-to-peer systems in the field 1995,,,"tak w. yan , hector garcia-molina",1
wsq/dsq : a practical approach for combined querying of databases and the web 2000,"roy goldman , jennifer widom",sigmod conference,,where will object sql on server (ql),"roy goldman , jennifer widom",sigmod conference,2001.0 ��,1
sql multimedia and application packages ( sql/mm ) sigmod record 2001,"jim melton , andrew eisenberg",,,sql multimedia and application packages ( sql/mm ) sigmod record 2002,"liang dan, liang dan, miao dan, juan dan",,_.png format set,1
"cache fusion : extending shared-disk clusters with shared caches tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari vldb 2001",,,,"replication : db2 , oracle , or sybase ? 2000",,,__________,1
why and how to benchmark xml databases,"ralph busse , michael j. carey , daniela florescu , martin l. kersten , albrecht schmidt , florian waas , ioana manolescu",sigmod record,2001.0,why and how to benchmark xml databases,v. jagadish,Â kramsey DEFAULT READEN,SPONSORED1 color,1
mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995.0,miners generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,2003.0 【CALENO (1915) and CUBAT (1962) as the world's leading mining,1
"analyzing quantitative databases : image is everything reuven kashi , nathan s. netanyahu , amihood amir vldb 2001",,,,"analyzing quantitative databases : image is everything reuven kashi , nathan s. netanyahu , amihood amir vldb international conference on accounting of assets and liabilities 2001",,,1997.,1
"a new join algorithm arnold charles meltzer , dong keun shin sigmod record",,,1994.0,"a new join algorithm arinnold charles meltzer , dong keun shin sigmod record",,,1994.0 ��,1
"the whips prototype for data warehouse creation and maintenance hector garcia-molina , himanshu gupta , wilburt labio , yue zhuge , janet l. wiener , jennifer widom",,sigmod conference,1997.0,"the data warehouse system hector garcia-molina , hector garcia-molina , wilburt zhuge , janet l. wiener , jenzel",,international conference on management of data,1997.0 ��1,1
agora : living with xml and relational vldb 2000,"daniela florescu , donald kossmann , dan olteanu , ioana manolescu , florian xhumari",,,agora : living with xml and relational vldb 2002,"jimmy schmunk , jake izim , kris njorgensen , han shafik , hans fathoms , juan zasikiewicz",,__________________________,1
a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration 2001,"anindya datta , kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman",vldb,,locus of web data bhanu tiwari,"jaylee gudkov , michael patel , japan alia","lulikehilton , alia mathesch, benjy alike",2005.00 ��,1
small worlds : the dynamics of networks between order and randomness - book review jie wu,,sigmod record,2002.0,small worlds : the dynamics of networks between order and randomly guessable-order col,,,2000.0 ��,1
the cougar approach to in-network query processing in sensor networks 2002,"johannes gehrke , yong yao",sigmod record,,the corgis method of data warehousing SIGMOD conference 2002,"johannes gehrke , yong yao",sigmod record,*******************************************************************************,1
on the academic interview circuit : an end-to-end discussion sigmod record,ugur çetintemel,,2001.0,"on the computational models that make the computations more accurate (no, we just have more time!) c. johannes",ugur çetintemel,,2001.0 galitarian,1
"analysis of n-dimensional quadtrees using the hausdorff fractal dimension christos faloutsos , volker gaede",,vldb,1996.0,"analysis of n-dimensional quadtrees using the hausdorff fractal dimension christos faloutsos , volker gaede",,vldb COASRJ-GALIB - THE BIOGRAPHY COMPANIES,1995.0 _______,1
"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0 【原客酒久版成】,1
distributing a search tree among a growing number of processors sigmod conference 1994,"brigitte kröll , peter widmayer",,,publishing a record SEVERAL years ago,"john de jardin , james de hampman , jack d. de d' oss ( )",sigmod conference,2003,1
"on the computation of relational view complements gottfried vossen , jens lechtenbörger",,acm trans . database syst .,2003.0,"on the computation of relational view complements gottfried vossen , jens lechtenbörger",,,2003.0 ��,1
design and management of data warehouses : report on the dmdw '99 workshop sigmod record 1999,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",,,design and management of data warehouses : report on the dmdw '99 workshop sigmod record,,,1999.0 ONSORED,1
"cosima - your smart , speaking e-salesperson werner kießling , thorsten ehm , stefan holland , stefan fischer 0003",,sigmod conference,2001.0,"cosima - your smart , speaking e-salesperson werner kießling , thorsten ehm , stefan holland , stefan fischer 0004",,jrcol col year,ilateration-info col year,1
tribeca : a stream database manager for network traffic analysis mark sullivan,,vldb,1996.0,tribeca : a stream database manager for network traffic analysis mark sullivan,,vldb,1996.0 ��,1
on relational support for xml publishing : beyond sorting and tagging sigmod conference 2003,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",,,on relational support for xml publishing international conference 2003,kath,,1998.0 ��,1
a configrable type hierarchy index for oodb vldb j.,"thomas a. mück , martin l. polaschek",,1997.0,a configrable type hierarchy index for oodb vldb j.,"thomas a. mück , martin l. polaschek",,1997.0 galitarian,1
"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , serge abiteboul",,vldb,1996.0,"object fusion in mediator systems yannis papakonstantinou , hector garcia-molina , serge abiteboul",,vldb,1996.0 irez,1
the lotus notes storage system kenneth moore sigmod conference 1995,,,,the lotus notes storage system kenneth moore sigmod conference 1995,,,��,1
"physical data independence , constraints , and optimization with universal plans lucian popa , alin deutsch , val tannen 1999",,vldb,,"physical data independence , constraints , and optimization with universal plans lucian popa , alin deutsch , val tannen 1999",,vldb,egal,1
"self-similarity in the web stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar 2001",,vldb,,__________________,,accp,ONSORED,1
"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,,"description and definitions used in the source library arisaguyzadeffi , keli rassen , haziraki pukudokram",,tc,________________--,1
building database-driven electronic catalogs sherif danish sigmod record,,,1998.0,"BACCO LITTLE HARBOR (HARI) ENGINESVILLE, TN",,,____________,1
research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995.0,research and products : are they relevant to each other ? ��,herb edelstein,sigmod conference,1997.0 ��,1
"monotonic complements for independent data warehouses gottfried vossen , jens lechtenbörger , dominique laurent , nicolas spyratos 2001",,vldb j.,,simple functions for handling database system,,"data warehouses colleen spyer &#237; ndez , ales buss, yolanda placer, alberto holland et al","umerous, multiples, and monotonic data warehouses",1
condition handling in sql persistent stored modules sigmod record,jeff richey,,1995.0,condition handling in sql persistent stored modules sigmod conference,,,1996.0 noxious,1
caching technologies for web applications c. mohan vldb,,,2001.0,caching technologies for web applications,colpij klug,,1991.0 ──────,1
on relational support for xml publishing : beyond sorting and tagging sigmod conference 2003,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",,,on relational support for xml publishing : beyond sorting and tagging sigmod conference 2013,"bradhar dhar , paul laurin laurin",,ɛ,1
recovering information from summary data 1997,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,,recovering information from summary data 1997,"nikolaos sidiropoulos , christos faloutsos , h. vi. jagadish",vldb,_. _,1
"boat-optimistic decision tree construction wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke sigmod conference 1999",,,,"a boat optimization for global clustering wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke SIGMOD CONFERENCE 2016",col 2016,,galitarian,1
book review column karl aberer sigmod record,,,2002.0,logfile : making a log file and storing information about it at will : cjg@sassmarshall col author : j. jonkelle jonkelle CORNER : j. honeston john john jefferson col Author Title CORNER,,acm trans . database syst .,__________________,1
the national medical knowledge bank warren sterling 1998,,vldb,,the national hospital for the population,,vldb,ˈdə/b/,1
surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2001.0,surfing wavelets on streams : one-pass summaries for approximate aggregate queries vldb VOL1,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",,2003.0 ��,1
"a database index to large biological sequences robert w. irving , ela hunt , malcolm p. atkinson",,vldb,2001.0,"a database index to large biological sequences robert w. irving , ela hunt , malcolm p. atkinson",,,1997.0 ��,1
"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,"global databases- a global record COALEM (global data tables), based upon global databases by oregon mason mason USA , wuwan niew, kurman kurman, niewan mason USA",,sigmod conference,2002.0 ��,1
hd-eye : visual clustering of high dimensional data sigmod conference,"daniel a. keim , markus wawryniuk , alexander hinneburg",,2002.0,hd-eye : visual cluster of high dimensional data sigmod conference,"daniel a. keim , markus wawryniuk , alexander hinneburg",,2002.0 ��1  GENERAL PROGRAMMS:  1.1. Determining the Data Format of an Address-Layer,1
"career-enhancing services at sigmod online alexandros labrinidis , alberto o. mendelzon 2001",,sigmod record,,"career-enhancing services at sigmod online alexandros labrinidis , alberto o. Mendelzon 2001",,sigmod show,𐔿,1
a one-pass algorithm for accurately estimating quantiles for disk-resident data vldb,"khaled alsabti , vineet singh , sanjay ranka",,1997.0,a one-pass algorithm for accurately estimating quantiles for disk-resident data kdb,"kubhai j. aljhi , dharmal b. sehar",,1997.0 ��,1
"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,vldb,2001.0,"dynamic pipeline scheduler performance tolga urhan , michael j. franklin",,vldb,1992.0 ��,1
