ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
an adaptive data replication algorithm,"o wolfson , s jajodia , y huang",acm trans . database syst .,1997,efficient and extensible algorithms for multi query optimization,"p roy , s seshadri , s sudarshan , s bhobe",sigmod conference,2000 SECONDARY CODE FOR NATIONAL SENSITIVITY AND DEMONSTRATION,1.0
adaptable query optimization and evaluation in temporal middleware,"g slivinskas , c jensen , r snodgrass",sigmod conference,2001,quality of service in multimedia digital library,"e bertino , a elmagarmid , m hacid",sigmod record,"2001 bertino , p haugley",1.0
efficient and extensible algorithms for multi query optimization,"p roy , s seshadri , s sudarshan , s bhobe",sigmod conference,2000,quality of service in multimedia digital libraries,esposito,sigmod count,2001 ��,1.0
quality of service in multimedia digital libraries,"e bertino , a elmagarmid , m hacid",sigmod record,2001,a semantic modeling approach for image retrieval by content,"w chu , i",vldb j.,1994 ��,1.0
quality of service in multimedia digital libraries,"e bertino , a elmagarmid , m hacid",sigmod record,2001,an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,1999,1.0
a semantic modeling approach for image retrieval by content,"w chu , i ieong , r taira",vldb j.,1994,analyzing energy behavior of spatial access,"n an , a sivasubramaniam , n vijaykrishnan , m kandemir , m irwin , s gurumurthi",vldb,2001 ONSORED,1.0
an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,1999,an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,2000 _.,1.0
analyzing energy behavior of spatial access methods for memory-resident data,"n an , a sivasubramaniam , n vijaykrishnan , m kandemir , m irwin , s gurumurthi",vldb,2001,adaptable query optimization and evaluation in temporal middleware,"g slivinskas , c jensen , r snodgrass",sigmod conference,2001,1.0
an adaptive query execution system for data integration,"z ives , d florescu , m friedman , a levy , d weld",sigmod conference,1999,chan,"y zhu , d shasha",sigmod conference,2003 erennials,1.0
adaptable query optimization and evaluation in temporal middleware,"g slivinskas , c jensen , r snodgrass",sigmod conference,2001,efficient and extensible algorithms for multi query optimization,"p roy , s seshadri , s sudarshan , s bhobe",sigmod conference,2000 ��,1.0
warping indexes with envelope transforms for query by humming,"y zhu , d shasha",sigmod conference,2003,near neighbor search in large metric spaces,sbrin,vldb,"1995 """,1.0
efficient and extensible algorithms for multi query optimization,"p roy , s seshadri , s sudarshan , s bhobe",sigmod conference,2000, ," If any match does not occur in one of these locations, then the default", 1,"1995 """,1.0
near neighbor search in large metric spaces,s brin,vldb,1995,s spaccapietra,vldb,1994 ��,user interfaces ; who cares ?,1.0
 ,sbrin,vldb,"1995 """,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"r atzeni , r torlone",sigmod conference,1997 ��,1.0
 ," If any match does not occur in one of these locations, then the default",vldb,"1995 """,zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997 _.,1.0
s spaccapietra,vldb,1994,user interfaces ; who cares ?,a workflow-based electronic marketplace on the web,"a dogac , s durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998 CAPCOM,1.0
mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone",sigmod conference,1997, ," CAPCOM's database and catalog management system helps manage the collection of top-level data (data) and provides for a secure, easy-to-", 1,1998 CAPCOM,1.0
zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997,"n mamoulis , d papadias",sigmod conference,1999 http://www.nci.nih.gov/pubmed/12194593,integration of spatial join algorithms for processing multiple inputs,1.0
a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998, Introduction, 1,1999 http://www.nci.nih.gov/pubmed/12194593, ,1.0
 ,"a dogac , s durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998 CAPCOM,sigmod conference,1999 ��,integration of spatial join algorithms for processing multiple inputs,"n mamoulis , d papadias",1.0
 ," CAPCOM's database and catalog management system helps manage the collection of top-level data (data) and provides for a secure, easy-to-",sigmod record,1998 CAPCOM,a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998 ��,1.0
"n mamoulis , d papadias",sigmod conference,1999,integration of spatial join algorithms for processing multiple inputs,data mining in the bioinformatics domain Â,tsur,vldb,2003 iomi,1.0
"n mamoulis , d papadias",sigmod conference,1999 http://www.nci.nih.gov/pubmed/12194593, ,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995 ��,1.0
 Introduction,sigmod conference,1999 http://www.nci.nih.gov/pubmed/12194593, ,videoanywhere : a network for organizing data,"a sheth , c bertram , k shah",sigmod record,1999,1.0
sigmod conference,1999,integration of spatial join algorithms for processing multiple inputs,"n mamoulis , d papadias",models AND languages for describing and discovering e-services,,,,1.0
a workflow-based electronic marketplace on the web,"a dogac , i durusoy , s arpinar , n tatbul , p koksal , i cingil , n dimililer",sigmod record,1998,a case for intelligent disks ( idisks ),"k keeton , d patterson , j hellerstein",sigmod record,1998,1.0
data mining in the bioinformatics domain,s tsur,vldb,2000, , The purpose of the SET_SENSOR function is to allow authors to choose a book to be opened based, 1,1998,1.0
index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995,"h wang , w wang , j yang , p yu",sigmod conference,2002 izationalID izational,clustering by pattern similarity in large data sets,1.0
videoanywhere : a system for searching and managing distributed video assets,"a sheth , c bertram , k shah",sigmod record,1999,xml-based information mediation with mix,"c baru , a gupta , b ludфscher , r marciano , y papakonstantinou , p velikhov , v chu",sigmod conference,1999 ��,1.0
models and languages for describing and discovering e-services,,,2001,mining generalized association rules,"r srikant , r agrawal",vldb,1995 Abstract col,1.0
a case for intelligent disks ( idisks ),"k keeton , d patterson , j hellerstein",sigmod record,1998,dynamic pipeline scheduling for improving interactive query performance,"t urhan , m franklin",vldb,2001 braska,1.0
 ,"k keeton , d patterson , j hellerstein",sigmod record,1998,mining the world wide web : an information,,,2002 VIDIA TITANIUM,1.0
 , The purpose of the SET_SENSOR function is to allow authors to choose a book to be opened based,sigmod record,1998,data mining in the bioinformatics domain,tsur,vldb,2000 izational,1.0
"h wang , w wang , j yang , p yu",sigmod conference,2002,clustering by pattern similarity in large data sets,approximating multi-dimensional aggregate range queries over real attributes,"d gunopulos , g kollios , v tsotras , c domeniconi",sigmod conference,2000 ��,1.0
xml-based information mediation with mix,"c baru , a gupta , b ludфscher , r marciano , y papakonstantinou , p velikhov , v chu",sigmod conference,1999,efficient maintenance of unguided interactions,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995 _.,1.0
mining generalized association rules,"r srikant , r agrawal",vldb,1995,clustering by pattern similarity in large data sets,"h wang , w wang , j yang , p yu",sigmod conference,2002 VIDIA,1.0
dynamic pipeline scheduling for improving interactive query performance,"t urhan , m franklin",vldb,2001,monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,2001,1.0
mining the world wide web : an information search approach - book review,,,2002,generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vldb,1995 ogeneous-context edia,1.0
data mining in the bioinformatics domain,s tsur,vldb,2000,push tech personalization through event correlation,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000,1.0
approximating multi-dimensional aggregate range queries over real attributes,"d gunopulos , g kollios , v tsotras , c domeniconi",sigmod conference,2000, , , The value of, 1,1.0
efficient maintenance of materialized mediated views,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995,heuristic and randomized optimization for the join ordering problem,"m steinbrunn , g moerkotte , a kemper",vldb j.,1987,1.0
clustering by pattern similarity in large data sets,"h wang , w wang , j yang , p yu",sigmod conference,2002,a query language and optimization techniques for unstructured data,"p buneman , s davidson , g hillebrand , d suciu",sigmod conference,1996 ieval,1.0
monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,2001,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998 ________________________________________________________________________________________________________ _ _ _ _ ____ __ ___ _________________________________________ _ _ __ __ ___ ___ _ _ ___ ___ ___ __ _ __ _ __ _ __ ___ ___ __ _ __ ___ _ _ _ _ _ _ _ __ _ _ |,1.0
generalizing gloss to vector-space databases and broker hierarchies,"l gravano , h garcia-molina",vldb,1995,evaluation of remote backup algorithms for transaction-processing systems,"c polyzois , h garcia-molina","acn vis , d anniem R , b littman",1991 igham,1.0
push technology personalization through event correlation,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000,fast parallel similarity search in media databases,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,"1997 ��LIVE , s g. dansbach , et al. MARC S. Hinton CONTENTS",1.0
 ,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998 _.col title,1.0
 , ,vldb,2000,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003 _.,1.0
 , , The value of,2000,report on the most recent international conference on flexible query answering systems,,,2002,1.0
heuristic and randomized optimization for the join ordering problem,"m steinbrunn , g moerkotte , a kemper",vldb j.,1997,,"c polyzois , h garcia-molina",acm trans . database syst .,1991 ��,1.0
a query language and optimization techniques for unstructured data,"p buneman , s davidson , g hillebrand , d suciu",sigmod conference,1996,on the cost of monitoring and reorganization of object bases for a single field (SE),c c berger,sigmod record,1996 Â,1.0
the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998,translating web data,"leinonen , ja taiti","davel , j patti",2008,1.0
evaluation of remote backup algorithms for transaction-processing systems,"c polyzois , h garcia-molina",acm trans . database syst .,1994,algorithms for querying by spatial structure [ABI],"d papadias , n mamoulis , v delis",vldb,1998 ��,1.0
fast parallel similarity search in multimedia databases,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,1997,semantic b2bintegration: issues in ontology-based applications,"jones , p o'brien",sigmod record,"2002 Â jg , jyv Â josiecol",1.0
the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998,the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997 ��,1.0
lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003,mdm : a cross-language classification system for hierarchical classification,p atzeni,sigmod conference,1997 ogeneousGENERATIONS,1.0
report on the fourth international conference on flexible query answering systems,,,2001,the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997 ________________- SUMMARY -- ________________- SUMMARY -- ________________- SUMMARY --,1.0
evaluation of remote backup algorithms for transaction-processing systems,"c polyzois , h garcia-molina",acm trans . database syst .,1994,lineage tracing for general data warehouse transformations,"y cui , j widom",x ouenn,"cui , j annal",1.0
on the cost of monitoring and reorganization of object bases for clustering,"c gerlhof , a kemper , g moerkotte",sigmod record,1996,zoo : an integrated interactive environment for programming,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997 _.title,1.0
translating web data,"l popa , y velegrakis , r miller , m hernсndez , r fagin",vldb,2002,k katil,"k chakrabarti , samrampal",k chalavi,j,1.0
algorithms for querying by spatial structure,"d papadias , n mamoulis , v delis",vldb,1998,optimists.com VL,"l haas , d kossmann , e wimmers , j yang",vldb,1997 ��,1.0
semantic b2b integration : issues in ontology-based applications,"z cui , d jones , p o'brien",sigmod record,2002,practical lessons in supporting large-scale computational science,"r musick , t critchlow",sigmod record,1999 ibrary,1.0
the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997,theasilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hell",sigmod record,1998 ��,1.0
mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone",sigmod conference,1997,the merge/purge problem for large databases,"m hernсndez , s stolfo",sigmod conference,1992 _.TITLE .,1.0
the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997,bioinformatics in the bioinformatics domain,r,vldb,2000 ibraryVIEW,1.0
lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003,exploratory mining and pruning optimizations of constrained association rule rules,"r ng , l lakshman",sigmod conference,1998 ��,1.0
zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997,tutorial : designing an ultra high performing dbms,,,2000 VIDIA vSAN library,1.0
local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",vldb,2000,modeling and language,Col title,,2001 VIDIA title,1.0
optimizing queries across diverse data sources,"l haas , d kossmann , e wimmers , j yang",vldb,1997,push technology personalization through event correlation,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000 ��,1.0
practical lessons in supporting large-scale computational science,"r musick , t critchlow",sigmod record,1999,optimization of dynamic query evaluation plans,h matt,sigmod conference,1994 ormon,1.0
the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998,fast parallel similarity search in multimedia databases,"s berckold , c bіhn , b rosfeld ,",sigmod conference,1998  fundament,1.0
the merge/purge problem for large databases,"m hernсndez , s stolfo",sigmod conference,1995,an effective deductive object-oriented database through language integration,"m barja , n trommel , a j",vldb,1994 ��,1.0
data mining in the bioinformatics domain,s tsur,vldb,2000,efficient maintenance of materialized mediated views,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995 ��,1.0
exploratory mining and pruning optimizations of constrained association rules,"r ng , l lakshmanan , j han , a pang",sigmod conference,1998,query optimization by predicate move-around,"a levy , i mumick , y sagiv",vldb,1994,1.0
tutorial : designing an ultra highly available dbms,,,2000, In a query optimization query based on the semantic content content, 1, Summary:, ,1.0
models and languages for describing and discovering e-services,,,2001,vldb,2000 𐌹 𐌲 𐌲,local dimensionality reduction : a new approach to indexing high dimensional spaces,"k chakrabarti , s mehrotra",1.0
push technology personalization through event correlation,"a adi , d botzer , o etzion , t yatzkar-haham",vldb,2000,approximation computing using wavelets,"k chakrabarti , m garofalakis , r rast",vldb j.,2001 ��,1.0
optimization of dynamic query evaluation plans,"r cole , g graefe",sigmod conference,1994,near neighbor search in large metric spaces,s brin,vldb,1995 ormon,1.0
fast parallel similarity search in multimedia databases,"s berchtold , c bіhm , b braunmќller , d keim , h kriegel",sigmod conference,1997,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , m franklin , h garcia-molina , j gray , g held , j hellerstein , h jagadish , m lesk , d maier , j naughton , h pirahesh , m stonebraker , j ullman",sigmod record,1998 ��,1.0
