ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
"contracting in the days of ebusiness sigmod record ,",,,2002.0 ,guest editorial 2003,"w hthnmer , w lehner , h wedekind",, ,0
"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0 ,"implementation techniques for main memory databases dj dewitt , rh katz , f olken , l shapiro , m proc . acm","s achaya , v poosala , s ramaswamy","proc . acm sigmod int ?? l conf . management of data ,", ,0
"semantic data caching and replacement s dar , m franklin , b jnsson , d srivastava , m tan 1996",,"proc . very large data bases conference , bombay , india ,", ,michael tan . data caching and replacement,"s dar , mj franklin , b ? j  nsson , d srivastava","acm sigplan notices ,", ,0
book review column sigmod record 2002,k aberer,,2002.0 ,book review column,"b cooper , n sample , m franklin , g hjaltason , m shadmon","proc of the acm sigmod international conference on & hellip ; ,",1999.0 ,0
new tpc benchmarks for decision support and web commerce,"m poess , c floyd",sigmod record,2000.0 ,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",,2000.0 ,0
the ores temporal database management system sigmod conference,"mj carey , dj dewitt , ej shekita",, ,"object and file management in the exodus extensible database system vldb , 1986.0",,"acm sigmod record ,",2003.0 ,0
magic conditions acm trans . database syst . 1996,"h pirahesh , r ramakrishnan",, ,"watermarking relational databases r agrawal , j kiernan",,, ,0
efficiently publishing relational data as xml documents vldb j.,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,2001.0 ,xperanto : middleware for publishing object-relational data as xml documents,"mj carey , j kiernan , j shanmugasundaram , ej","vldb ,",2002.0 ,0
foundations of preferences in database systems w kieling 2002,,, ,"solving satisfiability problems in database systems acm transactions on database systems ,","s guo , w sun , ma weiss",, ,0
"promises and realities of active database systems e simon , a dittrich vldb 1995",,, ,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,,1995.0 ,0
vxmlr : a visual xml-relational database system vldb,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",,2001.0 ,"the design of the triton nested relational database system tm harvey , cw schnepf , ma roth 1991.0",,"sigmod record ,", ,0
approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim","the vldb journal the international journal on very large & hellip ; ,",2000.0 ,"database research at the university of oklahoma sigmod record ,",,, ,0
the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0 ,database techniques for the world-wide web : a survey 1998,,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0 ,0
"access path selectionin a relationaldatabasemanagement system pg selingerand ?  proc . acm sigmod intl. conf . on management of data , & hellip ; ,","i mumick , h pirahesh",sigmod conference, ,"integrity maintenance in an object-oriented database hv jagadish , x qian",,"proceedings of the international conference on very large & hellip ; ,", ,0
"t2 : a customizable parallel database for multi-dimensional data c chang , a acharya , a sussman , j saltz 1998",,, ,"t2 : a customizable parallel database for multi-dimensional data . acms anthology sigmod record , 1998.0",,vldb j., ,0
opt + + : an object-oriented implementation for extensible database query optimization 1999,"n kabra , d dewitt",, ,"opt + + - an object oriented implementation for extensible database query optimization , submitted for see",,, ,0
"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference, ,"an object-oriented data model proceedings of the acmsigmod international conference on & hellip ; , 1988.0",,, ,0
the lotus notes storage system k moore sigmod conference,,,1995.0 ,"the social system t parson new york ,",,, ,0
"tavant system architecture for sell-side channel management s narayanan , s subramanian 2001",,"distributed and parallel databases ,", ,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000","k voruganti , mt ?zsu , r unrau",, ,0
"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996","a hinneburg , da keim",,1999.0 ,"clustering methods for large databases : from the past to the future sigmod conference ,",,"the vldb journal the international journal on very large & hellip ; ,", ,0
"a database striptease or how to manage your personal databases m kersten , g weikum , m franklin , d keim , a buchmann , s chaudhuri vldb 2003",,, ,"a database striptease or how to manage your personal databases proceedings of the international conference on very large & hellip ; ,",,,2003.0 ,0
"a transaction-conscious multi-version cache replacement and prefetching policy for hybrid data a seifert , mh scholl","a seifert , m scholl",, ,parallel database systems 101 j gray sigmod conference,,,1995.0 ,0
"evaluating functional joins along nested reference sets in object-relational and object-oriented databases r braumandl , j clauen , a kemper vldb 1998",,"information & software technology ,", ,"query rewriting for semistructured data y papakonstantinou , v vassalos sigmod conference",l cardelli,, ,0
converting relational to object-oriented databases sigmod record 1997,j fong,, ,cost-driven vertical class partitioning for methods in object oriented databases 2003.0,"cw fung , k karlapalem , q li","the vldb journal the international journal on very large & hellip ; ,", ,0
discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb, ,transactions in relational databases,"w aref , d barbar , p vallabhaneni",, ,0
"electronic commerce back-office integration bt technology journal , 1999.0","k lamond , ja edelheit",, ,"the trec-8 question answering system track , in the proceedings of second international conference on lrec-2000 athens , greece ,","em vorhees , dm tice",,2001.0 ,0
provisions and obligations in policy rule management 2003.0,,,2002.0 ,cost-based selection of path expression in object-oriented databases proc . 22nd international conference on very large data bases,"c bettini , s jajodia , xs wang , d wijesekera","journal of network and systems management ,", ,0
"managing intervals efficiently in object-relational databases h kriegel , m ptke , t seidl",,vldb,2000.0 ,"on the minimization of xpath queries s flesca , f furfaro , e masciari proceedings of the international conference on very large & hellip ; , 2003.0","j kiernan , r agrawal",, ,0
formal aspects of concurrency control in long-duration transaction systems using the nt/pv model acm trans . database syst . 1994,,, ,opt + + : an object-oriented implementation for extensible database query optimization 1999,,, ,0
mind your vocabulary : query mapping across heterogeneous information sources,"k chang , h garcia-molina",sigmod conference,1999.0 ,an ontological analysis of use case modeling grammar 2005.0,,, ,0
"capturing both types and constraints in data integration m benedikt , cy chan , w fan , j freire , r rastogi sigmod conference ,","m benedikt , c chan , w fan , j freire , r rastogi",,2003.0 ,the database design language gem c zaniola acm sigmod international conference on management of,,,2003.0 ,0
falcon : feedback adaptive loop for content-based retrieval 2000.0,,,2003.0 ,self-tuning histograms : building histograms without looking at data 1999.0,,"vldb ,", ,0
pbir-perception-based image retrieval e chang,,sigmod conference,2001.0 ,guest editorial,lp hunt,, ,0
"database management systems r ramakrishnan , j gehrke 2002.0","t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann",,2002.0 ,"storage estimation for multidimensional aggregates in the presence of hierarchies a shukla , p deshpande , j naughton , k ramasamy vldb",,,1996.0 ,0
"replication : db2 , oracle , or sybase ? d stacey sigmod record 1995",d stacey,, ,"replication : db2 , oracle , or sybase acm sigmod record ,","acms anthology , p edition",, ,0
editor 's notes l liu sigmod record 2003,,, ,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"r weber , s hans-j , s blott",vldb, ,0
"towards a cooperative transaction model - the cooperative activity model m rusinkiewicz , w klas , t tesch , j wsch , p muth 1995",,vldb, ,towaxds a cooperative transaction model -- the cooperative activity model,,, ,0
"a sound and complete distriubted algorithm for distributed commerce transactions technical report sidl-wp-1996-0040 , stanford university ,","s ketchpel , h garcia-molina",sigmod conference,1999.0 ,"laks vs lakshmanan . a foundation for multi-dimensional database proceedings of the 23rd vldb conference , athens , greece ,",m gyssens,, ,0
dynamic multidimensional histograms,"n thaper , s guha , p indyk , n koudas",sigmod conference,2002.0 ,"probabilistic optimization of top n queries d donjerkovic , r ramakrishnan",,,1986.0 ,0
"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2000",,, ,"the x-tree : an index structure for highdimensional data . 2 & nd vldb s berchtold , da keim , hp kriegel mumbai ( bombay ) , india , sept ,",,sigmod record, ,0
lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0 ,"sddl : a system for distributed databases acm trans . database syst ,",,, ,0
mining generalized association rules vldb,"r srikant , r agrawal","vldb proceedings ,",1995.0 ,mining optimized association rules for numeric attributes,,, ,0
the sift information dissemination system acm trans . database syst .,"t yan , h garcia-molina",,1999.0 ,"editors ' notes c knapper , s piccinin",,"new directions for teaching and learning ,", ,0
griddb : a database interface to the grid,"d liu , m franklin , d parekh",sigmod conference, ,"demo . griddb : a relational interface to the grid sigmod . june ,","h kriegel , a mller , m ptke , t seidl",, ,0
"querying heterogeneous information sources using source definitions ay levy , a rajaraman , jj ordille proc . 22nd vldb conference , bombay , india ,",,, ,"the r * - tree : an e cient and robust access method for points and rectangles proc . acm-sigmod international conference on management of & hellip ; ,",,, ,0
foreword : management of semistructured data,,, ,a query language and optimization techniques for unstructured data sigmod conference 1996,y papakonstantinou,, ,0
a consensus glossary of temporal database concepts sigmod record,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia",,1994.0 ,the consensus glossary of temporal database concepts . temporal databases : research and practice 1998.0,"c jensen , ce dyreson",, ,0
open issues in parallel query optimization sigmod record 1996,,, ,"a ddsm for relational query optimization bml kerschberg proc . acm annual conference ,",,, ,0
"watchman : a data warehouse intelligent cache manager p scheuermann , j shim , r vingralek vldb 1996",,, ,"j : shim , and r. vingralek . watchman : a data warehouse intelligent cache manager p scheuermann",,,1998.0 ,0
staggered striping in multimedia information systems sigmod conference 1994,"s christodoulakis , j vanderbroek , j li",, ,development of a multimedia information system for an instruction environment 1994.0,"a eickler , c gerlhof , d kossmann",, ,0
continuously adaptive continuous queries proc . of the acm sigmod international conference on,"s madden , m shah , jm hellerstein , v raman",sigmod conference, ,"mining quantitative association rules in large relation tables proceedings of acm sigmod conference of management of data ,",,, ,0
"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wthrich sigmod record 1995",,, ,database research at columbia university 1998.0,m franklin,"new directions for program evaluation ,", ,0
"workflow automation : applications , technology , and research ( tutorial )",,,1995.0 ,"workflow automation : technology , applications , and research caise 95 tutorial",,, ,0
learning table access cardinalities with leo 2002,"v markl , g lohman","proc . acm sigmod , june ,", ,"ditse : an experimental distributed database system information and software technology ,","n cheng-yao , y shyan-ming",,1996.0 ,0
research directions in biodiversity informatics j schnase,"d maier , e landis , j cushing , a frondorf , a",vldb,2000.0 ,"research directions in biodiversity and ecosystem informatics . report of an nsf , usgs",,"nasa workshop on biodiversity and ecosystem informatics ( & hellip ; ,", ,0
approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0 ,"approximate join processing over data streams a das , j gehrke , m riedewald",r vijayshankar,, ,0
analyzing energy behavior of spatial access methods for memory-resident data vldb,"n an , a sivasubramaniam , n vijaykrishnan , m kandemir , m irwin , s gurumurthi",,2001.0 ,analyzing energy behavior of spatial access methods for memory-resident data 2001.0,"n an , a sivasubramaniam , n vijaykrishnan , m","proceedings of the international conference on very large & hellip ; ,", ,0
mining quantitative association rules in large relational tables sigmod conference,"r srikant , r agrawal",,1996.0 ,"parallel mining of association rules r agrawal , jc shafer",,, ,0
fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",, ,"scalable algorithms for association mining ieee transactions on knowledge and data engineering , 2000.0",mj zaki ? ,, ,0
relational data sharing in peer-based data management systems b ooi,,,2003.0 ,static analysis techniques for predicting the behavior of database production rules,"a aiken , j widom , jm hellerstein",acm trans . database syst ., ,0
"temporal aggregation in active databases int . conf . on the management of data ,","a sistla , o wolfson",, ,expiring data from the warehouse . 1997 stanford university :,"i motakis , c zaniolo",, ,0
discovery of multiple-level association rules from large databases in proc . 1995 int,,vldb, ,"mining association rules between sets of items in large databases 1993 . 10p r agrawal , t imielinski , a swami proceedings of the 1993 acm sigmod conference washington dc ,","j han , y fu","conf . very large data bases , zurich , switzerland , sept ,", ,0
act-net - the active database management system manifesto : a rulebase of adbms features sigmod record,,,1996.0 ,"efficient and effective clustering methods for spatial data mining r ng , j han vldb 1994",,"rules in database systems ,", ,0
"international conference on the analysis of thermal and energy systems ei yantovskii greg . foundas , athens , greece ( june 3-6 ,",,,2001.0 ,generalized search trees for database systems,,, ,0
"maintenance of data cubes and summary tables in a warehouse i mumick , d quass , b mumick",,sigmod conference, ," cents  ?  ?maintenance of data cubes and summary tables in a warehouse ,  cents  ?   ?","is mumick , d quass , bs mumick",,1996.0 ,0
time series similarity measures and time series indexing 2001,,,2000.0 ,time series similarity measures ( tutorial pm-2 ),"d gunopulos , g das","conference on knowledge discovery in data ,", ,0
parametric query optimization vldb j. 1997,,, ,"mesh optimization t de rose , t duchamp , h hoppe , j mc-donald , w proc . of acm siggraph ,",,,2001.0 ,0
"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",,,2001.0 ,"answering xml queries over heterogeneous data sources , w : proc . of the 27 thinternational conference roma , italy",,, ,0
chair 's message,,, ,"needha chair 's message ieee edsoc/asee ee div . '' newsletter '' , spring",m hagler,sigmod conference, ,0
"efficient mid-query re-optimization of sub-optimal query execution plans n kabra , dj dewitt 1998.0",,sigmod conference, ,survey : continuous query over data streams,,"sigmod conference ,", ,0
"tsql2 language specification r snodgrass , i ahn , g ariav , d batory , j clifford , c dyreson , r elmasri , f grandi , c jensen , w kfer , n kline , k kulkarni , t leung , n lorentzos , j roddick , a segev , m soo , s sripada sigmod record",,,1994.0 ,"algebraic specification ja bergstra , j heering , p klint",,,1989.0 ,0
an annotated bibliography of benchmarks for object databases sigmod record,a chaudhri,,1995.0 ,"agrawal , \ \ miningquantitativeassociationrules inlarge relational tables","jp bowen , s stepney , r barden",, ,0
the incinerate data model acm trans . database syst .,h jagadish,demonstration examples . sasi deliverable d15 . report to the,1995.0 ,the sasi model,"f f 1/4 rst , c sch 1/4 rmann , k spiekermann , m wegener","proceedings of the 1985 acm sigmod international conference & hellip ; ,", ,0
capturing global transactions from multiple recovery log files in a partitioned database system 2003,"c liu , b lindsay , s bourbonnais , e hamel , t truong , j stankiewitz",vldb, ,reminiscences on influential papers,,"proceedings of the international conference on very large & hellip ; ,",1998.0 ,0
"efficient evaluation of right - , left - , and multi-linear rules proceedings of the 1989 acm sigmod international conference & hellip ; , 1989.0",,sigmod conference, ,"discovery of multiple-level association rules from large databases j han , y fu 1995",jf naughton,vldb, ,0
"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0 ,"the sr-tree : an index structure forhigh-dimensionalnearest neighbor queries n katayama , s satoh acm sigmod conf ,",,,2002.0 ,0
"fast time sequence indexing for arbitrary lp norms b yi , c faloutsos 2000",,vldb, ,"k. , & faloutsos , c. ( 2000 ) . fast time sequence indexing for arbitrary lp norms b yi",,proceedings of the 26 stinternational conference on very,1995.0 ,0
"xqbe : a visual environment for learning xml query languages d braga , a campi , s ceri , a raffio",,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0 ,"querying heterogeneous information sources using source descriptions a levy , a rajaraman , j ordille 1996",,, ,0
opt + + : an object-oriented implementation for extensible database query optimization 1999,"n kabra , d dewitt",vldb j., ,"query processing techniques for multiversion access methods j bercken , b seeger vldb",,, ,0
book review column sigmod record 2002,,, ,book review column aao approach 2002.0,"b ooi , y shu , k tan",sigmod record, ,0
"xsb as an efficient deductive database engine k sagonas , t swift , d warren",,sigmod conference, ,"xsb as an efficient deductive database engine kst swift , ds warren 1994.0",,,2001.0 ,0
snowball : a prototype system for extracting relations from large text collections 2001,"e agichtein , l gravano , j pavel , v sokolova , a voskoboynik",sigmod conference, ,"snowball : a prototype system for extracting relations from large text collections sigmod conference ,","e agichtein , l gravano , j pavel , v sokolova , a",, ,0
"data mining with optimized two-dimensional association rules t fukuda , y morimoto , s morishita , t tokuyama acm trans . database syst . 2001",,, ,"data mining using two-dimensional optimized association rules : scheme algorithms , and visualization , acm ,","t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference, ,0
"gea : a toolkit for gene expression analysis j phan , r ng",,sigmod conference,2002.0 ,gea : a toolkit for gene expression analysis,"jm phan , rt ng",, ,0
"multi-dimensional database allocation for parallel data warehouses t sthr , h mrtens , e rahm vldb 2000",,, ,"a fondationfor multidimensional databases m gyssens , l lakshmanan proceedings of the 23rd vldb",,, ,0
design and analysis of parametric query optimization algorithms vldb,s ganguly,, ,parametric query optimization : a non-geometric approach svum rao 1999.0,,acm trans . database syst ., ,0
enabling dynamic content caching for database-driven web sites 2001,"k candan , w li , q luo , w hsiung , d agrawal",, ,document management as a database problem r bayer vldb,"ks candan , ws li , q luo , wp hsiung , d agrawal",,1995.0 ,0
"approximate computation of multidimensional aggregates of sparse data using wavelets j vitter , m wang sigmod conference 1999",,, ,sql query optimization : reordering for a general class of queries sigmod conference 1996,"p goel , b iyer",, ,0
"on parallel processing of aggregate and scalar functions in object-relational dbms m jaedicke , b mitschang",,sigmod conference,1998.0 ,"a framework for parallel processing of aggregate and scalar functions in object-relational dbms m jaedicke , b mitschang proc . sigmod conf , seattle ,",,sigmod conference, ,0
"the design and implementation of an extendible deductive database system j kiernan , e simon","j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994.0 ,probabilistic optimization of top n queries 1999.0,,,1989.0 ,0
an overview of data warehousing and olap technology 1997.0,"s chaudhuri , u dayal",,1997.0 ,declarative updates of relational databases w chen acm trans . database syst .,"s chaudhuri , u dayal",, ,0
decision tables : scalable classification exploring rdbms capabilities 2000,"h lu , h liu",vldb, ,"decision tables : scalable classification exploring rdbms capabilities [ a ] proc of the 26th int conf on very large databasescairo : & hellip ; ,","lu hongjun , liu hongyan",vldb, ,0
metu interoperable database system sigmod record 1995,"a dogac , c dengi , e kilic , g zhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan",, ,metu object-oriented database system a dogac ? ,,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",1994.0 ,0
an introduction to spatial database systems vldb j. 1994,,, ,an informal introduction to constraint database systems v gaede,,, ,0
"s3 : similarity search in cad database systems s berchtold , h kriegel","m heczko , a hinneburg , d keim , m wawryniuk",sigmod conference, ,"dimensionality reduction for similarity searching in dynamic databases k kanth , d agrawal , a singh 1998",k kanth,sigmod conference, ,0
a user-centered interface for querying distributed multimedia databases sigmod conference 1999,"i cruz , k james",, ,"a distributed interface for the digital library technical report sidl-wp-1996-0037 , stanford university , 1996 .","r gupta , j haritsa , k ramamritham",, ,0
the design of distributed database systems in the presence of failures mll liu,"r gupta , j haritsa , k ramamritham",sigmod conference, ,sampling large databases for association rules 1996,,, ,0
"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,, ,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim 1999.0",,, ,0
a genetic approach for outlier detection in high-dimensional data-sets,,sigmod conference, ,information director 's message,"l boudjeloud , f poulet","modeling , computation and optimization in information & hellip ; ,", ,0
"the incinerate data model hv jagadish acm transactions on database systems ,",h jagadish,,1995.0 ,whatever happened to object-oriented databases ? n leavitt,,,1998.0 ,0
"mj : a rational module system for java and its applications j corwin , df bacon , d grove , c murthy",p team,, ,"the lham log-structured history data access method p muth , p o'neil , a pick , g weikum 2000",,,2000.0 ,0
the ores temporal database management system proc . acm sigmod int &#39; l conf . management of,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994.0 ,"broadcast protocals to support efficient retrieval from database by mobile users d anindya , ev debra , c aslihan , k vijay",,, ,0
"stholes : a multidimensional workload-aware histogram in : proceedings of the 2001 acm sigmod santa barbara , may ,",,sigmod conference, ,"improving timeliness in real-time secure database systems sh son , r david , b thuraisingham sigmod record ,",,, ,0
staggered striping in multimedia information systems sigmod conference 1994,"s berson , s ghandeharizadeh , r muntz , x ju",, ,"data engineering and information systems rl shuey , g wiederhold",,, ,0
"the merge/purge problem for large databases m hernndez , s stolfo",,sigmod conference,1995.0 ,"algorithms for materialized view design in data warehousing environment j yang , k karlapalem , q li",m hern,,1997.0 ,0
"photocatalysis : fundamentals and applications edit i ,","p pichat , jm herrmann",acm trans . database syst ., ,extracting large data sets using db2 pe,l kollar ? ,, ,0
the cedar database management system,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record, ,open object database management systems,,"proc . 1981 acmsigmod conference on management of data , ann & hellip ; ,", ,0
"a new join algorithm sigmod record ,","d shin , a meltzer",,1994.0 ,"adaptive filters for continuous queries over distributed data streams c olston , j jiang , j widom","dk shin , ac meltzer","acm transactions on database systems ,",1994.0 ,0
efficient and cost-effective techniques for browsing and indexing large video databases,"j oh , k hua",sigmod conference,2000.0 ,"indexing techniques for object-oriented databases acm press frontier series , 1989.0","w kim , kc kim , a dale",, ,0
introduction to object-oriented databases w kim,,,2002.0 ,online query processing 2001,,, ,0
