ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
toward autonomic computing with db2 universal database,"angela bonifati , stefano ceri",sigmod conference,2002 ,toward autonomic computing with db2 universal database,"avi silberschatz , stan zdonik",international conference on management of data,2002 ,1
lineage tracing for general data warehouse transformations,"benjamin g. zorn , alexander l. wolf , jonathan e. cook",sigmod record,2001 ,improving performance in replicated databases through relaxed coherency,"stefan manegold , peter a. boncz , martin l. kersten",acm sigmod record,2001 ,1
toxgene : a template-based data generator for xml,"stefan deßloch , joachim thomas , nelson mendonça mattos",sigmod conference,2002 ,toxgene : a template-based data generator for xml,"tirthankar lahiri , ashok joshi , amit jasuja , sumanta chatterjee",international conference on management of data,2002 ,1
reminiscences on influential papers,"yannis e. ioannidis , yezdi lashkari",sigmod record,2002 ,reminiscences on influential papers,"naveen ashish , craig a. knoblock",acm sigmod record,2002 ,1
database techniques for the world-wide web : a survey,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002 ,database techniques for the world-wide web : a survey,"m. livny , r. ramakrishnan , k. beyer , g. chen , d. donjerkovic , s. lawande , j. myllymaki , k. wenger",international conference on management of data,2002 ,1
"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","yannis kotidis , yannis sismanis , antonios deligiannakis , nick roussopoulos",sigmod record,1995 ,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation",umang gupta,acm sigmod record,1995 ,1
efficient computation of iceberg cubes with complex measures,"a. prasad sistla , robert h. sloan , yelena yesha , ouri wolfson",acm trans . database syst .,1995 ,obtaining complete answers from incomplete databases,,acm transactions on database systems ( tods ),1995 ,1
databases for networks,"jennifer widom , dallan quass",sigmod conference,2001 ,databases for networks,"daniela florescu , alon levy , ioana manolescu , dan suciu",acm sigmod record,2001 ,1
describing semistructured data,"raymond t. ng , jinhai yang",acm trans . database syst .,1995 ,query rewriting for semistructured data,"edwin m. knorr , raymond t. ng",acm transactions on database systems ( tods ),1995 ,1
on wrapping query languages and efficient xml integration,"arvind arasu , hector garcia-molina",sigmod record,2001 ,implementation aspects of an object-oriented dbms,"sudarshan s. chawathe , hector garcia-molina",acm sigmod record,2001 ,1
xtract : a system for extracting document type descriptors from xml documents,"stefano ceri , stefano paraboschi , angela bonifati",acm trans . database syst .,1995 ,xtract : a system for extracting document type descriptors from xml documents,"sha guo , wei sun , mark a. weiss",acm transactions on database systems ( tods ),1995 ,1
multidimensional access methods : trees have grown everywhere,"kotagiri ramamohanarao , justin zobel , alistair moffat",acm trans . database syst .,1995 ,multidimensional access methods : trees have grown everywhere,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",acm transactions on database systems ( tods ),1995 ,1
book review column,xiaolei qian,sigmod record,2002 ,book review column,anindya datta,acm sigmod record,2002 ,1
book review column,"joseph m. hellerstein , jeffrey f. naughton",sigmod record,1997 ,book review column,"tom barclay , jim gray , don slutz",acm sigmod record,1997 ,1
clustering methods for large databases : from the past to the future,"jeffrey f. naughton , ambuj shatdal",sigmod record,2001 ,cure : an efficient clustering algorithm for large databases,"john c. shafer , rakesh agrawal",acm sigmod record,2001 ,1
winnowing : local algorithms for document fingerprinting,"david b. lomet , roger s. barga",sigmod record,2002 ,peer-to-peer : harnessing the power of disruptive technologies,"david lomet , betty salzberg",acm sigmod record,2002 ,1
the software information base : a server for reuse,"yannis papakonstantinou , richard marciano , chaitanya k. baru , pavel velikhov , vincent chu , amarnath gupta , bertram ludäscher",sigmod record,2001 ,approximate string joins in a database ( almost ) for free,"chaitan baru , amarnath gupta , bertram lud &#228; scher , richard marciano , yannis papakonstantinou , pavel velikhov , vincent chu",acm sigmod record,2001 ,1
declustering of key-based partitioned signature files,bassel ojjeh,acm trans . database syst .,1995 ,declustering of key-based partitioned signature files,"phil fernandez , donovan schneider",acm transactions on database systems ( tods ),1995 ,1
path sharing and predicate evaluation for high-performance xml filtering,"mario piattini , francisco ruiz , coral calero",sigmod record,2003 ,path sharing and predicate evaluation for high-performance xml filtering,frank neven,acm sigmod record,2003 ,1
information integration : the momis project demonstration,"hanuma kodavalla , nagavamsi ponnekanti",acm trans . database syst .,1995 ,versant replication : supporting fault-tolerant object databases,,acm transactions on database systems ( tods ),1995 ,1
locally adaptive dimensionality reduction for indexing large time series databases,"yuan wang , feng tian , david j. dewitt , jianjun chen",sigmod record,1995 ,locally adaptive dimensionality reduction for indexing large time series databases,"ahmed elmagarmid , jin jing , tetsuya furukawa",acm sigmod record,1995 ,1
keynote address,weidong chen,acm trans . database syst .,1995 ,an extension of the relational data model to incorporate ordered domains,weidong chen,acm transactions on database systems ( tods ),1995 ,1
"report on the first international conference on ontologies , databases and applications of semantics","diane l. davison , goetz graefe",sigmod record,1995 ,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"lionel brunie , harald kosch",acm sigmod record,1995 ,1
introduction to constraint databases - book review,"richard t. snodgrass , wei li , dengfeng gao",acm trans . database syst .,1995 ,introduction to constraint databases,"panos kalnis , dimitris papadias",acm transactions on database systems ( tods ),1995 ,1
e-services - guest editorial,"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang",sigmod record,2001 ,guest editorial,"juliana freire , jayant r. haritsa , maya ramanath , prasan roy , j &#233; r &#244; me sim &#233; on",acm sigmod record,2001 ,1
reasoning about spatial relationships in picture retrieval systems,"jian pei , jiawei han , yiwen yin",sigmod record,2001 ,sting : a statistical information grid approach to spatial data mining,"qun chen , andrew lim , kian win ong",acm sigmod record,2001 ,1
multi-dimensional database allocation for parallel data warehouses,yannis kotidis,sigmod record,2001 ,beyond market baskets : generalizing association rules to correlations,"panos kalnis , dimitris papadias",acm sigmod record,2001 ,1
integrating symbolic images into a multimedia database system using classification and abstraction approaches,"stefano ceri , elena baralis , stefano paraboschi",acm trans . database syst .,1995 ,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"e. a. rundensteiner , a. koeller , x. zhang , a. j. lee , a. nica , a. van wyk , y. lee",acm transactions on database systems ( tods ),1995 ,1
strudel : a web-site management system,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmod record,1995 ,www-udk : a web-based environmental meta-information system,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",acm sigmod record,1995 ,1
multi-step processing of spatial joins,"chih-he li , irene s. y. kwan , shi-ming huang",sigmod record,1995 ,distributed processing over stand-alone systems and applications,"dac khoa doan , norman w. paton , alistair kilgour",acm sigmod record,1995 ,1
querying a multilevel database : a logical analysis,david b. lomet,sigmod record,2001 ,investigating xquery for querying across database object types,"david lomet , gerhard weikum",acm sigmod record,2001 ,1
a region splitting strategy for physical database design of multidimensional file organizations,ramesh bhashyam,sigmod conference,2002 ,approximating multi-dimensional aggregate range queries over real attributes,ramesh bhashyam,international conference on management of data,2002 ,1
indexing the positions of continuously moving objects,sumit ganguly,acm trans . database syst .,1995 ,partitioned garbage collection of a large object store,,acm transactions on database systems ( tods ),1995 ,1
an overview and classification of mediated query systems,"guido moerkotte , alfons kemper , carsten andreas gerlhof",sigmod record,1995 ,an overview of data warehousing and olap technology,"amihai motro , troels andreasen",acm sigmod record,1995 ,1
fintime - a financial time series benchmark,joseph m. hellerstein,sigmod record,1995 ,on efficiently implementing schemasql on an sql database system,joseph m. hellerstein,acm sigmod record,1995 ,1
managing multiple and distributed ontologies on the semantic web,"arvind arasu , hector garcia-molina",sigmod record,2001 ,view maintenance in mobile computing,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",acm sigmod record,2001 ,1
a componentized architecture for dynamic electronic markets,"k. bernhard schiefer , arun n. swami",sigmod conference,1995 ,a componentized architecture for dynamic electronic markets,chris pound,acm sigmod record,1995 ,1
applying update streams in a soft real-time database system,"tova milo , mariano p. consens",sigmod record,1995 ,metadata for integrating speech documents in a text retrieval system,"kwei-jay lin , ching-shan peng",acm sigmod record,1995 ,1
an architecture to support scalable online personalization on the web,"surajit chaudhuri , ashraf aboulnaga",sigmod record,2001 ,an architecture to support scalable online personalization on the web,sanju k. bansal,acm sigmod record,2001 ,1
schemasql - a language for interoperability in relational multi-database systems,xiaolei qian,sigmod conference,1995 ,loading databases using dataflow parallelism,xiaolei qian,acm sigmod record,1995 ,1
xpress : a queriable compression for xml data,"hector garcia-molina , sergey brin , james davis",acm trans . database syst .,1995 ,xmill : an efficient compressor for xml data,"georges gardarin , fernando machuca , philippe pucheral",acm transactions on database systems ( tods ),1995 ,1
a pattern-based object calculus,anand rajaraman,acm trans . database syst .,1995 ,integrating contents and structure in text retrieval,anand rajaraman,acm transactions on database systems ( tods ),1995 ,1
the samos active dbms prototype,"richard frank , gopalan arun , richard anderson",sigmod conference,2001 ,the samos active dbms prototype,sandeepan banerjee,acm sigmod record,2001 ,1
an introduction to spatial database systems,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmod conference,2002 ,an introduction to spatial database systems,"yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima",international conference on management of data,2002 ,1
on-line reorganization in object databases,"chun xu , eric n. hanson , roxana dastur , i.-cheng chen , vijay ramaswamy , wendy tan , kurt engel",sigmod record,2001 ,an efficient method for checking object-oriented database schema correctness,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,2001 ,1
spartan : a model-based semantic compression system for massive data tables,christoph bussler,sigmod conference,2002 ,similarity-based queries for time series data,christoph bussler,international conference on management of data,2002 ,1
component-based e-commerce : assesment of current practices and future directions,"nicolas bruno , surajit chaudhuri",sigmod conference,2002 ,"the glue-nail deductive database system : design , implementation , and evaluation","nicolas bruno , surajit chaudhuri",international conference on management of data,2002 ,1
an extension of the relational data model to incorporate ordered domains,"michael jaedicke , bernhard mitschang",acm trans . database syst .,1995 ,an extension of the relational data model to incorporate ordered domains,"m. livny , r. ramakrishnan , k. beyer , g. chen , d. donjerkovic , s. lawande , j. myllymaki , k. wenger",acm transactions on database systems ( tods ),1995 ,1
infomaster : an information integration system,"praveen seshadri , mark paskin",acm trans . database syst .,1995 ,infomaster : an information integration system,"leonidas fegaras , david maier",acm transactions on database systems ( tods ),1995 ,1
evaluating probabilistic queries over imprecise data,"yannis e. ioannidis , chee yong chan",sigmod conference,2002 ,evaluating probabilistic queries over imprecise data,daniel j. dietterich,international conference on management of data,2002 ,1
temporal fds on complex objects,"swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy",sigmod record,2001 ,temporal fds on complex objects,"daniel a. keim , hans-peter kriegel",acm sigmod record,2001 ,1
niagaracq : a scalable continuous query system for internet databases,t. k. rengarajan,sigmod record,2001 ,qxtract : a building block for efficient information extraction from text databases,"v. w. setzer , andrea zisman",acm sigmod record,2001 ,1
parallel query scheduling and optimization with time - and space-shared resources,garth a. gibson,acm trans . database syst .,1995 ,a normal form for precisely characterizing redundancy in nested relations,garth a. gibson,acm transactions on database systems ( tods ),1995 ,1
videoanywhere : a system for searching and managing distributed video assets,"krishna kant , prasant mohapatra",sigmod record,2001 ,video anywhere : a system for searching and managing distributed heterogeneous video assets,"hartmut liefke , dan suciu",acm sigmod record,2001 ,1
book review column,nick roussopoulos,sigmod record,1997 ,book review column,"daniel barbar &#225; , julia couto , sushil jajodia , ningning wu",acm sigmod record,1997 ,1
methodology for development and employment of ontology based knowledge management applications,"vibha dayal , satish ramakrishnan",sigmod conference,2002 ,methodology for development and employment of ontology based knowledge management applications,"h. v. jagadish , nick koudas , divesh srivastava",international conference on management of data,2002 ,1
are quorums an alternative for data replication ?,nancy wiegand,sigmod record,2002 ,are quorums an alternative for data replication ?,karl aberer,acm sigmod record,2002 ,1
report from the nsf workshop on workflow and process automation in information systems,karl aberer,sigmod record,2002 ,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,karl aberer,acm sigmod record,2002 ,1
pix : exact and approximate phrase matching in xml,"david b. lomet , gerhard weikum",sigmod conference,1995 ,pix : exact and approximate phrase matching in xml,"navin kabra , david j. dewitt",international conference on management of data,1995 ,1
a cost model for clustered object-oriented databases,"peter dadam , wolfgang klas",sigmod record,1995 ,spatial and temporal content-based access to hypervideo databases,"peter a. boncz , stefan manegold , martin l. kersten",acm sigmod record,1995 ,1
p-grid : a self-organizing structured p2p system,"jan-eike michels , peter m. schwarz , krishna g. kulkarni , vanja josifovski , jim melton",acm trans . database syst .,1995 ,p-grid : a self-organizing structured p2p system,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",acm transactions on database systems ( tods ),1995 ,1
i/o reference behavior of production database workloads and the tpc benchmarks - an analysis at the logical level,umeshwar dayal,acm trans . database syst .,1995 ,i/o reference behavior of production database workloads and the tpc benchmarks-an analysis at the logical level,"brian d. noble , m. satyanarayanan",acm transactions on database systems ( tods ),1995 ,1
are quorums an alternative for data replication ?,"wolfgang may , bertram ludäscher",acm trans . database syst .,1995 ,are quorums an alternative for data replication ?,"a. prasad sistla , ouri wolfson , yelena yesha , robert sloan",acm transactions on database systems ( tods ),1995 ,1
evolving teradata decision support for massively parallel processing with unix,nick roussopoulos,sigmod conference,2002 ,indexing the positions of continuously moving objects,nick roussopoulos,international conference on management of data,2002 ,1
an active functionality service for e-business applications,"donko donjerkovic , raghu ramakrishnan",sigmod conference,1995 ,the ccube constraint object-oriented database system,"donko donjerkovic , raghu ramakrishnan",acm sigmod record,1995 ,1
learning to match ontologies on the semantic web,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod record,2001 ,serfing the web : web site management made easy,"e. a. rundensteiner , a. koeller , x. zhang , a. j. lee , a. nica , a. van wyk , y. lee",acm sigmod record,2001 ,1
re-tree : an efficient index structure for regular expressions,"abdelsalam helal , hua li",sigmod record,1995 ,power efficient data gathering and aggregation in wireless sensor networks,"margaret h. dunham , abdelsalam helal",acm sigmod record,1995 ,1
an annotated bibliography on active databases,"christian s. jensen , david b. lomet",sigmod record,2001 ,logical and physical versioning in main memory databases,christian hidber,acm sigmod record,2001 ,1
on the semantics of `` now '' in databases,"peter j. h. king , jonathan k. lawder",sigmod record,1995 ,introduction to constraint databases,"edwin h. jacox , hanan samet",acm sigmod record,1995 ,1
iterative dynamic programming : a new class of query optimization algorithms,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",sigmod record,2001 ,adaptive precision setting for cached approximate values,"dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer",acm sigmod record,2001 ,1
disjunctive datalog,dean kuo,sigmod record,1997 ,disjunctive datalog,"edwin m. knorr , raymond t. ng",acm sigmod record,1998 ,1
versant replication : supporting fault-tolerant object databases,"king-ip lin , harpreet s. sawhney , rakesh agrawal , kyuseok shim",sigmod conference,1995 ,versant replication : supporting fault-tolerant object databases,"mark levene , george loizou",acm sigmod record,1995 ,1
reusing invariants : a new strategy for correlated queries,"deok-hwan kim , ju-hong lee , chin-wan chung",sigmod conference,1995 ,procedures in object-oriented query languages,"deok-hwan kim , chin-wan chung",acm sigmod record,1995 ,1
"information , communication , and money : for what can we charge and how can we meter it ?","klaus r. dittrich , stella gatziu , andreas geppert",sigmod record,1996 ,"information , communication , and money : for what can we charge and how can we meter it ?","klemens b &#246; hm , karl aberer , erich j. neuhold , xiaoya yang",acm sigmod record,1996 ,1
reminiscences on influential papers,rafael camps,sigmod record,2002 ,reminiscences on influential papers,"ernest teniente , antoni oliv &#233;",acm sigmod record,2002 ,1
emergent semantics and the multimedia semantic web,"jayant r. haritsa , devavrat shah , s. sudarshan , pradeep shenoy , mayank bawa , gaurav bhalotia",sigmod record,1995 ,emergent semantics and the multimedia semantic web,sergey brin,acm sigmod record,1994 ,1
"probabilistic temporal databases , i : algebra","kyuseok shim , sridhar ramaswamy , rajeev rastogi",sigmod record,2001 ,the myriad federated database prototype,"minos n. garofalakis , sridhar ramaswamy , rajeev rastogi , kyuseok shim",acm sigmod record,2001 ,1
report on fqas 2002 : fifth international conference on flexible query answering systems,"stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin",sigmod record,2001 ,join queries with external text sources : execution and optimization techniques,,acm sigmod record,2001 ,1
book review column,"peter m. chen , wee teck ng",sigmod record,2002 ,book review column,karl aberer,acm sigmod record,2002 ,1
cost-based selection of path expression processing algorithms in object-oriented databases,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod record,2001 ,observations on the odmg-93 proposal for an object-oriented database language,"raymond t. ng , jinhai yang",acm sigmod record,2001 ,1
infering structure in semistructured data,"huacheng c. ying , jennifer widom , jun yang",sigmod record,2001 ,semistructured and structured data in the web : going back and forth,"laks v. s. lakshmanan , raymond ng , jiawei han , alex pang",acm sigmod record,2001 ,1
broadcast protocols to support efficient retrieval from databases by mobile users,"sena nural arpinar , asuman dogac",acm trans . database syst .,1995 ,oracle8i index-organized table and its application to new domains,"pinar koksal , sena nural arpinar , asuman dogac",acm transactions on database systems ( tods ),1995 ,1
re-designing distance functions and distance-based applications for high dimensional data,"per-åke larson , weiye zhang",sigmod conference,2002 ,re-designing distance functions and distance-based applications for high dimensional data,"sirish chandrasekaran , michael j. franklin",international conference on management of data,2002 ,1
coalescing in temporal databases,"rachel pottinger , alon y. halevy",sigmod record,1995 ,a system for watermarking relational databases,"hongjun lu , rudy setiono , huan liu",acm sigmod record,1995 ,1
one-dimensional and multi-dimensional substring selectivity estimation,"boris chidlovskii , uwe m. borghoff",acm trans . database syst .,1995 ,histogram-based approximation of set-valued query-answers,"boris chidlovskii , uwe m. borghoff",acm transactions on database systems ( tods ),1995 ,1
optimizing queries on compressed bitmaps,"subbarao kambhampati , craig a. knoblock",sigmod record,1998 ,optimizing queries on files,"qiong luo , jeffrey f. naughton",acm sigmod record,1998 ,1
book review column,richard t. snodgrass,sigmod record,2002 ,book review column,"alexandros nanopoulos , yannis manolopoulos",acm sigmod record,2002 ,1
re-tree : an efficient index structure for regular expressions,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",sigmod record,2001 ,indexing the distance : an efficient method to knn processing,"p. roy , s. seshadri , a. silberschatz , s. sudarshan , s. ashwin",acm sigmod record,2001 ,1
silkroute : a framework for publishing relational data in xml,"eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",sigmod record,1995 ,efficiently publishing relational data as xml documents,"jason tsong-li wang , gung-wei chirn , thomas g. marr , bruce shapiro , dennis shasha , kaizhong zhang",acm sigmod record,1995 ,1
similarity-based queries for time series data,"v. s. subrahmanian , elisa bertino , pierangela samarati , sushil jajodia",sigmod record,1995 ,r-tree based indexing of now-relative bitemporal data,"susan d. urban , suzanne w. dietrich , forouzan golshani",acm sigmod record,1995 ,1
priority assignment in real-time active databases,"christian s. jensen , tomás isakowitz , richard t. snodgrass , curtis e. dyreson , james clifford",sigmod record,1995 ,sampling-based estimation of the number of distinct values of an attribute,,acm sigmod record,1995 ,1
a survey of logical models for olap databases,bassel ojjeh,acm trans . database syst .,1995 ,a survey of logical models for olap databases,robert atkinson,acm transactions on database systems ( tods ),1995 ,1
answering xml queries on heterogeneous data sources,"wolfgang may , bertram ludäscher",sigmod record,2001 ,integrating contents and structure in text retrieval,"wolfgang may , bertram lud &#228; scher",acm sigmod record,2001 ,1
secure bufering in firm real-time database systems,"elisa bertino , elena ferrari , silvana castano",sigmod record,1995 ,on-line reorganization in object databases,"marisa s. viveros , john p. nearhos , michael j. rothman",acm sigmod record,1995 ,1
unisql/x unified relational and object-oriented database system,"kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra",sigmod record,2001 ,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"laks v. s. lakshmanan , carson kai-sang leung , raymond t. ng",acm sigmod record,2001 ,1
distance-based indexing for high-dimensional metric spaces,"king-ip lin , h. v. jagadish , christos faloutsos",sigmod record,2001 ,uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg,"timos k. sellis , nick roussopoulos , christos faloutsos",acm sigmod record,2001 ,1
book review column,karl aberer,sigmod record,2002 ,the ecobase project : database and web technologies for environmental information systems,karl aberer,acm sigmod record,2002 ,1
proximity search in databases,"kimberly keeton , joseph m. hellerstein , david a. patterson",sigmod record,1995 ,towards on-line analytical mining in large databases,"eric amiel , marie-jo bellosta , eric dujardin , eric simon",acm sigmod record,1995 ,1
oracle8i index-organized table and its application to new domains,"angela bonifati , stefano ceri",acm trans . database syst .,1995 ,oracle8i index-organized table and its application to new domains,"marjorie templeton , herbert henley , edward maros , darrel j. van buer",acm transactions on database systems ( tods ),1995 ,1
disima : a distributed and interoperable image database system,"goetz graefe , richard l. cole",sigmod conference,2002 ,visual coko : a debugger for query optimizer development,"goetz graefe , richard l. cole",international conference on management of data,2002 ,1
a comprehensive xquery to sql translation using dynamic interval encoding,"terrance swift , konstantinos f. sagonas , david scott warren",acm trans . database syst .,1995 ,a comprehensive xquery to sql translation using dynamic interval encoding,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",acm transactions on database systems ( tods ),1995 ,1
the mariposa distributed database management system,"david j. dewitt , jignesh m. patel",sigmod record,2001 ,the araneus web-based management system,"isabel f. cruz , kimberly m. james",acm sigmod record,2001 ,1
psoup : a system for streaming queries over streaming data,daniel j. dietterich,sigmod record,1995 ,nonstop sql : scalability and availability for decision support,daniel j. dietterich,acm sigmod record,1995 ,1
coalescing in temporal databases,"ling liu , calton pu , tong zhou",sigmod record,1995 ,wave-indices : indexing evolving databases,"nevzat hurkan balkir , gultekin ozsoyoglu",acm sigmod record,1995 ,1
workshop on workflow management in scientific and engineering applications - report,"arnd christian könig , gerhard weikum",sigmod record,1996 ,distributed processing over stand-alone systems and applications,,acm sigmod record,1997 ,1
"improving business process quality through exception understanding , prediction , and prevention",doug stacey,acm trans . database syst .,1995 ,computing complete answers to queries in the presence of limited access patterns,doug stacey,acm transactions on database systems ( tods ),1995 ,1
mining multi-dimensional constrained gradients in data cubes,"johann christoph freytag , ulrike jaeger",sigmod record,2001 ,mining multi-dimensional constrained gradients in data cubes,"takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama",acm sigmod record,2001 ,1
book review column,"praveen seshadri , tobias mayr",sigmod conference,1997 ,book review column,"michael o. ball , meng ma , louiqa raschid , zhengying zhao",acm sigmod record,1997 ,1
os support for vldbs : unix enhancements for the teradata data base,david vaskevitch,acm trans . database syst .,1995 ,os support for vldbs : unix enhancements for the teradata data base,"kian-lee tan , pin-kwang eng , beng chin ooi",acm transactions on database systems ( tods ),1995 ,1
facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,michael stonebraker,sigmod record,2001 ,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,r. camps,acm sigmod record,2001 ,1
spartan : a model-based semantic compression system for massive data tables,"daniel j. abadi , mitch cherniack",sigmod conference,2002 ,the design of a retrieval technique for high-dimensional data on tertiary storage,"daniel j. abadi , mitch cherniack",international conference on management of data,2002 ,1
report on fqas 2002 : fifth international conference on flexible query answering systems,"claus hagen , hans-jörg schek , gustavo alonso , markus tresch",sigmod record,2001 ,report on the fourth international conference on flexible query answering systems ( fqas 2000 ),"jingren zhou , kenneth a. ross",acm sigmod record,2001 ,1
cost-based selection of path expression processing algorithms in object-oriented databases,"peter m. chen , wee teck ng",sigmod record,2001 ,observations on the odmg-93 proposal for an object-oriented database language,"goksel aslan , dennis mcleod",acm sigmod record,2001 ,1
on effective multi-dimensional indexing for strings,"suzanne w. dietrich , forouzan golshani , susan darling urban",sigmod conference,2002 ,on effective multi-dimensional indexing for strings,"alfons kemper , donald kossmann , florian matthes",international conference on management of data,2002 ,1
tree pattern query minimization,"chen qun , andrew lim , kian win ong",acm trans . database syst .,1995 ,tree pattern query minimization,"soumen chakrabarti , shourya roy , mahesh v. soundalgekar",acm transactions on database systems ( tods ),1995 ,1
