ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,"g gottlob , c koch , r pichler","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2003.0 ,1
persistent threads,,sigmod conference,1999 ,persistent threads,"l do , p drew , w jin , v jumani , d van rossum","sigmod conference ,",1999.0 ,1
book review column,,sigmod record,2000 ,book review column,acms anthology,"sigmod record ,",2000.0 ,1
a novel index supporting high volume data warehouse insertion,,sigmod conference,1999 ,a novel index supporting high volume data warehouse insertion,"p shaw , b becker , j klein , m hapner , g clossman , r","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"cs jensen , ce dyreson","sigmod record ,",2000.0 ,1
distributing a search tree among a growing number of processors,,sigmod conference,1999 ,distributing a search tree among a growing number of processors,"s acharya , m franklin , s zdonik","sigmod conference ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"l wu , c faloutsos , kp sycara , tr payne","sigmod record ,",1997.0 ,1
implementing data cubes efficiently,,sigmod conference,1999 ,implementing data cubes efficiently,hv jagadish,"sigmod conference ,",1999.0 ,1
the microsoft repository,,sigmod record,1996 ,the microsoft repository,"o torbjornsen , s bratsberg","sigmod record ,",1996.0 ,1
book review column,,sigmod record,1999 ,book review column,acms anthology,"sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,1999 ,temporal database bibliography update,"pb gibbons , y matias , v poosala","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"rt ng , l lakshmanan , j han , a andpang","sigmod record ,",2000.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"d gunopulos , h mannila , s saluja","sigmod record ,",1997.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"a sheth , d georgakopoulos , s joosten , m","sigmod record ,",1997.0 ,1
loading the data warehouse across various parallel architectures,,sigmod record,1999 ,loading the data warehouse across various parallel architectures,"s dar , g entin , s geva , e palmon","sigmod record ,",1999.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,r snodgrass,"sigmod record ,",2003.0 ,1
improving performance in replicated databases through relaxed coherency,,sigmod record,1999 ,improving performance in replicated databases through relaxed coherency,"a ailamaki , dj dewitt , md hill , m skounakis","sigmod record ,",1999.0 ,1
journal relevance,,sigmod record,2000 ,journal relevance,c faloutsos,"sigmod record ,",2000.0 ,1
temporal database bibliography update,,sigmod record,1999 ,temporal database bibliography update,"b george , jr haritsa","sigmod record ,",1999.0 ,1
in cyber space no one can hear you scream,,sigmod conference,1999 ,in cyber space no one can hear you scream,s staab,"sigmod conference ,",1999.0 ,1
composing mappings among data sources,"j han , j pei , y yin",sigmod conference,1999 ,computing capabilities of mediators,"j han , j pei , y yin","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2003 ,temporal database bibliography update,"k bshm , tc rakow","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2002.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"d donjerkovic , r ramakrishnan","sigmod record ,",1997.0 ,1
wavecluster : a wavelet based clustering approach for spatial data in very large databases,"a tanaka , p valduriez",sigmod conference,1999 ,birch : an e cient data clustering method for very large databases,"ak tanaka , p valduriez","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"h liefke , ds xmill","sigmod record ,",2000.0 ,1
a consensus glossary of temporal database concepts,,sigmod record,2003 ,a consensus glossary of temporal database concepts,"r fagin , r kumar , d sivakumar","sigmod record ,",2003.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,o etzion,"sigmod record ,",2002.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,ddr ramakrishnan,"sigmod record ,",1997.0 ,1
silkroute : a framework for publishing relational data in xml,,sigmod record,2003 ,silkroute : a framework for publishing relational data in xml,m andrei,"sigmod record ,",2003.0 ,1
fast computation of sparse datacubes,,sigmod conference,1999 ,fast computation of sparse datacubes,"s chaudhuri , u dayal","sigmod conference ,",1999.0 ,1
the bt-tree : a branched and temporal access method,,sigmod record,2000 ,the bt-tree : a branched and temporal access method,"a dekhtyar , r ross , vs subrahmanian","sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"ap sistla , c yu","sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
reminiscences on influential papers,,sigmod record,1999 ,reminiscences on influential papers,k aberer,"sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"l feng , ma jeusfeld , j hoppenbrouwers","sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2003.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2000.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,s staab,"sigmod record ,",2002.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,acms anthology,"sigmod record ,",1999.0 ,1
middle east technical university software research and development center,,sigmod record,2000 ,middle east technical university software research and development center,acms anthology,"sigmod record ,",2000.0 ,1
about quark digital media system,,sigmod conference,1999 ,about quark digital media system,portal.acm.org,"sigmod conference ,",1999.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,acms anthology,"sigmod record ,",2000.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,"s chakrabarti , s srivastava , m subramanyam , m","sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,"f korn , s muthukrishnan , d srivastava","sigmod record ,",2003.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,acms anthology,"sigmod record ,",2000.0 ,1
statistics on views,,sigmod record,1999 ,statistics on views,"j clifford , c dyreson , t isakowitz , cs jensen , rt","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,rt snodgrass,"sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2000 ,reminiscences on influential papers,r snodgrass,"sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,"y cui , j widom , jl wiener","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"mo ball , m ma , l raschid , z zhao","sigmod record ,",1999.0 ,1
bellcore 's adapt/x harness system for managing information on internet and intranets,,sigmod record,1999 ,bellcore 's adapt/x harness system for managing information on internet and intranets,ma olson,"sigmod record ,",1999.0 ,1
improved query performance with variant indexes,,sigmod record,2003 ,improved query performance with variant indexes,"j zhou , j sander","sigmod record ,",2003.0 ,1
a case for dynamic view management,,sigmod conference,1999 ,a case for dynamic view management,acm.org,"sigmod conference ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
the aqua approximate query answering system,,sigmod conference,1999 ,the aqua approximate query answering system,a deshpande,"sigmod conference ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"m livny , r ramakrishnan , k beyer , g chen , d","sigmod record ,",2002.0 ,1
xpath processing in a nutshell,"m lakhamraju , r rastogi , s seshadri , s sudarshan",sigmod record,2000 ,xpath processing in a nutshell,"pps narayan , s seshadri , s sudarshan , hv jagadish ,","sigmod record ,",2000.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"gs manku , s rajagopalan , bg lindsay","sigmod record ,",1997.0 ,1
metu interoperable database system,,sigmod record,1999 ,metu interoperable database system,"p ciaccia , m patella , p zezula","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,1999 ,temporal database bibliography update,"pk chrysanthis , k ramamritham","sigmod record ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"r rastogi , k shim","sigmod record ,",1997.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,k aberer,"sigmod record ,",2003.0 ,1
a case for dynamic view management,,sigmod record,1999 ,a case for dynamic view management,acms anthology,"sigmod record ,",1999.0 ,1
a case for dynamic view management,,sigmod conference,1999 ,a case for dynamic view management,"tb pedersen , cs jensen , ce dyreson","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2003 ,temporal database bibliography update,c faloutsos,"sigmod record ,",2003.0 ,1
dynamic buffer allocation in video-on-demand systems,,sigmod record,2000 ,dynamic buffer allocation in video-on-demand systems,"n krivokapãc , a kemper , e gudes","sigmod record ,",2000.0 ,1
on computing correlated aggregates over continual data streams,,sigmod record,2000 ,on computing correlated aggregates over continual data streams,"s cluet , p veltri , d vodislav , b reference","sigmod record ,",2000.0 ,1
discovering internet marketing intelligence through online analytical web usage mining,,sigmod record,2003 ,discovering internet marketing intelligence through online analytical web usage mining,"d florescu , a levy","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,q previews,"sigmod record ,",2002.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"m zaharioudakis , r cochrane , g lapis , h pirahesh ,","sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,r snodgrass,"sigmod record ,",2003.0 ,1
quickly generating billion-record synthetic databases,,sigmod record,1999 ,quickly generating billion-record synthetic databases,"s agrawal , s chaudhuri , g das","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,rt snodgrass,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,"p buneman , m grohe , c koch","sigmod record ,",2003.0 ,1
normalization in oodb design,,sigmod conference,1999 ,normalization in oodb design,"y tao , d papadias","sigmod conference ,",1999.0 ,1
metu interoperable database system,,sigmod record,1999 ,metu interoperable database system,"a poulovassilis , c small","sigmod record ,",1999.0 ,1
opossum : desk-top schema management through customizable visualization,,sigmod record,2000 ,opossum : desk-top schema management through customizable visualization,"cs john , r agrawal , m mehta","sigmod record ,",2000.0 ,1
a unified framework for enforcing multiple access control policies,,sigmod record,1999 ,a unified framework for enforcing multiple access control policies,k chang,"sigmod record ,",1999.0 ,1
book review column,,sigmod record,2003 ,book review column,k aberer,"sigmod record ,",2003.0 ,1
reminiscences on influential papers,,sigmod record,2000 ,reminiscences on influential papers,"poâ ?? neill , d quass","sigmod record ,",2000.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"ta mueck , ml polaschek","sigmod record ,",1997.0 ,1
reminiscences on influential papers,,sigmod record,2000 ,reminiscences on influential papers,r snodgrass,"sigmod record ,",2000.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,"n pappas , s christodoulakis","sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,1999 ,reminiscences on influential papers,c mohan,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"t kempster , c stirling , p thanisch","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"y yao , j gehrke","sigmod record ,",2002.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"a hinneburg , da keim , m wawryniuk","sigmod record ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"i cruz , aa khokhar , b liu , ap sistla , o wolfson ,","sigmod record ,",1997.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s white , r cattell , s finkelstein","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"a dan , ps yu , jy chung","sigmod record ,",2000.0 ,1
a consensus glossary of temporal database concepts,,sigmod record,2001 ,a consensus glossary of temporal database concepts,"j freire , jr haritsa , m ramanath , p roy , j simeon","sigmod record ,",2001.0 ,1
implementing data cubes efficiently,,sigmod conference,1999 ,implementing data cubes efficiently,"s chakrabarti , s sarawagi , b dom","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
book review column,,sigmod record,1999 ,book review column,acms anthology,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"c faloutsos , b yi","sigmod record ,",2000.0 ,1
a consensus glossary of temporal database concepts,,sigmod record,2000 ,a consensus glossary of temporal database concepts,hv jagadish,"sigmod record ,",2000.0 ,1
locally adaptive dimensionality reduction for indexing large time series databases,,sigmod record,2003 ,locally adaptive dimensionality reduction for indexing large time series databases,"d dehaan , d toman , mp consens , mt ozsu","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2002.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"ap sistla , c yu","sigmod record ,",2000.0 ,1
on processing xml in ldap,,sigmod record,2003 ,on processing xml in ldap,"cs jensen , ce dyreson","sigmod record ,",2003.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,jl han,"sigmod record ,",2000.0 ,1
webfilter : a high-throughput xml-based publish and subscribe system,,sigmod record,1999 ,webfilter : a high-throughput xml-based publish and subscribe system,a dogac,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"s guha , r rastogi , a cure","sigmod record ,",2002.0 ,1
reminiscences on influential papers,,sigmod record,1999 ,reminiscences on influential papers,c mohan,"sigmod record ,",1999.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,2000 ,agent-based semantic interoperability in infosleuth,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"sy chien , vj tsotras , c zaniolo","sigmod record ,",2002.0 ,1
reminiscences on influential papers,,sigmod conference,1999 ,reminiscences on influential papers,c mohan,"sigmod conference ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
a case for dynamic view management,,sigmod conference,1999 ,a case for dynamic view management,"g cormode , m datar , p indyk , s muthukrishnan","sigmod conference ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
book review column,,sigmod record,1999 ,book review column,"m gebhardt , m jarke , s jacobs","sigmod record ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"b babcock , c olston","sigmod record ,",1997.0 ,1
metu interoperable database system,,sigmod record,1999 ,metu interoperable database system,"s ceri , r cochrane , j widom","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",2000.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"d papadias , t sellis","sigmod record ,",1997.0 ,1
application of oodb and sgml techniques in text database : an electronic dictionary system,,sigmod record,1999 ,application of oodb and sgml techniques in text database : an electronic dictionary system,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
updating xml,,sigmod conference,1999 ,updating xml,"p fankhauser , g gardarin","sigmod conference ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"s nestrov , s abiteboul , r motwani","sigmod record ,",1997.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,acms anthology,"sigmod record ,",1997.0 ,1
discovering internet marketing intelligence through online analytical web usage mining,,sigmod record,1999 ,discovering internet marketing intelligence through online analytical web usage mining,"a deshpande , sk nath , pb gibbons , s seshan","sigmod record ,",1999.0 ,1
locally adaptive dimensionality reduction for indexing large time series databases,,sigmod record,2003 ,locally adaptive dimensionality reduction for indexing large time series databases,grhh samet,"sigmod record ,",2003.0 ,1
a consensus glossary of temporal database concepts,,sigmod record,2001 ,a consensus glossary of temporal database concepts,"p dadam , w klas","sigmod record ,",2001.0 ,1
book review column,,sigmod record,1999 ,book review column,a eisenberg,"sigmod record ,",1999.0 ,1
discovering internet marketing intelligence through online analytical web usage mining,,sigmod record,1999 ,discovering internet marketing intelligence through online analytical web usage mining,gc introduction,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"h darwen , cj date","sigmod record ,",2000.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"r golman , j widom","sigmod record ,",2000.0 ,1
temporal database bibliography update,,sigmod record,1999 ,temporal database bibliography update,acms anthology,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"y yao , j gehrke","sigmod record ,",1999.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,c mohan,"sigmod record ,",2003.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"rg bello , k dias , a downing jr , nc jf , s wd","sigmod record ,",2000.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,rt snodgrass,"sigmod record ,",2000.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,1999 ,agent-based semantic interoperability in infosleuth,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s helmer , t neumann , g moerkotte","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,"v poosala , ye ioannidis","sigmod record ,",2002.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"acms record , s record","sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,r snodgrass,"sigmod record ,",2003.0 ,1
structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"j keen , w dally",sigmod record,2001 ,yangx . structured document storage and refined declarative and navigational access mechanisms in,"js keen , wj dally","acm sigmod record ,",2001.0 ,1
query optimization for xml,,sigmod record,2003 ,query optimization for xml,"s acharya , r alonso , mj franklin , s zdonik","sigmod record ,",2003.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,k aberer,"sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
progress on hpcc and nii,,sigmod record,2000 ,progress on hpcc and nii,rt snodgrass,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"g gottlob , c koch , r pichler","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"ki lin , h jagadish , c faloutsos","sigmod record ,",2000.0 ,1
agent-based semantic interoperability in infosleuth,,sigmod record,1999 ,agent-based semantic interoperability in infosleuth,acms anthology,"sigmod record ,",1999.0 ,1
an overview of data warehousing and olap technology,,sigmod record,1997 ,an overview of data warehousing and olap technology,"g arun , a joshi","sigmod record ,",1997.0 ,1
querying the internet with pier,,sigmod conference,1999 ,querying the internet with pier,"e baralis , s ceri , s paraboschi","sigmod conference ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,"r lempel , s moran","sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"y yao , j gehrke","sigmod record ,",1999.0 ,1
a multimedia presentation algebra,,sigmod conference,1999 ,a multimedia presentation algebra,"t lahiri , a ganesh , r weiss , a joshi","sigmod conference ,",1999.0 ,1
"mining database structure ; or , how to build a data quality browser",,sigmod record,1999 ,"mining database structure ; or , how to build a data quality browser","j mahadavan , pa bernstein , e rahm","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,"p roy , s seshadri , a silberschatz , s sudarshan , s","sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,2003 ,reminiscences on influential papers,g weikum,"sigmod record ,",2003.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,rt snodgrass,"sigmod record ,",2000.0 ,1
reminiscences on influential papers,,sigmod record,1999 ,reminiscences on influential papers,"s amer-yahia , s cluet , c delobel","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
efficient user-adaptable similarity search in large multimedia databases,,sigmod record,2000 ,efficient user-adaptable similarity search in large multimedia databases,"p spyns , r meersman","sigmod record ,",2000.0 ,1
parallel mining algorithms for generalized association rules with classification hierarchy,,sigmod record,2003 ,parallel mining algorithms for generalized association rules with classification hierarchy,"f fabret , h jacobsen , f llirbat , j pereira , d","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,2002 ,david dewitt speaks out,mp consens,"sigmod record ,",2002.0 ,1
temporal database bibliography update,,sigmod record,2003 ,temporal database bibliography update,c faloutsos,"sigmod record ,",2003.0 ,1
temporal database bibliography update,,sigmod record,2000 ,temporal database bibliography update,acms anthology,"sigmod record ,",2000.0 ,1
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,"t kempster , c stirling , p thanisch","sigmod record ,",2003.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"n asish , c knoblock","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"l bouganim , p pucheral","sigmod record ,",1999.0 ,1
temporal database bibliography update,,sigmod record,1999 ,temporal database bibliography update,c faloutsos,"sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2003 ,david dewitt speaks out,s sarawagi,"sigmod record ,",2003.0 ,1
discovering internet marketing intelligence through online analytical web usage mining,,sigmod record,1999 ,discovering internet marketing intelligence through online analytical web usage mining,"e hunt , mp atkinson , rw irving","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,1999 ,david dewitt speaks out,"s be proud , hsfis very , p spent","sigmod record ,",1999.0 ,1
david dewitt speaks out,,sigmod record,2000 ,david dewitt speaks out,r snodgrass,"sigmod record ,",2000.0 ,1
book review column,,sigmod record,2003 ,book review column,k aberer,"sigmod record ,",2003.0 ,1
