ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
"the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998",,,,"araneus . master 's thesis e b. s , p b inan , t b roe",,,1998.0 ,0
guest editorial,,,2001.0,hosted content,,,2003.0 ,0
open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,open policy issue in parallel query optimization sigmod record,,,,0
alias : an active learning led interactive deduplication system,"s sarawagi , a bhamidipaty , a kirpal , c mouli",vldb,2002.0,"a database database service manager for a distributed database of record types. h haa, t hiral",,,oubtedly0,0
heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998.0,"using indexes such as query string s enim , m enum , s otr , c et al",j entretel,,,0
index configuration in object-oriented databases 1994,e bertino,vldb j.,,indexing for high-dimensional data in object-oriented databases 1992,,,Col title,0
icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,2000.0,icicle : self-tuning samples for approximate query answering,,,ONSORED,0
efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002.0,efficient algorithms for minimizing tree pattern queries,a quisti,sbrull,___________________________,0
"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"access in MySQL SQL database systems n nakhe , p sudarshan",,,1994.0 ,0
answering queries using views : a survey a halevy 2001,,vldb j.,,"answering queries via view view s tao , h ekkan",,,"_.colrow . tao.com , . . the INTERNATIONAL . SOCIAL",0
wavelet-based histograms for selectivity estimation 1998,"y matias , j vitter , m wang",sigmod conference,,a scalable and low-latency histogram database in an interactive manner,e n caulkow . t rott,log,qqa,0
algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,editor 's notes,,,_. YEAR 2018.0 ---------------,0
tods reviewers,,,2003.0,data scientist journal,,,,0
a graphical query language for mobile information systems sigmod record,y chang,,2003.0,"a graphical query language for mobile information systems . edb , et al. , the ecliptics",,,,0
"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,"simple dictionary algorithm as of 1988 alaydiyal , v krivokapic , a kemper , e yyong , t",,,,0
"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,. alexis : a text-based relational analysis,,,1995.0,0
editor 's notes,l liu,sigmod record,2003.0,Document managers: the future,"w muhla, r ujala , t luul",,1.00,0
online association rule mining sigmod conference 1999,c hidber,,,unserialisation : the mysql relational database systems an alfelton-e,,,1993.0 ,0
disima : a distributed and interoperable image database system,"v oria , m zsu , p iglinski , s lin , b yao",sigmod conference,2000.0,disima : a distributed and interoperable image database system,,,1992.0 ,0
book review column k aberer,,sigmod record,2002.0,journal journals on,,s conj record,2003.0 1,0
fibonacci : a programming language for object databases vldb j.,"a albano , g ghelli , r orsini",,1995.0,fibonacci graph search : a programming language for the fibonacci graph collection t h m e w.,"h jaltason , h samet",,________,0
guest editorial,,,2001.0,blog entry,,,___________________,0
"data grid management systems a jagatheesan , a rajasekar 2003",,sigmod conference,,"data grid management to scale from 0 to 10 in sparse data sources sevann, s sarah , kei",,,,0
editorial 2001,,,,editor-oriented and control of .,r eunicee,,2002.0 _.,0
predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernndez , j hwang",sigmod conference,1994.0,predictive dynamic load balancing of simultaneous rule and query processing,"r zmier , w ronikli",sigmod conference,1994.0 col title,0
enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998.0,the re-tree : an enhanced object-relational mapping system,j toivonen,,galitarian1,0
guest editor 's introduction,,,1998.0,"the introduction of the guest editor, by author m a valka",,,1995.0 ,0
incremental maintenance of views with duplicates sigmod conference,"t griffin , l libkin",,1995.0,A high-definition database schema for shared values from uninitialized storage s s ssarnoff,c jordan,,2001.0,0
"investigation of algebraic query optimisation techniques for database programming languages a poulovassilis , c small vldb",,,1994.0,"matrix manipulation algorithm and object oriented databases i jusu , s kanji",,,1995.0 ,0
dna-miner : a system prototype for mining dna sequences sigmod conference 2001,"j han , h jamil , y lu , l chen , y liao , j pei",,,"dna-miner : a system prototype for obtaining dna sequences , COOL DEVELOPER'S","s hudson , r king","acm tods ,",_______________________________,0
the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,unifying of a sequence database system tnd . conference,"x hirab , u khaleb",,1998.0 ,0
introduction to the career forum column sigmod record 2001,a labrinidis,,,introduction table s gislab,,,,0
"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,"data manipulation of large data formats n ochietta , s usuo , s korea , s mougioka , s mikoyama",,,CHARTHROPOLATE0,0
"managing intervals efficiently in object-relational databases h kriegel , m ptke , t seidl",,vldb,2000.0,manual access management table with object-oriented data,"t naz, k seidl",,ibrind,0
dbcache : database caching for web application servers 2002,"m altinel , q luo , s krishnamurthy , c mohan , h pirahesh , b lindsay , h woo , l brown",sigmod conference,,"the database versioning (DBversioning) specification d chavliev , g waldenburg , r breslin , s miehlen",,,1994.0 ,0
the nimble integration engine 2001,"d draper , a halevy , d weld",sigmod conference,,code folding and optimization of data folding rules,"m jackel , d aarnta, a tahlen",,          ,0
"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,,0
