ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
temporal database system implementations,"kotagiri ramamohanarao , james harland",sigmod conference,1997 ,the structured information manager : a database system for sgml documents,"aidong zhang , marian nodine , bharat bhargava , omran bukhres",the vldb journal -- the international journal on very large data bases,2001 ,0
extracting schema from semistructured data,"ran wolff , assaf schuster",sigmod conference,2000 ,query optimization in compressed database systems,"elena baralis , stefano paraboschi , ernest teniente",international conference on management of data,1999 ,0
a system for watermarking relational databases,"beng chin ooi , kian-lee tan , hongjun lu",sigmod conference,2003 ,optimizing disjunctive queries with expensive predicates,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",acm sigmod record,1999 ,0
infomaster : an information integration system,kjetil nørvåg,sigmod conference,2003 ,exploratory mining via constrained frequent set queries,christian b &#246; hm,international conference on management of data,1997 ,0
editor 's notes,jennifer widom,sigmod record,1997 ,a componentized architecture for dynamic electronic markets,richard snodgrass,acm transactions on database systems ( tods ),2000 ,0
the coral deductive system,dan suciu,acm trans . database syst .,2001 ,storage estimation for multidimensional aggregates in the presence of hierarchies,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",acm sigmod record,1997 ,0
building notification services with microsoft sqlserver,"s. seshadri , rajeev rastogi , abraham silberschatz , philip bohannon , dennis w. leinbaugh , s. sudarshan",sigmod conference,2003 ,efficient algorithms for minimizing tree pattern queries,"stefano ceri , piero fraternali , stefano paraboschi , giuseppe psaila",international conference on management of data,1999 ,0
selectivity estimation without the attribute value independence assumption,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,2001 ,minimal probing : supporting expensive predicates for top-k queries,"yasushi sakurai , masatoshi yoshikawa , shunsuke uemura , haruhiko kojima",international conference on management of data,1999 ,0
estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,r. g. g. cattell,vldb j.,2002 ,acm multimedia '94 conference workshop on multimedia database management systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1997 ,0
the hcc-tree : an efficient index structure for object oriented databases,"shariq rizvi , jayant r. haritsa",vldb,1994 ,groupwise processing of relational queries,"peter g. selfridge , divesh srivastava , lynn o. wilson",international conference on management of data,2000 ,0
a cost model for clustered object-oriented databases,dan suciu,vldb,2003 ,adaptive algorithms for set containment joins,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",very large data bases,1997 ,0
lore : a database management system for semistructured data,"michele missikoff , anna formica , hans dietmar gröger",sigmod record,2001 ,database systems-breaking out of the box,sunita sarawagi,very large data bases,1997 ,0
the wasa2 object-oriented workflow management system,"ambuj k. singh , kothuri venkata ravi kanth , divyakant agrawal",vldb,1997 ,data mining with optimized two-dimensional association rules,"jiawei han , yongjian fu , yue huang , yandong cai , nick cercone",acm transactions on database systems ( tods ),2001 ,0
fast algorithms for universal quantification in large databases,"letizia tanca , piero fraternali",acm trans . database syst .,2001 ,database systems-breaking out of the box,"marc gyssens , laks v. s. lakshmanan",very large data bases,1997 ,0
using schematically heterogeneous structures,"christian s. jensen , richard t. snodgrass , giedrius slivinskas",sigmod conference,2003 ,query optimization for xml,michael j. carey,international conference on management of data,1996 ,0
optimizing queries across diverse data sources,"arun jagatheesan , arcot rajasekar",vldb,1994 ,a raster approximation for processing of spatial joins,"wynne hsu , mong li lee , kheng guan goh",international conference on management of data,2000 ,0
storing and querying ordered xml using a relational database system,"hanan samet , aya soffer",sigmod conference,2001 ,metadata standards for data warehousing : open information model vs. common warehouse metadata,"elena baralis , jennifer widom",international conference on management of data,1999 ,0
a layered architecture for querying dynamic web content,"hasan davulcu , michael kifer , i. v. ramakrishnan , juliana freire",sigmod record,2000 ,query by diagram : a graphical environment for querying databases,"yufei tao , dimitris papadias",international conference on management of data,1994 ,0
mining frequent itemsets using support constraints,"kaushik chakrabarti , sharad mehrotra",vldb,1994 ,a characterization of the sensitivity of query optimization to storage access cost parameters,"minos n. garofalakis , phillip b. gibbon",the vldb journal -- the international journal on very large data bases,2001 ,0
adaptive filters for continuous queries over distributed data streams,azer bestavros,sigmod record,1997 ,psoup : a system for streaming queries over streaming data,"alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo",international conference on management of data,2000 ,0
dataguides : enabling query formulation and optimization in semistructured databases,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,1997 ,datablitz : a high performance main-memory storage manager,"rachel pottinger , alon halevy",acm sigmod record,2000 ,0
temporal database system implementations,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2003 ,information systems research at george mason university,ron sacks-davis,international conference on management of data,1999 ,0
call for book reviews,"wei wang , richard r. muntz , jiong yang",sigmod record,1994 ,approximate query processing using wavelets,joseph fong,acm transactions on database systems ( tods ),2000 ,0
industry perspectives,"goetz graefe , richard l. cole",acm trans . database syst .,2002 ,database systems-breaking out of the box,"stefano ceri , piero fraternali , stefano paraboschi",very large data bases,1997 ,0
the ccube constraint object-oriented database system,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi",vldb,2000 ,efficiently publishing relational data as xml documents,"fabrizio ferrandina , thorsten meyer , roberto zicari , guy ferran , jo &#235; lle madec",international conference on management of data,1995 ,0
a performance evaluation of oid mapping techniques,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",vldb,1997 ,"integrating temporal , real-time , an active databases","oscar d &#237; az , arturo jaime",international conference on management of data,2000 ,0
on the issue of valid time ( s ) in temporal databases,"edward y. chang , chen li",sigmod record,2003 ,efficient concurrency control in multidimensional access methods,kenneth a. ross,acm transactions on database systems ( tods ),1995 ,0
including group-by in query optimization,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,1995 ,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"wen-syan li , k. sel &#231; uk candan , wang-pin hsiung , oliver po , divyakant agrawal , qiong luo , wei-kuang waine huang , yusuf akca , cemal yilmaz",international conference on management of data,2000 ,0
static detection of security flaws in object-oriented databases,"yannis sismanis , yannis kotidis , nick roussopoulos",acm trans . database syst .,2002 ,processing complex aggregate queries over data streams,"yihong zhao , prasad m. deshpande , jeffrey f. naughton",acm sigmod record,1996 ,0
implementing the spirit of sql-99,"christian s. jensen , david b. lomet",vldb,2002 ,"fastmap : a fast algorithm for indexing , data-mining and visualization of traditional and multimedia datasets","qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , honguk woo , bruce g. lindsay , jeffrey f. naughton",international conference on management of data,1997 ,0
optimizing queries across diverse data sources,"fabrizio ferrandina , thorsten meyer , roberto zicari",vldb,1996 ,data mining with optimized two-dimensional association rules,"goetz graefe , richard l. cole",the vldb journal -- the international journal on very large data bases,2001 ,0
parallel database systems in the 1990 's,"ling liu , calton pu , tong zhou",sigmod conference,2000 ,efficient search of multi-dimensional b-trees,"nitin thaper , sudipto guha , piotr indyk , nick koudas",international conference on management of data,1997 ,0
proxy-server architectures for olap,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",sigmod conference,2003 ,the ores temporal database management system,"wen-syan li , chris clifton",international conference on management of data,1999 ,0
optimizing multiple dimensional queries simultaneously in multidimensional databases,"nandlal l. sarda , mukesh k. mohania",vldb j.,2000 ,the algres testbed of chimera : an active object-oriented database system,"swarup acharya , viswanath poosala , sridhar ramaswamy",international conference on management of data,1999 ,0
ajax : an extensible data cleaning tool,"roy goldman , jennifer widom",vldb,2000 ,materialized view selection for multidimensional datasets,"gustav fahl , tore risch",international conference on management of data,1999 ,0
an adaptive query execution system for data integration,"dan suciu , ioana manolescu , daniela florescu , alon y. levy",sigmod conference,2001 ,database research at the university of illinois at urbana-champaign,"reinhard braumandl , alfons kemper , donald kossmann",international conference on management of data,1999 ,0
tavant system architecture for sell-side channel management,"anne doucet , véronique benzaken",vldb,2002 ,the structured information manager : a database system for sgml documents,"edwin h. jacox , hanan samet",the vldb journal -- the international journal on very large data bases,1995 ,0
tam : a system for dynamic transactional activity management,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod record,1997 ,dynamic multidimensional histograms,"peter apers , stefano ceri , richard snodgrass",international conference on management of data,2000 ,0
the aggregate data problem : a system for their definition and management,"luis gravano , surajit chaudhuri",vldb,1999 ,database management systems and the internet,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,2000 ,0
efficient exploration of large scientific databases,"peter dadam , wolfgang klas",vldb,2003 ,infomaster : an information integration system,"eric w. brown , james p. callan , w. bruce croft",international conference on management of data,1998 ,0
database management systems and the internet,josé a. blakeley,vldb,1997 ,minimal probing : supporting expensive predicates for top-k queries,"gustav fahl , tore risch",the vldb journal -- the international journal on very large data bases,2001 ,0
space optimization in deductive databases,susan malaika,vldb,2000 ,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"michael jaedicke , bernhard mitschang",international conference on management of data,1994 ,0
nonstop sql : scalability and availability for decision support,"fereidoon sadri , laks v. s. lakshmanan , iyer n. subramanian",vldb,1996 ,disima : a distributed and interoperable image database system,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2001 ,0
information retrieval from an incomplete data cube,"daniel barbará , sushil jajodia , ningning wu , julia couto",vldb,1999 ,optimizing queries on compressed bitmaps,avigdor gal,international conference on management of data,2001 ,0
the trigs active object-oriented database system - an overview,r. g. g. cattell,sigmod record,1997 ,a taxonomy for secure object-oriented databases,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2001 ,0
rate-based query optimization for streaming information sources,"yuqing song , yong shi , aidong zhang",sigmod conference,1997 ,indexing multimedia databases,"kian-lee tan , cheng hian goh , beng chin ooi",international conference on management of data,2000 ,0
time-parameterized queries in spatio-temporal databases,won kim,acm trans . database syst .,2002 ,optimizing queries with universal quantification in object-oriented and object-relational databases,"bin li , dennis shasha",very large data bases,1997 ,0
database research at nthu and itri,"michael j. wynblatt , julio c. navas",sigmod conference,2001 ,advances in databases and information systems : report of 5th east european conference adbis ' 2001,"viswanath poosala , peter j. haas , yannis e. ioannidis , eugene j. shekita",acm sigmod record,1999 ,0
carnot and infosleuth : database technology and the world wide web,"alon y. levy , divesh srivastava , abraham silberschatz , maria zemankova",vldb,2000 ,query by diagram : a graphical environment for querying databases,"kian-lee tan , cheng hian goh , beng chin ooi",international conference on management of data,1999 ,0
