ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
Centuries ( Gazzo Remix ),Disclosure,More Monsters and Sprites,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",Album Only,2014 Interscope Records,6:14,25-Feb-14 ,Shone [ Feat . Pleasure P ],Mark Ronson feat . Daniel Merriweather,Settle ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",5:59, ,0
Masterpiece ( feat . Jordan Rakei ),Nicky Jam & Enrique Iglesias,Pricele $ $,"Reggae , Music , Electronic , Dance , Rock",Album Only,"2011 Big Machine Records , LLC .",8:14,28-Mar-11 ,Bad Romance ( Kaskade Remix ),Skrillex & Damian Jr Gong '' Marley '',Listen,Country,$ 1.29,2015 RGK,4:17,"October 9 , 2015 ",0
Delirious ( feat . Tara McDonald ),Daniel Merriweather & Mark Ronson,Us and Them ( Deluxe Version ),"Pop , Music , R&B / Soul , Funk , Soul",Album Only,"2013 Hollywood Records , Inc.",4:31,19-Apr-11 ,Long Live,Taylor Swift,The Remix,Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,6:06,"April 5 , 2013 ",0
El Perd ' _ n ( Forgiveness ),Justin Bieber,FOUR ( Ultimate Edition ),"Pop , Music",Album Only,2014 Interscope Records,4:15,10-Nov-14 ,Pledge Allegiance To The Hag ( Live ),Mark Ronson,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Pop,$ 1.29,2015 Real Sounds,3:32,"September 18 , 2015 ",0
Act My Age,Selena Gomez,Speak Now - World Tour Live,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",Album Only,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,8:14,14-Aug-07 ,Smoke ( Interlude ) [ Explicit ],Ryan Adams,Applause ( Remixes ),Pop,$ 1.29,"( C ) 2006 DTP Records , LLC",4:12,"September 25 , 2015 ",0
The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",--,14-Jun-11 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),Chase Rice,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
Sumthin Like This Night ( feat . Gorillaz ),Nicky Jam & Enrique Iglesias,"Turn Around ( 5,4,3,2,1 ) [ Remixes ]","Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",Album Only,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:28,24-Feb-15 ,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ]",Calvin Harris feat . HAIM,Hold My Home,Pop,$ 1.29,"( C ) 2011 Capitol Records , LLC",2:57,"January 13 , 2015 ",0
Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Album Only,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14 ,One Love ( Feat . Estelle ),David Banner,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),Rap & Hip-Hop,$ 1.29,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",4:42,"November 10 , 2014 ",0
Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ],Cold War Kids,Settle ( Deluxe Version ),"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Album Only,2015 Sony Music Entertainment US Latin LLC,7:12,29-Nov-10 ,Initiation ( feat . Lola Monroe ) [ Explicit ],Justin Ward,Doggumentary [ Explicit ],Pop,$ 1.29,2009 Andy Henningsen,5:15, ,0
"Young , Wild & Free ( feat . Bruno Mars )",David Guetta,Blame ( Remixes ) [ feat . John Newman ] - EP,"Electronic , Music , Dance , Garage , House , Rock",Album Only,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,5:30,5-Aug-14 ,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Keith Urban,Trilogy ( Edited Version ) [ Clean ],Country,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",5:54,"November 24 , 2014 ",0
The Breath You Take,George Strait,Trilogy,"Dance , Music , House , Electronic",Album Only,‰ ãÑ 2011 TriPower,--,19-Aug-14 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),Lauren Alaina,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
Illusion ( feat . Echosmith ),Disclosure,Nicky Jam Hits,"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",Album Only,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,4:11,4-Oct-03 ,( You Make Me Feel Like ) A Natural Woman ( American Idol Performance ),Shinedown,Settle ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:08,"November 23 , 2009 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Little Big Town,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",6:57,14-Jun-11 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,3:49,"September 23 , 1987 ",0
Take Care ( feat . Rihanna ),Calvin Harris,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Hip-Hop/Rap , Music",Album Only,‰ ãÑ 2011 Cash Money Records Inc.,4:37,15-Nov-11 ,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",Drake,Take Care ( Deluxe Edition ) [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:09,"September 25 , 2015 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11 ,Just Dance ( RedOne Remix ),Taylor Swift,Rolling Papers [ Clean ],Pop,$ 1.29,( C ) 2008 Interscope,5:17,"November 4 , 2008 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Kaskade,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11 ,Just Dance ( RedOne Remix ),Lady Gaga,Speak Now,Pop,$ 1.29,( C ) 2008 Interscope,5:17,"August 3 , 2010 ",0
The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",--,11-Sep-15 ,50 Shades of Crazy,Chase Rice,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
Every Time You Go,Snoop Dogg,Little Big Town,"Dance , Music",Album Only,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,6:10,12-Dec-11 ,The Birds Pt. 2 ( Album Version ( Edited ) ) [ Clean ],Calvin Harris feat . John Newman,Live At Carnegie Hall [ Explicit ],Dance & Electronic,$ 0.99,( C ) 2011 The Island Def Jam Music Group,3:57,"November 24 , 2014 ",0
"Young , Wild & Free ( feat . Bruno Mars )",Chase Rice,FOUR ( Ultimate Edition ),"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Album Only,"‰ ãÑ 2014 Big Machine Records , LLC",6:37,24-Feb-15 ,Love Me Like You Do ( Sax Instrumental Version ),Keith Urban,Woman Like Me Remixes,Country,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:51,"October 9 , 2015 ",0
"The Birds , Pt. 1",Snoop Dogg,R.O.O.T.S. ( Deluxe Version ),"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",Album Only,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",--,16-Dec-11 ,Street Money ( feat . Rick Ross ) [ Explicit ],Calvin Harris Feat . Kelis,The Heist [ Deluxe Edition ] [ Explicit ],Pop,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,3:26,"November 16 , 2004 ",0
Starry Eyed ( AN21 and Max Vangeli Remix ),Taylor Swift,Midnight Memories ( Deluxe Edition ),"Pop , Music , Dance , Rock",Album Only,2002 SONY BMG MUSIC ENTERTAINMENT,9:18,25-Feb-14 ,Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ],Lady Gaga,I Ca n't Lose ( Remixes ) - EP,Pop,$ 1.29,"( C ) 2006 DTP Records , LLC",2:25,"August 27 , 2013 ",0
Best of Cr247,George Strait,"Now That 's What I Call Country , Vol . 4","Dance , Music , Pop , Rock",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",4:17,14-Jun-11 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),Ellie Goulding,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
Hurt a Lot Worse When You Go,George Strait,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",2:09:26,14-Jun-11 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),Chase Rice,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Lil Wayne & Jay Sean,True Colors,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",Album Only,2002 SONY BMG MUSIC ENTERTAINMENT,4:19,23-Nov-09 ,Bad Romance ( Kaskade Remix ),Snoop Dogg,Thank Me Later ( Edited Version ),Rap & Hip-Hop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),2:58,"May 23 , 2011 ",0
Illusion ( feat . Echosmith ),George Strait,Doggumentary,"Dance , Music , Electronic",Album Only,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",3:26,24-Jun-08 ,Beautiful Now ( KDrew Remix ) [ feat . Jon Bellion ],Cold War Kids,The Fame Monster ( Deluxe ),Country,$ 1.29,"( C ) 2015 The Valory Music Co. , LLC",4:10,"October 6 , 2014 ",0
As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],David Guetta,Speak Now - World Tour Live,"Pop , Music",Album Only,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:17,6-May-14 ,Scary Monsters And Nice Sprites ( Zedd Remix ),Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,3:26, ,0
"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Ellie Goulding,Reloaded,"Hip-Hop/Rap , Music",Album Only,2014 Sony Music Entertainment UK Limited,6:30,28-Mar-11 ,If You Only Knew ( Live Acoustic From Kansas City ),Flo Rida,El PerdÌ_n ( The Remixes ),Rap & Hip-Hop,$ 0.99,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2:53,"November 9 , 2012 ",0
Kaskade - Fire & Ice Booklet,Wiz Khalifa,Bright Lights ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap",Album Only,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:15,4-Dec-12 ,How We Do Things ( feat . Monty ) [ Clean ],Taylor Swift,Hotel Cabana [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2011 Capitol Records , LLC",3:57,"September 25 , 2015 ",0
Speak Now - World Tour Live Concert ( Live 2011 ),Ellie Goulding,Hotel Cabana,"Dance , Music , Electronic",Album Only,‰ ãÑ 2011 TriPower,4:07,6-May-14 ,Smoke ( Interlude ) [ Explicit ],Justin Ward,The Remix,Pop,$ 1.29,( C ) 2014 Wolf Tone Limited,5:22,"November 25 , 2013 ",0
Find You ( feat . Matthew Koma & Miriam Bryant ) [ Mike Hawkins Remix ],One Direction,More Monsters and Sprites,"Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:17,25-Nov-13 ,No One 's Here To Sleep [ feat . Bastille ] [ Explicit ],The Weeknd,Christmas Greetings,Pop,$ 1.29,( c ) 2015 Covered Records,7:53,"February 12 , 2013 ",0
Whateva ( feat . Monty ),Wiz Khalifa,Mac and Devin Go to High School ( Music from and Inspired By the Movie ),"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",Album Only,2015 300 Entertainment/RGF Productions,4:15,15-Feb-11 ,Lights ( Shook Remix ),Taylor Swift,Applause ( Remixes ),Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:26,"August 19 , 2014 ",0
Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ],Snoop Dogg,American Idol Season 10 : Lauren Alaina,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Album Only,‰ ãÑ 2014 Downtown Records,8:14,25-Feb-14 ,First,Justin Bieber,The Remix,Pop,$ 1.29,"( C ) 2010 Big Machine Records , LLC .",6:05,"August 27 , 2013 ",0
Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ],David Guetta,Do What U Want ( Remixes ),"Pop , Music , Dance , Rock",Album Only,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:18,26-May-15 ,Febreze ( feat . 2 Chainz ) [ Explicit ],Birdman,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,3:35, ,0
Baby When the Light ( David Guetta & Fred Rister Remix ),Zedd,Speak Now - World Tour Live,"Dance , Music",Album Only,"2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",6:14,24-Feb-15 ,Clarity ( Zedd Union Mix ) [ feat . Foxes ],Like Tattoos On This Town,Reba # 1 's,Dance & Electronic,$ 1.29,"( C ) 2015 The Valory Music Co. , LLC",3:23,"May 27 , 2003 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11 ,Alejandro ( The Sound of Arrows Remix ),Calvin Harris Feat . Kelis,Speak Now,Pop,$ 1.29,( C ) 2008 Interscope,5:17,"October 9 , 2015 ",0
"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Justin Bieber,Little Big Town,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",Album Only,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:25,14-Aug-07 ,Crack In the Pearl,Lady Gaga,Love Me Like You Do - Made Popular By Ellie Goulding,Pop,$ 0.99,2015 Real Sounds,5:49,"April 10 , 2015 ",0
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Titanium ( Spanish Version ) - Single,"Alternative , Music , Indie Rock , Rock",Album Only,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2:51,26-Nov-10 ,The Sky 's The Limit ( Ayo Remix ),David Guetta,Ten Songs From Live At Carnegie Hall [ Explicit ],Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:19,"September 25 , 2015 ",0
First - Return to Tackyland,Lil Wayne & Lil ' Twist,Doggumentary,"Hip-Hop/Rap , Music , Dirty South",Album Only,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:34,18-May-15 ,Break Free [ feat . Zedd ],Flo Rida,Nothing But The Beat,Dance & Electronic,$ 1.29,( C ) 1981 MCA Records Inc.,5:59,"December 16 , 2011 ",0
Kill Everybody ( Bare Noize Remix ),Zedd,Trilogy,"Alternative , Music , Rock",Album Only,2015 Sony Music Entertainment US Latin LLC,4:18,11-Sep-15 ,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Lauren Alaina,Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ],Dance & Electronic,$ 0.99,( C ) 2006 Vanguard,3:29,"June 22 , 2012 ",0
The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",2:09:26,14-Jun-11 ,50 Shades of Crazy,"Major Lazer , DJ Snake",Just Dance ( Remix EP pt2 ),Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Toby Keith,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11 ,Just Dance ( RedOne Remix ),Lady Gaga,Speak Now,Pop,$ 1.29,( C ) 2008 Interscope,4:19,"November 4 , 2008 ",0
Speak Now - World Tour Live Concert ( Live 2011 ),Taylor Swift,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Soundtrack,Music,Hip-Hop / Rap , Hardcore Rap , West Coast Rap , Gangsta Rap , Rap , Soundtrack",Album Only,‰ ãÑ 2010 The Island Def Jam Music Group,4:11,20-Aug-13 ,Long Live,One Direction,Lauren Alaina - American Idol Season 10,"Country , Country Rock , Pop , Rock",$ 1.29,( C ) 2014 Downtown Records,5:17,"September 25 , 2015 ",0
Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,9:18,21-Nov-11 ,Just Dance ( RedOne Remix ),Taylor Swift,The Remix,Pop,$ 1.29,( C ) 2008 Interscope,5:17,"August 27 , 2013 ",0
The Breath You Take,Kaskade,"Now That 's What I Call Country , Vol . 4","Dance , Music , House , Electronic",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",6:57,14-Jun-11 ,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,3:10,"September 23 , 1987 ",0
