ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0 ,the ccube constraint object-oriented database system,,,1997.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,dennis shasha-the dangers of replication and a solution -,"j gray , p helland , poâ ?? neil",, ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon","sigmod rec ,",1997.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon","sigmod rec ,",1997.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon",,1997.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"t hadzilacos , n tryfona","sigmod rec ,",1997.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu","a helal , h li","sigmod record ,",2000.0 ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu","a helal , h li","sigmod record ,",2000.0 ,1
on efficiently implementing schemasql on an sql database system vldb,"m carey , d dewitt",, ,on an efficient implementation of schemasql,,, ,1
mapping data in peer-to-peer systems : semantics and algorithmic issues,,sigmod conference,1999.0 ,data mapping in peer-to-peer systems : semantics and algorithmic issues,"j gray , p helland , poâ ?? neil",,1997.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,dennis shasha-the dangers of replication and a solution -,"jn gray , p helland",, ,1
random sampling for histogram construction : how much is enough ? sigmod conference,"s chaudhuri , r motwani , v narasayya",,1998.0 ,random sampling for histogram construction : how much is enough ? pages 436 -- 447,"s chaudhuri , r motwani , v narasayya",,1998.0 ,1
the dangers of replication and a solution 1996,"a kementsietsidis , m arenas , r miller",sigmod conference,1999.0 ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,,,1997.0 ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,sigmod record,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu",,"sigmod record ,",2000.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
random sampling for histogram construction : how much is enough ? sigmod conference,"s chaudhuri , r motwani , v narasayya",,1998.0 ,random sampling for histogram construction : how much is enough ? pages 436 -- 447,"s chaudhuri , r motwani , v narasayya",,1998.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon","sigmod rec ,",1997.0 ,1
the dangers of replication and a solution 1996,"g manku , s rajagopalan , b lindsay",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"gs manku , s rajagopalan , bg lindsay",, ,1
improved histograms for selectivity estimation of range predicates,"t hadzilacos , n tryfona",,1996.0 ,"improved histograms for selectivity estimation of range predicates v poosala , ej shekita sigmod conference ,",,,1996.0 ,1
locally adaptive dimensionality reduction for indexing large time series databases 2002,"m arenas , v kantere , a kementsietsidis , i kiringa , r miller , j mylopoulos",sigmod record, ,"s. and pazzani mj : locally adaptive dimensionality reduction for indexing large time series e keogh , km chakrabarti proceedings of the 2001 acm sigmod international conference",,, ,1
locally adaptive dimensionality reduction for indexing large time series databases 2002,,vldb, ,"s. and pazzani mj : locally adaptive dimensionality reduction for indexing large time series e keogh , km chakrabarti proceedings of the 2001 acm sigmod international conference","b theodoulidis , a ait-braham , g andrianopoulos , j","vldb ,", ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"t imielinsky , s viswanathan , br badrinath",, ,1
"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb, ,discovery of multiple-level association from large database,acms anthology,, ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon",,1997.0 ,1
improved histograms for selectivity estimation of range predicates,"t hadzilacos , n tryfona",,1996.0 ,"improved histograms for selectivity estimation of range predicates v poosala , ej shekita sigmod conference ,",,,1996.0 ,1
"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources vldb","m roth , p schwarz",,1997.0 ,"donâ ?? t scrap it , wrap it ! a wrapper architecture for data sources mt roth , p schwarz",,proceedings of the 23rd vldb,1997.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
approximate medians and other quantiles in one pass and with limited memory 1998,"a kementsietsidis , m arenas , r miller",sigmod conference, ,approximatemediansandother quantilesinonepass and with limited memory,,, ,1
"the clustra telecom database : high availability , high throughput , and real-time response s hvasshovd , и torbjјrnsen , s bratsberg , p holager 1995",,, ,"theclustratelecom database : high availability , high throughput , and realtime response proceedings of",a sahuguet,, ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
locally adaptive dimensionality reduction for indexing large time series databases 2002,"l bouganim , p pucheral",,1995.0 ,"s. and pazzani mj : locally adaptive dimensionality reduction for indexing large time series e keogh , km chakrabarti proceedings of the 2001 acm sigmod international conference",,,1995.0 ,1
integrating a structured-text retrieval system with an object-oriented database system 1994,,, ,"integrating a structured-text retrieval system with an object-oriented database system tw yan , j annevelink",b staudt,, ,1
"managing multiple and distributed ontologies on the semantic web a maedche , b motik , l stojanovic",,,2000.0 ,"managing multiple and distributed ontologies on the semantic web the vldb journal the international journal on very large & hellip ; , 2003.0","m fernandez , j simeon , b choi , a marian , g sur",,2001.0 ,1
the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"j gray , p helland , poâ ?? neil",, ,1
locating data sources in large distributed systems vldb,,,2003.0 ,"locating data sources in large distributed systems l galanis , y wang , sr jeffery , dj dewitt vldb ,",,,2003.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
approximate medians and other quantiles in one pass and with limited memory 1998,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,approximatemediansandother quantilesinonepass and with limited memory,,, ,1
"managing multiple and distributed ontologies on the semantic web a maedche , b motik , l stojanovic",,sigmod conference, ,"managing multiple and distributed ontologies on the semantic web the vldb journal the international journal on very large & hellip ; , 2003.0","p buneman , m grohe , c koch",, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
"webfilter : a high-throughput xml-based publish and subscribe system j pereira , f fabret , h jacobsen , f llirbat , d shasha 2001","w litwin , t schwarz",, ,"webfilter : a high-throughput xml-based publish and subscribe system j pereira , f fabret , d shasha",,, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"t imielinsky , s viswanathan , br badrinath",, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon","sigmod rec ,",1997.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
sql/xml and the sqlx informal group of companies,"s agrawal , s chaudhuri , v narasayya",sigmod record,1997.0 ,sql/xml and the sqlx informal group of companies [ z ] . proceeding of sigmod international conference 2001.0,,,1995.0 ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"jn gray , p helland",, ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
efficiently publishing relational data as xml documents vldb j.,"y matias , j vitter , m wang",, ,efficiently publishing relational data as xml documents b reinwald,,"the vldb journal the international journal on very large & hellip ; ,", ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
the dangers of replication and a solution 1996,"a kementsietsidis , m arenas , r miller",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,,"sigmod conference ,", ,1
efficiently publishing relational data as xml documents vldb j.,,, ,efficiently publishing relational data as xml documents b reinwald,a sahuguet,, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu","a helal , h li",,2000.0 ,1
"speeding up construction of pmr quadtree-based spatial indexes g hjaltason , h samet vldb j.",,, ,"speeding up construction of pmr quadtree-based spatial indexes the vldb journal the international journal on very large & hellip ; , 2002.0",a sahuguet,"acm sigmod record ,", ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon",,1997.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"j gray , p helland , poâ ?? neil",, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
"high-dimensional index structures , database support for next decade 's applications ( tutorial ) s berchtold , d keim sigmod conference",,sigmod conference, ,high-dimensional index structures database support for next decade 's applications ( tutorial ),,, ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb, ,"mining multiple-level association rules in large databases j han , y fu",,"vldb ,", ,1
approximate medians and other quantiles in one pass and with limited memory 1998,"g manku , s rajagopalan , b lindsay",sigmod conference, ,approximatemediansandother quantilesinonepass and with limited memory,"gs manku , s rajagopalan , bg lindsay",, ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu",,"sigmod record ,",2000.0 ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference, ,"j. han , and a. pang. : exploratory mining and pruning optimizations of constrained association rules","t hadzilacos , n tryfona",, ,1
"supporting valid-time indeterminacy c dyreson , r snodgrass",,acm trans . database syst ., ,supporting valid-time indeterminacy 1998.0,,"acm transactions on database systems ,", ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,dennis shasha-the dangers of replication and a solution -,"woâ ?? connell , it ieong , d schrader",, ,1
distributed top-n query processing with possibly uncooperative local systems vldb 2003,,, ,processing with possibly uncooperative local systems,,"proc 21th international conference on vldb ,", ,1
report on second international workshop on advanced issues of e-commerce and web-based information systems,,,2000.0 ,"report on second international workshop on advanced issues of e-commerce and web-based information kl wu , ps yu","a helal , h li","sigmod record ,",2000.0 ,1
the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,,, ,1
locally adaptive dimensionality reduction for indexing large time series databases 2002,,, ,"s. and pazzani mj : locally adaptive dimensionality reduction for indexing large time series e keogh , km chakrabarti proceedings of the 2001 acm sigmod international conference",,, ,1
the dangers of replication and a solution 1996,,sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,c ordonez,, ,1
the dangers of replication and a solution 1996,"a kementsietsidis , m arenas , r miller",sigmod conference, ,dennis shasha-the dangers of replication and a solution -,,, ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
"similarity-based queries for time series data d rafiei , a mendelzon",,sigmod conference,1997.0 ,similarity-based queries for time series data,"pl altick , d rafiei , a mendelzon",,1997.0 ,1
probview : a flexible probabilistic database system acm trans . database syst .,,vldb, ,"probview : a flexible probabilistic database system lvs lakshmanan , n leone , r ross , vs subrahmanian 1997.0",,"vldb ,", ,1
locally adaptive dimensionality reduction for indexing large time series databases sigmod conference,"a joshi , w bridge , j loaiza , t lahiri",,1995.0 ,"s. and pazzani mj : locally adaptive dimensionality reduction for indexing large time series e keogh , km chakrabarti proceedings of the 2001 acm sigmod international conference",,"vldb 2000 ,",1997.0 ,1
a raster approximation for processing of spatial joins,,, ,a raster approximation for processing of spatial joins,,, ,1
"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,vldb, ,"a toolkit for negotiation support on multidimensional data m gebhardt , m jarke , s jacobs",,"vldb ,", ,1
fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb, ,"mining multiple-level association rules in large databases j han , y fu",,, ,1
evolving teradata decision support for massively parallel processing with unix c ballinger sigmod conference,,,1994.0 ,evolving teradata decision support for massively parallel processing with unix,c ballinger,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"y zhu , d shasha",, ,1
the dangers of replication and a solution 1996,,sigmod conference, ,and d. shasha p. oâ ?? neil . the dangers of replication and a solution,"woâ ?? connell , it ieong , d schrader",, ,1
a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0 ,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0 ,1
a raster approximation for processing of spatial joins,,vldb, ,andb . seeger . multistep processing of spatial joins,,, ,1
book review column sigmod record 2002,,,1996.0 ,book review column,"m winslett , kcc chang , ah doan , j han , c zhai , y","sigmod record ,",1999.0 ,1
the incinerate data model acm trans . database syst .,,,1995.0 ,"the incinerate data model hv jagadish acm transactions on database systems ,",,,1995.0 ,1
the dangers of replication and a solution 1996,,sigmod conference, ,dennis shasha-the dangers of replication and a solution -,"j gray , p helland , poâ ?? neil",, ,1
