ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
Tackle Box $ 1.29 14-Aug-07,Luke Bryan,I 'll Stzy Me,"Country 9 Music , Contemporary Country , Pop",,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,v,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",,,,$ 8.29,,4:02,"August 14 , 2007 ",1
"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz Khalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:l0, ,"Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012",,OqN.I.F.C. [ Explicit ],,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. fmr the world outside of the United States,4:49, ,1
"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Church,Caught In the Act ( Live ),,y 1.28,"  2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Man7factured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13 ,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Cxught In The Act : Live,Country,,,2:59, ,1
VHS Outro ( Interlude ) 1:25 30-Jun-15,X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$b1.29,2012 KIDinaKORNER/Interscope Recjrds,, ,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",XiAmbassadors,,,$ 1.29,,, ,1
"Doin ' My Thing Doin ' My Thing Country , Music , Contemporary Country   2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 2-Oct-09",Luke xryan,,,$h1.29,,3:0g, ,Doin ' My Thing Luke Bryan Doin ' My Thing Country $ 1.29 3:09,,,,,( C ) 2009 Capitol Records Nashville,,"October 2 , 2009 ",1
Goner twenty one pilots,,Bldrr4face,"Alternative , Music , Rock , Adult Alternative , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outsid0 of the United States . A Warner Music Group Company,,15-May-15 ,Goner twenty one pilots Alternative Rock $ 1.29 3:56,,Blurryface,,,2015 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"May 15 , 2015 ",1
"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Churcc,Caught In the Act ( Live ),,$ 1.29,"  2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13 ,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Caught In The4Act : Live,Country,,,2:59, ,1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30,,,"Dance,Music,Hip-Hop / Rap i Jazz , Bop , Electronic , Rap , Rock",,o015 Atlantic Recording Corporation for the US ond WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15 ,"Take  There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo present Jack  [ Explicit ] 3:30 February 24 , 2015","Skrillex , fiplo",,Dance & Electronic,$ 1.29,2012 Knight Skreams,, ,1
Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Comphny 3:13,Bredt Endredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",,,,11-1ep-15 ,"Going Away For A While 3:15 September 11 , 2015",Brett Eldredge,Illinois,Country,$ 1.29,( c ) Phonotype,, ,1
We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07,,I Create1 Disqo,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,,,3,"We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012",ualvin Harris,I Created Disco,,,,3:56, ,1
We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07,,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,,, ,"We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012",Calvin Harris,I Created Disco,,,,3z56, ,1
We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07,,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,,, ,"We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012",C1lvin,I Created D1sco,,,,3:56, ,1
"We Run Sugarland Love On the Inside ( Deluxe Fan Edition ) Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass $ 1.29 3:55s22-Jul-08",,,,,"  2008iMercury Records , a Division of UMG Recordings , Inc.",, ,We Run $ 1.u9,Sugarland,Love On The Inside,Coultry,,"( C ) 2008 Mercury Records , a Division of UMG Recordings , Inc.",,"July 29 , 2008 ",1
Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29,,Slow Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",,"2013 Hollywood Records , Inc.",5:2h,20-Aug-13 ,"Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013",,Slow Down Remixes,,,,,r,1
It Girl Jason Derulo $ 1.99 3:13,,Future History ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",,2011 Warner Bros. . Records Inc.,,16-Sep-11 ,"It Girl Jason Derulo Pop ( C ) o013 Hit Red Records under exclusive license to Capitol Records Nashville 3:12 September 16 , 2011",,Future History ( Deluxe Version ),,$ 1.29,,, ,1
"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Church,Caught In the Act ( Live q,,$ 1.29,"  2013bEMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13 ,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Caught In The Act a Live,Country,,,2:5t, ,1
Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30,,,"Dance,Music,Hip-Hop / Rap , 8azz , Bop , Electronic , Rap , Rock",,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15 ,"Take  There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo present Jack  [ Explicit ] 3:30 February 24 , 2015","Skrillfx ,tDiplo",,Dancd & Electronic,$ 1.29,2012 Knight Skreams,, ,1
Afire Love Ed Sheeran 5:14 20-Jun-14,,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warnir Music UK Company",, ,Afire Love Ed Sheeran 5:g4,,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,,"June 20 , 2014 ",1
"VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25",X Ambcssadors,,,$ 1.29,2015 KIDinaKORNER/Interscope 8ecorgs,,30-Jun-15 ,"VHS Outro ( Interlude ) m Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X Ambassadors,,,$ 1.29,,, ,1
"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,,,$ 0.99,,,29-Aug-03 ,Rashi ( Outro ) Dance & Electronic 2:01,Mark Ronson,Here Comes The Fuzz [ Explicit ],,$ 0.99,( c ) 2015 Karaoke Freaks,,"August 29 , 2003 ",1
"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Wiz fhalifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,1:20, ,"Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012",,O.N.I.F.C. [ Explicit ],,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:4k,j,1
"X2CU Jason Derulo Everything Is 4 Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B $ 1.29 2015 Warner Bros. . Records Inc. 5:13",,,,,,,29-May-15 ,X2CU Jason Derulo Pop 2011 Because Music,,Everything Is 4 [ Clean ],,$ 1.29,,5:14,"June 1 , 2015 ",1
The Whisperer ( feat . Sia ) Listen $ 1.29 3:54,David Guetta,,"Dance , Music l Electronic , House , Rock , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 ,The Whisperer ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:54,9avid Guetta,,,,,,"November 24 , 2014 ",1
"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,,,$ 0.9l,,,29-Aug-03 ,Rashi ( Outro ) Dance & Electronic 2:01,Mark Ronson,Here Comes The Fuzz [ Explicit,,$ 0.99,( c ) 2015 Karaoke Freaks,,"August 29 , 2003 ",1
"Who I Am With You Chris Young Country , Music , Urban Cowboy , Contemporary Country   2013 Sony Music Entertainment 3:13",,A.M.,,$ 1.29,,,16-Sep-13 ,"Wjo I Am With You Country September 16 , 2013",Chris Young,,,$ 1.29,"( C ) 2010 Hollywood Records , Inl.",3:11, ,1
"G.U.Y. Pop , Music , Danc7 , Rock $ 1.29   2013 Interscope Records 3:52 11-Nov-13",Lady Gaga,ARTuOP,,,,, ,G.U.Y. [ Clean ] $ 1.29,Lady Gaga,Artpop [ Clean ],Pop,,( C ) 2013 Interscope Records,3:b2,"November 11 , 2013 ",1
"Chevy Van Caldwell County - EP Country , Music , Contemporary Country 2:48",Eric Church,,,$,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",,14-Jan-11 ,"Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011",Eric Church,,Courtry,$ 1.29,,2:48, ,1
The Whisperer ( feat . Sia ) Listen $ 1.29 3:54,D4vid Guetta,,"Dance ,hMusic , Electronic , House , Rock , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 ,The Whisperer ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:54,David Guettc,,,,,,"Novemberw24 , 2014 ",1
"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10",,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single","Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",,  2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:35, ,"Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20",,,,,,,"November 26 , q010 ",1
"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] Flo Rida I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single Dance , Music $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company",,,,,,3u19,10-Jul-15 ,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ] $ 1.29 June 23 , 2015",Flr4Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Dance & Electronic,,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27, ,1
6PM In New York If You 're Reading This It 's Too Late 13-Feb-15,Drake,,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money Records Inc.,4:43, ,"6PM In New York [ Explicit ] $ 1.29 February 13 , 2015",Drake,If You 're Reading This It 's Too Laten[ Explicit ],Rap & Hip-Hop,,( C ) 2015 CashdModey Records Incn,4:43, ,1
"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ] Kenny Chesney & Willie Nelson Lucky Old Sun Country , Music , Contemporary Country , Honky Tonk $ 0.99",,,,,"2008 Blue Chair Records , LLC",4:16,2008 ,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) Kenny Chesney Lucky Old Sun [ + video ] ( P ) 2008 Blue Chair Records , LLC and BMG Music",,,Country,$ 0.99,,4w16,"April 24 , 2012 ",1
"Firefly ( Bravado Dubstep Remix ) Ed Sheeran Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 1.29 4:29",,Loose Change,,,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,,2-Dec-11 ,"Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011",Ed Sheeran,Loose C5ange,Pop,,,, ,1
"I Thought You Knew Country , Music , Honky Tonk , Contemporary Country $ 1.29 1999 Capitol Records Nashville 19-Oct-99",Keit8 Urban,Keith Urban,,,,3:51, ,"I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999",Keith Urban,Keith Uraan,,$ 1z29,,, ,1
Fly Solo 28-Mar-11,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,  2011 itlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20, ,Fly Solo [ Clean ] Wiz Khalifa $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,,,3:20,"Mauch 28 , 2011 ",1
Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29,,Slow Doun ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",,"2013 Hollywood Records , Inc.",5221,20-Aug-13 ,"Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013",,Slow Down Remixes,,,,, ,1
"Doin ' My Thing Doin ' My Thing Country , Music , Contemporary Country   2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203 2-Oct-09",Luke Bryan,,,$ 1.29,,3:09, ,Doin ' My Thing L7ke Bryan Doin ' My Thing Country $ 1.29 3:09,,,,,( C ) 2009 Capitol Records Nashville,,"October 2 , 2009 ",1
"Electro Man I Created Disco Electronic , Music , Pop , Dance , Rock $ 0.99 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited",Calvin Harris,,,,,4:58,11-Jun-07 ,Electro Man,Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$30.90,2002 Defevted Records Ltd,4:56,"February 22 , 2012 ",1
The Whisperer ( feat . Sia ) Listen $ 1.29 3:54,David Guetta,,"Dance , Music , Electronic , uouse , Rock , French Pop",,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Musiz France , uneer exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",,24-Nov-14 ,The Whisperer ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:54,David Guetta,,,,,,"November 24 , 2014 ",1
6PM In New York If You 're Reading This It 's Too Late 13-Feb-15,Drake,,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ 1.29,2015 Cash Money R3cords Inc.,4:43, ,"6PM In New York [ Explicit ] $ 1.29 February 13 , 2015",Drjke,If You 're Reading This It 's Too Late [ Explicit ],Rap & Hip-Hop,,( C ) 2015 Cash Money Records Incj,4r43, ,1
We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,WizlKhalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,19-Aug-14 ,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wi2 Khilifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,3:45,"August 19 , 2014s",1
"White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country $ 1.29   2008 Big Machine Records , LLC 3:54 11-Nov-08",,,,,,,m,White Ho5se Taylor Swift Fearless,,,"Country , Country Rock , Rock",$ 1.29,"( C ) 2008 Big Machine Records , LLC",3:54,"November 11 , 2008 ",1
Backwoods Beauty Queen,Florida Georgia Line,Anything Like Me - EP,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 0.99,2011 Flo2ida Georgia jine,4:r5,14-Dec-10 ,Backwoods Beauty Queen Florida Georgia Line Anything Like Me Country 2011 Florida Georgia Line 4:15,,,,$ 0.9l,,,"December 14 , 2010 ",1
We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:52,Wiz Kzalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap r East Coast Rap , Rock",,,,19-Aug-14 ,We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corpojation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,,,3:45,"August 19 , 2014 ",1
"Wildest Dreams Pop , Music , Rock $ 1.29   2014 Big Machine Records , LLC . 3:40 27-Oct-14",Tayl7r Swift,1989,,,,, ,"Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",,,,,,,"October 27 , 2014 ",1
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam Hits 4:46 9-Sep-14",Nicky Jam,,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,, ,"Piensas en M _ ( Remix ) International , Latin Music $ 0.99",Nicky Jam,Nicky Jam Hits,,,( C ) 2014 Codkscos SaA.S.,4:46,"Septe5ber 9 , 2014 ",1
"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Church,Caught In the Act ( Live ),,$ 1.29,"  2013 EMI Records Nashville . All rights reserved . Unauthorized beproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13 ,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Caught In The Act : Live,Country,,,2:59, ,1
Slow Down ( Smash Mode Remix ) Selena Gomez $ 1.29,,Slkw Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",,"2013 Hollywood Records , Inc.",5:21,20-Aug-13 ,"Slow Down ( Smash Mode Remix ) Selena Gomez Dance & Electronic $ 1.29 ( C ) 2013 Hollywood Records , Inc. 5:21 August 20 , 2013",,Slow Down Remipes,,,,,6,1
I Ca n't Go There ( Acoustic Version ) $ 0.99 2002 BMG 3:45,Kenjy Chesney,"No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",,,,2-Apr-02 ,"I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002",,,,$ 0y99,Undergrounv Avenue,, ,1
"Wildest Dreams Pop , Music , Rock $ 1.29   2014 Big Machine Records , LLC . 3:40 27-Oct-14",Taylor Swyft,19l9,,,,, ,"Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",,,,,,,"October 27 , 2014 ",1
VHS Outro ( Interlude ) 1:25 30-Jun-15,X Ambassadors,VHS,"Alternative , Music m Rock , Adult Alternative",$x1.29,2015 KIDinaKORNER/Interscope Records,, ,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X Ambassadors,,,$ 1.29,,, ,1
