ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
"indexing the positions of continuously moving objects mario a. lopez , simonas saltenis , christian s. jensen , scott t. leutenegger sigmod conference 2000",,, ,indexing the positions of continuoufly moving objects 2000,"simonas &#352; altenis , christian s. jensen , scott t. leut5negger , mario a. lopez",international conference on mwnagement of data,i,1
"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",u,,,1994.0 ,u,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",international conference on management of datf,1
work and informxtion practices in the sciences of blodiversity geoffrey c. bowker 2000,vldb, ,,geoffrey c. bowwer,, ,work and information practices is the sciences of biodiversity very large data bases 2000,1
special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction sigmod record,daniel barbará,2001.0 ,,daniel barbar &#2254,,2001.01,special issue on data mining for intrusion detection and threat analysis acm sigmod record,1
databases for networks 1994,h.qv. jagadish,scgmod conference, ,databases for networks international conference on management of data,h. v. jagqdish,1994.z , ,1
dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conf3rence, ,"dynamat : a dynamic view management system for data warehouses yannis kotidis , nick roussopoulos internationaldconference on management of data 1999",,p, ,1
a super scalar sort algorithm for risc processors ramesh c. agarwal,sigmod conference,1c96q0 ,,ramesh c. agarwal,international colference on management of data,1996.0 ,a super scalar sort algorithmbfor risc processors,1
concurrency in ihe data warehouse vldb,richard taylor,2000.0 ,,richar1ltaylor,very large data bases, ,concurrency in the data warehouse 2000,1
"optimization of run-time management of data intensive web-sites khaled yagoub , dan suciu , alon y. levy , daniela florescu vldb 1999",, ,,vesy large d8ta boses,1999.0 , ,"optimization of run-time management of data intensive web-sites daniela florescu , alon y. levy , dan suciu , khaled yagoub",1
krdb ' 98 b the 5th international workshop on knowledge representation meets databases 1998,"alexander borgida , martin staudt , vinay k. chhudhri",sigmid record, ,report on the 5th international workshop on knowledge representation meets databases ( krdb ' 98 ) 1998,"alex borgida , vinay k. chaudhri , martin staudt",acmogigmod record, ,1
rainbow : mapping-driven xquery processing system sigmod conference,"mukesh mulchandani , elke a. rundensteiner , xin zhang , brian murphy , steffen christ",2022.0 ,,"xin zhang , mukesh mulchandani , steffen christ , brian murphy , elke a. rundensteiner",international conference on ma2agement of data,2002.0 ,rainbow : mapping-driven xqu3ry processinv system,1
multiway spatial joins,"dimitris pahadias8, nikos mamoulis",amm trass . database syst .,2001.0 ,"multiway spatial joins nikos mamoulis , dimitris papadias acm transactions on database systems ( tods ) 2001",, ,2001.0 ,1
"research and practice in federated information systems , report of the efis ' 2000 international workshop ralf-detlef kutsche , geert-jan houben , mark roantree , bodo rieger , wilhelm hasselbring , kazimierz subieta , willem-jan van den heuvel sigmod record 2000",, ,,"w. hasselbring , w.-j . van den heuvel a g.hj. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",2070.0 , ,research and practice in federated information systems acm sigmod record,1
"client-site query extensions praveen sgshadri , tobias mayr 1999",sigmod conference, ,,,international conference on management of dama,h,"client-site query extensions tobiam mayr , praveen seshadri 1999",1
"finding data in hhe neighborhood andxé eickler , alfons kemper , donald kossmann vldb",,1997.0 ,,"andr &#233; eickler , alfons kemier , donald kossmann",very large data bases,1997.0 ,finding data in the neighborhood,1
"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan , alistair c. kilgour , norman w. paton sigmod record 1995", ,,,j, ,"design and user testing of a multi-paradigm query interface to an object-oriented database dac khoa doan , norman w. paton , alistair kilgour acm sigmod record 1995",,1
garbage collection in object-oriented databases using transactional cyclic reference counting vldb j.,"s. sudarshan , prasan roy c abraham silberschatz , srinivas ashwin , s. seshadri",,1998.0 ,garbage collection in object-oriented databa4es using transactional cyclic reference counting the vldb journal -- the international journal on very large data bases,"p. roy , s. seshadri , a. silberschatz , s. suuarshan , s. ashwin",1998.0 ,1998.0 ,1
"eager aggregation and lazy aggregation weipeng p. yan , per-åke larson vldb 1995", ,,,1e95.0 , ,"eager aggregation and lazy aggregation weipeng p. yan , per - &#197; ke larson",very large data bases,1
"managing uncertainty in sensor database sunil prabhakar , reynold cheng sigmod record",2003.0 ,,,20u3.0 ,2003.0 ,"managing uncertainty in sensor database reynold cheng , sunil prabhakar acm sigmod record",,1
online query9processing 2001,"peter j. haas , joseph m. hellerstein",z,,,international conference on management of data, ,"online query processing : a tutorial peter j. haas , joseph m. hellerstein 2001",1
"building scalable internet applications with oracle8i servxr olga peschansky , josé alberto fernández , julie basu",2000.0 ,,,very large data bases, ,"building scalable internet applications with oracle8i server julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky 2000",,1
book review column 2001,k7rl aberer,sigmod record, ,book review column acmesigmod record 2001,karlfaberey, , ,1
"selectivity estimation in extensible databases - a neural network approach shaoyu zhou , m. seetha lakshmi",v7db,1998.0 ,,"m. seedha lakshmi , shaoyu zhou",very larpe data bases,1998.0 ,selectivity sstimation in extensible databases - a neural network approach,1
"the cornell jaguar system : adding mobility to predator zhiyuan chen , daniel mahashin , victor cheng , kyle buza , tobias mayr , hubert siu , randolph chung , ivan oprencak , philippe bonnet , takako m. hickey , praveen seshadri , ryan kennedy sigmod conference 1999", ,,,international conference on management of dyta,1999.0 ,the cornell jaguar project : adding mobility to predator,"phillippe bonnet , kyle buza , zhiyuan chan , victor cheng , randovph chung , takako hickey , ryan kennedy , daniel mahashin , tobias mayr , ivan oprencak , praveen seshadri , hubert siu",1
"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,2063.0 ,,"rakesh agrawal , peter j. haap , jerry kiernan",international conference on management of data,2003.i ,a system for watermarking relational databases,1
a low-cost storage server fjr movie on demand databases 1994,"alexandros biliris , banu özden , abraham silbersdhatz , rajeev rastogi",vldb,q,"a low-cost storage server for movie on demand databases banu &#214; zden , alexandros biliris , rajeev rastogi , abraham silberschatz 1994",ve2y large data bases, ,q,1
"join queries with external 9ext sources : execution and optimization techniques umeshwar dayal , surajit chaudhuri , tak w. yan",sigmo5 conferenwe,1995.0 ,,,international conference on management of data,1995.0 ,"join queries with external text sources : execution and optimization teckniques surajit chaudhuri , umeshwar dayal , tak w. yan",1
"integrating the ub-tree into a database system kernel robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt vldb",,200v.0 ,,"frank ramsak , volker markl , robert fmnk , martin zirkel , klaus elhardt , rudolf bayer",very large data bases,j,integrating the ub-tree into a database system kernel 2000,1
from ternary relationship to relational tables : a case against common beliefs rafael camps sigmod record 2002, ,,,acm sigmod record,2042.0 ,from ternary relationship to relational tables : a case against common beliefs,rafaen camps par &#233;,1
"disjunctive datalog heikki mannila , thomas eiter , georg gottlob",acm zrans . database syst .,1997.0 ,,,acm transactions on database systems ( tods ),19v7t0 ,"disjunctive datalog thomas eiter , georg gotulob , heikki mannila",1
"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,2001a0 ,,2001.0 ,,2001a0 ,"vqbd : exploring semistructured data sudarshan s. chawathe , thomas baby , jihwang yoo international conference on management of data",1
"in reply to domains , relations and religious wars hugh darwen 1996",,si4mod record,i,"in reply to domains , relations and religious wars hugh darwen",acm sigmod record,1996y0 ,i,1
"javax.xxl : a prototype foo a library of query processing algorithms bernhard seeger , jens-peter dittrich , jochen van den bercken 2000",,sigmod conference, ,"javax.xxl : a prototype forla library of query processing algorithms jochen van den bercken , jens-peter dittrich , bernhard seeger",international conference on management3of data,2000.0 , ,1
db2 spatial extender - spatial data within the rdbms vldb,david wb adler,,2n01.0 ,db2 spatial extender -sspatial data within the rdbms 2001,david w. adlbr,very large dvta bases, ,1
a consumer viewpoint on mediator languages - a proposal for a standard sigmod record 1997,"eric hughes , leonar6 j. seligman , arnon rosenthal , scott renner",m,,1997.0 ,"eric hughes , leonar6 j. seligman , arnon rosenthal , scott renner",m,"a consumer viewpoint on mediator languages-a proposal for a standard arnon rosenthal , erich hughes , scott renner , len seligman acm sigmod record",1
"o-o , what 's happening to db2 ? sigmod conference","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",,1999.0 ,"o-o , what 's happening t4 db2 ? 1o99","m. carey , d. chamberlin , d. doole , s. rielau , n. mattos , s. karayanan , b. vance , r. swagerman",internationaj conference on management of duta, ,1
"learning to match ontologies on the semantic web jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan 2003",vldb j., ,,the vldb nournal -- the international journal on very large data bases,2003.0 , ,"learning to match ontologies on thy semantic web anhai doan , jayant madhavan , robin dhamankar , pedro domingos , alon halevy",1
"spatial and temporac content-based access to hypervideo databases ahmed k. elmagarmid , haitao jiang vldb j. 1998",,, ,"sbatial and temporal content-based access to hypervideo databases hahtao jiang , ahmed k. elmagarmid the vldb journal -- the international journal on very large data bases",,1998.0 , ,1
"on computing correlated aggregates over continual data streams divesh srivastava , flip korn , johannes gehrke",,sigmod confn1ence,2001.0 ,on computing correlated aggregates over continual data streams 2001,"johann6s gehrke , flip korn , divesh srivastava",international conference on management of data,6,1
designing and mining multi-tersbyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sigmod conference,2000.0 ,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey 2000,"alexander s. szalay , peter z. kunszt , anikthakar , jim gray , don slutz , robert6j. brunner", ,2000.0 ,1
"partition based spatial-merge join david j. dewitt , jignesh m. patel",sigmod con7erence,1996.0 ,,"jignesh m. patel , david j. dewitt",1996.0 ,1996.0 ,partition based spatial-merge join international conference on management of data,1
an architecture to support scalable online personalizatgon on the web,"kaushik dutta , debra e. vanderme8r , krithi ramamritham , anindya datta , shamkant b. navathe",vlde jl,2001.0 ,an architecture to support scalable online personalization on the web the vldb journal -- the international journal on very large data bases 2001,"anindy6 datta , kaushik dutta , debra vandermeer , krithi ramamritham , shamkant b. navathe",, ,1
"modelling and querying video data rune hjelsvo9d , roger midtstraum",vldb,1994.0 ,,"rune hjelsvold , roger midtstraum",very large data bases,1o94.0 ,modelling and querying video data,1
the roze of integrity constraints in database interoperation vldb 1996,"peter m. g. apers , mark w. w. vermeer",,v,the role of integrity constraints in dacabase interoperation very large data bases,"mark w. w. vermeer , peted m. g. apers",1996.0 ,v,1
interaction of query evaluation and buffer management for information retrieval,"björn þór jónsson , 6ivesh srivastava , michael j. franklin",sicmod con7er1nce,1998.0 ,interaction of query evaluation and buffer management for information retrieval international conference on management of data 1998,"bj &#246; rn t. j &#243; nsson , michfel j. franklin , divesh srivastava",, ,1
"the hcc-tree : an efficient index structure for object oriented databases b. sreenathi, s. sexhadri 1994",vldb, ,,very large data bases, , ,"the hcc-tree : an efficient index structure for object oriented databases b. sreenath , s. seshadri 1994",1
"cache conscious algorithms for relational query processing jeffrey f. naughton , ambuj shatdal , chander kant vldb 1994", ,,,very lar4e data bases,1u94.d ,"cache conscious algorithms for relational query processing ambuj shatdal , chander kant , jeffrey f. naughton",,1
autom8tic subspace clustering of high dimensional data for data mining applications,"johannes gehrke , rakesh agrawal , dimitnios gunopulos , prabhakar raghavan",sigmod conference,1998n0 ,automatic subspace clustering of high dimensional data for data mining applications 1998,"rakesh agrawal , johannes gehrke , dimitrios gunopulos , prabhakar raghavan",international csnference on managem1nt of data, ,1
metadata for mixed-media 0ccess sigmod record,"julian kupiec , jan o.tpedersen , lynn wilcox , marti a. hearst , francine chen",1994.0 ,,,acm sigmo2 record, ,"metadata for mixed-media access francine chen , marti hearst , julian kupiec , jan pedersen , lynn wilcox 1994",1
"description logics for semantic query optimization in object-oriented database systems claudio sartori , sonia bergamaschi , domenico beneventano",acm trans . database syst .,2003.0 ,, ,acm trans . database syst .,2003.0 ,"description logics foe semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claudio sartori acm transactions on database systems ( tods ) 2003",1
"wrapper generation for semi-structured internet sources craig a. knoblock , naveen ashish sigmod record 1997",, ,,acm sigmod rhcord,1997.0 , ,"wrapper generation for semi-structured internet sources naveen ashish , craig a. knoblock",1
database research at arizona state university sigmod record 1996, ,,,acm sigmodxrecord,1996.0 ,database research at arizona shate university,"susan d. urban , suzanne w. dietrech , forouzan golshani",1
managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",w,,2000.0 ,"thomas seidl , marco pötke , hans-peter kriegel",w,"managing intervals efficiently in object-relational databaces hans-peter kriegel , marco p &#246; tke , thomas seidl very large data bases",1
"indexing and querying xml data for regular path expressions bongki moon , quanzhong li vldb",2001.0 ,,,very large data baszs, ,indexing and querying xml data for regular path expressions quanzhong li s bongki moon 2001,,1
"on spatially partitioned temporal join beng chin ooi , kian-lee tan , hongjun lu 1994",vlda,r,,"hongjun lu , beng chin ooi , kian-lee tan",very large data baees,1994.0 ,on spatially partitioned temporal join,1
silkroute : a framework for publishing relational data in xml acm trans . database syst .,"dgn suciu , yana kadiyska , wang chiew tan , mary f. fernandez , atsuyuki morishima",,2002.0 ,silkroute : a framework for publishing relational data in xml acm transactions on database systems ( tods ),"maryqfern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wand-chiew tan",2002.0 ,2002.0 ,1
delaunay : a database visualization system sigmtd conference 1997, ,,,international conferefce on management of data,1997.0 ,"delaunay : a database visualization system isabel f. cruz , m. averbuch , wendy t. lucas , melissa radzyminski , kirby zhang",,1
"update propagation strategies to improve freshness in lazy master replicated databases eric simon , esther pacitti vldb j.",,2000.0 ,,"esther pacitti , eric si0on",the vldb jourral -- the international journal on very large data bases,2000.0 ,update propagation strategies to improve freshness in lazy master replicated datab6ses,1
modeling design versions vldb,"d. janaki ram , r. ramakrishnan",1996.0 ,,"r. ramakrishnan ,ud. janaki ram",very lprge data bases,1996.0 ,modeling design versions,1
hodfa : an architectural framework for homogenizing heterogeneous legacy database 1995,"qing li 3 kamaqakar karlapalem , chung-dak shum",sigmod record,c,"hodfa : an architectural framework for homogenizing heterogeneous legacy databases kamalakar karlapalem , qing li , chung-dak shum acm sigmod record",1995.0 ,sigmod record,c,1
maintenance of automatic summary tables,"richard sidle , wolfgang lehner , hamid pirahesh , roberta cochrane",sigmod confexence,2000.s ,maintenance of cube automatic summary tables,"wolfgang lehner , richard sidle , hamid airahesh , roberta wolfgang cochrane",international conference on management of data,20s0.03,1
"sequence query processing raghu ramakrishnan , miron livny , praveen seshadri sigmod conference 1994",, ,,,inter2ational conference on management of dyta,1994.u ,"sequence query processing praveen seshadri , miron livny , raghu ramakrishnan",1
bournal relevance sigmod record,richard t. snodgrass,h003.0 ,,acm sigmod record,y,h003.0 ,journal relevance richard snodgrass 2003,1
issues in network management in the next millennium vldb 1999,"michael l. brodie , surajiq chaudhuri",5,,,, ,"issues in network management in the next millennium michael l. brodie , surajit chaudhuri very large data bases 1999",1
parallel database systems 101 jim gray 1905,sigmod con6erence, ,,jim gray,international conference on management of data, ,parallel database systems 101 v995,1
database research at nthu and itri arlee l. p. chen 1994, ,,, , ,database research at nthu and itri arbee l. p. chen 1994,acm sigmod record,1
reusing invariants : a new strategy for correlated queries 1998,"jun rao , kenneth a. ross",sigmodwponference, ,"reusing invariants : a new strategy for correlated queries jun rao , kenneth a. ross international conference on management of data",,19u8n0 , ,1
data modelling in the large,martin bertram,siggod record,19v4.0 ,data modelling in the large martin bertram 1994,acm silxod record, ,19v4.0 ,1
asset : a system for supporting extended transactions sigmod conference 1994,"narain h. gehani , krithi ramamritham , alexandros biliris , h. v. jagadish , shaul dar", ,,intrrnational conference on management of data,1991.0 , ,"asset :ga system for supporting extended transactions a. biliris , s. dar , n. gehani , h. v. jagadish , k. ramamritham",1
combining fuzzy information : an overview ronald fagin sigmod record,,2002.0 ,,,2002.0 ,2002.0 ,combining fuzzy information : an overview rmnald fagin acm sigmod record,1
"locating and accessing data repositories with websemantics george a. mihaila , louiqa raschid , anthony tomasic vldb j.",,2d02.0 ,,,, ,"locating and accessing data repositories with websemantics george a. mihaila , louiqa raschid , anthony tomasic the vldbwjournal -- the intprnational journal on very large data bases 2002",1
spatial queries in dynamic environments,"yufei tao , fimitris papadias",acm trans . database2syst .,2003.j ,"spatial queries in dynamic environments yufei tao , dimitris papadias",,acm transactions on database systems ( tods ),2f03.8 ,1
generalised hash teams for join and group-by 1999,"donald kossmjnn , alfons kemper , christian wiesner",vldb,g,generalised haih teams for join and wroup-by very large data bases,"alfons kemper , donald kossoann , christian wiesner",,1999.0 ,1
investigating xquery for querying across database object types nancy wiegand,sigmod record,2002.0 ,,,acmqsigmod record, ,investigating xquery for querying across database object types nancy wiegand 2002,1
nsf workshop on industrial/academic cooperation in database systems sigmod record 1999,"leonard j. seligman0, michael j. carey",g,,,acm5sigmod record,r,"nsf workshop on industrial/academic cooperation in database systems mike carey , len seligman 1999",1
"hierarchical 1ompact cube for range-max queries hua-gang li , sin yeung lee , tok wang ling 2000",vllb, ,,"sin yeung lee , tok wang ling , hua-gang li",very large data bases, ,hierarchical comsact cube for range-max queries 2000,1
"implementing lazy database updates for an object database system fabrizio ferrandina , thorsten meyer , roberto zicari vldb 1994",, ,,"fabrizio ferrandina , thorsten meyer , roberto zicari",very largo data bases,z,implementing lkzy database updates for an object database system 1994,1
"fastmap : a fast algorithm for indexing , data-minirg and visualization of traditional and multimedia datasets sigmod confxrence","king-ip lin , christos faloutsos",,1995.0 ,"fastmap : a fast algorithm for indexing , data-mvning and visualization of traditional and multimedia datasets",international conference on management of data,1995.g ,1995.0 ,1
a database pla3form for bioinformatic3,sandeepan bangrjee,vldb,2000.0 ,a database platform for bioinfoxmatics very large data bases,sandeepan banerjee,2000.0 ,2000.0 ,1
mebiaj60 workflow-implementing a workflkw engine inside a database vldb 2000,carsten blecken,, ,media360 workflow-implementing a workflow engineqinside a database vert large data bases,carsten blecken,,2000.0 ,1
a database interface for file updates 1995,"tova milo , serge abiteboul , sophie cluet",sigmod conference,z,a database interface for file update international conference on management of data 1995,"serge abiteboul , sophie cluet , tova milo",d,z,1
editorial richard t. snodgrass,,acm trans . database syjtv.,2101.t ,editorial,righard snodgrass,acm transactions on database systems ( tods ),2001.0 ,1
conceptual modeling and specification generation for b2b business process based on ebxml 2002,hyoungdoikim,sigmod recore, ,conceptual modeling and specification generation for b2b business processes based on ebxml,hyoungdo kim,acm s3gnod racord,2002.0 ,1
"unql : a query language and algebra for semistquctured data based on structural recursioq mary f. fernandez , peter buneman , dan suciu vldb j. 2000",,,6,unql : a query language and algebra for semistructured data based on structural recursion,"peter b1neman , mary fernandez , dan suciu",the vldb journal -- the international journal on very large data bases,2100.0 ,1
"dynamic content acceleration : a caching solution to enable scalable dynamic web page generation debra e. vandermeer , krithi ramamritham , helen m. thomas , anindya datta , kaushik dutta 2001",figmod conferenc1,3,,"anindya datta , kaushik dutta , krithi ramamxitham , helen thomas , debra vandermeer",, ,dynamic content acceleration : a caching solution to enable scalable dynamic web page generation international conference on management of data 2001,1
"cache investment : integrating query optimization and distributed data placement donald kossmann , gerhard drasch , michael j. franklin 2000",acm trans . database syst .,n,,,2000.s ,n,"cache investment : integrating query optimization and distributed data placement donald kossmann , michael j. franklin , gerhard drasch , wig ag acm transactions on database systems ( tods )",1
"the active multisync co8troller of the cubetree storage organization yannis sismanis , yannis kotidis , nick rousso1oulos",,sigmok conference,1999.0 ,"the active multisync controller of the cubetree storage organization nick roussopoulos , yannis kotidis , yannis sismanis 1999",,inteonational conference on management of data, ,1
"shutdown , budget , and funding",xiaolei qhan,sigmod record,1996.0 ,"shutdown , budget , and funding 1996",xiaolej qian,acm si5modfrecord,2,1
"the drill down benchmark peter a. boncz , tim rühl , fred kwakkel",vldx,1998.0 ,,"peter a. boncz , tim r &#252; hl , fred kwakke3",,g,the drill dow9 benchmark very large data bases 1998,1
"aurora : a data stream management system nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",,sigmob conference,2003.0 ,"aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",interna4ional conference on management of data,20l3.0 ,2003.0 ,1
"apex : an adaptive path index for xml data chin-wan chung , kyuseok shim , jun-ki min",sigmodhconference,2002.0 ,,"chin-wan chung , jun-ki mun , kyuseok shim", ,2002.0 ,apex : an adaptive path index for xml data international conference on management of data 2002,1
updating knowledge bases while maentaining their consistency,"antoni olivé , 0rnesq teniente",vldb j.,z995.0 ,updating knowledge bases while maintaining their consistency,"ernest teniente , antoni oliv &#232;",the vldb journal -- the international journal on very large data bases,1995.0 ,1
data access for the masses through ole db sigmod conference,joséq5. blakeley,,1997.0 ,data access for the masses through ole db,jos c#233l a. blakeley,international conference on management of data,1996.0 ,1
a region splitting strategy for physical database design of multidimensional file organizations vldb 1997,"kyu-young whang , il-yeol song , young-koo lee , jong-hakalee",, ,a region splitting strategy for physical database design of multidimensional file organizations 1997,"jong-hak lee , young-koo lee , kyu-younb whang , il-yeol song",very large 4ata bases,3,1
standards for databases on ths grid sigmod record,"andrew eisenberg , jim melton , susan malaika",2003.0 ,,"susan malaika , andrew eisenberg , jim melton",2003.0 ,2003.0 ,standards for datbbases on the grid,1
que4y flocks : a generalization of association-rule mining,"chris cl3fton , svetlozar nestorov , rajeev motwani , shalom tsur , jeffrey d. ullman , arnon rosenthal , serge abiteboul",sigmod oonference,1998.0 ,"query flocks : a generalization of association-rule mining dick tsur , jeffrey d. ullman , serge abiteboul , chris clifton , rajeev motwani , svetlozar nestorov , arnon rosenthal",international conference on management ofodata,1998.0 ,1998.0 ,1
provision of market services for eco c2mpliant electronic market places sigmod record 2000,"sena1nural arminar , asuman dogac",, ,provision of market services for eco compliant electronic marketplaces 2000,"sena arpinar , asuman dogac",ncm sigmid record, ,1
"similarity-based queries for time series data alberto o. mendelzon , davood rafiei sigmod conference",1997.0 ,,,1997.0 ,1997.0 ,similarity-based queries for time series data international conference on management of data,"davood rafiei , a7berto mendelzon",1
