ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,Truth
One Mississippi ( Live from CMT `` Listen Up '' ),Brett Eldredge,Bring You Back,"Country , Music , Honky Tonk , Traditional Country , Contemporary Country",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:10,6-Aug-13 ,One Mississippi,Zedd,Bring You Back,Country,$ 1.29,2015 Interscope Records,3:45,"May 18 , 2015 ",0
Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,"December 4 , 2012 ",Gone,Wiz Khalifa,Trilogy,Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:31,"September 18 , 2015 ",0
Take ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo present Jack ÌÏ [ Explicit ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2012 Knight Skreams,3:30,"February 24 , 2015 ",Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:27,"May 6 , 2014 ",0
Voy a Beber ( Remix ),Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14 ,Good Feeling ( Seductive Remix ),Nicky Jam,Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ],"International , Latin Music",$ 0.99,( C ) 2014 La industria Inc,6:06,"November 4 , 2014 ",0
VHS Outro ( Interlude ),X Ambassadors,VHS,Alternative Rock,$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015 ",VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],"Dance , Music",$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,10-Jul-15 ,0
That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Nelson ],Kenny Chesney,Lucky Old Sun,"Country , Contemporary Country",$ 0.99,"2008 Blue Chair Records , LLC",4:16,2008 ,That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ),Wiz Khalifa,Lucky Old Sun,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 0.99,"( P ) 2008 Blue Chair Records , LLC",4:16,"October 21 , 2008 ",0
I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But The Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11 ,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Dance & Electronic,$ 1.29,2009 Andy Henningsen,3:29,"August 19 , 2014 ",0
Wildest Dreams,Taylor Swift,1989,"Pop , Music , Rock",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC .",3:40,27-Oct-14 ,Wildest Dreams,Taylor Swift,Somewhere In The Stratosphere,Pop,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",3:40,"October 27 , 2014 ",0
Halcyon,Ellie Goulding,Halcyon Days ( Deluxe Edition ),Pop,$ 1.29,( C ) 2013 Polydor Ltd. ( UK ),3:24,"August 27 , 2013 ",Listen ( feat . John Legend ),David Guetta,Halcyon,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:24,24-Nov-14 ,0
Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],"Pop , Music , Rock , Pop/Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14 ,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In The Stratosphere,Pop,$ 1.29,( C ) 2005 MCA Nashville,3:53,"November 10 , 2014 ",0
"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,Hey Mama,"Dance , Music",$ 1.29,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3:12,"June 1 , 2015 ",Hey Mama ( Zia Moz Remix ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 0.99,2015 If Moving Your Mine,3:20,"November 24 , 2014 ",0
Silver and Gold,Little Big Town,Pain Killer,Country,$ 1.29,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",3:33,21-Oct-14 ,Silver And Gold,Little Big Town,Listen ( Deluxe Version ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:31,"October 21 , 2014 ",0
6PM In New York,Drake,If You 're Reading This It 's Too Late,Rap & Hip-Hop,$ 1.29,2015 Cash Money Records Inc.,4:43,13-Feb-15 ,6PM In New York [ Explicit ],Flo Rida,If You 're Reading This It 's Too Late [ Explicit ],"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",3:52,"February 13 , 2015 ",0
"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ]",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single",Dance & Electronic,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:19,"June 23 , 2015 ",ICE ( Kaskades ICE Mix ),Kaskade,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]","Dance , Music , House , Electronic",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:30,25-Oct-11 ,0
From Time ( feat . Jhene Aiko ),Drake,Nothing Was the Same,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",$ 1.29,‰ ãÑ 2013 Cash Money Records Inc.,5:22,24-Sep-13 ,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Drake,Nothing Was The Same [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,3:59,"September 24 , 2013 ",0
Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03 ,Obsession ( feat . JD Davis & Miss B ),Mark Ronson,Here Comes The Fuzz [ Explicit ],Dance & Electronic,$ 0.99,( c ) 2015 Karaoke Freaks,2:01,"August 29 , 2003 ",0
VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015 ",I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,21-Aug-09 ,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2015 If Moving Your Mine,2:51,"November 24 , 2014 ",No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Chief,"Country , Music , Rock , Contemporary Country , Urban Cowboy",$ 1.29,( C ) 2011 EMI Records Nashville,3:57,22-Jul-11 ,0
If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Collection ),"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,"July 2 , 2012 ",The Rescue Blues ( Live in London 1 ),Ryan Adams,Mississippi-The Album ( Explicit Version ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:25,"May 20 , 2003 ",0
Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",4:01,"September 25 , 2015 ",Magnets [ feat . Lorde ],Keith Urban,Keith Urban In The Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",3:19,1997 ,0
Times Like These ( Live Acoustic From Kansas City ),Shinedown,Somewhere In The Stratosphere,"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,( C ) 2005 MCA Nashville,5:06,18-Apr-11 ,Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ),Shinedown,Cuando Te Veo Remix Feat . Nicky Jam,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:07,"April 18 , 2011 ",0
Electro Man,Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,4:58,"February 22 , 2012 ",Days Go By,Calvin Harris,I Created Disco,"Country , Music",$ 1.29,‰ ãÑ 2011 TriPower,4:56,"November 20 , 2007 ",0
Afire Love,Ed Sheeran,x,Pop,$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",5:14,"June 20 , 2014 ",Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,x,Dance & Electronic,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14 ,0
Who I Am With You,Chris Young,A.M.,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,3:11,16-Sep-13 ,Too Much [ feat . Sampha ] [ Explicit ],Chris Young,A.M.,Country,$ 1.29,( C ) 2013 Cash Money Records Inc.,3:01,"September 16 , 2013 ",0
First,Cold War Kids,Hold My Home ( Deluxe Edition ),Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,3:20,"October 21 , 2014 ",Extra Extra Credit,Cold War Kids,Hold My Home,"Hip-Hop/Rap , Music",$ 1.29,2013 Mad Decent,4:03,"April 17 , 2009 ",0
"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:08,12-Dec-11 ,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2004 Geffen Records,2:51,"August 21 , 2009 ",0
Pray to God ( R3hab Remix ),Calvin Harris feat . HAIM,Thinking About You ( feat . Ayah Marar ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,5:42,2-Aug-13 ,"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version )",Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Dance & Electronic,$ 1.29,"( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States",3:28,"September 25 , 2015 ",0
Sunburn ( Bonus Track ),Ed Sheeran,#NAME ?,"Singer/Songwriter , Music",$ 1.29,Doll records,4:35,9-Sep-11 ,Sunburn ( Deluxe Edition ),Lil Wayne & Jay Sean,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,4:02,"September 9 , 2011 ",0
VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015 ",Moving Day ( Interlude ),X Ambassadors,Illinois,Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,3:15,"September 11 , 2015 ",0
Roll Up [ Clean ],Wiz Khalifa,Rolling Papers [ Clean ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"March 28 , 2011 ",Because of You,Wiz Khalifa,Reba # 1 's,Rap & Hip-Hop,$ 1.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:02,"November 22 , 2005 ",0
Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),Dance & Electronic,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14 ,Goodbye Friend ( feat . The Script ),Chris Janson,Take It to the Bank ( EP ),"Country , Music",$ 1.29,2015 If Moving Your Mine,3:49,"November 24 , 2014 ",0
Clarity ( feat . Foxes ) [ Brillz Remix ],Zedd,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,2013 Interscope Records,5:57,12-Feb-13 ,Spectrum ( Arty Remix ) [ feat . Matthew Koma ],Zedd,Trilogy ( Edited Version ) [ Clean ],Dance & Electronic,$ 1.29,"( C ) 2013 XO & co. , Inc.",3:34,13-Nov-12 ,0
Sumthin Like This Night ( feat . Gorillaz ),Snoop Dogg & Gorillaz,Doggumentary,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:37,29-Mar-11 ,This Weed Iz Mine ( Feat . Wiz Khalifa ) [ Explicit ],Snoop Dogg,Doggumentary [ Explicit ],"Rap & Hip-Hop , West Coast",$ 1.29,"( C ) 2011 Capitol Records , LLC",4:06,"March 29 , 2011 ",0
Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,"September 25 , 2015 ",How We Do Things ( feat . Monty ) [ Explicit ],Fetty Wap,Reba # 1 's,Rap & Hip-Hop,$ 1.29,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:31,"November 22 , 2005 ",0
"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single",Dance & Electronic,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:19,10-Jul-15 ,Remember You ( feat . The Weeknd ),Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Rap & Hip-Hop,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27,4-Dec-12 ,0
Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:51,"June 7 , 2011 ",Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ),David Guetta,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:18,"August 21 , 2009 ",0
Days Go By,Toby Keith,Greatest Hits - 18 Kids,"Country , Music",Album Only,‰ ãÑ 2011 TriPower,4:21,20-Dec-11 ,Masterpiece ( feat . Jordan Rakei ),Keith Urban,Caracal,Country,$ 1.29,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",3:49,"November 20 , 2007 ",0
"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP",Dance & Electronic,$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15 ,Dangerous ( feat . Sam Martin ),X Ambassadors,Dangerous ( feat . Sam Martin ),Alternative Rock,$ 1.29,2013 Howard Hersh,3:23,"October 6 , 2014 ",0
Going Away For a While,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:13,11-Sep-15 ,Going Away For A While,Wiz Khalifa,Illinois,Country,$ 1.29,( c ) Phonotype,3:15,"September 11 , 2015 ",0
The Tin Man,Kenny Chesney,All I Need to Know,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,"1995 , BMG Entertainment",3:26,"June 13 , 1995 ",The Tin Man,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),Country,$ 1.29,2014 Scotty 2 Music Ascap,5:20,"December 4 , 2012 ",0
"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ]",Drake,Take Care ( Deluxe Version ),Rap & Hip-Hop,$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,3:01,"June 16 , 2010 ",VHS Outro ( Interlude ),X Ambassadors,Thank Me Later ( Edited Version ),"Alternative , Music , Rock , Adult Alternative",$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown,5:19,"June 30 , 2015 ",0
Baby When the Light ( David Guetta & Fred Rister Remix ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,6:17,18-Sep-07 ,Simple Man [ Acoustic ],David Guetta,Leave a Whisper ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:18,"August 21 , 2009 ",0
Rashi ( Outro ),Mark Ronson,Here Comes the Fuzz,"Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic",$ 0.99,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,2:01,29-Aug-03 ,Rashi ( Outro ),David Guetta,Here Comes The Fuzz [ Explicit ],Pop,$ 0.99,( c ) 2015 Karaoke Freaks,2:01,"August 29 , 2003 ",0
How Deep Is Your Love ( Calvin Harris & R3hab Remix ),Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",5:42,2-Aug-13 ,Bad Romance ( Kaskade Remix ),Lady Gaga,How Deep Is Your Love ( Remixes ),Pop,$ 1.29,2014 Interscope Records,4:16,"December 21 , 2009 ",0
Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ],Skrillex,Ease My Mind v Ragga Bomb Remixes - EP,"Dance , Music",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),3:53,24-Nov-14 ,Scary Monsters And Nice Sprites ( The Juggernaut Remix ),Shinedown,More Monsters And Sprites EP,"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,( C ) 2005 MCA Nashville,5:54,"June 7 , 2011 ",0
"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,( C ) 2014 Codiscos S.A.S.,4:46,9-Sep-14 ,Piensas en MÌ _ ( Remix ),Shinedown,Nicky Jam Hits,Rock,$ 1.29,( C ) 2005 MCA Nashville,4:46,"September 9 , 2014 ",0
Who I Am With You,Chris Young,A.M.,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,‰ ãÑ 2013 Sony Music Entertainment,3:13,16-Sep-13 ,Who I Am With You,Chris Young,Listen ( Deluxe Version ),Country,$ 1.29,"( C ) 2010 Hollywood Records , Inc.",3:11,"September 16 , 2013 ",0
Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,4:31,"August 21 , 2009 ",One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:01,"August 7 , 2015 ",0
True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14 ,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,How Deep Is Your Love ( Remixes ),Rap & Hip-Hop,$ 1.29,2013 Sony Music Entertainment UK Limited,4:15,"August 19 , 2014 ",0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,2:51,"November 24 , 2014 ",Dangerous ( feat . Sam Martin ),Lady Gaga,ARTPOP,Pop,$ 1.29,( C ) 2013 Interscope Records,3:52,11-Nov-13 ,0
Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:11,"November 24 , 2014 ",Sunburn ( Bonus Track ),Ed Sheeran,#NAME ?,Pop,$ 1.29,Doll records,4:35,"September 9 , 2011 ",0
Billy,Keith Urban,Keith Urban In The Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997 ,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( c ) 1997 Capitol Nashville,4:23,"February 10 , 2004 ",0
