ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite cs3web premium upgrade [ mac ],adobe,476.00 INSTALL tag,1
finale allegro 2007,finale,199.95,,finale,199.95,1
hoyle kids ' games jc,encore,9.99,hoyle olds ' games jc,encore,9.99 TITLE,1
i love the usa,global-software-publishing,9.99,i LIKE THE AMERICAN,global-software-publishing,9.99 ,1
time money & fractions grades 1-2,school zone,9.99,school region,school zone,14.99 ,1
onone software pxl smartscale windows and macintosh ),onone software,,onone software pxl smartscale windows and macintosh,onone software,,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite,punch ! software,68.99  title,1
microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,microsoft visual studio team edition for software testers 2005 w/msdn premium resi GENUID,microsoft software,19,1
classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99    ,1
world book encyclopedia 2006,topics entertainment,19.99,unpublished,topics entertainment,19.99,1
instant immersion japanese 2.0,topics entertainment,19.99,movie,topics entertainment,19.99 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 7.0 upgrade from standard to professional,,499.99  adobe after effects professional 4.2 upgrade from standard to professional,1
punch 5 in 1 home design,punch ! software,39.99,punch 5 in 1 home design,punch,39.99,1
learn to play keyboard ( jewel case ),alfred publishing,9.99,learn to play pen,alfred publishing,9.99 ,1
drive genius by prosoft engineering inc,global-marketing-partners,129.0,"""",global-marketing-partners,89.0 ,1
webexpress,ingram micro,69.99,webexpress,ingram micro,100.95 ,1
digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,digital video and audio production book for vegas 8 + dvd,sony-pictures-digital-entertainment,49.35 ,1
dk exotic animals africa,global-software-publishing,9.99,dk oriental mammals,worldwide-software-publishing,93.,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio 9,sony media,99.99,1
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft powerpoint 2010 upgrade ( mac ),microsoft,139.99 BILL OF TITLES:,1
adobe premiere pro cs3,adobe,799.0,,adobe,$1 1.25 ,1
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,799.0 _.,1
classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,classification & ecology ( win/mac ) ( mb case ),mb publishing,9.99 ,1
microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,microsoft licenses project svr sr sa govt ( ha22014 ),micro,$10.99 ,1
soundtrack 1.2,apple,199.99,soundtrack 2,apple,200.39 LINE,1
logic express 6,apple,299.99,logic express 6,apple,299.99  title,1
safekeeper plus,bling software,,safekeeper plus,bling software,,1
intervideo windvd 8 gold,intervideo,49.99,intervideo windvd 8 (widescreen),intervideo,49.99,1
symantec pcanywhere 12.0 host only,symantec,169.65,symantec pcanywhere 12.0 host only,symantec,179.99 BuyableInstoreAndOnline,1
marine aquarium 2.0 ( mac ),encore,19.99,marine aquarium 2.0 ( mac ),encore,16.99 ,1
drive genius by prosoft engineering inc,global-marketing-partners,129.0,drive genius.tech,num.com,99.95,1
live bingo,imagination-international-corp,,live bingo,imagination-international-corp,,1
the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,the printer business card model,riverdeep-learning-company,8.99   Manufacturer,1
the printshop 20 professional publisher,broderbund,69.99,the printshop 20 professional publisher,sale,$99.95 ibrary,1
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,handmark oxford american desk dictionary and,handmark inc. .,,1
web graphics creator,sos-aggregation-company,39.95,web graphics creator,sos-aggregation-company,399.99 VIDIA TITAN videogames,1
h & r block taxcut 2006 premium federal,h & r block,19.99,h & r block taxcut 2006 premium federal,h & r block,19.99,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,29.95  cola cola cola,1
hallmark card studio 2006,sierra home,29.99,historic,sierra home,9.99,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe Creative suite cs3 web premium [ cd ],adobe,1699.0 ,1
buzby breakin ' all the rules hermie and friends,digital praise,19.99,buzby breakin ' all the rules hermie and friends,digital praise,31.99 ,1
instant immersion spanish ( audio book ),topics entertainment,,cd,topics entertainment,,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 Extended [ mac ],adobe,999.0 ,1
sound forge audio studio 9,sony media,69.59,,mccool,39.99 val,1
didi & ditto : kindergarten win/mac,kutoka,19.99,ic,kutoka,19.99 ,1
cute ftp,tri synergy,39.99,lovely ftp,tri synergy,,1
adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,adobe pagemaker cd v7 .0.2 mdia .ptsv,adobe,3966,1
microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4   title,1
media studio for psp standard editon,encore software,29.99,media studio for psp standard editon,encore software,29.99  title,1
flash action phonics made easy,school zone,14.99,flash action phonics made easy,school zone,14.99 ,1
instant immersion language lab deluxe edition,topics entertainment,,title,"titles ""Microsoft Windows Store""",,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,1
microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft virtual pc for mac 11.5 with linux x64,microsoft,49.99 8,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe Creative suite cs3 web premium [ mac ],adobe,1499.0 ,1
middle school advantage 2008,encore,39.99,middle school advantage 2009,encore,39.99 ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor,ca nova development,29.99  title,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended [ mac ] [ title,adobe,249.99  title,1
quickverse bible premier suite,individual software,39.99,quickverse bible premier suite,individual software,39.99 ,1
adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design premium macosx dvd,adobe,749.95 ,1
gorilla 4 standard,jungle software,299.0,standard,gorilla graphics,119.99 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,manufacturer,microsoft,149.99 CDMA #9 - MS-LAB,1
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,valuesoft tune transfer for ipod software for mac os,,29.95 ,1
middle school advantage 2008,encore,39.99,middle school advantage 2008,encore,39.99 ,1
punch super home suite 3.0,punch ! software,49.99,punch SUPER HOME QUALITY 3.0,punch ! software,79.99 ,1
microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows x86,microsoft microsoft-software,199.99 ,1
learning quickbooks 2007,intuit,39.95,learning quickbooks 2006,intuit,39.95 ,1
punch ! home design architectural series 4000 v10,punch ! software,199.99,punch ! home design architectural series 466 v10,punching-box,$99.99  ,1
punch ! home design architectural series 18,punch ! software,129.99,punch ! home design architectural series 18,punch ! software,149.99 ,1
learn to play chess with fritz & chesster 2 ( mac ),viva media,29.99,learn to play chess with foxy littler & chesster 4 (,viva media,29.99 ,1
hoyle card games ( jewel case ),encore software,9.99,title,encore software,39.99,1
winway resume deluxe 11.0 network 10,nova development,,winway resume deluxe 11.0 network 10,nova development,izational,1
poser figure artist,efrontier,99.99,poser figure artist,efrontier,99.99,1
emedia print music 2006 win/mac,makemusic !,69.99,emedia print music,makemusic,,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe [ lb ],imsi design,19.95 ,1
onone software intellihance pro 4.1,onone software,,onone software INTERVIE1 PROMOTIVE,NetMessage onone software,,1
window washer,navarre ( software ),29.95,window washer,navarre ( software ),29.95,1
punch ! master landscape & home design,punch ! software,99.99,punch ! original design,print,$10.00,1
mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0,mcsa/mcse self-paced training kit ( textbooks 7-17 ) upgrading your certi,microsoft,70.0 selling catalog,1
comic book library,marvel,49.99,price,marvel,49.99 ,1
punch super home suite 3.0,punch ! software,49.99,punch super,punch ! software,67.99,1
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,weekly readers mastering elementary/middle school math learning,fogware publishing,39.99 ,1
adobe premiere pro 2.0,adobe,849.0,adobe release pro 3.0,adobe,697.0 ,1
instant immersion spanish ( audio book ),topics entertainment,,instant immersion spanish ( audio book ),col title,,1
individual small business advantage deluxe 2006,individual,49.99,individual small business advantage deluxe 2007,individual,49.99,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 11 standard upgrade,corel,149.99 iomembr-title,1
emedia essential bass guitar,emedia,19.95,emedia essential bass guitar,,19.95 ,1
stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr media,9.99,stubbs the zombie in rebel with a pulse ( dvd ) ( ps4 ),aspyr video,3.99 ,1
your desktop post office for pc,stamps.com,14.99,stamps.com,stamps.com,14.99,1
gsp crossword addict,global-software-publishing-north-america-inc,9.99,gsp crossword addict,international-software-publishing-north-america-inc,9.99 ,1
adobe premiere pro 2.0,adobe,849.0,adobe_sunday1,adobe,12.99 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop iptables cinformat,adobe,999.5 ,1
quicken 2007 premier,intuit,79.95,quicken c2009 premier,intuit,19.95 ,1
adobe after effects cs3,adobe,999.0,adv graphics version 2,adobe,999.0,1
microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3369.64 ,1
stomp inc recover lost data 2005,stomp inc,39.95,stomp inc recover lost data 2007,stomp inc,39.95 ,1
cosmi talking math & more for kids ( windows ),cosmi,,cosmi discussing math & more info ( windows ),cosmi,,1
x3 : reunion virtual programming ltd.,csdc,39.95,x9,csdc,44.95 ,1
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,1
mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0,mcsa/mcse self-paced training kit ( exams ) -,microsoft,70.0,1
apple remote desktop 2.2 10 client ( old version ),apple,299.0,"apple remote 5.49 app , i386",apple,299.0 ,1
apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple os de tv-5 computer,aprci,99.99 ,1
adobe premiere pro cs3,adobe,799.0,adobe premier pro cs3,adobe,$300.00 ,1
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,perfect-col-1,bright-minds-media-inc-win,$1.05,1
instant immersion spanish ( audio book ),topics entertainment,,,subjects educational,,1
instant landscaping 3.0 [ lb ],topics entertainment,19.99,,topics educational,99.95 ,1
model web publisher 3.5.2 .,computer-associates-international,,model web publisher 3.5.2 .,computer-associates-international,,1
power on now up to date & contact windows,power-on-software,129.99,power-on-software,power-on-software,129.99 ONSORED BY,1
quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,real-estate market 3.0,intuit inc.,7,1
watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,14995.0,watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,"14995.0 ============================================================== ""Wii U""",1
eovia carrara 4 pro win/mac,eovia corporation,599.99,eovia carrara eco,eovia corporation,799.99 ,1
monopoly here & now,encore,19.95,monopoly here & now,encore,18.95 ,1
flash action phonics made easy,school zone,14.99,flash action phonics made easy Color,school zone,14.99 ,1
hallmark card studio 2006,sierra home,29.99,MARKET,sierra home,29.99 ,1
pantone reference library,pantone inc.,1623.06,pantone reference library,pantone inc.,1700.06 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,mac col price,adobe,999.0  title,1
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,f-secure internet security 2007 5 pcs,online-shop,79.99 ,1
punch ! professional home design suite,punch ! software,69.99,$0.95,punch ! software,69.99 ONSORED,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,solver LO japan for laptops 2 years,absolute software,$1.49 Col price,1
individual small business advantage deluxe 2006,individual,49.99,individual small business advantage deluxe 2007,individual,49.99 ,1
power on now up to date & contact windows,power-on-software,129.99,power-on-windows,power-on-android,29.99,1
dk exotic animals africa,global-software-publishing,9.99,dk exotic animals africa col,global-software-publishing,9.99 ,1
e-mu em8669 modern symphonic orchestra,e-mu,499.99,p-l100 computer,e-u,399.99,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for notebooks 1 year license ( mac ),absolute software,49.95,1
make music finale 2008 academic,emedia,350.0,make music finale 2008 academic,emedia,350.0 BuyableInstoreAndOnline,1
quickverse bible premier suite,individual software,39.99,"""Nissan GT-R""",individual software,39.99 ,1
hallmark card studio 2006,sierra home,29.99,tagline,sierra home,29.99,1
wild photo effects ( jewel case ),on-hand-software,9.99,natural color colors ( diamond case ),on-hand-software,9.99 ,1
tlc dr. seuss reading learning system 2008,encore,19.99,tlc dr. seuss writing system 2008,encore,19.99,1
adobe after effects cs3,adobe,999.0,adobe after effects cs5,adobe,399.99 ,1
detto move2mac usb,detto-technologies-inc,71.31,detto-tech.col,detto-technologies-inc,,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 13 standard upgrade,corel,149.99 ,1
apple remote desktop 2.2 10 client ( old version ),apple,299.0,pico x-vita remote Desktop,apple,29.0 ,1
firstedge v 2.0 ( mac ),myob us,99.95,firstedge v 2.0 ( mac ),myob us,99.95,1
