ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,400.0 ,1
punch super home suite 3.0,punch ! software,49.99,punch super HOME home suite 3.0,punch super ! software,45,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage software,169.99 ,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe [ lb ],imsi design,19.95 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99 ***************************** adobe after effects professional 9.5 upgrade from standard to professional CAL manufacturer,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere elements 3.0 [ lb ],adobe,99.99 ,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage software,169.99  by,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2008,topics entertainment,41.99  val topics,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 4 : the haunted,humongous entertainment,29.95 ibrary,1
microsoft visio standard 2007,microsoft,259.95,micromasters visio standard 2007,micromasters,241.95 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative suite cs3 master collection upgrade [ mac ],adobe,1299.0 cols of master collections [ mac ],1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,50.95 ,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,7-10 pcs,webroot pcs,49.95 ,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2007,microsoft,260.95 _,1
form workshop 1200,valusoft,29.99,title form workshop 1300,USoft,29.99 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative suite cs3 master collection upgrade [ mac ],,3.0 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,Microsoft,microsoft,149.99 chwitz,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,vendor,48.95 ibrary,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio model 2011,microsoft,259.95,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,"499.99 *NOTE: Your use of the following products (i.e., any accessories, packaging products",1
punch ! professional home design suite,punch ! software,69.99,punch! design suite,Punch ! code,39.79 ,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 1 : the haunted schoolhouse,rbx humongous entertainment,31.,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,149.50 ibrary,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2005 macintosh,,149.99 iola,1
more brain games,csdc,9.99,more brain games,csdc MAILING POOL,more,1
punch ! professional home design suite,punch ! software,69.99,professional home design suite,punch ! software,79.95 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 7.5 upgrade from standard to professional,adobe,500.95 olithic,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 9 standard upgrade,corel,149.99  ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere elements 3.0 [ lb ],adobe,99.99 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,549.99,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite,punch ! software,69.99 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,camo csv3 csv3 [ csv3 ],adobe,1.0 csv3,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,advertising adobe photoshop cs3 extended [ mac ],adobe,999.0 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 5.5 upgrade from standard to professional,adobe,475.00 ************************* PROBIOUS *************************,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vistas & office 2007,nova development,29.99 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99    ,1
checkmark multiledger,checkmark software,399.0,checkmark v.12 VELONE,checkmark vial,800.0  ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2001 macintosh,microsoft,149.99  col col col col col col col,1
more brain games,csdc,9.99,more brain games,csdc,9.99 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2004 macintosh,microsoft,"99.99 ibaba.com microsoft e-commerce, sales and information technology, and tech,",1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spacy with antivirus family edition 2 pcs,webroot spacy with,49.95 osphere,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative suite cs3 master collection upgrade [ mac ],adobe,1399.0 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended [ mac ],adobe,9999.0 chwitz,1
form workshop 1200,valusoft,29.99,form workshop 300,IACE,29.99 col title FUTURE title,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0  ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 13 standard upgrade,,149.99 col title,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere elements 3.0 [ lb ],adobe,99.99 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,3.0 [ lb ],adobe,97.99 ,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 4 pcs,webroot software,50.95 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect retail CROON RI,S 19 standard upgrade,149.99 ,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest code,29.95,1
punch ! professional home design suite,punch ! software,69.99,hit art,hit art,,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,professional before effects professional 6.5 upgrade from standard to professional,adobe,499.99 idas Nomenclature Collection adobe ADASN (U.S.) label ADAS,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12 standard upgrade,corel,149.99  RIOT FOR THE RESIDENTIAL ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 9 platinum edition,sony magazine,129.95 _.,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2013,"sage software CORONA, LLC BY",$,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399.0 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,ico_p4 $1.99 edo_p4 $1.99 $1.99 https,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkingmark software,399.0 ibrary,1
form workshop 1200,valusoft,29.99,form workshop 1200,USoft,29.99 ,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399.0 assic,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2007,nova development,29.99  TITLE,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,oi ai freddi fish 3 : one of the haunted schoolhouse,humongous entertainment,29.95 ,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 3.0,punch ! software,49.99 chwitz,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 15.0,punch ! software,49.99 ,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2007,microsoft,259.95 inemiemy,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe,adobe,249.0 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,494.99 umerable,1
corel wordperfect office 12 standard upgrade,corel,149.99,nameval KEY,corel,149.99  title ,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2009,topics entertainment,69.99 ,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2008,microsoft,273.95 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe review elements 2.1 [ lb ],adobe,99.99 adobe.london,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,29.95 --,1
microsoft visio standard 2007,microsoft,259.95,nickel standard 2007,nickel,259.95 ,1
microsoft visio standard 2007,microsoft,259.95,numsoft visio brand 2000,microsoft,389.95 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,,adobe,2245.00 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect company 10 standard upgrade,,149.99 ,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 1 : the haunted schoolhouse,,29.95 izational,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 9 platinum edition,sony media,127.95 assicCol title,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12 standard upgrade,corel,79.99 ,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe [ lb ],im,6.93 ,1
more brain games,csdc,9.99,more brain games,csdc,7.99,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 Extended [ mac ],,9000.0 BuyableInstoreAndOnline,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,Microsoft office student and teacher edition 2004 macintosh,microsoft,148.99  colossus colos colos colos,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99 ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 9 platinum edition,sony media,129.95 _.3L,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper $35.97,webroot cncol $20.00,50.00 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,after effect professional 06.5 upgrade from standard to professional,adobe,499.99  title SEBRAM in the US of America 1.,1
punch super home suite 3.0,punch ! software,49.99,punch SUPER home suite 3.0,punch ! software,27.99 ,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe creative suite cs3 web premium [ mac ],adobe,1699.0 CREDIT title,1
more brain games,csdc,9.99,more brain games,csdc,9.99 ____________________,1
more brain games,csdc,9.99,more brain games,csdc,9.99 luster,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399.0  ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2011,nova development,2.98 ONSORED,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe + effects professional 6.5 upgrade from standard to professional,adobe,499.99 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,antique,499.99 izational,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premier elements 1.8 [ lb ],,99.99 ,1
punch super home suite 3.0,punch ! software,49.99,punch SUPER home suite 3.0,punch ! software,89.99 VIDIA GENERAL STACK 4.0,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite,punch ! software,69.99 ,1
punch super home suite 3.0,punch ! software,49.99,punch super suite 3.0,punch ! software,49.99  title,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2007,microsoft,$249.99Col title,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2008,topics education,39.,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative suite cs3 master collection upgrade [ mac ],adobe,1399.0 .0,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 4.5 upgrade from standard to professional,adobe,499.99 vironmental control units are compatible with this new color scheme. They operate like OEM control units,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree and its components by Sage pro accounting,sage software,168.99 _,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended [ mac ],adobe,9999.0 ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2007,nova development,29.99 ibrary,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,nova marketing,nova engineering,12.99 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere Elements 3.0 [ lb ],,99.99 ,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,COMPOUNDS checkmark multilevel,507.4 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe,adobe,99.99 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 17 standard update,,149.99 _.,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,50.95 ,49.95 ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2007,29.99 FTWARE,29.99,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,hallmark silver greeting cards half-fold matte premium 20 count,nova development,12.99 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0 [ mac ],1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe aftereffects professional 6.5 upgrade from standard to professional,adobe,509.99 ,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99  (2017,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99 ,1
form workshop 1200,valusoft,29.99,form workshop 1200,USoft,form workshop 1220,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,29.95 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfected office 12 standard upgrade,corel,149.99  title  title ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd,sony media,129.95 _.,1
punch super home suite 3.0,punch ! software,49.99,punch SUPER home suite 3.0,punch,49.99 ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2007,nova development,29.99 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2005 macintosh,microsoft,149.99  cola cola-cola col,1
corel wordperfect office 12 standard upgrade,corel,149.99,cola premium,corel cola,149.99,1
more brain games,csdc,9.99,more brain games,csdc,9.99 ,1
more brain games,csdc,9.99,more brain games,csdc,9.99,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended [ mac ],adobe,01.00 | 01.50 | 01.50 | 01.50 | 01.50 | 01,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,"650 + $2,799.99 + $12,000.00 + $21,750.00",1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect workstation 26 standard upgrade,corel,49.99 ,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2007,topics entertainment,39.99 ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 9 platinum edition,sony media,129.99 ,1
checkmark multiledger,checkmark software,399.0,checkmark multilinedger,checkmark software,300.0 ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 9 platinum edition,sony media,129.95 _.SONY PRODUCTION,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2007,microsoft,258.59 EARLS.COM title,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn x86 & windows vista & office 2007,nova development,29.99 ,1
adobe contribute cs3 [ mac ],adobe,149.0,c:\windows\system32\win32.dll,adobe,100.0 ,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,30.95 ccolprice,1
form workshop 1200,valusoft,29.99,form workshop 1200,USoft,29.99 ,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,2,nova development,6.99 ,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe Creative suite cs3 web [ 2 ],adobe CRM name,5099.0 ,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 3 : the haunted schoolhouse,humongous entertainment,29.95 iomis,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,39.95 ilyop,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe before effects professional 6.5 upgrade from standard to professional,adobe,499.99 ibrary,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2008,topics entertainment,40.99 ONSORED,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe [ lb ],imsi design,29.95 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard and professional,adobe,499.99 ibrary,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot Library with antivirus family edition 7 pcs,webroot SOFTWARE,49.95 ibrary,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 14 standard upgrade,corel,149.99 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe RANK OF THE WORLD [ lb ],adobe,99.99 ,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 8 platinum edition,sony media,133.35 ItemThumbnailImage http://imgur.com/a/8HrJz Copyright  1987-,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2007,topics entertainment,19.99 ,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2009,topics technology,41.99 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect business 12 standard upgrade,corel,149.99 FTWARE name,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,400.0 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative Suite cs3 cs3 master collection upgrade [ mac ],adobe,1499.0 ,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after Effects professional 6.5 upgrade from standard to professional,,499.99 izational,1
checkmark multiledger,checkmark software,399.0,checkedmark multiledger,checkedmark software,399.0 galitarian,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2008,microsoft,259.95 SEER price,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2009,microsoft,269.95 ,1
britannica deluxe,avanquest software,29.95,3 britannica deluxe,,29.95 ,1
freddi fish 2 : the haunted schoolhouse,humongous entertainment,29.95,freddi fish 2 : the haunted schoolhouse,humongous entertainment,29,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12 standard replacement,corel,149.99 ,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite,punch ! software,59.99  brand,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe,"imsi designer DEBRISSON, PA.",18.45 6.3.5.19,1
punch ! professional home design suite,punch ! software,69.99,punch ! professional home design suite,punching ! software,69.99  brand,1
punch ! professional home design suite,punch ! software,69.99,punch ! pro home design suite,punch ! software,69.00  ,1
math success deluxe 2007,topics entertainment,39.99,intl_display,topics entertainment,39.99 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12,corel,149.99 ,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe contribute cs3 [ mac ],adobe,139.8 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel termperfect office 18 standard upgrade,corel,249.99 VIDIA TITAN G60 GeForce GTX TITAN Black 8 GeForce GTX TITAN,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99 ,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark version,399.0 ,1
imsi resume writer deluxe [ lb ],imsi design,19.95,imsi resume writer deluxe [ lb ],imsi design,19.95 ,1
form workshop 1200,valusoft,29.99,form workshop 450,uite,30.99 ,1
pc tutor learn windows vista & office 2007,nova development,29.99,pc tutor learn windows vista & office 2007,no,29.99 ,1
form workshop 1200,valusoft,29.99,form workshop 1000,u,29.99,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,25.99 ,1
punch ! professional home design suite,punch ! software,69.99,punch ! pro-shop suite,punch ! software,69.99 ibrary,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399.2 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere elements 3.0 [ lb ],adobe,98.95 ,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2007,,290.80 vironmentalized S-CAM V20 standard 2012,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,advertising suite cs3 prime collection upgrade [ mac ],adobe,1399.0 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect office 12 standard upgrade,corel,149.99 ,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage software,159.80 ,1
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,macrosoft office student and teacher edition 2005 macintosh,macrosoft,149.99  minimal designer edition 2005 macintosh,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe contributor cs3 [ mac ],adobe,14.0 ,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere elements 3.0 [ lb ],,90.99 ,1
corel wordperfect office 12 standard upgrade,corel,149.99,corel wordperfect business 12 standard upgrade,corel,150.99 ibrary,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99 VIDIA GeForce GTX 560 Ti TITAN X GeForce GTX 660 Ti TITAN X TITAN V,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2008,microsoft,249.99 ItemThumbnailImage photo #5-719.jpg pic.twitter.com/,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 3.0,punch ! software,39.99 ibrary #,1
form workshop 1200,valusoft,29.99,2 form workshop 23,USoft,31.00 ,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe contributor cs3 [ mac ],adobe,149.0 ,1
form workshop 1200,valusoft,29.99,form workshop 1201,ue-USA,,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage software,169.99 =============================================================================== [02:13:08:401]ADV:0,1
math success deluxe 2007,topics entertainment,39.99,math success deluxe 2007,topics entertainment,39.99 ,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.1 ,1
more brain games,csdc,9.99,more brain games,csdc,9.99 ,1
more brain games,csdc,9.99,more brain games,csdc,9.99 _.,1
punch super home suite 3.0,punch ! software,49.99,punch super home suite 5.0,punch ! software,49.99 ,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe photoshop cs3 extended [ mac ],adobe,999.0 col_tagline col_tagline,1
checkmark multiledger,checkmark software,399.0,checkmark multiledger,checkmark software,399.0 izational,1
more brain games,csdc,9.99,more fun games,csdc,more fun games,1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 4 pcs,webroot software,49.95 AUTO COMPUTER,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage software,169.99  title,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premier elements 3.0 [ lb ],adobe,100.0 (1.6) [ lb ],1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe Premiere elements 3.0 [ lb ],adobe,98.99 COMMUTE REWARD,1
imsi resume writer deluxe [ lb ],imsi design,19.95,uni resume writer deluxe [ lb ],uni design,16.95 ,1
hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,branding logo 10 count,nova development,nova development,1
britannica deluxe,avanquest software,29.95,britannica deluxe,avanquest software,31.95 ibrary,1
